region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
IREG504,1645,1849,3494,2372,1947,4319,343,229,572,4360,4025,8385,579,478,1057,2022,1630,3652,17,11,28,2618,2119,4737,140,114,254,51,25,76,3,3,6,194,142,336,719,592,1311,2073,1655,3728,20,14,34,2812,2261,5073,823,1152,1975,245,261,506,9,19,28,1077,1432,2509,104,106,210,53,30,83,314,197,511,471,333,804,19.5,19.3,19.4,2.5,1.5,2.0,15.0,21.4,17.6,6.9,6.3,6.6,43.7,32.0,37.5,87.4,85.0,86.4,5.8,6.1,5.9,64.5,56.2,60.5,35.2,25.8,30.2,85.3,83.8,84.6,5.0,4.8,4.9,60.0,52.6,56.5,78,120,198,319,483,802,0,3,3,397,606,1003,472,339,811,1688,1137,2825,16,7,23,2176,1483,3659,157,89,246,0,3,3,5,0,5,162,92,254,3,6,9,116,55,171,0,0,0,119,61,180,0,3,3,69,69,138,3,0,3,72,72,144,0,3,3,39,79,118,3,0,3,42,82,124,18,31,49,264,478,742,0,0,0,282,509,791,14,42,56,183,210,393,0,6
IREG505,8033,8414,16447,607611,633971,1241582,39179,31745,70924,654823,674130,1328953,3495,3289,6784,438262,373952,812214,3074,2360,5434,444831,379601,824432,804,630,1434,20043,18555,38598,203,163,366,21050,19348,40398,4299,3919,8218,458305,392507,850812,3277,2523,5800,465881,398949,864830,3300,4061,7361,141658,232325,373983,2025,3330,5355,146983,239716,386699,434,434,868,7651,9139,16790,33877,25892,59769,41962,35465,77427,18.7,16.1,17.4,4.4,4.7,4.5,6.2,6.5,6.3,4.5,4.8,4.7,53.5,46.6,50.0,75.4,61.9,68.5,8.4,7.9,8.2,71.1,59.2,65.1,43.5,39.1,41.2,72.1,59.0,65.4,7.8,7.4,7.7,67.9,56.3,62.0,450,922,1372,48546,73121,121667,206,313,519,49202,74356,123558,2954,2309,5263,385792,297960,683752,2732,1951,4683,391478,302220,693698,0,3,3,0,4,4,0,0,0,0,7,7,127,57,184,32393,15700,48093,219,103,322,32739,15860,48599,47,64,111,25979,20386,46365,119,84,203,26145,20534,46679,29,66,95,9011,15173,24184,23,56,79,9063,15295,24358,249,493,742,88796,107102,195898,388,483,871,89433,108078,197511,202,387,589,49904,64613,114517,298,385
IREG506,2666,2383,5049,22476,13328,35804,6753,2686,9439,31895,18397,50292,1382,858,2240,20874,10286,31160,162,79,241,22418,11223,33641,201,158,359,267,248,515,5,3,8,473,409,882,1583,1016,2599,21141,10534,31675,167,82,249,22891,11632,34523,815,1109,1924,1108,2701,3809,30,32,62,1953,3842,5795,269,258,527,226,93,319,6556,2573,9129,7051,2924,9975,12.7,15.6,13.8,1.3,2.4,1.6,3.0,3.7,3.2,2.1,3.5,2.6,59.4,42.6,51.5,94.1,79.0,88.5,2.5,3.1,2.6,71.8,63.2,68.6,51.8,36.0,44.4,92.9,77.2,87.0,2.4,2.9,2.6,70.3,61.0,66.9,97,165,262,983,2048,3031,3,12,15,1083,2225,3308,1243,670,1913,19761,8158,27919,151,65,216,21155,8893,30048,84,49,133,3,0,3,0,0,0,87,49,136,5,7,12,339,240,579,4,0,4,348,247,595,5,0,5,379,223,602,5,0,5,389,223,612,3,5,8,181,282,463,0,4,4,184,291,475,25,67,92,1939,2155,4094,7,8,15,1971,2230,4201,34,61,95,1481,1379,2860,5,5
IREG507,3096,3337,6433,134549,137934,272483,8893,6718,15611,146538,147989,294527,1238,1111,2349,89600,73160,162760,715,511,1226,91553,74782,166335,377,286,663,4410,3792,8202,50,32,82,4837,4110,8947,1615,1397,3012,94010,76952,170962,765,543,1308,96390,78892,175282,1296,1776,3072,38503,58677,97180,574,836,1410,40373,61289,101662,183,164,347,2036,2306,4342,7556,5338,12894,9775,7808,17583,23.3,20.5,22.0,4.7,4.9,4.8,6.5,5.9,6.3,5.0,5.2,5.1,52.2,41.9,46.8,69.9,55.8,62.7,8.6,8.1,8.4,65.8,53.3,59.5,40.0,33.3,36.5,66.6,53.0,59.7,8.0,7.6,7.9,62.5,50.5,56.5,158,290,448,7808,13489,21297,63,62,125,8029,13841,21870,1042,793,1835,80910,59008,139918,611,416,1027,82563,60217,142780,0,0,0,0,0,0,0,0,0,0,0,0,45,24,69,9098,4381,13479,79,27,106,9222,4432,13654,5,5,10,1606,1282,2888,10,3,13,1621,1290,2911,4,11,15,999,2236,3235,0,8,8,1003,2255,3258,41,109,150,8605,14146,22751,35,58,93,8681,14313,22994,68,129,197,7791,12193,19984,44,67
IREG508,1244,1416,2660,2467,850,3317,282,225,507,3993,2491,6484,569,462,1031,873,691,1564,11,4,15,1453,1157,2610,57,48,105,19,13,32,0,0,0,76,61,137,626,510,1136,892,704,1596,11,4,15,1529,1218,2747,539,824,1363,1537,133,1670,3,3,6,2079,960,3039,78,82,160,38,13,51,268,217,485,384,312,696,9.1,9.4,9.2,2.1,1.8,2.0,0,0,0,5.0,5.0,5.0,50.4,36.0,42.7,36.2,82.8,48.1,3.9,1.8,3.0,38.3,48.9,42.4,45.8,32.6,38.8,35.4,81.3,47.2,3.9,1.8,3.0,36.4,46.5,40.3,69,104,173,166,234,400,0,0,0,235,338,573,475,335,810,698,453,1151,10,4,14,1183,792,1975,243,107,350,0,0,0,0,0,0,243,107,350,0,0,0,60,35,95,3,0,3,63,35,98,0,0,0,23,38,61,0,0,0,23,38,61,0,6,6,15,51,66,0,0,0,15,57,72,7,22,29,119,194,313,0,0,0,126,216,342,12,17,29,82,113,195,0,0
IREG594,241,173,414,3262,2340,5602,473,200,673,3976,2713,6689,43,12,55,1558,955,2513,20,5,25,1621,972,2593,21,16,37,263,163,426,0,3,3,284,182,466,64,28,92,1821,1118,2939,20,8,28,1905,1154,3059,47,35,82,1180,1129,2309,11,9,20,1238,1173,2411,131,108,239,260,96,356,442,183,625,833,387,1220,32.8,57.1,40.2,14.4,14.6,14.5,0,37.5,10.7,14.9,15.8,15.2,26.4,16.4,22.3,55.8,47.7,52.4,4.2,4.0,4.2,47.9,42.5,45.7,17.8,7.0,13.3,47.8,40.8,44.8,4.2,2.5,3.7,40.8,35.8,38.8,3,3,6,59,123,182,0,0,0,62,126,188,37,8,45,1486,818,2304,19,5,24,1542,831,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,46,128,0,0,0,82,46,128,0,0,0,81,60,141,0,0,0,81,60,141,0,0,0,17,61,78,0,0,0,17,61,78,0,5,5,311,432,743,4,3,7,315,440,755,3,4,7,215,230,445,3,3
IREG597,5,0,5,313,29,342,64,4,68,382,33,415,6,0,6,298,21,319,6,0,6,310,21,331,0,0,0,3,0,3,0,0,0,3,0,3,6,0,6,301,21,322,6,0,6,313,21,334,0,0,0,9,7,16,3,0,3,12,7,19,0,0,0,3,0,3,54,3,57,57,3,60,0,0,0,1.0,0,0.9,0,0,0,1.0,0,0.9,100,0,100,96.2,75.0,94.4,9.5,0,9.1,81.9,67.7,80.9,100,0,100,95.2,75.0,93.5,9.5,0,9.1,81.2,67.7,80.1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,294,22,316,5,0,5,304,22,326,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,20,0,0,0,17,3,20,0,0,0,24,3,27,4,0
IREG601,6031,6593,12624,179720,192526,372246,8146,7380,15526,193897,206499,400396,3259,3093,6352,108672,100323,208995,897,679,1576,112828,104095,216923,518,372,890,7825,5836,13661,98,58,156,8441,6266,14707,3777,3465,7242,116497,106159,222656,995,737,1732,121269,110361,231630,2111,2963,5074,60469,82973,143442,1022,1397,2419,63602,87333,150935,144,164,308,2754,3393,6147,6129,5245,11374,9027,8802,17829,13.7,10.7,12.3,6.7,5.5,6.1,9.8,7.9,9.0,7.0,5.7,6.3,62.6,52.6,57.4,64.8,55.1,59.8,12.2,10.0,11.2,62.5,53.4,57.9,54.0,46.9,50.3,60.5,52.1,56.1,11.0,9.2,10.2,58.2,50.4,54.2,319,544,863,16567,23511,40078,89,115,204,16975,24170,41145,2871,2512,5383,91109,76022,167131,771,529,1300,94751,79063,173814,0,0,0,0,0,0,0,0,0,0,0,0,211,82,293,9034,4336,13370,82,36,118,9327,4454,13781,32,40,72,4869,4498,9367,33,37,70,4934,4575,9509,10,40,50,2099,3763,5862,12,30,42,2121,3833,5954,164,284,448,16674,24093,40767,85,120,205,16923,24497,41420,164,313,477,11177,14701,25878,68,112
IREG694,49,15,64,477,372,849,39,24,63,565,411,976,11,3,14,171,111,282,4,0,4,186,114,300,9,4,13,58,41,99,0,0,0,67,45,112,20,7,27,229,152,381,4,0,4,253,159,412,14,8,22,192,203,395,0,9,9,206,220,426,16,0,16,55,17,72,35,15,50,106,32,138,45.0,57.1,48.1,25.3,27.0,26.0,0,0,0,26.5,28.3,27.2,40.0,46.7,41.5,48.1,40.9,44.9,10.3,0,6.3,44.8,38.7,42.2,22.0,20.0,21.5,35.9,29.8,33.3,10.3,0,6.3,32.9,27.7,30.7,0,0,0,31,21,52,0,0,0,31,21,52,10,0,10,141,89,230,5,3,8,156,92,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,8,4,12,0,3,3,15,12,27,0,0,0,15,15,30,0,0,0,3,5,8,0,3,3,3,8,11,0,0,0,40,50,90,0,0,0,40,50,90,0,0,0,20,41,61,0,0
IREG697,5,0,5,74,25,99,3,3,6,82,28,110,0,0,0,59,14,73,0,3,3,59,17,76,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,63,17,80,0,3,3,63,20,83,0,3,3,7,6,13,0,0,0,7,9,16,3,0,3,3,3,6,4,0,4,10,3,13,0,0,0,6.3,17.6,8.8,0,0,0,6.3,15.0,8.4,0,0,0,86.3,65.4,80.8,0,100,42.9,78.8,62.5,74.1,0,0,0,80.8,53.8,73.7,0,100,42.9,73.8,53.1,67.9,0,0,0,24,8,32,0,0,0,24,8,32,0,0,0,36,6,42,0,0,0,36,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,13,0,13,0,0
IREG701,1377,1746,3123,7355,7487,14842,934,711,1645,9666,9944,19610,523,569,1092,6155,5826,11981,55,68,123,6733,6463,13196,95,58,153,154,106,260,3,0,3,252,164,416,618,627,1245,6309,5932,12241,58,68,126,6985,6627,13612,578,886,1464,926,1450,2376,25,32,57,1529,2368,3897,184,232,416,120,105,225,850,612,1462,1154,949,2103,15.4,9.3,12.3,2.4,1.8,2.1,5.2,0,2.4,3.6,2.5,3.1,44.8,35.9,39.8,85.8,79.2,82.5,6.2,9.6,7.7,72.2,66.6,69.4,37.9,32.6,34.9,83.7,77.8,80.7,5.9,9.6,7.5,69.6,65.0,67.3,161,247,408,1398,1986,3384,16,26,42,1575,2259,3834,335,301,636,4706,3803,8509,38,36,74,5079,4140,9219,5,5,10,0,0,0,0,0,0,5,5,10,18,3,21,324,199,523,5,0,5,347,202,549,6,12,18,313,386,699,0,3,3,319,401,720,3,11,14,146,309,455,3,4,7,152,324,476,25,60,85,934,1530,2464,4,8,12,963,1598,2561,32,55,87,606,770,1376,9,10
IREG702,2945,2966,5911,1080,784,1864,218,139,357,4243,3889,8132,716,634,1350,921,674,1595,10,10,20,1647,1318,2965,241,194,435,6,7,13,0,0,0,247,201,448,957,828,1785,927,681,1608,10,10,20,1894,1519,3413,1657,1745,3402,114,83,197,10,9,19,1781,1837,3618,331,393,724,40,20,60,198,119,317,569,532,1101,25.2,23.4,24.4,0.6,1.0,0.8,0,0,0,13.0,13.2,13.1,32.5,27.9,30.2,85.8,86.9,86.2,4.6,7.2,5.6,44.6,39.1,42.0,24.3,21.4,22.8,85.2,86.0,85.5,4.6,7.2,5.6,38.8,33.9,36.5,349,291,640,143,168,311,3,3,6,495,462,957,311,307,618,769,501,1270,5,7,12,1085,815,1900,230,101,331,0,5,5,0,0,0,230,106,336,0,0,0,16,12,28,0,0,0,16,12,28,3,0,3,31,40,71,0,0,0,34,40,74,3,5,8,21,28,49,0,0,0,24,33,57,6,25,31,141,193,334,0,3,3,147,221,368,15,43,58,100,102,202,0,0
IREG703,3881,3889,7770,41462,37977,79439,5609,4229,9838,50952,46095,97047,1719,1807,3526,32310,27624,59934,257,200,457,34286,29631,63917,266,207,473,1080,841,1921,10,15,25,1356,1063,2419,1985,2014,3999,33390,28465,61855,267,215,482,35642,30694,66336,1683,1674,3357,7485,9114,16599,116,136,252,9284,10924,20208,213,202,415,587,398,985,5226,3877,9103,6026,4477,10503,13.4,10.3,11.8,3.2,3.0,3.1,3.7,7.0,5.2,3.8,3.5,3.6,51.1,51.8,51.5,80.5,75.0,77.9,4.8,5.1,4.9,70.0,66.6,68.4,44.3,46.5,45.4,77.9,72.7,75.4,4.6,4.7,4.6,67.3,64.3,65.9,433,772,1205,8637,9191,17828,45,44,89,9115,10007,19122,1228,989,2217,23359,18193,41552,196,144,340,24783,19326,44109,25,23,48,3,3,6,0,0,0,28,26,54,57,29,86,1882,1002,2884,13,4,17,1952,1035,2987,15,24,39,1465,1510,2975,8,4,12,1488,1538,3026,13,30,43,645,1239,1884,4,10,14,662,1279,1941,82,200,282,4491,6798,11289,20,38,58,4593,7036,11629,107,232,339,3195,3695,6890,30,24
IREG704,3308,3508,6816,1380,979,2359,177,106,283,4865,4593,9458,1264,990,2254,1135,787,1922,11,6,17,2410,1783,4193,336,273,609,28,10,38,0,3,3,364,286,650,1600,1263,2863,1163,797,1960,11,9,20,2774,2069,4843,1610,2138,3748,180,165,345,5,4,9,1795,2307,4102,96,108,204,36,18,54,163,92,255,295,218,513,21.0,21.6,21.3,2.4,1.3,1.9,0,33.3,15.0,13.1,13.8,13.4,48.4,36.0,42.0,84.3,81.3,83.1,6.1,8.6,7.0,57.0,45.0,51.2,38.2,28.2,33.1,82.3,80.3,81.5,6.1,5.7,6.0,49.5,38.8,44.3,445,364,809,203,206,409,0,3,3,648,573,1221,777,576,1353,926,574,1500,7,6,13,1710,1156,2866,458,289,747,11,8,19,3,0,3,472,297,769,6,0,6,36,30,66,0,0,0,42,30,72,3,0,3,44,48,92,0,0,0,47,48,95,0,8,8,24,47,71,0,0,0,24,55,79,22,39,61,131,223,354,0,0,0,153,262,415,29,56,85,114,88,202,0,0
IREG705,2619,2906,5525,3164,2858,6022,420,319,739,6203,6083,12286,994,919,1913,2529,2177,4706,37,22,59,3560,3118,6678,250,258,508,59,48,107,0,0,0,309,306,615,1244,1177,2421,2588,2225,4813,37,22,59,3869,3424,7293,1139,1464,2603,458,556,1014,20,18,38,1617,2038,3655,236,265,501,116,77,193,364,279,643,716,621,1337,20.1,21.9,21.0,2.3,2.2,2.2,0,0,0,8.0,8.9,8.4,47.5,40.5,43.8,81.8,77.9,80.0,8.8,6.9,8.0,62.4,56.3,59.4,38.0,31.6,34.6,80.0,76.2,78.2,8.8,6.9,8.0,57.4,51.3,54.4,430,436,866,849,778,1627,9,4,13,1288,1218,2506,499,415,914,1647,1381,3028,20,17,37,2166,1813,3979,309,213,522,4,4,8,0,0,0,313,217,530,0,0,0,139,62,201,3,3,6,142,65,207,0,0,0,55,80,135,3,0,3,58,80,138,3,11,14,37,91,128,0,0,0,40,102,142,21,42,63,266,523,789,0,4,4,287,569,856,27,58,85,271,275,546,3,4
IREG706,2966,3219,6185,2054,1643,3697,201,139,340,5221,5001,10222,915,878,1793,1919,1286,3205,16,13,29,2850,2177,5027,354,250,604,26,30,56,3,3,6,383,283,666,1269,1128,2397,1945,1316,3261,19,16,35,3233,2460,5693,1536,1921,3457,87,309,396,16,4,20,1639,2234,3873,161,169,330,22,18,40,168,119,287,351,306,657,27.9,22.2,25.2,1.3,2.3,1.7,15.8,18.8,17.1,11.8,11.5,11.7,42.8,35.1,38.8,94.7,80.1,88.2,9.4,11.5,10.2,61.9,49.2,55.7,30.8,27.3,29.0,93.4,78.3,86.7,7.9,9.4,8.5,54.6,43.5,49.2,282,320,602,286,476,762,3,3,6,571,799,1370,573,481,1054,1618,800,2418,19,6,25,2210,1287,3497,308,201,509,13,6,19,3,0,3,324,207,531,0,0,0,29,28,57,0,0,0,29,28,57,3,0,3,75,92,167,0,0,0,78,92,170,0,8,8,41,96,137,0,0,0,41,104,145,20,43,63,246,356,602,3,0,3,269,399,668,24,56,80,174,166,340,0,0
IREG707,1164,1307,2471,799,670,1469,138,138,276,2101,2115,4216,315,302,617,652,561,1213,3,5,8,970,868,1838,90,65,155,13,8,21,0,0,0,103,73,176,405,367,772,665,569,1234,3,5,8,1073,941,2014,582,730,1312,112,88,200,4,10,14,698,828,1526,178,209,387,23,12,35,129,125,254,330,346,676,22.2,17.7,20.1,2.0,1.4,1.7,0,0,0,9.6,7.8,8.7,34.8,28.1,31.2,83.1,85.1,84.0,2.2,3.6,2.9,51.1,44.5,47.8,27.0,23.1,25.0,81.5,83.9,82.6,2.2,3.6,2.9,46.2,41.0,43.6,144,149,293,163,220,383,0,0,0,307,369,676,141,132,273,488,332,820,3,4,7,632,468,1100,92,58,150,0,0,0,0,0,0,92,58,150,4,0,4,24,4,28,0,3,3,28,7,35,0,6,6,21,17,38,0,0,0,21,23,44,0,0,0,19,30,49,0,0,0,19,30,49,9,17,26,88,136,224,0,0,0,97,153,250,6,22,28,64,70,134,0,0
IREG794,72,41,113,744,653,1397,137,78,215,953,772,1725,14,7,21,316,245,561,4,0,4,334,252,586,8,3,11,47,36,83,0,0,0,55,39,94,22,10,32,363,281,644,4,0,4,389,291,680,34,22,56,366,363,729,11,4,15,411,389,800,14,11,25,15,8,23,123,75,198,152,94,246,36.4,30.0,34.4,12.9,12.8,12.9,0,0,0,14.1,13.4,13.8,31.4,23.3,28.3,48.8,43.1,46.1,2.9,0,1.8,40.9,37.6,39.4,20.0,16.3,18.6,42.5,37.6,40.2,2.9,0,1.8,35.1,32.6,34.0,0,3,3,34,42,76,4,0,4,38,45,83,13,3,16,280,199,479,3,0,3,296,202,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,32,0,0,0,20,12,32,0,0,0,18,22,40,3,0,3,21,22,43,3,0,3,16,12,28,0,0,0,19,12,31,3,0,3,70,133,203,0,0,0,73,133,206,0,6,6,46,61,107,0,0
IREG797,0,0,0,77,15,92,11,4,15,88,19,107,0,0,0,69,7,76,0,0,0,69,7,76,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,72,7,79,0,0,0,72,7,79,0,0,0,6,7,13,0,0,0,6,7,13,0,0,0,0,0,0,8,4,12,8,4,12,0,0,0,4.2,0,3.8,0,0,0,4.2,0,3.8,0,0,0,92.3,50.0,85.9,0,0,0,83.7,38.9,76.0,0,0,0,88.5,50.0,82.6,0,0,0,80.2,38.9,73.1,0,0,0,20,0,20,0,0,0,20,0,20,3,0,3,47,9,56,3,0,3,53,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,3,10,0,0
IREG801,1763,1704,3467,134065,141095,275160,6408,5267,11675,142236,148066,290302,1112,993,2105,98823,93714,192537,514,462,976,100449,95169,195618,125,88,213,3817,3174,6991,26,27,53,3968,3289,7257,1237,1081,2318,102640,96888,199528,540,489,1029,104417,98458,202875,484,576,1060,30185,42696,72881,331,436,767,31000,43708,74708,43,46,89,1242,1510,2752,5536,4344,9880,6821,5900,12721,10.1,8.1,9.2,3.7,3.3,3.5,4.8,5.5,5.2,3.8,3.3,3.6,70.1,63.5,66.9,76.6,68.7,72.5,8.4,9.3,8.8,73.4,66.5,69.9,63.0,58.3,60.7,73.7,66.4,70.0,8.0,8.8,8.4,70.6,64.3,67.4,387,499,886,39113,44377,83490,132,151,283,39632,45027,84659,696,474,1170,59027,48754,107781,356,290,646,60079,49518,109597,0,0,0,0,0,0,0,0,0,0,0,0,53,17,70,4302,2228,6530,22,10,32,4377,2255,6632,52,51,103,14572,10907,25479,49,55,104,14673,11013,25686,26,31,57,4414,6643,11057,9,18,27,4449,6692,11141,164,205,369,28202,33063,61265,83,111,194,28449,33379,61828,100,144,244,11324,14340,25664,58,80
IREG894,15,12,27,261,253,514,26,6,32,302,271,573,7,4,11,133,126,259,0,0,0,140,130,270,3,3,6,24,30,54,0,0,0,27,33,60,10,7,17,157,156,313,0,0,0,167,163,330,5,5,10,84,88,172,3,0,3,92,93,185,0,0,0,20,9,29,22,5,27,42,14,56,30.0,42.9,35.3,15.3,19.2,17.3,0,0,0,16.2,20.2,18.2,66.7,58.3,63.0,60.2,61.7,60.9,0,0,0,55.5,60.4,57.8,46.7,33.3,40.7,51.0,49.8,50.4,0,0,0,46.5,48.1,47.3,0,4,4,46,48,94,0,0,0,46,52,98,7,0,7,85,76,161,0,0,0,92,76,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,4,7,11,0,0,0,30,16,46,0,0,0,30,16,46,0,3,3,4,11,15,0,0,0,4,14,18,0,3,3,53,68,121,0,0,0,53,71,124,0,0,0,18,23,41,0,0
