region_id,HH_IN_P_1_f_hh_C_f_n_c_N_u_1,HH_IN_P_1_f_hh_C_f_n_c_N_u_2,HH_IN_P_1_f_hh_C_f_n_c_N_u_3,HH_IN_P_1_f_hh_C_f_n_c_N_u_4,HH_IN_P_1_f_hh_C_f_n_c_N_u_5,HH_IN_P_1_f_h_C_f_n_c_N_u_6ov,HH_IN_P_1_f_hh_C_f_no_ch_Tot,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_1,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_2,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_3,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_4,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_5,HH_I_P_1_f_h_C_f_ch_Nu_ur_6ov,HH_IN_PE_1_fa_hh_Co_fa_ch_Tot,HH_IN_P_1_f_h_1_pa_f_Nu_ur_1,HH_IN_P_1_f_h_1_pa_f_Nu_ur_2,HH_IN_P_1_f_h_1_pa_f_Nu_ur_3,HH_IN_P_1_f_h_1_pa_f_Nu_ur_4,HH_IN_P_1_f_h_1_pa_f_Nu_ur_5,HH_IN_P_1_f_h_1_pa_f_N_ur_6ov,HH_IN_P_1_f_h_1_pa_f_Tot,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_1,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_2,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_3,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_4,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_5,HH_IN_P_1_fa_hh_Ot_f_N_ur_6ov,HH_IN_PE_1_fa_hh_Other_fa_Tot,HH_IN_PE_1_fa_hh_Tot_Nu_ur_1,HH_IN_PE_1_fa_hh_Tot_Nu_ur_2,HH_IN_PE_1_fa_hh_Tot_Nu_ur_3,HH_IN_PE_1_fa_hh_Tot_Nu_ur_4,HH_IN_PE_1_fa_hh_Tot_Nu_ur_5,HH_IN_PE_1_fa_hh_Tot_N_ur_6ov,HH_IN_PE_1_fa_hh_Tot_Tot,HHD_IN_PE_Mu_fa_hhd_Nu_ur_1,HHD_IN_PE_Mu_fa_hhd_Nu_ur_2,HHD_IN_PE_Mu_fa_hhd_Nu_ur_3,HHD_IN_PE_Mu_fa_hhd_Nu_ur_4,HHD_IN_PE_Mu_fa_hhd_Nu_ur_5,HHD_IN_PE_Mu_fa_hhd_N_ur_6ov,HHD_IN_PE_Mu_fa_hhd_Tot,HHD_IN_PE_TotFa_hhd_Nu_ur_1,HHD_IN_PE_TotFa_hhd_Nu_ur_2,HHD_IN_PE_TotFa_hhd_Nu_ur_3,HHD_IN_PE_TotFa_hhd_Nu_ur_4,HHD_IN_PE_TotFa_hhd_Nu_ur_5,HHD_IN_PE_TotFa_hhd_N_ur_6ov,HHD_IN_PE_TotFa_hhd_Tot,HHD_IN_PE_Lo_per_hhd_Nu_ur_1,HHD_IN_PE_Lo_per_hhd_Nu_ur_2,HHD_IN_PE_Lo_per_hhd_Nu_ur_3,HHD_IN_PE_Lo_per_hhd_Nu_ur_4,HHD_IN_PE_Lo_per_hhd_Nu_ur_5,HHD_IN_PE_Lo_per_hhd_N_ur_6ov,HHD_IN_PE_Lo_per_hhd_Tot,HHD_IN_PE_Gr_hh_Nu_ur_1,HHD_IN_PE_Gr_hh_Nu_ur_2,HHD_IN_PE_Gr_hh_Nu_ur_3,HHD_IN_PE_Gr_hh_Nu_ur_4,HHD_IN_PE_Gr_hh_Nu_ur_5,HHD_IN_PE_Gr_hh_N_ur_6ov,HHD_IN_PE_Gr_hh_Tot,HHD_IN_PE_Tot_Nu_ur_1,HHD_IN_PE_Tot_Nu_ur_2,HHD_IN_PE_Tot_Nu_ur_3,HHD_IN_PE_Tot_Nu_ur_4,HHD_IN_PE_Tot_Nu_ur_5,HHD_IN_PE_Tot_Nu_ur_6_more,HHD_IN_PE_Tot_Tot,OT_HH_1_f_hh_C_f_no_c_Nu_ur_1,OT_HH_1_f_hh_C_f_no_c_Nu_ur_2,OT_HH_1_f_hh_C_f_no_c_Nu_ur_3,OT_HH_1_f_hh_C_f_no_c_Nu_ur_4,OT_HH_1_f_hh_C_f_no_c_Nu_ur_5,OT_HH_1_f_hh_C_f_n_c_N_ur_6ov,OT_HH_1_f_hh_C_f_no_c_Tot,OT_HH_1_f_hh_C_f_ch_Nu_ur_1,OT_HH_1_f_hh_C_f_ch_Nu_ur_2,OT_HH_1_f_hh_C_f_ch_Nu_ur_3,OT_HH_1_f_hh_C_f_ch_Nu_ur_4,OT_HH_1_f_hh_C_f_ch_Nu_ur_5,OT_HH_1_f_hh_C_f_ch_N_ur_6ov,OT_HH_1_f_hh_C_f_with_ch_Tot,OT_HH_1_f_hh_1_pa_f_Nu_ur_1,OT_HH_1_f_hh_1_pa_f_Nu_ur_2,OT_HH_1_f_hh_1_pa_f_Nu_ur_3,OT_HH_1_f_hh_1_pa_f_Nu_ur_4,OT_HH_1_f_hh_1_pa_f_Nu_ur_5,OT_HH_1_f_hh_1_pa_f_N_ur_6ov,OT_HH_1_f_hh_1_parent_f_Tot,OT_HH_One_fa_hh_Ot_fa_Nu_ur_1,OT_HH_One_fa_hh_Ot_fa_Nu_ur_2,OT_HH_One_fa_hh_Ot_fa_Nu_ur_3,OT_HH_One_fa_hh_Ot_fa_Nu_ur_4,OT_HH_One_fa_hh_Ot_fa_Nu_ur_5,OT_HH_1_fa_hh_Ot_fa_N_ur_6ov,OT_HH_One_fa_hhd_Other_fa_Tot,OT_HH_One_fa_hhd_Tot_Nu_ur_1,OT_HH_One_fa_hhd_Tot_Nu_ur_2,OT_HH_One_fa_hhd_Tot_Nu_ur_3,OT_HH_One_fa_hhd_Tot_Nu_ur_4,OT_HH_One_fa_hhd_Tot_Nu_ur_5,OT_HH_One_fa_hhd_Tot_N_ur_6ov,OT_HH_One_fa_hhd_Tot_Tot,OT_HH_Multiple_fa_hhd_Nu_ur_1,OT_HH_Multiple_fa_hhd_Nu_ur_2,OT_HH_Multiple_fa_hhd_Nu_ur_3,OT_HH_Multiple_fa_hhd_Nu_ur_4,OT_HH_Multiple_fa_hhd_Nu_ur_5,OT_HH_Multiple_fa_hh_Nu_u_6ov,OT_HH_Multiple_fa_hhd_Tot,OT_HH_TotFa_hhd_Nu_ur_1,OT_HH_TotFa_hhd_Nu_ur_2,OT_HH_TotFa_hhd_Nu_ur_3,OT_HH_TotFa_hhd_Nu_ur_4,OT_HH_TotFa_hhd_Nu_ur_5,OT_HH_TotFa_hhd_Nu_ur_6_more,OT_HH_TotFa_hhd_Tot,OT_HH_Lo_per_hhd_Nu_ur_1,OT_HH_Lo_per_hhd_Nu_ur_2,OT_HH_Lo_per_hhd_Nu_ur_3,OT_HH_Lo_per_hhd_Nu_ur_4,OT_HH_Lo_per_hhd_Nu_ur_5,OT_HH_Lo_per_hh_Nu_ur_6ov,OT_HH_Lo_per_hhd_Tot,OT_HH_Gr_hh_Nu_ur_1,OT_HH_Gr_hh_Nu_ur_2,OT_HH_Gr_hh_Nu_ur_3,OT_HH_Gr_hh_Nu_ur_4,OT_HH_Gr_hh_Nu_ur_5,OT_HH_Gr_hh_Nu_u_6ov,OT_HH_Gr_hh_Tot,OT_HH_Tot_Nu_ur_1,OT_HH_Tot_Nu_ur_2,OT_HH_Tot_Nu_ur_3,OT_HH_Tot_Nu_ur_4,OT_HH_Tot_Nu_ur_5,OT_HH_Tot_Nu_ur_6_more,OT_HH_Tot_Tot
IREG303,0,190,28,12,5,3,238,0,0,129,165,145,230,669,0,85,107,67,45,56,360,0,60,24,12,3,0,99,0,335,288,256,198,289,1366,0,0,0,17,38,258,313,0,335,288,273,236,547,1679,208,0,0,0,0,0,208,0,20,4,0,0,0,24,208,355,292,273,236,547,1911,0,652,22,4,0,0,678,0,0,182,237,105,31,555,0,66,45,11,5,3,130,0,10,3,0,0,0,13,0,728,252,252,110,34,1376,0,0,0,9,4,5,18,0,728,252,261,114,39,1394,720,0,0,0,0,0,720,0,92,11,0,0,0,103,720,820,263,261,114,39,2217
IREG304,0,223,37,16,0,6,282,0,0,133,205,121,219,678,0,98,117,78,60,53,406,0,42,14,5,0,3,64,0,363,301,304,181,281,1430,0,0,0,24,23,158,205,0,363,301,328,204,439,1635,300,0,0,0,0,0,300,0,53,12,4,0,3,72,300,416,313,332,204,442,2007,0,2023,100,20,8,3,2154,0,0,789,900,455,193,2337,0,258,144,68,24,6,500,0,56,16,4,0,3,79,0,2337,1049,992,487,205,5070,0,0,0,21,13,44,78,0,2337,1049,1013,500,249,5148,2147,0,0,0,0,0,2147,0,255,60,21,3,0,339,2147,2592,1109,1034,503,249,7634
IREG305,0,1029,107,21,3,3,1163,0,0,641,831,571,501,2544,0,545,630,429,218,168,1990,0,91,27,9,0,0,127,0,1665,1405,1290,792,672,5824,0,0,0,76,92,170,338,0,1665,1405,1366,884,842,6162,902,0,0,0,0,0,902,0,261,61,22,5,3,352,902,1926,1466,1388,889,845,7416,0,46033,1448,169,30,8,47688,0,0,14591,17543,7980,3553,43667,0,6730,4609,2031,639,303,14312,0,968,189,41,10,6,1214,0,53731,20837,19784,8659,3870,106881,0,0,0,578,571,742,1891,0,53731,20837,20362,9230,4612,108772,36294,0,0,0,0,0,36294,0,3987,655,163,31,10,4846,36294,57718,21492,20525,9261,4622,149912
IREG306,0,798,77,20,8,0,903,0,0,511,602,429,449,1991,0,431,484,296,203,150,1564,0,84,32,4,3,0,123,0,1313,1104,922,643,599,4581,0,0,0,55,71,139,265,0,1313,1104,977,714,738,4846,740,0,0,0,0,0,740,0,189,41,13,3,3,249,740,1502,1145,990,717,741,5835,0,34969,964,105,7,4,36049,0,0,10632,12713,6410,2988,32743,0,5114,3419,1422,514,241,10710,0,858,161,39,9,0,1067,0,40941,15176,14279,6940,3233,80569,0,0,0,376,310,448,1134,0,40941,15176,14655,7250,3681,81703,30425,0,0,0,0,0,30425,0,2850,482,98,26,10,3466,30425,43791,15658,14753,7276,3691,115594
IREG307,0,114,15,6,5,0,140,0,0,122,115,119,178,534,0,81,72,42,31,37,263,0,33,7,3,0,0,43,0,228,216,166,155,215,980,0,0,0,22,26,137,185,0,228,216,188,181,352,1165,222,0,0,0,0,0,222,0,12,3,0,0,0,15,222,240,219,188,181,352,1402,0,88,0,0,0,0,88,0,0,32,37,11,7,87,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,97,35,37,11,7,187,0,0,0,0,0,3,3,0,97,35,37,11,10,190,133,0,0,0,0,0,133,0,24,6,0,0,0,30,133,121,41,37,11,10,353
IREG308,0,1045,136,40,4,0,1225,0,0,600,886,601,601,2688,0,544,620,415,228,226,2033,0,97,50,8,6,3,164,0,1686,1406,1349,839,830,6110,0,0,0,72,94,291,457,0,1686,1406,1421,933,1121,6567,926,0,0,0,0,0,926,0,287,68,28,11,0,394,926,1973,1474,1449,944,1121,7887,0,34494,1447,237,27,8,36213,0,0,13315,15772,7047,2597,38731,0,5379,3771,1509,484,185,11328,0,953,266,66,14,4,1303,0,40826,18799,17584,7572,2794,87575,0,0,0,509,453,640,1602,0,40826,18799,18093,8025,3434,89177,28038,0,0,0,0,0,28038,0,3912,954,303,73,22,5264,28038,44738,19753,18396,8098,3456,122479
IREG394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG401,0,1172,101,25,5,0,1303,0,0,736,852,525,350,2463,0,884,936,533,283,211,2847,0,146,53,13,3,0,215,0,2202,1826,1423,816,561,6828,0,0,0,64,86,124,274,0,2202,1826,1487,902,685,7102,1705,0,0,0,0,0,1705,0,455,91,32,16,3,597,1705,2657,1917,1519,918,688,9404,0,150601,4432,718,167,60,155978,0,0,56081,70254,26302,8845,161482,0,29506,19509,7021,2010,787,58833,0,4999,1063,246,57,19,6384,0,185106,81085,78239,28536,9711,382677,0,0,0,1694,1514,1840,5048,0,185106,81085,79933,30050,11551,387725,157444,0,0,0,0,0,157444,0,15142,3457,1178,359,177,20313,157444,200248,84542,81111,30409,11728,565482
IREG402,0,267,35,6,3,0,311,0,0,163,182,138,133,616,0,171,169,117,72,45,574,0,39,12,6,0,4,61,0,477,379,311,213,182,1562,0,0,0,25,28,130,183,0,477,379,336,241,312,1745,397,0,0,0,0,0,397,0,57,12,5,0,0,74,397,534,391,341,241,312,2216,0,8258,190,15,3,0,8466,0,0,2596,2914,1255,485,7250,0,1485,799,367,116,40,2807,0,193,26,0,0,0,219,0,9936,3611,3296,1374,525,18742,0,0,0,58,44,42,144,0,9936,3611,3354,1418,567,18886,9430,0,0,0,0,0,9430,0,592,82,18,0,3,695,9430,10528,3693,3372,1418,570,29011
IREG403,0,98,15,0,0,0,113,0,0,59,72,42,56,229,0,65,45,34,25,18,187,0,11,4,5,0,0,20,0,174,123,111,67,74,549,0,0,0,3,6,27,36,0,174,123,114,73,101,585,113,0,0,0,0,0,113,0,20,3,3,0,0,26,113,194,126,117,73,101,724,0,3788,69,5,3,0,3865,0,0,1126,1352,676,198,3352,0,503,303,115,32,11,964,0,64,14,0,0,0,78,0,4355,1512,1472,711,209,8259,0,0,0,22,15,15,52,0,4355,1512,1494,726,224,8311,3577,0,0,0,0,0,3577,0,266,38,9,3,0,316,3577,4621,1550,1503,729,224,12204
IREG494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG501,0,115,15,8,0,0,138,0,0,84,101,83,100,368,0,87,91,57,42,29,306,0,22,18,0,0,0,40,0,224,208,166,125,129,852,0,0,0,6,18,92,116,0,224,208,172,143,221,968,187,0,0,0,0,0,187,0,25,11,3,0,3,42,187,249,219,175,143,224,1197,0,946,47,27,3,3,1026,0,0,326,455,166,50,997,0,97,97,26,0,5,225,0,13,5,0,0,0,18,0,1056,475,508,169,58,2266,0,0,0,9,6,8,23,0,1056,475,517,175,66,2289,852,0,0,0,0,0,852,0,173,48,18,9,3,251,852,1229,523,535,184,69,3392
IREG502,0,247,22,3,0,0,272,0,0,129,172,126,155,582,0,132,169,119,68,67,555,0,30,8,3,0,0,41,0,409,328,297,194,222,1450,0,0,0,17,25,78,120,0,409,328,314,219,300,1570,302,0,0,0,0,0,302,0,43,6,0,3,0,52,302,452,334,314,222,300,1924,0,5693,157,13,0,3,5866,0,0,1840,2292,1002,361,5495,0,772,567,212,63,13,1627,0,109,20,3,0,3,135,0,6574,2584,2520,1065,380,13123,0,0,0,59,62,72,193,0,6574,2584,2579,1127,452,13316,5208,0,0,0,0,0,5208,0,435,63,8,3,3,512,5208,7009,2647,2587,1130,455,19036
IREG503,0,182,21,10,0,3,216,0,0,114,135,113,126,488,0,107,105,81,44,42,379,0,11,6,3,0,0,20,0,300,246,229,157,171,1103,0,0,0,8,24,126,158,0,300,246,237,181,297,1261,194,0,0,0,0,0,194,0,34,3,3,3,0,43,194,334,249,240,184,297,1498,0,4378,188,29,7,3,4605,0,0,1745,2260,1078,414,5497,0,632,447,187,48,16,1330,0,120,26,3,3,0,152,0,5130,2406,2479,1136,433,11584,0,0,0,61,57,68,186,0,5130,2406,2540,1193,501,11770,4170,0,0,0,0,0,4170,0,462,109,33,7,3,614,4170,5592,2515,2573,1200,504,16554
IREG504,0,95,24,4,3,0,126,0,0,57,72,72,137,338,0,68,62,56,38,66,290,0,25,16,4,3,0,48,0,188,159,136,116,203,802,0,0,0,8,15,145,168,0,188,159,144,131,348,970,135,0,0,0,0,0,135,0,23,3,0,3,0,29,135,211,162,144,134,348,1134,0,588,21,6,0,0,615,0,0,156,191,76,24,447,0,43,17,5,0,0,65,0,7,0,0,0,3,10,0,638,194,202,76,27,1137,0,0,0,10,0,3,13,0,638,194,212,76,30,1150,587,0,0,0,0,0,587,0,93,25,4,5,0,127,587,731,219,216,81,30,1864
IREG505,0,1140,145,42,5,0,1332,0,0,766,1027,608,598,2999,0,777,870,608,321,301,2877,0,134,64,16,5,7,226,0,2051,1845,1693,939,906,7434,0,0,0,82,119,262,463,0,2051,1845,1775,1058,1168,7897,1280,0,0,0,0,0,1280,0,378,99,55,20,13,565,1280,2429,1944,1830,1078,1181,9742,0,147725,6499,1248,294,98,155864,0,0,63757,84342,33522,11818,193439,0,27181,18958,7052,2019,863,56073,0,6086,1773,444,94,43,8440,0,180992,90987,93086,35929,12822,413816,0,0,0,2297,2268,3374,7939,0,180992,90987,95383,38197,16196,421755,139018,0,0,0,0,0,139018,0,17381,5195,1815,565,288,25244,139018,198373,96182,97198,38762,16484,586017
IREG506,0,197,28,11,5,0,241,0,0,133,195,158,186,672,0,90,88,68,46,45,337,0,52,22,3,0,3,80,0,339,271,277,209,234,1330,0,0,0,12,30,138,180,0,339,271,289,239,372,1510,292,0,0,0,0,0,292,0,33,9,5,3,0,50,292,372,280,294,242,372,1852,0,3084,189,57,6,3,3339,0,0,1428,2037,833,280,4578,0,260,170,67,23,10,530,0,42,13,3,3,3,64,0,3386,1800,2164,865,296,8511,0,0,0,59,46,77,182,0,3386,1800,2223,911,373,8693,2393,0,0,0,0,0,2393,0,410,113,26,13,7,569,2393,3796,1913,2249,924,380,11655
IREG507,0,516,45,15,5,0,581,0,0,322,452,282,299,1355,0,317,312,218,136,105,1088,0,47,10,7,3,3,70,0,880,689,692,426,407,3094,0,0,0,29,29,85,143,0,880,689,721,455,492,3237,559,0,0,0,0,0,559,0,107,24,4,3,0,138,559,987,713,725,458,492,3934,0,42356,1015,118,17,10,43516,0,0,12703,16120,6902,2572,38297,0,5855,4153,1576,485,183,12252,0,716,167,18,6,0,907,0,48927,18038,17832,7410,2765,94972,0,0,0,376,348,406,1130,0,48927,18038,18208,7758,3171,96102,33198,0,0,0,0,0,33198,0,2823,443,102,25,13,3406,33198,51750,18481,18310,7783,3184,132706
IREG508,0,74,8,5,4,3,94,0,0,40,82,63,96,281,0,37,48,48,36,32,201,0,19,20,7,0,0,46,0,130,116,142,103,131,622,0,0,0,11,26,102,139,0,130,116,153,129,233,761,78,0,0,0,0,0,78,0,12,0,0,0,0,12,78,142,116,153,129,233,851,0,246,7,0,0,0,253,0,0,51,66,32,13,162,0,20,11,0,5,0,36,0,0,0,0,0,0,0,0,266,69,66,37,13,451,0,0,0,3,0,0,3,0,266,69,69,37,13,454,311,0,0,0,0,0,311,0,22,14,0,0,0,36,311,288,83,69,37,13,801
IREG594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG601,0,1775,102,19,3,0,1899,0,0,1072,1284,663,362,3381,0,718,723,372,177,87,2077,0,69,23,8,0,0,100,0,2562,1920,1683,843,449,7457,0,0,0,51,55,71,177,0,2562,1920,1734,898,520,7634,1375,0,0,0,0,0,1375,0,307,75,19,7,0,408,1375,2869,1995,1753,905,520,9417,0,51765,1292,144,29,20,53250,0,0,17552,20418,7989,3174,49133,0,9962,6274,2341,723,259,19559,0,1313,225,48,14,5,1605,0,63040,25343,22951,8755,3458,123547,0,0,0,540,402,460,1402,0,63040,25343,23491,9157,3918,124949,52664,0,0,0,0,0,52664,0,4353,947,356,86,54,5796,52664,67393,26290,23847,9243,3972,183409
IREG694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG701,0,161,22,11,5,6,205,0,0,106,103,93,83,385,0,106,112,74,53,29,374,0,26,18,0,0,0,44,0,293,258,188,151,118,1008,0,0,0,16,22,72,110,0,293,258,204,173,190,1118,264,0,0,0,0,0,264,0,46,17,3,3,3,72,264,339,275,207,176,193,1454,0,1679,113,18,0,0,1810,0,0,745,876,376,147,2144,0,256,156,63,19,8,502,0,42,23,0,0,0,68,0,1977,1037,957,395,155,4524,0,0,0,19,25,32,76,0,1977,1037,976,420,187,4600,1878,0,0,0,0,0,1878,0,329,99,34,9,0,471,1881,2306,1136,1010,429,187,6949
IREG702,0,97,29,3,3,0,132,0,0,69,118,83,132,402,0,29,41,45,29,36,180,0,22,10,4,5,6,47,0,148,149,170,120,174,761,0,0,0,18,36,369,423,0,148,149,188,156,543,1184,96,0,0,0,0,0,96,0,6,3,3,0,0,12,96,154,152,191,156,543,1292,0,184,7,0,0,0,191,0,0,50,42,10,9,111,0,10,3,0,3,0,16,0,5,0,0,0,0,5,0,199,60,42,13,9,323,0,0,0,4,0,0,4,0,199,60,46,13,9,327,353,0,0,0,0,0,353,0,30,5,4,0,0,39,353,229,65,50,13,9,719
IREG703,0,519,74,14,0,0,607,0,0,331,415,303,247,1296,0,298,371,227,98,90,1084,0,64,27,5,8,3,107,0,881,803,661,409,340,3094,0,0,0,57,41,105,203,0,881,803,718,450,445,3297,660,0,0,0,0,0,660,0,165,48,16,9,0,238,660,1046,851,734,459,445,4195,0,8828,599,157,36,8,9628,0,0,3984,4696,1908,834,11422,0,1420,1023,381,124,51,2999,0,242,84,27,4,3,360,0,10490,5690,5261,2072,896,24409,0,0,0,188,197,303,688,0,10490,5690,5449,2269,1199,25097,7891,0,0,0,0,0,7891,0,1659,495,146,42,14,2356,7891,12149,6185,5595,2311,1213,35344
IREG704,0,90,17,8,6,0,121,0,0,106,113,111,211,541,0,25,56,41,20,51,193,0,26,12,10,7,0,55,0,141,191,172,144,262,910,0,0,0,10,38,497,545,0,141,191,182,182,759,1455,111,0,0,0,0,0,111,0,13,3,0,0,0,16,111,154,194,182,182,759,1582,0,265,12,0,0,0,277,0,0,84,93,36,17,230,0,18,9,7,3,3,40,0,7,0,0,3,0,10,0,290,105,100,42,20,557,0,0,0,4,0,3,7,0,290,105,104,42,23,564,378,0,0,0,0,0,378,0,39,6,0,0,0,45,378,329,111,104,42,23,987
IREG705,0,152,20,8,8,0,188,0,0,79,121,105,195,500,0,64,51,52,33,48,248,0,26,5,7,0,0,38,0,242,155,188,146,243,974,0,0,0,11,26,334,371,0,242,155,199,172,577,1345,179,0,0,0,0,0,179,0,22,3,7,0,3,35,179,264,158,206,172,580,1559,0,780,31,17,0,3,831,0,0,280,314,161,52,807,0,80,44,16,4,3,147,0,11,3,0,0,3,17,0,871,358,347,165,61,1802,0,0,0,7,5,10,22,0,871,358,354,170,71,1824,755,0,0,0,0,0,755,0,94,21,7,0,3,125,755,965,379,361,170,74,2704
IREG706,0,49,9,0,5,6,69,0,0,43,58,70,133,304,0,19,26,18,14,47,124,0,8,5,4,0,3,20,0,76,83,80,89,189,517,0,0,0,10,26,516,552,0,76,83,90,115,705,1069,42,0,0,0,0,0,42,0,5,0,0,0,4,9,42,81,83,90,115,709,1120,0,394,8,0,0,0,402,0,0,225,304,132,50,711,0,39,18,5,3,0,65,0,4,0,0,0,0,4,0,437,251,309,135,50,1182,0,0,0,7,6,3,16,0,437,251,316,141,53,1198,380,0,0,0,0,0,380,0,44,4,0,3,0,51,380,481,255,316,144,53,1629
IREG707,0,61,11,7,4,0,83,0,0,34,43,55,77,209,0,31,26,26,7,21,111,0,12,8,7,0,0,27,0,104,79,83,66,98,430,0,0,0,4,13,141,158,0,104,79,87,79,239,588,81,0,0,0,0,0,81,0,9,3,3,0,3,18,81,113,82,90,79,242,687,0,208,10,0,0,0,218,0,0,46,40,21,11,118,0,14,7,6,0,0,27,0,9,0,0,0,0,9,0,231,63,46,21,11,372,0,0,0,0,0,7,7,0,231,63,46,21,18,379,251,0,0,0,0,0,251,0,34,8,0,0,0,42,251,265,71,46,21,18,672
