region_id,OH_T_NS_DS_FUA,OH_T_NS_DS_OD_CCH,OH_T_NS_DS_OD_IH_t_SO,OH_T_NS_OD_HF_a_SO,OH_T_NS_DS_OD_Tot,OH_T_NS_DS_NS,OH_T_NS_DS_Tot,OH_Tot_DS_SHouse,OH_Tot_DS_SDRTHT,OH_Tot_DS_F_u_or_a,OH_Tot_DS_OD_CCHb,OH_Tot_DS_OD_IH_t_SO,OH_Tot_DS_OD_HF_a_to_a_s_o,OH_Tot_DS_OD_Tot,OH_Tot_DS_NS,OH_Tot_Tot,T_h_OO_DS_SH,T_h_OO_DS_SDRTHT,T_h_OO_DS_FUA,T_h_OO_DS_OD_CCH,T_h_OO_DS_OD_IH_t_SO,T_h_OO_OD_HF_a_SO,T_h_OO_DS_OD_Tot,T_h_OO_DS_NS,T_h_OO_DS_Tot,T_h_M_DS_SH,T_h_M_DS_SDRTHT,T_h_M_DS_FUA,T_h_M_DS_OD_CCH,T_h_M_DS_OD_IH_t_SO,T_h_M_OD_HF_a_SO,T_h_M_DS_OD_Tot,T_h_M_DS_NS,T_h_M_DS_Tot,T_h_RREA_DS_SH,T_h_RREA_DS_SDRTHT,T_h_RREA_DS_FUA,T_h_RREA_DS_OD_CCH,T_h_RREA_DS_OD_IH_t_SO,T_h_RREA_OD_HF_a_SO,T_h_RREA_DS_OD_Tot,T_h_RREA_DS_NS,T_h_RREA_DS_Tot,T_h_RHA_DS_SH,T_h_RHA_DS_SDRTHT,T_h_RHA_DS_FUA,T_h_RHA_DS_OD_CCH,T_h_RHA_DS_OD_IH_t_SO,T_h_RHA_OD_HF_a_SO,T_h_RHA_DS_OD_Tot,T_h_RHA_DS_NS,T_h_RHA_DS_Tot,T_h_R_PSH_DS_SH,T_h_R_PSH_DS_SDRTHT,T_h_R_PSH_DS_FUA,T_h_R_PSH_DS_OD_CCH,T_h_R_PSH_DS_OD_IH_t_SO,T_h_R_PSH_OD_HF_a_SO,T_h_R_PSH_DS_OD_Tot,T_h_R_PSH_DS_NS,T_h_R_PSH_DS_Tot,T_h_R_HCC_DS_SH,T_h_R_HCC_DS_SDRTHT,T_h_R_HCC_DS_FUA,T_h_R_HCC_DS_OD_CCH,T_h_R_HCC_DS_OD_IH_t_SO,T_h_R_HCC_OD_HF_a_SO,T_h_R_HCC_DS_OD_Tot,T_h_R_HCC_DS_NS,T_h_R_HCC_DS_Tot,T_h_R_OLT_DS_SH,T_h_R_OLT_DS_SDRTHT,T_h_R_OLT_DS_FUA,T_h_R_OLT_DS_OD_CCH,T_h_R_OLT_DS_OD_IH_t_SO,T_h_R_OLT_OD_HF_a_SO,T_h_R_OLT_DS_OD_Tot,T_h_R_OLT_DS_NS,T_h_R_OLT_DS_Tot,T_h_R_LNS_DS_SH,T_h_R_LNS_DS_SDRTHT,T_h_R_LNS_DS_FUA,T_h_R_LNS_DS_OD_CCH,T_h_R_LNS_DS_OD_IH_t_SO,T_h_R_LNS_OD_HF_a_SO,T_h_R_LNS_DS_OD_Tot,T_h_R_LNS_DS_NS,T_h_R_LNS_DS_Tot,T_h_R_Tot_DS_SH,T_h_R_Tot_DS_SDRTHT,T_h_R_Tot_DS_FUA,T_h_R_Tot_DS_OD_CCH,T_h_R_Tot_DS_OD_IH_t_SO,T_h_R_Tot_OD_HF_a_SO,T_h_R_Tot_DS_OD_Tot,T_h_R_Tot_DS_NS,T_h_R_Tot_DS_Tot,T_h_OTT_DS_SH,T_h_OTT_DS_SDRTHT,T_h_OTT_DS_FUA,T_h_OTT_DS_OD_CCH,T_h_OTT_DS_OD_IH_t_SO,T_h_OTT_OD_HF_a_SO,T_h_OTT_DS_OD_Tot,T_h_OTT_DS_NS,T_h_OTT_DS_Tot,T_h_T_NS_DS_SH,T_h_T_NS_DS_SDRTHT,T_h_T_NS_DS_FUA,T_h_T_NS_DS_OD_CCH,T_h_T_NS_DS_OD_IH_t_SO,T_h_T_NS_OD_HF_a_SO,T_h_T_NS_DS_OD_Tot,T_h_T_NS_DS_NS,T_h_T_NS_DS_Tot,T_h_Tot_DS_SH,T_h_Tot_DS_SDRTHT,T_h_Tot_DS_FUA,T_h_Tot_DS_OD_CCH,T_h_Tot_DS_OD_IH_t_SO,T_h_Tot_OD_HF_a_SO,T_h_Tot_DS_OD_Tot,T_h_Tot_DS_NS,T_h_Tot_DS_Tot
IREG601,512,65,4,24,93,3,4441,158203,9892,13924,606,115,559,1280,107,183406,64794,2069,2384,334,47,109,490,33,69770,62778,1466,1419,62,38,133,233,27,65923,12228,2161,3763,8,5,92,105,15,18272,6213,1790,2308,4,0,0,4,3,10318,12355,1566,2563,44,23,157,224,13,16721,516,333,589,0,0,8,8,5,1451,1911,237,453,103,4,35,142,3,2746,1099,118,189,15,0,20,35,5,1446,34322,6205,9865,174,32,312,518,44,50954,971,203,301,9,0,8,17,3,1495,3650,388,544,71,4,24,99,3,4684,166515,10331,14513,650,121,586,1357,110,192826
IREG694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG701,40,12,3,4,19,0,179,4373,1076,1160,236,33,45,314,24,6947,1016,69,71,136,10,10,156,6,1318,2525,282,280,24,5,4,33,4,3124,496,339,448,5,4,4,13,9,1305,443,111,201,3,0,0,3,0,758,344,133,165,28,8,15,51,11,704,35,0,20,0,0,0,0,3,58,254,155,87,44,3,12,59,0,555,73,33,25,9,0,3,12,0,143,1645,771,946,89,15,34,138,23,3523,38,20,6,3,3,3,9,0,73,158,55,63,15,65,4,84,4,364,5382,1197,1366,267,98,55,420,37,8402
IREG702,0,19,0,0,19,0,54,359,190,60,85,6,3,94,20,723,47,0,0,20,3,0,23,8,78,11,0,0,4,0,0,4,3,18,0,9,0,3,0,0,3,0,12,778,10,10,11,0,0,11,0,809,10,3,0,0,3,0,3,0,16,295,9,3,11,0,0,11,3,321,243,159,49,28,0,3,31,6,488,57,0,7,5,5,0,10,0,74,1383,190,69,58,8,3,69,9,1720,34,0,6,8,9,0,17,3,60,105,4,0,24,3,0,27,0,136,1580,194,75,114,23,3,140,23,2012
IREG703,207,36,42,0,78,7,917,22674,4515,7003,793,157,95,1045,106,35343,5474,618,581,474,48,19,541,18,7232,11261,1381,1574,110,21,20,151,37,14404,2801,1292,2812,13,6,17,36,13,6954,1431,476,806,3,3,4,10,3,2726,2101,698,1140,73,25,18,116,15,4070,153,36,50,0,3,0,3,6,248,1405,242,371,94,13,12,119,5,2142,197,36,62,22,10,5,37,5,337,8088,2780,5241,205,60,56,321,47,16477,129,34,16,17,30,0,47,6,232,567,172,253,39,158,0,197,7,1196,25519,4985,7665,845,317,95,1257,115,39541
IREG704,9,16,3,0,19,0,58,658,19,169,130,3,0,133,13,992,92,0,6,47,0,0,47,5,150,57,0,3,30,0,0,30,5,95,0,0,0,0,0,0,0,0,0,1076,5,78,8,0,0,8,0,1167,35,0,3,11,3,0,14,3,55,263,0,16,8,0,0,8,0,287,402,14,126,31,0,0,31,3,576,66,0,16,12,3,0,15,0,97,1842,19,239,70,6,0,76,6,2182,42,3,8,5,3,0,8,0,61,54,4,9,16,3,0,19,0,86,2087,26,265,168,12,0,180,16,2574
IREG705,28,36,4,0,40,4,170,2047,200,183,227,7,9,243,30,2703,403,25,8,107,3,0,110,11,557,703,45,14,14,0,3,17,7,786,186,36,49,9,0,0,9,0,280,665,73,119,3,3,0,6,3,866,182,16,19,22,0,3,25,0,242,360,6,13,15,3,0,18,0,397,548,32,47,38,0,6,44,8,679,68,0,10,5,4,0,9,0,87,2009,163,257,92,10,9,111,11,2551,31,3,4,9,8,0,17,3,58,153,11,54,42,46,0,88,4,310,3299,247,337,264,67,12,343,36,4262
IREG706,6,0,0,0,0,3,23,1220,153,228,6,3,0,9,15,1625,39,0,0,3,0,0,3,5,47,26,0,0,0,0,0,0,0,26,97,5,16,0,0,0,0,0,118,686,49,27,0,0,0,0,0,762,34,12,5,0,0,0,0,0,51,318,0,10,0,0,0,0,0,328,915,80,184,3,3,0,6,7,1192,79,16,8,0,0,0,0,0,103,2129,162,250,3,3,0,6,7,2554,49,0,11,0,3,0,3,0,63,34,4,9,0,3,0,3,3,53,2277,166,270,6,9,0,15,15,2743
IREG707,8,16,0,0,16,0,50,477,40,77,48,7,11,66,12,672,117,0,0,16,6,5,27,3,147,168,0,3,4,0,3,7,0,178,19,0,17,0,0,0,0,0,36,325,29,21,8,0,0,8,6,389,64,6,19,6,3,3,12,0,101,101,3,5,7,3,0,10,3,122,145,11,28,12,4,0,16,12,212,25,4,3,4,0,0,4,0,36,679,53,93,37,10,3,50,21,896,16,0,3,8,4,0,12,0,31,59,13,11,24,0,0,24,0,107,1039,66,110,89,20,11,120,24,1359
IREG794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG801,309,5,0,3,8,3,1829,92504,18451,15758,180,3,33,216,53,126982,31240,3813,1558,121,0,0,121,8,36740,41763,5512,3092,7,0,5,12,13,50392,7117,3976,5849,3,0,12,15,5,16962,5118,2130,2150,8,0,0,8,3,9409,5600,2145,2476,18,0,9,27,11,10259,223,203,161,0,0,0,0,3,590,1350,301,212,22,0,4,26,7,1896,314,84,74,3,0,0,3,0,475,19722,8839,10922,54,0,25,79,29,39591,345,288,176,3,3,0,6,0,815,1193,358,322,8,0,3,11,3,1887,94263,18810,16070,193,3,33,229,53,129425
IREG894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG901,17,0,0,0,0,0,32,321,64,210,0,0,3,3,0,598,82,19,66,0,0,0,0,0,167,36,10,15,0,0,0,0,0,61,6,0,6,0,0,0,0,0,12,69,3,80,0,0,0,0,0,152,25,16,22,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,63,10,7,0,0,3,3,0,83,9,5,0,0,0,0,0,0,14,172,34,115,0,0,3,3,0,324,26,0,0,0,0,0,0,0,26,11,4,17,0,0,0,0,0,32,327,67,213,0,0,3,3,0,610
IREG902,0,0,0,0,0,0,0,10,0,0,3,0,0,3,13,26,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,3,0,0,3,0,0,3,10,16,0,0,0,0,0,0,0,0,0,66,0,0,3,0,0,3,13,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,3,0,0,3,13,85
IREG994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
