region_id,H_w_In_ps_OO_DS_SH,H_w_In_ps_OO_DS_SDRTHT,H_w_In_ps_OO_DS_FUA,H_w_In_ps_OO_DS_OD_CCH,H_w_In_ps_OO_DS_OD_IH_t_SO,H_w_In_ps_OO_OD_HF_a_SO,H_w_In_ps_OO_DS_OD_Tot,H_w_In_ps_OO_DS_NS,H_w_In_ps_OO_Tot,H_w_In_ps_M_DS_SH,H_w_In_ps_M_DS_SDRTHT,H_w_In_ps_M_DS_FUA,H_w_In_ps_M_DS_OD_CCH,H_w_In_ps_M_DS_OD_IH_t_SO,H_w_In_ps_M_OD_HF_a_SO,H_w_In_ps_M_DS_OD_Tot,H_w_In_ps_M_DS_NS,H_w_In_ps_M_Tot,H_w_In_ps_RREA_DS_SH,H_w_In_ps_RREA_DS_SDRTHT,H_w_In_ps_RREA_DS_FUA,H_w_In_ps_RREA_DS_OD_CCH,H_w_In_ps_RREA_DS_OD_IH_t_SO,H_w_In_ps_RREA_OD_HF_a_SO,H_w_In_ps_RREA_DS_OD_Tot,H_w_In_ps_RREA_DS_NS,H_w_In_ps_RREA_Tot,H_w_In_ps_RHA_DS_SH,H_w_In_ps_RHA_DS_SDRTHT,H_w_In_ps_RHA_DS_FUA,H_w_In_ps_RHA_DS_OD_CCH,H_w_In_ps_RHA_DS_OD_IH_t_SO,H_w_In_ps_RHA_OD_HF_a_SO,H_w_In_ps_RHA_DS_OD_Tot,H_w_In_ps_RHA_DS_NS,H_w_In_ps_RHA_Tot,H_w_In_ps_R_PSH_DS_SH,H_w_In_ps_R_PSH_DS_SDRTHT,H_w_In_ps_R_PSH_DS_FUA,H_w_In_ps_R_PSH_DS_OD_CCH,H_w_In_ps_R_PSH_DS_OD_IH_t_SO,H_w_In_ps_R_PSH_OD_HF_a_SO,H_w_In_ps_R_PSH_DS_OD_Tot,H_w_In_ps_R_PSH_DS_NS,H_w_In_ps_R_PSH_Tot,H_w_In_ps_R_HCC_DS_SH,H_w_In_ps_R_HCC_DS_SDRTHT,H_w_In_ps_R_HCC_DS_FUA,H_w_In_ps_R_HCC_DS_OD_CCH,H_w_In_ps_R_HCC_DS_OD_IH_t_SO,H_w_In_ps_R_HCC_OD_HF_a_SO,H_w_In_ps_R_HCC_DS_OD_Tot,H_w_In_ps_R_HCC_DS_NS,H_w_In_ps_R_HCC_Tot,H_w_In_ps_R_OLT_DS_SH,H_w_In_ps_R_OLT_DS_SDRTHT,H_w_In_ps_R_OLT_DS_FUA,H_w_In_ps_R_OLT_DS_OD_CCH,H_w_In_ps_R_OLT_DS_OD_IH_t_SO,H_w_In_ps_R_OLT_OD_HF_a_SO,H_w_In_ps_R_OLT_DS_OD_Tot,H_w_In_ps_R_OLT_DS_NS,H_w_In_ps_R_OLT_Tot,H_w_In_ps_R_LNS_DS_SH,H_w_In_ps_R_LNS_DS_SDRTHT,H_w_In_ps_R_LNS_DS_FUA,H_w_In_ps_R_LNS_DS_OD_CCH,H_w_In_ps_R_LNS_DS_OD_IH_t_SO,H_w_In_ps_R_LNS_OD_HF_a_SO,H_w_In_ps_R_LNS_DS_OD_Tot,H_w_In_ps_R_LNS_DS_NS,H_w_In_ps_R_LNS_Tot,H_w_In_ps_R_Tot_DS_SH,H_w_In_ps_R_Tot_DS_SDRTHT,H_w_In_ps_R_Tot_DS_FUA,H_w_In_ps_R_Tot_DS_OD_CCH,H_w_In_ps_R_Tot_DS_OD_IH_t_SO,H_w_In_ps_R_Tot_OD_HF_a_SO,H_w_In_ps_R_Tot_DS_OD_Tot,H_w_In_ps_R_Tot_DS_NS,H_w_In_ps_R_Tot_Tot,H_w_In_ps_OTT_DS_SH,H_w_In_ps_OTT_DS_SDRTHT,H_w_In_ps_OTT_DS_FUA,H_w_In_ps_OTT_DS_OD_CCH,H_w_In_ps_OTT_DS_OD_IH_t_SO,H_w_In_ps_OTT_OD_HF_a_SO,H_w_In_ps_OTT_DS_OD_Tot,H_w_In_ps_OTT_DS_NS,H_w_In_ps_OTT_Tot,H_w_In_ps_T_NS_DS_SH,H_w_In_ps_T_NS_DS_SDRTHT,H_w_In_ps_T_NS_DS_FUA,H_w_In_ps_T_NS_DS_OD_CCH,H_w_In_ps_T_NS_DS_OD_IH_t_SO,H_w_In_ps_T_NS_OD_HF_a_SO,H_w_In_ps_T_NS_DS_OD_Tot,H_w_In_ps_T_NS_DS_NS,H_w_In_ps_T_NS_Tot,H_w_In_ps_Tot_DS_SH,H_w_In_ps_Tot_DS_SDRTHT,H_w_In_ps_Tot_DS_FUA,H_w_In_ps_Tot_DS_OD_CCH,H_w_In_ps_Tot_DS_OD_IH_t_SO,H_w_In_ps_Tot_OD_HF_a_SO,H_w_In_ps_Tot_DS_OD_Tot,H_w_In_ps_Tot_DS_NS,H_w_In_ps_Tot_Tot,OH_OO_DS_SH,OH_OO_DS_SDRTHT,OH_OO_DS_FUA,OH_OO_DS_OD_CCH,OH_OO_DS_OD_IH_t_SO,OH_OO_OD_HF_a_SO,OH_OO_DS_OD_Tot,OH_OO_DS_NS,OH_OO_DS_Tot,OH_M_DS_SH,OH_M_DS_SDRTHT,OH_M_DS_FUA,OH_M_DS_OD_CCH,OH_M_DS_OD_IH_t_SO,OH_M_OD_HF_a_SO,OH_M_DS_OD_Tot,OH_M_DS_NS,OH_M_DS_Tot,OH_RREA_DS_SH,OH_RREA_DS_SDRTHT,OH_RREA_DS_FUA,OH_RREA_DS_OD_CCH,OH_RREA_DS_OD_IH_t_SO,OH_RREA_OD_HF_a_SO,OH_RREA_DS_OD_Tot,OH_RREA_DS_NS,OH_RREA_DS_Tot,OH_RHA_DS_SH,OH_RHA_DS_SDRTHT,OH_RHA_DS_FUA,OH_RHA_DS_OD_CCH,OH_RHA_DS_OD_IH_t_SO,OH_RHA_OD_HF_a_SO,OH_RHA_DS_OD_Tot,OH_RHA_DS_NS,OH_RHA_DS_Tot,OH_R_PSH_DS_SH,OH_R_PSH_DS_SDRTHT,OH_R_PSH_DS_FUA,OH_R_PSH_DS_OD_CCH,OH_R_PSH_DS_OD_IH_t_SO,OH_R_PSH_OD_HF_a_SO,OH_R_PSH_DS_OD_Tot,OH_R_PSH_DS_NS,OH_R_PSH_DS_Tot,OH_R_HCC_DS_SH,OH_R_HCC_DS_SDRTHT,OH_R_HCC_DS_FUA,OH_R_HCC_DS_OD_CCH,OH_R_HCC_DS_OD_IH_t_SO,OH_R_HCC_OD_HF_a_SO,OH_R_HCC_DS_OD_Tot,OH_R_HCC_DS_NS,OH_R_HCC_DS_Tot,OH_R_OLT_DS_SH,OH_R_OLT_DS_SDRTHT,OH_R_OLT_DS_FUA,OH_R_OLT_DS_OD_CCH,OH_R_OLT_DS_OD_IH_t_SO,OH_R_OLT_OD_HF_a_SO,OH_R_OLT_DS_OD_Tot,OH_R_OLT_DS_NS,OH_R_OLT_DS_Tot,OH_R_LNS_DS_SH,OH_R_LNS_DS_SDRTHT,OH_R_LNS_DS_FUA,OH_R_LNS_DS_OD_CCH,OH_R_LNS_DS_OD_IH_t_SO,OH_R_LNS_OD_HF_a_SO,OH_R_LNS_DS_OD_Tot,OH_R_LNS_DS_NS,OH_R_LNS_DS_Tot,OH_R_Tot_DS_SH,OH_R_Tot_DS_SDRTHT,OH_R_Tot_DS_FUA,OH_R_Tot_DS_OD_CCH,OH_R_Tot_DS_OD_IH_t_SO,OH_R_Tot_OD_HF_a_SO,OH_R_Tot_DS_OD_Tot,OH_R_Tot_DS_NS,OH_R_Tot_DS_Tot,OH_OTT_DS_SH,OH_OTT_DS_SDRTHT,OH_OTT_DS_FUA,OH_OTT_DS_OD_CCH,OH_OTT_DS_OD_IH_t_SO,OH_OTT_OD_HF_a_SO,OH_OTT_DS_OD_Tot,OH_OTT_DS_NS,OH_OTT_DS_Tot,OH_T_NS_DS_SH,OH_T_NS_DS_SDRTHT
IREG394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG401,839,61,22,11,3,4,18,0,940,2328,109,52,0,3,0,3,3,2495,1137,212,219,0,0,0,0,0,1568,1599,590,206,0,0,0,0,0,2395,780,96,106,0,0,10,10,0,992,163,61,47,0,0,0,0,0,271,136,30,26,8,0,0,8,0,200,55,13,8,0,0,0,0,0,76,3870,1002,612,8,0,10,18,0,5502,52,10,10,4,0,0,4,0,76,258,76,50,3,3,0,6,0,390,7347,1258,746,26,9,14,49,3,9403,166838,12024,7547,941,54,112,1107,55,187571,182806,12297,7484,70,28,130,228,77,202892,36406,10379,14498,12,0,72,84,26,61393,12469,11453,6956,0,0,5,5,9,30892,29784,6001,8332,55,22,151,228,41,44386,2147,1769,2121,0,0,3,3,6,6046,4328,692,1071,316,5,42,363,12,6466,2291,482,531,22,5,19,46,5,3355,87425,30776,33509,405,32,292,729,99,152538,3428,3208,1784,24,4,8,36,15,8471,9697,2173
IREG402,175,5,0,3,0,0,3,0,183,386,25,0,0,0,0,0,0,411,213,57,9,0,0,0,0,0,279,581,147,26,0,0,0,0,0,754,91,10,3,0,0,0,0,0,104,201,3,11,5,0,0,5,0,220,62,7,8,7,0,0,7,0,84,16,0,5,0,0,0,0,0,21,1164,224,62,12,0,0,12,0,1462,43,3,0,0,0,0,0,0,46,81,15,13,0,0,0,0,0,109,1849,272,75,15,0,0,15,0,2211,9185,433,61,80,13,25,118,20,9817,8072,745,30,8,8,28,44,6,8897,1931,579,280,3,0,7,10,3,2803,1319,1287,444,4,0,0,4,0,3054,1331,171,76,13,5,20,38,3,1619,53,29,41,0,0,0,0,0,123,1107,143,134,46,0,6,52,5,1441,226,23,25,7,0,3,10,3,287,5967,2232,1000,73,5,36,114,14,9327,141,22,19,8,0,0,8,3,193,602,104
IREG403,54,0,0,3,0,0,3,0,57,116,6,0,0,0,0,0,0,122,42,9,12,0,0,0,0,0,63,197,25,9,0,0,0,0,0,231,37,5,0,0,0,0,0,0,42,79,3,3,3,0,0,3,0,88,17,3,0,0,0,0,0,0,20,12,0,7,3,0,0,3,0,22,384,45,31,6,0,0,6,0,466,11,0,4,0,0,0,0,0,15,55,4,5,3,0,0,3,0,67,620,55,40,12,0,0,12,0,727,4338,170,101,66,17,13,96,6,4711,3379,111,45,10,23,12,45,6,3586,552,183,162,4,4,0,8,0,905,366,174,97,0,0,0,0,0,637,1058,102,105,7,0,9,16,0,1281,29,33,13,0,0,0,0,0,75,279,23,32,14,0,4,18,3,355,156,18,6,0,0,0,0,0,180,2440,533,415,25,4,13,42,3,3433,93,30,10,3,0,0,3,0,136,247,22
IREG494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG501,103,6,3,6,7,0,13,3,128,108,6,7,0,0,0,0,0,121,50,17,18,3,0,0,3,0,88,412,77,40,0,3,0,3,6,538,35,0,6,0,0,0,0,0,41,99,0,6,7,0,0,7,0,112,59,4,6,0,0,0,0,3,72,5,5,0,3,0,0,3,0,13,660,103,76,13,3,0,16,9,864,16,0,0,6,0,0,6,4,26,37,14,3,0,5,0,5,3,62,924,129,89,25,15,0,40,19,1201,337,20,13,219,9,10,238,7,615,753,47,26,27,0,8,35,0,861,344,88,84,24,3,3,30,3,549,259,101,41,0,0,0,0,6,407,185,23,34,23,3,10,36,0,278,20,3,0,0,0,0,0,0,23,298,40,49,59,3,11,73,9,469,33,0,3,5,4,0,9,3,48,1139,255,211,111,13,24,148,21,1774,19,3,3,5,4,0,9,0,34,68,10
IREG502,195,3,3,12,0,0,12,0,213,364,3,3,3,0,0,3,0,373,201,20,34,0,0,0,0,0,255,496,101,56,0,0,0,0,0,653,119,10,3,0,0,3,3,0,135,36,0,3,0,0,0,0,0,39,66,4,3,6,3,0,9,0,82,23,0,3,0,0,0,0,0,26,941,135,102,6,3,3,12,0,1190,9,0,0,3,0,0,3,0,12,101,23,9,3,0,0,3,3,139,1610,164,117,27,3,3,33,3,1927,5911,121,137,431,14,16,461,22,6652,5604,78,66,30,3,17,50,11,5809,1462,219,273,0,0,3,3,0,1957,542,207,131,0,3,0,3,3,886,1470,104,119,15,5,9,29,4,1726,47,15,54,0,0,0,0,0,116,710,55,34,100,3,8,111,4,914,223,12,11,7,0,5,12,3,261,4454,612,622,122,11,25,158,14,5860,138,4,16,13,3,3,19,3,180,378,44
IREG503,86,3,3,5,0,0,5,0,97,263,6,3,0,0,3,3,0,275,104,14,13,0,0,0,0,0,131,440,54,36,0,0,0,0,3,533,73,6,3,0,3,3,6,0,88,177,3,5,3,0,3,6,0,191,63,4,0,9,0,0,9,3,79,14,3,4,3,0,0,3,0,24,871,84,61,15,3,6,24,6,1046,6,0,0,0,0,0,0,0,6,58,11,5,3,0,0,3,0,77,1284,104,72,23,3,9,35,6,1501,3354,210,66,194,14,12,220,13,3863,5553,243,116,19,6,9,34,11,5957,1717,342,340,4,0,3,7,6,2412,459,180,109,0,0,0,0,3,751,1129,97,103,16,5,3,24,0,1353,60,69,12,0,0,0,0,0,141,868,101,114,159,0,11,170,6,1259,206,23,6,8,4,0,12,9,256,4439,812,684,187,9,17,213,24,6172,96,8,0,3,0,5,8,0,112,334,43
IREG504,35,3,0,14,0,3,17,0,55,46,4,3,4,0,0,4,0,57,18,0,3,0,0,0,0,0,21,571,23,11,7,0,0,7,11,623,20,3,0,7,0,0,7,0,30,166,3,0,9,4,3,16,0,185,50,8,3,5,0,3,8,0,69,14,0,0,3,0,0,3,0,17,839,37,17,31,4,6,41,11,945,11,0,0,3,0,0,3,0,14,48,5,0,3,4,0,7,0,60,979,49,20,55,8,9,72,11,1131,187,3,3,159,5,14,178,12,383,265,16,5,24,0,11,35,3,324,102,24,16,3,3,3,9,3,154,151,33,15,0,0,0,0,3,202,97,5,4,18,7,5,30,0,136,21,3,0,3,0,0,3,0,27,324,41,39,56,6,10,72,5,481,32,3,0,13,0,0,13,3,51,727,109,74,93,16,18,127,14,1051,22,3,3,8,4,0,12,3,43,22,4
IREG505,754,48,23,11,0,0,11,0,836,2807,139,52,0,0,0,0,0,2998,1190,212,190,0,0,3,3,0,1595,1615,443,310,0,0,0,0,0,2368,841,134,88,3,0,0,3,0,1066,87,21,28,0,0,0,0,0,136,127,21,18,11,0,0,11,0,177,58,11,7,0,0,0,0,3,79,3918,842,641,14,0,3,17,3,5421,36,10,0,0,0,0,0,0,46,329,57,51,0,0,0,0,0,437,7844,1096,767,25,0,3,28,3,9738,148360,15458,8014,1147,17,59,1223,62,173117,207572,18640,9784,48,24,102,174,59,236229,44993,15161,18334,5,4,73,82,53,78623,6741,5922,4984,3,0,4,7,8,17662,34646,8754,7604,44,8,49,101,34,51139,549,839,1062,3,0,0,3,6,2459,3418,811,840,261,3,13,277,22,5368,1919,472,410,5,0,17,22,4,2827,92266,31959,33234,321,15,156,492,127,158078,2376,2033,1646,19,4,6,29,6,6090,8555,2079
IREG506,63,4,3,10,0,0,10,0,80,140,10,0,3,3,3,9,0,159,87,12,14,0,0,0,0,0,113,445,96,18,0,0,0,0,0,559,19,3,3,0,0,0,0,0,25,234,0,0,3,0,0,3,0,237,397,70,27,4,0,0,4,4,502,20,4,0,0,0,0,0,0,24,1202,185,62,7,0,0,7,4,1460,11,0,0,3,4,0,7,0,18,76,21,7,5,27,0,32,0,136,1492,220,72,28,34,3,65,4,1853,801,37,41,372,10,19,401,17,1297,1521,95,42,54,5,22,81,12,1751,1022,205,107,9,0,12,21,4,1359,561,194,73,0,0,0,0,3,831,321,35,27,29,5,8,42,3,428,21,8,8,3,0,0,3,0,40,4080,634,346,112,0,20,132,23,5215,186,22,20,15,0,5,20,3,251,6191,1098,581,168,5,45,218,36,8124,101,11,4,8,0,0,8,4,128,180,44
IREG507,420,11,3,14,0,4,18,0,452,1023,19,7,3,0,0,3,0,1052,557,48,32,0,0,0,0,4,641,793,111,82,0,0,0,0,0,986,359,18,15,0,0,0,0,0,392,45,4,0,0,0,0,0,0,49,82,11,5,4,0,0,4,0,102,48,0,0,3,0,0,3,0,51,1884,192,134,7,0,0,7,4,2221,25,0,3,0,0,0,0,0,28,153,9,10,7,0,0,7,0,179,3505,231,157,31,0,4,35,4,3932,43052,1832,699,901,63,71,1035,42,46660,42816,781,371,71,69,54,194,22,44184,12047,1676,1094,8,3,10,21,7,14845,2395,1387,695,0,0,0,0,3,4480,10158,782,501,47,16,50,113,15,11569,248,331,328,4,0,0,4,3,914,2476,193,163,272,3,25,300,15,3147,1274,83,80,20,9,7,36,3,1476,28598,4452,2861,351,31,92,474,46,36431,1053,734,292,28,5,8,41,3,2123,2477,389
IREG508,35,0,0,0,0,0,0,0,35,61,0,0,0,0,0,0,0,61,10,0,0,0,0,0,0,0,10,246,8,13,3,0,0,3,0,270,10,0,0,0,0,0,0,0,10,374,0,0,9,0,0,9,0,383,33,0,0,0,0,0,0,0,33,19,0,0,0,0,0,0,0,19,692,8,13,12,0,0,12,0,725,3,0,3,0,0,0,0,0,6,18,3,0,3,0,0,3,0,24,809,11,16,15,0,0,15,0,851,106,3,0,26,4,0,30,5,144,108,0,0,7,0,4,11,4,123,24,7,0,3,0,0,3,0,34,98,12,17,0,0,0,0,0,127,34,0,3,0,3,3,6,0,43,14,0,0,3,0,0,3,0,17,169,16,22,3,3,0,6,5,218,20,0,0,3,0,0,3,0,23,359,35,42,12,6,3,21,5,462,10,0,0,0,0,3,3,0,13,20,3
IREG594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG601,1617,17,23,18,0,5,23,0,1680,3092,35,37,3,3,3,9,3,3176,1112,110,140,0,0,5,5,0,1367,1051,160,200,0,0,0,0,0,1411,915,57,98,3,3,10,16,0,1086,63,10,18,0,0,0,0,0,91,184,15,29,8,0,4,12,0,240,58,7,9,3,0,0,3,0,77,3383,359,494,14,3,19,36,0,4272,40,3,3,3,0,0,3,0,49,180,25,32,6,0,0,6,0,243,8312,439,589,44,6,27,77,3,9420,63177,2052,2361,316,47,104,467,33,68090,59686,1431,1382,59,35,130,224,24,62747,11116,2051,3623,8,5,87,100,15,16905,5162,1630,2108,4,0,0,4,3,8907,11440,1509,2465,41,20,147,208,13,15635,453,323,571,0,0,8,8,5,1360,1727,222,424,95,4,31,130,3,2506,1041,111,180,12,0,20,32,5,1369,30939,5846,9371,160,29,293,482,44,46682,931,200,298,6,0,8,14,3,1446,3470,363
IREG694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG701,68,0,3,10,0,0,10,3,84,337,17,17,4,0,0,4,0,375,86,36,42,0,0,0,0,3,167,351,33,77,3,0,0,3,0,464,55,10,16,8,0,0,8,3,92,7,0,11,0,0,0,0,0,18,13,6,7,3,0,7,10,0,36,8,5,7,0,0,3,3,0,23,520,90,160,14,0,10,24,6,800,5,0,3,0,3,0,3,0,11,79,14,23,3,62,0,65,4,185,1009,121,206,31,65,10,106,13,1455,948,69,68,126,10,10,146,3,1234,2188,265,263,20,5,4,29,4,2749,410,303,406,5,4,4,13,6,1138,92,78,124,0,0,0,0,0,294,289,123,149,20,8,15,43,8,612,28,0,9,0,0,0,0,3,40,241,149,80,41,3,5,49,0,519,65,28,18,9,0,0,9,0,120,1125,681,786,75,15,24,114,17,2723,33,20,3,3,0,3,6,0,62,79,41
IREG702,21,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,745,0,7,8,0,0,8,0,760,0,0,0,0,3,0,3,0,3,278,0,3,8,0,0,8,3,292,58,4,5,3,0,0,3,0,70,30,0,0,0,5,0,5,0,35,1111,4,15,19,8,0,27,3,1160,12,0,0,5,6,0,11,0,23,74,0,0,5,3,0,8,0,82,1221,4,15,29,17,0,46,3,1289,26,0,0,20,3,0,23,8,57,8,0,0,4,0,0,4,3,15,0,9,0,3,0,0,3,0,12,33,10,3,3,0,0,3,0,49,10,3,0,0,0,0,0,0,13,17,9,0,3,0,0,3,0,29,185,155,44,25,0,3,28,6,418,27,0,7,5,0,0,5,0,39,272,186,54,39,0,3,42,6,560,22,0,6,3,3,0,6,3,37,31,4
IREG703,296,24,17,19,5,0,24,0,361,1048,96,91,9,3,0,12,3,1250,308,105,154,3,0,0,3,0,570,599,140,217,0,3,0,3,3,962,238,56,88,6,5,0,11,0,393,112,14,26,0,0,0,0,3,155,86,13,19,9,0,0,9,0,127,34,0,4,3,4,0,7,0,45,1377,328,508,21,12,0,33,6,2252,32,0,0,0,24,0,24,0,56,92,22,46,3,116,0,119,0,279,2845,470,662,52,160,0,212,9,4198,5178,594,564,455,43,19,517,18,6871,10213,1285,1483,101,18,20,139,34,13154,2493,1187,2658,10,6,17,33,13,6384,832,336,589,3,0,4,7,0,1764,1863,642,1052,67,20,18,105,15,3677,41,22,24,0,3,0,3,3,93,1319,229,352,85,13,12,110,5,2015,163,36,58,19,6,5,30,5,292,6711,2452,4733,184,48,56,288,41,14225,97,34,16,17,6,0,23,6,176,475,150
IREG704,27,0,0,5,0,0,5,0,32,10,0,3,5,0,0,5,0,18,0,0,0,0,0,0,0,0,0,1027,0,59,8,0,0,8,0,1094,8,0,0,0,3,0,3,0,11,235,0,10,5,0,0,5,0,250,68,7,17,10,0,0,10,3,105,10,0,4,5,3,0,8,0,22,1348,7,90,28,6,0,34,3,1482,16,0,3,0,3,0,3,0,22,28,0,0,0,0,0,0,0,28,1429,7,96,38,9,0,47,3,1582,65,0,6,42,0,0,42,5,118,47,0,0,25,0,0,25,5,77,0,0,0,0,0,0,0,0,0,49,5,19,0,0,0,0,0,73,27,0,3,11,0,0,11,3,44,28,0,6,3,0,0,3,0,37,334,7,109,21,0,0,21,0,471,56,0,12,7,0,0,7,0,75,494,12,149,42,0,0,42,3,700,26,3,5,5,0,0,5,0,39,26,4
