region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
IREG401,102379,201326,943,1036,1979,101385,105027,206412,680,721,1401,34310,34560,68870,397,512,909,35387,35793,71180,578,541,1119,35351,40876,76227,660,861,1521,36589,42278,78867,85,49,134,3891,5279,9170,137,125,262,4113,5453,9566,7457,8044,15501,554719,569660,1124379,19235,18095,37330,581411,595799,1177210,5,3,8,132,101,233,19,4,23,156,108,264,1561,1685,3246,89438,102363,191801,5941,5557,11498,96940,109605,206545,9023,9732,18755,644289,672124,1316413,25195,23656,48851,678507,705512,1384019,500,186,686,9740,13886,23626,625,852,1477,10865,14924,25789
IREG402,5875,12412,62,69,131,7129,6522,13651,336,338,674,2439,2223,4662,40,34,74,2815,2595,5410,411,391,802,2627,2428,5055,62,63,125,3100,2882,5982,116,106,222,100,112,212,3,3,6,219,221,440,2639,2869,5508,27807,27350,55157,1555,1450,3005,32001,31669,63670,0,0,0,36,14,50,4,7,11,40,21,61,330,372,702,4272,4267,8539,390,370,760,4992,5009,10001,2969,3241,6210,32115,31631,63746,1949,1827,3776,37033,36699,73732,223,50,273,1285,681,1966,309,39,348,1817,770,2587
IREG403,2495,5466,27,19,46,3188,2717,5905,69,94,163,1066,778,1844,12,9,21,1147,881,2028,105,94,199,1158,1005,2163,32,28,60,1295,1127,2422,6,7,13,29,32,61,3,0,3,38,39,77,847,983,1830,12586,12254,24840,448,400,848,13881,13637,27518,0,3,3,50,31,81,3,0,3,53,34,87,100,86,186,1212,1419,2631,92,68,160,1404,1573,2977,947,1072,2019,13848,13704,27552,543,468,1011,15338,15244,30582,32,12,44,307,249,556,31,35,66,370,296,666
IREG494,182,478,5,3,8,315,197,512,12,3,15,127,56,183,0,3,3,139,62,201,13,3,16,83,34,117,0,0,0,96,37,133,3,3,6,13,4,17,0,0,0,16,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG501,768,1826,15,12,27,1487,1201,2688,111,100,211,220,94,314,0,0,0,331,194,525,87,112,199,119,61,180,6,0,6,212,173,385,25,28,53,8,13,21,0,0,0,33,41,74,1571,1690,3261,3219,3120,6339,410,387,797,5200,5197,10397,10,11,21,28,20,48,12,4,16,50,35,85,236,257,493,924,888,1812,153,144,297,1313,1289,2602,1817,1958,3775,4171,4028,8199,575,535,1110,6563,6521,13084,127,76,203,228,175,403,52,33,85,407,284,691
IREG502,5555,12266,77,68,145,7335,6295,13630,187,230,417,1571,1167,2738,22,18,40,1780,1415,3195,183,183,366,1424,989,2413,36,33,69,1643,1205,2848,27,28,55,83,82,165,7,3,10,117,113,230,2201,2590,4791,19949,20183,40132,1149,1123,2272,23299,23896,47195,4,0,4,37,23,60,5,3,8,46,26,72,284,327,611,1927,1877,3804,198,196,394,2409,2400,4809,2489,2917,5406,21913,22083,43996,1352,1322,2674,25754,26322,52076,308,87,395,1212,567,1779,272,79,351,1792,733,2525
IREG503,4695,11160,64,52,116,7041,5419,12460,221,249,470,1277,922,2199,18,23,41,1516,1194,2710,277,278,555,831,642,1473,15,15,30,1123,935,2058,40,42,82,69,42,111,7,3,10,116,87,203,2028,2292,4320,18194,17623,35817,1949,1752,3701,22171,21667,43838,7,10,17,38,19,57,11,3,14,56,32,88,236,254,490,2519,2293,4812,562,411,973,3317,2958,6275,2271,2556,4827,20751,19935,40686,2522,2166,4688,25544,24657,50201,171,97,268,2451,647,3098,664,81,745,3286,825,4111
IREG504,367,1014,7,6,13,1098,919,2017,193,210,403,172,66,238,0,8,8,365,284,649,279,267,546,100,44,144,5,7,12,384,318,702,103,113,216,12,4,16,0,3,3,115,120,235,2108,2306,4414,1513,1442,2955,203,141,344,3824,3889,7713,9,5,14,34,20,54,5,4,9,48,29,77,139,170,309,538,470,1008,90,75,165,767,715,1482,2256,2481,4737,2085,1932,4017,298,220,518,4639,4633,9272,68,72,140,387,182,569,85,24,109,540,278,818
IREG505,133641,267456,1193,1172,2365,137231,137369,274600,635,698,1333,27233,26810,54043,344,381,725,28212,27889,56101,467,469,936,21425,24898,46323,398,530,928,22290,25897,48187,85,68,153,3416,4786,8202,98,110,208,3599,4964,8563,9005,9958,18963,603788,621328,1225116,27746,26087,53833,640539,657373,1297912,3,0,3,76,52,128,9,4,13,88,56,144,1487,1804,3291,106510,116969,223479,11106,9530,20636,119103,128303,247406,10495,11762,22257,710374,738349,1448723,38861,35621,74482,759730,785732,1545462,1190,325,1515,9549,10597,20146,888,912,1800,11627,11834,23461
IREG506,3054,9602,59,27,86,7394,3743,11137,241,194,435,991,414,1405,25,4,29,1257,612,1869,226,216,442,414,207,621,13,0,13,653,423,1076,70,102,172,62,35,97,0,3,3,132,140,272,2574,2597,5171,13505,11975,25480,2692,2333,5025,18771,16905,35676,34,29,63,36,19,55,14,7,21,84,55,139,357,373,730,2976,2312,5288,791,506,1297,4124,3191,7315,2965,2999,5964,16517,14306,30823,3497,2846,6343,22979,20151,43130,482,140,622,7864,1429,9293,3753,555,4308,12099,2124,14223
IREG507,41750,86014,425,406,831,45723,43306,89029,319,325,644,10511,8634,19145,124,129,253,10954,9088,20042,261,221,482,7764,6583,14347,147,147,294,8172,6951,15123,28,30,58,494,407,901,23,14,37,545,451,996,4132,4550,8682,141711,145110,286821,7157,6736,13893,153000,156396,309396,6,3,9,227,162,389,20,9,29,253,174,427,348,405,753,10328,12198,22526,849,850,1699,11525,13453,24978,4486,4958,9444,152266,157470,309736,8026,7595,15621,164778,170023,334801,234,47,281,3292,2470,5762,684,172,856,4210,2689,6899
IREG508,173,480,8,3,11,650,576,1226,186,174,360,58,37,95,3,0,3,247,211,458,170,171,341,54,19,73,0,0,0,224,190,414,81,77,158,8,3,11,0,4,4,89,84,173,1605,1763,3368,752,675,1427,282,274,556,2639,2712,5351,0,0,0,11,6,17,0,0,0,11,6,17,58,42,100,135,144,279,35,26,61,228,212,440,1663,1805,3468,898,825,1723,317,300,617,2878,2930,5808,52,55,107,1593,82,1675,48,18,66,1693,155,1848
IREG594,583,1436,11,4,15,907,608,1515,18,0,18,183,132,315,5,0,5,206,132,338,15,6,21,154,53,207,0,0,0,169,59,228,4,0,4,20,8,28,0,0,0,24,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG597,5,104,5,0,5,104,5,109,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,3,0,3,0,3,3,3,3,6,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
IREG601,61856,123825,602,604,1206,65044,64974,130018,860,785,1645,18073,17382,35455,265,256,521,19198,18423,37621,502,369,871,11127,11565,22692,207,237,444,11836,12171,24007,28,24,52,707,654,1361,30,24,54,765,702,1467,8172,8630,16802,187897,195802,383699,6839,6691,13530,202908,211123,414031,10,3,13,128,88,216,11,3,14,149,94,243,688,810,1498,17901,20804,38705,1361,1148,2509,19950,22762,42712,8870,9443,18313,205926,216694,422620,8211,7842,16053,223007,233979,456986,136,62,198,3020,4032,7052,253,322,575,3409,4416,7825
IREG694,111,260,3,0,3,164,119,283,5,0,5,46,25,71,0,3,3,51,28,79,7,0,7,22,14,36,0,0,0,29,14,43,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG697,5,25,0,3,3,20,8,28,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG701,1339,2990,16,22,38,1938,1696,3634,158,184,342,419,309,728,5,8,13,582,501,1083,286,317,603,257,202,459,11,11,22,554,530,1084,77,83,160,20,23,43,3,0,3,100,106,206,1458,1689,3147,6066,6210,12276,553,474,1027,8077,8373,16450,69,61,130,26,12,38,9,6,15,104,79,183,322,339,661,2334,2301,4635,347,272,619,3003,2912,5915,1849,2089,3938,8426,8523,16949,909,752,1661,11184,11364,22548,149,196,345,121,123,244,64,55,119,334,374,708
IREG702,98,328,7,7,14,637,599,1236,324,426,750,55,23,78,3,0,3,382,449,831,891,966,1857,45,9,54,3,3,6,939,978,1917,183,263,446,3,3,6,4,4,8,190,270,460,3267,3555,6822,401,400,801,84,58,142,3752,4013,7765,39,35,74,3,3,6,0,0,0,42,38,80,85,93,178,272,235,507,71,50,121,428,378,806,3391,3683,7074,676,638,1314,155,108,263,4222,4429,8651,518,46,564,383,146,529,45,27,72,946,219,1165
IREG703,7244,16430,80,66,146,10148,8264,18412,355,411,766,2296,1652,3948,29,30,59,2680,2093,4773,356,375,731,1558,1344,2902,18,25,43,1932,1744,3676,40,55,95,248,278,526,9,14,23,297,347,644,3573,3934,7507,32990,32368,65358,3884,3339,7223,40447,39641,80088,159,130,289,175,75,250,33,14,47,367,219,586,921,1107,2028,12441,12029,24470,2161,1614,3775,15523,14750,30273,4653,5171,9824,45606,44472,90078,6078,4967,11045,56337,54610,110947,725,217,942,2263,600,2863,223,122,345,3211,939,4150
IREG704,197,567,6,4,10,1193,1054,2247,428,471,899,95,46,141,0,3,3,523,520,1043,770,799,1569,71,32,103,3,0,3,844,831,1675,92,111,203,6,6,12,0,0,0,98,117,215,4585,4591,9176,849,741,1590,91,77,168,5525,5409,10934,17,17,34,6,3,9,0,0,0,23,20,43,235,225,460,310,223,533,55,28,83,600,476,1076,4837,4833,9670,1165,967,2132,146,105,251,6148,5905,12053,31,36,67,321,130,451,57,12,69,409,178,587
IREG705,637,1483,14,4,18,1467,1371,2838,407,437,844,232,147,379,9,5,14,648,589,1237,584,540,1124,179,85,264,10,0,10,773,625,1398,170,157,327,8,6,14,3,3,6,181,166,347,3373,3622,6995,2648,2636,5284,255,231,486,6276,6489,12765,54,41,95,19,6,25,5,5,10,78,52,130,271,342,613,608,510,1118,145,120,265,1024,972,1996,3698,4005,7703,3275,3152,6427,405,356,761,7378,7513,14891,101,96,197,298,154,452,52,26,78,451,276,727
IREG706,307,859,7,4,11,1215,1072,2287,567,501,1068,107,48,155,5,3,8,679,552,1231,857,861,1718,38,28,66,0,3,3,895,892,1787,119,182,301,0,12,12,4,0,4,123,194,317,4185,4273,8458,1938,1744,3682,96,90,186,6219,6107,12326,14,18,32,3,0,3,0,0,0,17,18,35,71,77,148,369,286,655,66,47,113,506,410,916,4270,4368,8638,2310,2030,4340,162,137,299,6742,6535,13277,42,20,62,235,67,302,53,17,70,330,104,434
IREG707,127,320,0,3,3,360,366,726,173,196,369,56,31,87,0,0,0,229,227,456,355,329,684,59,26,85,7,3,10,421,358,779,88,108,196,3,3,6,0,0,0,91,111,202,1463,1535,2998,555,528,1083,93,101,194,2111,2164,4275,14,14,28,8,7,15,6,0,6,28,21,49,123,129,252,142,127,269,44,36,80,309,292,601,1600,1678,3278,705,662,1367,143,137,280,2448,2477,4925,37,4,41,91,48,139,15,19,34,143,71,214
IREG794,165,364,0,0,0,215,170,385,9,5,14,69,36,105,3,0,3,81,41,122,12,4,16,45,21,66,3,0,3,60,25,85,3,0,3,4,0,4,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG797,3,21,0,0,0,18,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG801,22877,42493,175,188,363,20234,23491,43725,149,165,314,5099,5972,11071,50,60,110,5298,6197,11495,117,110,227,3670,4506,8176,44,70,114,3831,4686,8517,29,21,50,446,646,1092,9,16,25,484,683,1167,1869,1818,3687,123689,127457,251146,3685,3266,6951,129243,132541,261784,3,3,6,5,0,5,0,0,0,8,3,11,499,511,1010,30344,32559,62903,2304,1812,4116,33147,34882,68029,2371,2332,4703,154038,160016,314054,5989,5078,11067,162398,167426,329824,111,41,152,4597,4099,8696,645,498,1143,5353,4638,9991
IREG894,30,75,0,0,0,48,33,81,3,3,6,12,15,27,0,0,0,15,18,33,0,0,0,10,10,20,0,0,0,10,10,20,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG901,95,250,5,0,5,160,95,255,0,0,0,24,16,40,0,0,0,24,16,40,0,0,0,83,53,136,3,0,3,86,53,139,0,0,0,69,79,148,3,6,9,72,85,157,6,0,6,529,472,1001,27,39,66,562,511,1073,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,337,262,599,29,15,44,370,277,647,10,0,10,866,734,1600,56,54,110,932,788,1720,0,0,0,773,21,794,0,0,0,773,21,794
IREG902,5,20,0,0,0,35,29,64,19,20,39,0,0,0,0,0,0,19,20,39,10,6,16,0,3,3,0,0,0,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,99,107,206,18,12,30,6,6,12,123,125,248,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,4,4,4,0,4,7,7,14,102,110,212,18,16,34,10,6,16,130,132,262,0,0,0,36,7,43,0,0,0,36,7,43
IREG994,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
