region_id,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,Cntd_CN_Ewre_Aus_Indig_M,Cntd_CN_Ewre_Aus_Indig_F,Cntd_CN_Ewre_Aus_Indig_P,Ctd_CN_Ewh_Aus_No_Indi_M,Ctd_CN_Ewh_Aus_No_Indi_F,Ctd_CN_Ewh_Aus_No_Indi_P,Ct_CN_Ew_Au_IndSt_nsM,Ct_CN_Ew_Au_IndSt_nsF,Ct_CN_Ew_Au_IndSt_nsP,Ctd_CN_Ewh_Aus_TotM,Ctd_CN_Ewh_Aus_TotF,Ctd_CN_Ewh_Aus_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF
IREG697,5,3,8,73,27,100,5,3,8,83,33,116,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,7,3,10,0,0,0,10,3,13,3,0,3,24,14,38,6,0,6,33,14,47,0,0,0,37,4,41,0,3,3,37,7,44,0,0,0,5,4,9,0,0,0,5,4,9,4,4,8,69,27,96,5,3,8,78,34,112,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,36,6,42,6,0,6,45,6,51,3,0,3,84,37,121,7,8,15,94,45,139,0,0,0,22,3,25,3,0,3,25,3,28,0,0,0,11,4,15,3,0,3,14,4,18,0,0,0,13,3,16,0,0,0,13,3,16,3,3,6,123,56,179,20,7,27,146,66,212,0,0,0,0,0,0,0,0
IREG701,2202,2487,4689,9179,9232,18411,1175,911,2086,12556,12630,25186,277,250,527,653,639,1292,84,74,158,1014,963,1977,544,494,1038,1172,1107,2279,159,121,280,1875,1722,3597,398,421,819,1172,1133,2305,159,106,265,1729,1660,3389,533,741,1274,2934,3200,6134,395,327,722,3862,4268,8130,358,437,795,2688,2562,5250,311,225,536,3357,3224,6581,91,145,236,561,590,1151,67,58,125,719,793,1512,2016,2307,4323,8574,8662,17236,975,806,1781,11565,11775,23340,186,180,366,608,568,1176,199,104,303,993,852,1845,15,31,46,14,18,32,5,3,8,34,52,86,3,14,17,230,209,439,57,43,100,290,266,556,5,0,5,256,261,517,39,39,78,300,300,600,3,13,16,132,143,275,50,29,79,185,185,370,33,48,81,190,176,366,53,47,100,276,271,547,11,22,33,93,86,179,24,16,40,128,124,252,0,0,0,38,40,78,6,5,11,44,45,89,236,297,533,273,244,517,103,86
IREG702,4236,4140,8376,1186,882,2068,267,173,440,5689,5195,10884,453,372,825,50,44,94,20,12,32,523,428,951,840,801,1641,54,55,109,27,26,53,921,882,1803,852,786,1638,123,133,256,46,22,68,1021,941,1962,1409,1294,2703,535,363,898,109,69,178,2053,1726,3779,570,654,1224,365,265,630,49,33,82,984,952,1936,112,232,344,58,23,81,16,11,27,186,266,452,3910,3738,7648,1075,798,1873,202,137,339,5187,4673,9860,323,402,725,111,84,195,66,35,101,500,521,1021,44,44,88,14,7,21,16,3,19,74,54,128,4,10,14,185,197,382,49,44,93,238,251,489,0,3,3,190,179,369,43,33,76,233,215,448,3,3,6,158,127,285,28,30,58,189,160,349,10,13,23,96,66,162,7,8,15,113,87,200,9,0,9,118,62,180,14,8,22,141,70,211,0,0,0,26,21,47,3,0,3,29,21,50,130,134,264,228,156,384,167,31
IREG703,5825,5800,11625,51264,47445,98709,7015,5452,12467,64104,58697,122801,622,616,1238,3568,3295,6863,503,419,922,4693,4330,9023,1320,1296,2616,6236,6171,12407,902,806,1708,8458,8273,16731,1216,1026,2242,7437,6160,13597,1091,771,1862,9744,7957,17701,1662,1627,3289,17070,16635,33705,2284,1835,4119,21016,20097,41113,877,1015,1892,13304,12088,25392,1775,1300,3075,15956,14403,30359,127,221,348,3650,3096,6746,459,320,779,4236,3637,7873,5391,5401,10792,47981,45167,93148,6305,5093,11398,59677,55661,115338,435,401,836,3281,2278,5559,710,359,1069,4426,3038,7464,22,30,52,99,100,199,15,17,32,136,147,283,16,34,50,944,891,1835,158,119,277,1118,1044,2162,10,18,28,1170,1189,2359,207,130,337,1387,1337,2724,28,33,61,844,748,1592,147,111,258,1019,892,1911,11,22,33,790,724,1514,140,81,221,941,827,1768,23,24,47,604,534,1138,112,73,185,739,631,1370,4,6,10,145,140,285,34,23,57,183,169,352,462,503,965,1334,1273,2607,297,235
IREG704,5184,5195,10379,1606,1176,2782,229,142,371,7019,6513,13532,603,538,1141,93,98,191,20,11,31,716,647,1363,1276,1147,2423,133,100,233,32,25,57,1441,1272,2713,1045,1091,2136,146,114,260,22,21,43,1213,1226,2439,1499,1550,3049,623,467,1090,79,53,132,2201,2070,4271,641,711,1352,522,360,882,65,29,94,1228,1100,2328,119,157,276,89,37,126,11,3,14,219,197,416,4872,4872,9744,1502,1103,2605,202,117,319,6576,6092,12668,313,322,635,103,74,177,27,25,52,443,421,864,56,61,117,17,9,26,0,0,0,73,70,143,4,3,7,153,125,278,26,14,40,183,142,325,3,0,3,224,192,416,29,18,47,256,210,466,4,0,4,150,92,242,29,7,36,183,99,282,0,0,0,121,82,203,12,9,21,133,91,224,0,0,0,113,67,180,20,9,29,133,76,209,3,0,3,28,23,51,3,0,3,34,23,57,192,177,369,440,220,660,70,24
IREG705,4158,4478,8636,3921,3593,7514,542,446,988,8621,8517,17138,521,561,1082,304,310,614,32,49,81,857,920,1777,1020,1010,2030,453,427,880,86,78,164,1559,1515,3074,797,832,1629,506,457,963,75,64,139,1378,1353,2731,1125,1300,2425,1203,1217,2420,171,131,302,2499,2648,5147,560,618,1178,1106,966,2072,145,97,242,1811,1681,3492,136,158,294,350,215,565,32,28,60,518,401,919,3807,4104,7911,3617,3339,6956,458,383,841,7882,7826,15708,353,375,728,304,254,558,83,64,147,740,693,1433,45,40,85,19,26,45,0,0,0,64,66,130,5,3,8,373,360,733,37,29,66,415,392,807,6,0,6,375,392,767,34,33,67,415,425,840,3,13,16,345,300,645,19,19,38,367,332,699,3,0,3,195,174,369,26,18,44,224,192,416,10,17,27,137,112,249,20,12,32,167,141,308,3,0,3,55,46,101,3,4,7,61,50,111,244,210,454,381,287,668,84,58
IREG706,4551,4705,9256,2744,2261,5005,248,194,442,7543,7160,14703,438,437,875,285,245,530,13,15,28,736,697,1433,1143,1050,2193,404,375,779,39,36,75,1586,1461,3047,880,867,1747,259,188,447,33,27,60,1172,1082,2254,1370,1520,2890,1012,896,1908,86,66,152,2468,2482,4950,616,687,1303,731,537,1268,75,45,120,1422,1269,2691,104,144,248,52,21,73,3,3,6,159,168,327,4312,4388,8700,2563,2116,4679,216,154,370,7091,6658,13749,238,318,556,181,145,326,33,38,71,452,501,953,59,73,132,22,11,33,0,0,0,81,84,165,4,0,4,98,35,133,7,0,7,109,35,144,0,3,3,54,35,89,10,5,15,64,43,107,10,5,15,288,71,359,59,10,69,357,86,443,0,0,0,33,16,49,0,0,0,33,16,49,6,0,6,30,12,42,9,0,9,45,12,57,0,0,0,8,7,15,0,3,3,8,10,18,129,163,292,166,98,264,25,23
IREG707,1801,1883,3684,897,783,1680,178,181,359,2876,2847,5723,207,209,416,40,42,82,15,17,32,262,268,530,427,367,794,57,71,128,27,25,52,511,463,974,360,375,735,97,103,200,25,30,55,482,508,990,504,564,1068,274,238,512,50,46,96,828,848,1676,232,286,518,326,280,606,39,43,82,597,609,1206,71,82,153,105,47,152,21,20,41,197,149,346,1653,1713,3366,805,720,1525,158,157,315,2616,2590,5206,147,170,317,94,63,157,19,24,43,260,257,517,32,40,72,8,5,13,0,3,3,40,48,88,0,5,5,54,57,111,8,5,13,62,67,129,0,0,0,89,81,170,11,6,17,100,87,187,19,23,42,110,96,206,11,9,20,140,128,268,4,3,7,56,41,97,8,11,19,68,55,123,0,3,3,35,24,59,0,3,3,35,30,65,0,0,0,10,11,21,3,0,3,13,11,24,65,59,124,125,67,192,29,11
IREG794,81,51,132,797,712,1509,142,87,229,1020,850,1870,6,6,12,23,25,48,0,4,4,29,35,64,6,5,11,31,32,63,3,5,8,40,42,82,9,11,20,57,77,134,14,5,19,80,93,173,34,16,50,251,213,464,60,24,84,345,253,598,25,14,39,295,284,579,52,41,93,372,339,711,3,0,3,140,81,221,12,8,20,155,89,244,0,0,0,0,0,0,0,0,0,0,0,0,82,51,133,797,711,1508,141,88,229,1020,850,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG797,0,0,0,77,15,92,11,3,14,88,18,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,4,0,4,18,3,21,0,0,0,41,7,48,8,0,8,49,7,56,0,0,0,19,3,22,0,3,3,19,6,25,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,76,13,89,12,3,15,88,16,104,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,39,98,4,5,9,63,44,107,0,0,0,43,40,83,3,0,3,46,40,86,7,0,7,40,10,50,3,0,3,50,10,60,0,0,0,9,5,14,3,0,3,12,5,17,0,0,0,22,13,35,3,3,6,25,16,41,0,0,0,4,0,4,0,0,0,4,0,4,0,3,3,28,7,35,42,36
IREG801,2639,2517,5156,166100,171358,337458,7675,6296,13971,176414,180171,356585,319,253,572,11557,10784,22341,500,401,901,12376,11438,23814,560,557,1117,20474,19482,39956,770,625,1395,21804,20664,42468,627,533,1160,25725,24893,50618,1575,1253,2828,27927,26679,54606,711,725,1436,51739,53236,104975,2554,1949,4503,55004,55910,110914,378,387,765,40070,42924,82994,1599,1292,2891,42047,44603,86650,43,64,107,16536,20040,36576,679,773,1452,17258,20877,38135,2483,2372,4855,158694,164175,322869,6631,5577,12208,167808,172124,339932,157,145,302,7406,7184,14590,1043,717,1760,8606,8046,16652,8,4,12,195,188,383,14,14,28,217,206,423,67,73,140,2878,2353,5231,568,285,853,3513,2711,6224,7,7,14,773,692,1465,186,94,280,966,793,1759,9,18,27,615,492,1107,196,156,352,820,666,1486,0,5,5,214,211,425,95,53,148,309,269,578,4,3,7,232,233,465,81,53,134,317,289,606,0,0,0,82,87,169,18,10,28,100,97,197,6,11,17,74,47,121,20,12
IREG894,17,12,29,287,283,570,26,8,34,330,303,633,0,0,0,10,18,28,0,3,3,10,21,31,0,0,0,16,13,29,0,0,0,16,13,29,6,0,6,62,67,129,5,3,8,73,70,143,3,7,10,129,112,241,9,0,9,141,119,260,8,3,11,57,62,119,10,0,10,75,65,140,0,0,0,13,11,24,0,4,4,13,15,28,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28,287,284,571,24,8,32,327,304,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG901,9,8,17,1678,812,2490,60,56,116,1747,876,2623,0,0,0,55,44,99,5,6,11,60,50,110,3,0,3,129,127,256,11,16,27,143,143,286,0,4,4,260,83,343,9,6,15,269,93,362,3,0,3,760,245,1005,16,12,28,779,257,1036,4,3,7,390,267,657,17,13,30,411,283,694,0,0,0,83,46,129,3,3,6,86,49,135,10,5,15,1639,758,2397,57,53,110,1706,816,2522,0,0,0,40,53,93,3,4,7,43,57,100,0,0,0,9,10,19,0,0,0,9,10,19,0,0,0,42,26,68,3,0,3,45,26,71,0,3,3,23,20,43,3,0,3,26,23,49,0,0,0,33,12,45,0,0,0,33,12,45,0,0,0,18,9,27,0,0,0,18,9,27,0,0,0,99,62,161,10,3,13,109,65,174,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,7,0,7,0,0
IREG902,110,116,226,91,41,132,11,9,20,212,166,378,11,13,24,5,0,5,0,0,0,16,13,29,26,25,51,10,9,19,0,3,3,36,37,73,12,17,29,25,11,36,3,0,3,40,28,68,33,33,66,35,18,53,5,3,8,73,54,127,22,17,39,15,5,20,0,3,3,37,25,62,5,10,15,0,0,0,3,0,3,8,10,18,104,107,211,71,35,106,9,8,17,184,150,334,7,9,16,19,7,26,3,0,3,29,16,45,4,0,4,0,3,3,0,0,0,4,3,7,0,5,5,48,11,59,0,0,0,48,16,64,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,7,3,10,3,0,3,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG994,0,0,0,7,18,25,0,0,0,7,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,25,0,0,0,7,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG997,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
