region_id,P_NonI_35_44_PtgdDe_GdDp_GdCt,P_NonI_35_44_BDL,P_NonI_35_44_ADip_DipL,P_NonI_35_44_CL_nfd,P_NonI_35_44_Ct_III_IV,P_NonI_35_44_Ct_I_II,P_NonI_35_44_LoE_NS,P_NonI_35_44_Tot,P_NonI_45_54_PtgdDe_GdDp_GdCt,P_NonI_45_54_BDL,P_NonI_45_54_ADip_DipL,P_NonI_45_54_CL_nfd,P_NonI_45_54_Ct_III_IV,P_NonI_45_54_Ct_I_II,P_NonI_45_54_LoE_NS,P_NonI_45_54_Tot,P_NonI_55_64_PtgdDe_GdDp_GdCt,P_NonI_55_64_BDL,P_NonI_55_64_ADip_DipL,P_NonI_55_64_CL_nfd,P_NonI_55_64_Ct_III_IV,P_NonI_55_64_Ct_I_II,P_NonI_55_64_LoE_NS,P_NonI_55_64_Tot,P_NonI_65ov_PtgdDe_GdDp_GdCt,P_NonI_65ov_BDL,P_NonI_65ov_ADip_DipL,P_NonI_65ov_CL_nfd,P_NonI_65ov_Ct_III_IV,P_NonI_65ov_Ct_I_II,P_NonI_65ov_LoE_NS,P_NonI_65ov_Tot,P_NonI_Tot_PtgdDe_GdDp_GdCt,P_NonI_Tot_BDL,P_NonI_Tot_ADip_DipL,P_NonI_Tot_CL_nfd,P_NonI_Tot_Ct_III_IV,P_NonI_Tot_Ct_I_II,P_NonI_Tot_LoE_NS,P_NonI_Tot_Tot,P_IS_NS_15_19_PgdDe_GdDp_GdCt,P_IS_NS_15_19_BDL,P_IS_NS_15_19_ADip_DipL,P_IS_NS_15_19_CL_nfd,P_IS_NS_15_19_Ct_III_and_IV_L,P_IS_NS_15_19_Ct_I_II,P_IS_NS_15_19_LoE_NS,P_IS_NS_15_19_Tot,P_IS_NS_20_24_PgDe_GdDp_GdCtL,P_IS_NS_20_24_BDL,P_IS_NS_20_24_ADip_DipL,P_IS_NS_20_24_CL_nfd,P_IS_NS_20_24_Ct_III_and_IV_L,P_IS_NS_20_24_Ct_I_II,P_IS_NS_20_24_LoE_NS,P_IS_NS_20_24_Tot,P_IS_NS_25_34_PgDe_GdDp_GdCtL,P_IS_NS_25_34_BDL,P_IS_NS_25_34_ADip_DipL,P_IS_NS_25_34_CL_nfd,P_IS_NS_25_34_Ct_III_and_IV_L,P_IS_NS_25_34_Ct_I_II,P_IS_NS_25_34_LoE_NS,P_IS_NS_25_34_Tot,P_IS_NS_35_44_PgDe_GdDp_GdCtL,P_IS_NS_35_44_BDL,P_IS_NS_35_44_ADip_DipL,P_IS_NS_35_44_CL_nfd,P_IS_NS_35_44_Ct_III_and_IV_L,P_IS_NS_35_44_Ct_I_II,P_IS_NS_35_44_LoE_NS,P_IS_NS_35_44_Tot,P_IS_NS_45_54_PgDe_GdDp_GdCtL,P_IS_NS_45_54_BDL,P_IS_NS_45_54_ADip_DipL,P_IS_NS_45_54_CL_nfd,P_IS_NS_45_54_Ct_III_and_IV_L,P_IS_NS_45_54_Ct_I_II,P_IS_NS_45_54_LoE_NS,P_IS_NS_45_54_Tot,P_IS_NS_55_64_PgDe_GdDp_GdCtL,P_IS_NS_55_64_BDL,P_IS_NS_55_64_ADip_DipL,P_IS_NS_55_64_CL_nfd,P_IS_NS_55_64_Crt_III_and_IV,P_IS_NS_55_64_Ct_I_II,P_IS_NS_55_64_LoE_NS,P_IS_NS_55_64_Tot,P_IS_NS_65ov_PgdDe_GdDp_GdCt,P_IS_NS_65ov_BDL,P_IS_NS_65ov_ADip_DipL,P_IS_NS_65ov_CL_nfd,P_IS_NS_65ov_Crt_III_and_IV,P_IS_NS_65ov_Ct_I_II,P_IS_NS_65ov_LoE_NS,P_IS_NS_65ov_Tot,P_IS_NS_TotPdDe_GdDp_GdCt,P_IS_NS_Tot_BDL,P_IS_NS_Tot_ADip_DipL,P_IS_NS_Tot_CL_nfd,P_IS_NS_Tot_Ct_III_IV,P_IS_NS_Tot_Ct_I_II,P_IS_NS_Tot_LoE_NS,P_IS_NS_Tot_Tot,P_Tot_15_19_PgDe_GdDp_GdCtL,P_Tot_15_19_BDL,P_Tot_15_19_ADip_DipL,P_Tot_15_19_CL_nfd,P_Tot_15_19_Ct_III_and_IV_L,P_Tot_15_19_Ct_I_II,P_Tot_15_19_LoE_NS,P_Tot_15_19_Tot,P_Tot_20_24_PgDe_GdDp_GdCtL,P_Tot_20_24_BDL,P_Tot_20_24_ADip_DipL,P_Tot_20_24_CL_nfd,P_Tot_20_24_Ct_III_and_IV_L,P_Tot_20_24_Ct_I_II,P_Tot_20_24_LoE_NS,P_Tot_20_24_Tot,P_Tot_25_34_PgDe_GdDp_GdCtL,P_Tot_25_34_BDL,P_Tot_25_34_ADip_DipL,P_Tot_25_34_CL_nfd,P_Tot_25_34_Ct_III_and_IV_L,P_Tot_25_34_Ct_I_II,P_Tot_25_34_LoE_NS,P_Tot_25_34_Tot,P_Tot_35_44_PgDe_GdDp_GdCtL,P_Tot_35_44_BDL,P_Tot_35_44_ADip_DipL,P_Tot_35_44_CL_nfd,P_Tot_35_44_Ct_III_and_IV_L,P_Tot_35_44_Ct_I_II,P_Tot_35_44_LoE_NS,P_Tot_35_44_Tot,P_Tot_45_54_PgDe_GdDp_GdCtL,P_Tot_45_54_BDL,P_Tot_45_54_ADip_DipL,P_Tot_45_54_CL_nfd,P_Tot_45_54_Ct_III_and_IV_L,P_Tot_45_54_Ct_I_II,P_Tot_45_54_LoE_NS,P_Tot_45_54_Tot,P_Tot_55_64_PgDe_GdDp_GdCtL,P_Tot_55_64_BDL,P_Tot_55_64_ADip_DipL,P_Tot_55_64_CL_nfd,P_Tot_55_64_Ct_III_and_IV_L,P_Tot_55_64_Ct_I_II,P_Tot_55_64_LoE_NS,P_Tot_55_64_Tot,P_Tot_65ov_PtgdDe_GdDp_GdCt,P_Tot_65ov_BDL,P_Tot_65ov_ADip_DipL,P_Tot_65ov_CL_nfd,P_Tot_65ov_Ct_III_and_IV_L,P_Tot_65ov_Ct_I_II,P_Tot_65ov_LoE_NS,P_Tot_65ov_Tot,P_Tot_Tot_PgDe_GdDp_GdCtL,P_Tot_Tot_BDL,P_Tot_Tot_ADip_DipL,P_Tot_Tot_CL_nfd,P_Tot_Tot_Ct_III_and_IV_L,P_Tot_Tot_Ct_I_II,P_Tot_Tot_LoE_NS,P_Tot_Tot_Tot
LGA16100,16,54,44,18,168,13,32,345,23,36,54,17,163,3,55,351,37,66,53,24,126,6,62,374,24,51,46,13,87,0,101,322,108,254,229,86,770,49,378,1874,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,0,0,0,0,16,16,0,0,0,3,3,0,14,20,0,0,0,0,0,0,28,28,0,0,0,0,0,0,36,36,0,0,0,3,3,0,120,126,0,0,0,0,27,9,40,76,3,9,6,4,83,8,79,192,5,38,26,13,125,10,47,264,16,54,44,18,171,16,51,370,23,36,54,20,172,3,72,380,40,66,56,24,129,6,93,414,27,51,46,13,90,0,137,364,114,254,232,92,797,52,519,2060
LGA16150,250,698,473,103,1054,79,221,2878,244,535,441,100,986,67,299,2672,240,485,403,102,636,61,321,2248,109,283,311,88,558,22,772,2143,1016,3073,2118,516,5132,473,2012,14340,0,0,0,0,3,0,116,119,0,0,0,0,6,0,104,110,0,0,0,0,8,3,203,214,3,5,3,0,6,3,245,265,0,6,3,0,3,0,165,177,0,0,3,0,7,0,160,170,3,6,0,0,9,0,197,215,6,17,9,0,42,6,1190,1270,0,3,14,14,111,49,296,487,11,224,114,40,596,88,205,1278,162,851,382,76,1296,129,404,3300,256,718,494,106,1099,87,502,3262,247,550,450,103,1017,73,492,2932,240,485,409,102,652,64,494,2446,112,292,314,88,567,22,986,2381,1028,3123,2177,529,5338,512,3379,16086
LGA16180,241,417,256,50,435,34,61,1494,324,421,289,41,428,31,102,1636,303,347,232,57,316,13,99,1367,155,206,134,25,181,6,156,863,1102,1674,1046,207,1791,130,513,6463,0,0,0,0,0,0,46,46,0,0,0,0,3,0,25,28,0,0,0,0,0,0,38,38,3,0,0,0,3,0,122,128,0,6,0,0,0,0,134,140,3,0,0,0,0,0,128,131,0,0,3,0,0,0,81,84,6,6,3,0,6,0,574,595,0,0,0,3,24,16,95,138,0,42,39,6,122,23,40,272,79,244,99,28,291,10,73,824,244,420,259,50,447,34,183,1637,324,433,295,41,434,31,236,1794,309,350,235,60,319,13,230,1516,155,206,137,25,181,6,237,947,1111,1695,1064,213,1818,133,1094,7128
LGA16200,42,193,108,27,432,32,84,918,53,116,129,44,454,29,129,954,29,104,117,36,280,19,148,733,13,66,78,35,232,16,338,778,174,719,553,177,1950,163,848,4584,0,0,0,0,0,0,47,47,0,0,0,0,0,0,56,56,0,0,0,0,6,0,78,84,0,3,0,0,3,0,77,83,0,0,0,0,0,0,85,85,0,0,3,0,3,0,74,80,0,0,0,0,4,0,154,158,0,3,3,0,16,0,571,593,0,0,3,9,39,19,134,204,0,38,26,10,175,27,89,365,40,210,95,22,403,35,144,949,45,202,114,30,460,32,182,1065,53,119,140,48,467,29,227,1083,32,108,123,36,294,19,227,839,13,66,78,35,239,16,506,953,183,743,579,190,2077,177,1509,5458
LGA16250,2882,5251,2784,409,2965,281,1263,15835,1740,3358,1995,438,2539,257,1313,11640,993,1941,1360,356,1807,148,1228,7833,436,1241,1063,308,1951,105,2979,8083,11840,23417,11925,1964,13920,1317,9601,73984,0,0,3,0,6,0,445,454,3,17,9,4,22,0,767,822,35,47,26,7,26,3,1838,1982,22,22,15,4,29,3,1109,1204,7,19,16,0,18,0,891,951,0,10,12,6,17,3,611,659,0,14,9,0,21,0,868,912,67,129,90,21,139,9,6529,6984,7,10,76,30,219,66,1055,1463,347,2117,1328,121,1370,159,1452,6894,5479,9578,3371,324,3172,315,3457,25696,2912,5288,2813,417,3026,287,2401,17144,1747,3384,2020,443,2575,257,2232,12658,999,1954,1375,362,1833,151,1859,8533,436,1255,1072,308,1982,105,3866,9024,11927,23586,12055,2005,14177,1340,16322,81412
LGA16350,835,2565,2390,513,5367,400,1292,13362,819,1943,1907,539,4988,359,1565,12120,613,1398,1421,461,3563,223,1586,9265,215,596,701,248,2117,61,2546,6484,3545,11008,9699,2424,25453,2085,9656,63870,0,0,0,0,3,3,366,372,0,3,8,8,21,0,455,495,0,15,15,6,33,0,903,972,4,10,9,3,17,6,784,833,5,10,8,0,25,3,798,849,0,7,8,3,33,0,641,692,3,6,3,0,29,0,727,768,12,51,51,20,161,12,4674,4981,0,8,83,58,570,191,1210,2120,146,1044,835,204,2840,329,1263,6661,934,3532,2441,429,6338,575,2180,16429,852,2606,2435,530,5501,428,2165,14517,835,1982,1940,550,5114,365,2416,13202,620,1417,1446,471,3627,223,2269,10073,221,602,707,255,2158,61,3298,7302,3608,11191,9887,2497,26148,2172,14801,70304
LGA16370,795,2144,1281,192,1349,94,324,6179,842,1864,1299,232,1461,112,484,6294,735,1521,1106,269,1062,78,504,5275,483,1135,1104,273,1179,58,1377,5609,3165,8266,5784,1091,6629,472,3131,28538,0,0,0,0,0,0,94,94,0,0,0,0,5,0,104,109,0,6,3,3,6,0,156,174,3,13,0,0,8,0,300,324,4,7,6,3,7,3,268,298,5,11,6,0,11,0,290,323,4,7,10,0,24,0,348,393,16,44,25,6,61,3,1560,1715,0,0,19,13,81,19,284,416,19,384,257,32,454,42,189,1377,291,1224,727,83,1064,72,332,3793,798,2162,1286,197,1366,94,624,6527,855,1878,1308,235,1477,115,752,6620,740,1535,1118,269,1077,78,794,5611,487,1142,1117,273,1203,58,1725,6005,3190,8325,5832,1102,6722,478,4700,30349
LGA16380,354,1205,948,170,2122,154,358,5311,403,1009,1058,256,2542,178,600,6046,398,912,961,288,1978,124,764,5425,275,889,1116,329,2508,86,2789,7992,1585,4974,4702,1248,11600,870,5098,30077,0,0,0,0,0,3,117,120,0,6,3,0,3,0,109,121,0,6,3,0,15,0,167,191,3,5,3,0,12,0,228,251,0,8,6,3,23,3,303,346,3,3,6,0,11,0,326,349,3,5,8,0,34,0,663,713,9,33,29,3,98,6,1913,2091,0,3,16,31,172,70,401,693,6,144,113,67,755,124,235,1444,152,836,516,125,1671,176,391,3867,364,1229,978,176,2194,157,607,5705,409,1032,1078,266,2621,187,943,6536,401,922,975,288,2024,124,1111,5845,278,894,1132,329,2551,86,3480,8750,1610,5060,4808,1282,11988,924,7168,32840
LGA16400,287,842,819,163,2183,135,377,4806,328,680,928,164,2270,152,516,5038,296,713,821,212,1741,101,612,4496,171,578,717,263,1949,71,1601,5350,1208,3692,3959,974,10915,728,3660,25136,0,0,0,0,0,0,143,143,0,0,3,0,8,3,152,166,0,3,6,0,10,0,244,263,0,3,0,3,16,3,301,326,0,4,3,3,15,0,361,386,0,3,8,0,17,3,361,392,0,6,6,3,16,0,792,823,0,19,26,9,82,9,2354,2499,0,3,20,24,164,46,399,656,8,198,146,50,826,93,273,1594,118,703,533,102,1903,159,465,3983,294,866,834,171,2264,150,698,5277,337,693,951,170,2326,161,903,5541,296,720,841,216,1773,104,988,4938,171,588,723,269,1974,71,2421,6217,1224,3771,4048,1002,11230,784,6147,28206
LGA16470,666,1005,739,129,1081,78,227,3925,536,691,625,114,994,54,307,3321,309,409,329,88,635,22,265,2057,104,236,169,44,394,18,537,1502,2088,3715,2600,485,4737,350,1739,15714,0,0,0,0,0,0,93,93,0,0,0,0,4,0,133,137,0,6,0,0,6,0,283,295,0,0,7,0,6,0,220,233,0,0,4,0,11,0,228,243,3,3,0,0,7,3,148,164,0,0,0,0,8,0,155,163,3,9,11,0,42,3,1260,1328,0,0,14,12,90,35,229,380,15,212,170,33,494,54,231,1209,462,1182,570,70,1120,100,480,3984,677,1014,757,132,1111,84,458,4233,540,706,641,117,1029,54,553,3640,316,419,335,88,645,28,421,2252,104,239,169,44,402,18,692,1668,2114,3772,2656,496,4891,373,3064,17366
LGA16550,3225,5896,2337,301,1930,160,982,14831,2161,3485,1690,345,1823,139,1025,10668,1307,2020,1175,257,1291,81,1025,7156,699,1247,983,249,1565,60,2303,7106,11563,24161,9152,1489,9776,735,7273,64149,0,0,0,0,0,0,424,424,0,15,9,5,0,0,987,1016,12,33,6,0,16,0,1809,1876,16,33,14,0,8,0,1206,1277,10,18,9,0,13,0,922,972,3,8,7,0,17,0,708,743,0,17,14,0,20,3,1108,1162,41,124,59,5,74,3,7164,7470,7,22,59,19,108,36,863,1114,295,2792,704,95,832,98,1552,6368,3889,8792,2233,233,2309,179,2895,20530,3252,5951,2372,307,1977,160,2258,16277,2183,3519,1707,353,1855,142,1979,11738,1313,2031,1196,257,1320,81,1764,7962,702,1267,997,249,1590,67,3437,8309,11641,24374,9268,1513,9991,763,14748,72298
LGA16610,48,223,158,35,567,43,104,1178,73,171,199,59,702,43,191,1438,67,191,186,57,576,38,229,1344,29,104,156,36,441,16,731,1513,241,901,803,247,3070,266,1470,6998,0,0,0,0,0,0,44,44,0,0,0,0,3,0,27,30,0,3,3,0,4,0,57,67,0,0,6,0,6,3,80,95,0,0,0,0,7,0,95,102,0,0,0,0,11,0,89,100,0,0,0,0,7,0,170,177,0,3,9,0,38,3,562,615,0,3,0,9,52,38,152,254,0,30,26,13,250,40,82,441,24,185,90,38,535,66,186,1124,48,229,171,38,596,49,215,1346,73,180,202,62,733,49,308,1607,71,194,194,60,596,44,331,1490,29,104,156,36,453,16,917,1711,245,925,839,256,3215,302,2191,7973
LGA16650,1328,2846,1894,312,1952,205,778,9315,761,1765,1260,314,1701,148,839,6788,437,1045,769,211,1165,97,816,4540,190,638,591,177,1390,50,1956,4992,5020,12073,7491,1312,8828,825,5817,41366,0,0,0,0,0,3,235,238,0,8,6,4,5,0,384,407,13,35,26,0,15,3,1005,1097,8,21,19,4,20,0,735,807,0,13,5,3,21,3,577,622,3,15,9,0,14,3,444,488,3,8,3,5,32,0,631,682,27,100,68,16,107,12,4011,4341,0,12,51,25,136,45,593,862,98,1063,817,86,638,89,721,3512,2222,4761,2148,194,1891,200,1744,13160,1339,2871,1925,316,1988,205,1519,10163,764,1786,1270,317,1739,154,1424,7454,443,1066,782,211,1185,100,1263,5050,193,646,594,182,1425,50,2598,5688,5059,12205,7587,1331,9002,843,9862,45889
LGA16700,2518,4724,1928,285,1640,132,559,11786,1787,3175,1570,323,1698,157,724,9434,1099,1883,1143,304,1190,103,731,6453,547,1303,1014,308,1477,61,2055,6765,9345,19122,8346,1442,8138,700,5127,52220,0,0,6,0,0,0,186,192,3,11,6,0,3,0,477,500,11,19,3,3,11,3,700,750,9,14,6,0,13,3,464,509,7,12,17,4,7,0,421,468,3,9,8,5,9,3,336,373,0,9,11,0,16,0,595,631,33,74,57,12,59,9,3179,3423,0,18,69,13,114,37,458,709,206,1875,924,53,592,74,785,4509,3205,6182,1719,159,1460,139,1185,14049,2535,4744,1940,285,1660,138,1023,12325,1797,3192,1595,327,1708,157,1151,9927,1105,1895,1151,312,1209,106,1070,6848,547,1315,1028,308,1496,61,2656,7411,9395,19221,8426,1457,8239,712,8328,55778
LGA16900,225,860,919,238,2276,137,411,5066,253,594,771,265,2261,140,559,4843,187,434,530,186,1520,79,597,3533,66,193,271,125,1265,40,1287,3247,933,3081,3435,1049,10545,735,3589,23367,0,0,0,0,3,0,101,104,0,0,0,0,8,0,102,110,0,5,4,0,13,0,188,210,0,5,3,0,18,0,192,218,0,6,6,3,16,3,207,241,0,0,0,4,20,0,170,194,0,3,0,0,21,0,283,307,0,19,13,7,99,3,1243,1384,0,0,30,21,212,73,447,783,14,202,261,72,929,97,268,1843,188,817,679,154,2191,178,464,4671,225,875,940,241,2337,140,638,5396,257,609,791,268,2309,149,786,5169,194,434,533,190,1555,79,785,3770,66,196,271,125,1293,43,1581,3575,944,3133,3505,1071,10826,759,4969,25207
LGA16950,371,1170,1052,194,2572,231,562,6152,524,1188,1261,319,3072,233,891,7488,611,1202,1214,343,2652,155,988,7165,365,990,1215,349,3443,114,3144,9620,2094,5561,5478,1435,15141,1141,6656,37506,0,0,0,0,5,0,251,256,3,0,3,0,7,0,241,254,0,4,3,0,14,0,355,376,0,3,0,3,11,0,443,460,6,0,12,3,17,0,574,612,3,3,7,3,23,0,479,518,3,10,7,6,26,0,1022,1074,15,20,32,15,103,0,3365,3550,0,0,16,29,204,108,703,1060,28,186,183,82,1040,151,502,2172,207,852,570,136,2382,202,867,5216,371,1203,1093,202,2669,244,1064,6846,540,1211,1317,331,3184,236,1517,8336,623,1216,1236,349,2713,158,1504,7799,371,1005,1225,355,3485,114,4213,10768,2140,5673,5640,1484,15677,1213,10370,42197
LGA17000,100,317,291,59,945,69,155,1936,89,244,276,87,827,60,174,1757,62,171,188,53,472,28,156,1130,26,102,100,32,265,12,248,785,344,1333,1121,303,3942,308,990,8341,0,0,0,0,3,0,53,56,0,0,0,0,4,0,55,59,0,0,0,0,3,0,97,100,0,0,0,0,11,0,107,118,0,0,3,3,6,0,115,127,0,0,3,0,0,0,99,102,0,0,0,0,8,0,92,100,0,0,6,3,35,0,618,662,0,0,8,14,67,33,165,287,6,101,68,16,441,57,115,804,61,404,197,51,979,64,205,1961,100,317,294,59,978,74,269,2091,89,247,279,90,848,66,293,1912,62,174,194,56,480,28,261,1255,26,102,100,32,277,12,348,897,344,1345,1140,318,4070,334,1656,9207
LGA17050,47,156,127,24,302,12,51,719,59,139,114,25,303,17,46,703,62,96,100,21,186,7,61,533,30,59,68,17,148,3,76,401,229,598,493,103,1283,76,316,3098,0,0,0,0,0,0,67,67,0,3,0,0,4,0,68,75,0,0,0,0,0,0,117,117,0,0,0,0,4,0,142,146,0,0,0,0,0,0,144,144,0,0,3,0,0,0,94,97,3,0,0,0,0,0,70,73,3,3,3,0,8,0,702,719,0,0,0,0,22,6,109,137,3,24,20,4,107,14,87,259,28,127,64,15,226,20,138,618,47,159,127,24,306,12,196,871,62,142,117,28,303,17,193,862,62,96,103,21,186,7,155,630,33,59,71,17,148,3,146,477,235,607,502,109,1298,79,1024,3854
LGA17100,642,1265,490,65,378,44,224,3108,493,1133,486,82,393,62,301,2950,335,667,304,58,258,25,240,1887,209,471,218,59,331,17,513,1818,3070,6531,2496,350,2053,227,1850,16577,0,0,0,0,0,0,146,146,0,6,5,0,0,0,224,235,5,9,7,0,4,0,568,593,0,10,0,0,11,0,267,288,3,4,0,0,0,0,269,276,0,13,0,0,6,0,184,203,0,4,6,0,4,0,253,267,8,46,18,0,25,0,1911,2008,0,6,17,9,34,11,274,351,95,670,308,21,193,29,374,1690,1301,2337,688,56,473,45,862,5762,645,1278,493,65,392,44,494,3411,496,1137,490,82,393,62,570,3230,335,683,304,58,267,25,428,2100,209,475,224,59,335,17,766,2085,3081,6586,2524,350,2087,233,3768,18629
LGA17150,2297,6157,4554,747,6245,427,1219,21646,2177,4725,4062,972,6030,434,1617,20017,1740,3419,2943,971,4449,349,1824,15695,800,1825,2200,840,4996,222,4441,15324,8770,24538,18593,4244,30297,2126,11077,99645,0,0,0,0,5,0,268,273,0,16,6,0,12,3,370,407,10,20,21,0,34,0,989,1074,10,25,11,4,32,3,818,903,17,27,19,4,35,0,804,906,6,19,11,6,36,9,668,755,6,9,20,7,67,0,971,1080,49,116,88,21,221,15,4888,5398,0,8,140,56,439,116,960,1719,141,2058,1268,207,2590,219,805,7288,1635,6433,3487,462,5703,372,1872,19964,2316,6201,4593,757,6329,436,2045,22677,2200,4776,4099,987,6109,434,2443,21048,1756,3449,2963,984,4499,358,2504,16513,809,1838,2220,850,5085,222,5432,16456,8857,24763,18770,4303,30754,2157,16061,105665
LGA17200,5111,8566,3104,361,1998,203,942,20285,2906,4015,1768,299,1404,130,887,11409,2048,2583,1226,240,932,97,812,7938,958,1528,886,144,792,43,1783,6134,20147,42697,13710,1539,9591,981,6904,95569,0,0,0,0,3,0,828,831,0,18,11,0,15,0,3010,3054,23,76,30,9,23,3,6777,6941,17,38,10,0,10,0,3293,3368,14,26,14,0,14,0,2186,2254,8,10,12,0,13,0,1622,1665,3,10,13,3,18,0,1571,1618,65,178,90,12,96,3,19287,19731,3,41,94,16,163,48,1106,1471,589,4884,1790,109,1219,153,3732,12476,8575,21250,4924,388,3228,327,8313,47005,5148,8648,3150,374,2049,211,4264,23844,2935,4067,1792,306,1447,130,3118,13795,2063,2605,1250,240,964,104,2455,9681,961,1543,909,147,810,43,3381,7794,20274,43038,13909,1580,9880,1016,26369,116066
LGA17310,241,809,631,117,1623,155,299,3875,261,649,667,177,1645,111,464,3974,234,635,532,175,1327,95,565,3563,98,404,480,142,1055,45,1490,3714,1035,3475,2831,776,8082,739,3337,20275,0,0,0,5,0,0,153,158,0,6,0,0,3,0,130,139,0,3,0,0,9,0,239,251,0,3,3,3,12,0,272,293,0,6,6,0,7,3,281,303,0,3,6,0,13,3,228,253,3,3,0,0,11,0,393,410,3,24,15,8,55,6,1696,1807,0,3,10,29,167,53,435,697,11,194,126,52,803,146,276,1608,193,809,422,107,1673,184,497,3885,249,846,660,128,1738,170,651,4442,261,676,703,180,1738,120,790,4468,237,644,546,178,1370,98,843,3916,104,412,483,142,1079,45,1918,4183,1055,3584,2950,816,8568,816,5410,23199
LGA17350,21,87,49,15,148,14,31,365,17,45,59,19,173,23,57,393,22,57,36,13,136,11,54,329,7,43,31,13,108,6,160,368,79,316,202,75,770,79,341,1862,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,12,12,0,3,0,0,0,0,14,17,0,0,0,0,0,0,34,34,0,0,0,0,0,0,14,14,0,0,0,0,4,0,34,38,0,3,0,0,4,0,122,129,0,0,0,0,13,13,26,52,0,14,4,3,70,5,14,110,12,70,23,12,126,7,28,278,21,90,49,15,148,14,45,382,17,45,59,19,177,23,91,431,22,57,36,13,140,11,68,347,7,43,31,13,112,6,198,410,79,319,202,75,786,79,470,2010
LGA17400,27,72,61,25,163,15,34,397,24,63,66,14,221,11,63,462,31,84,82,15,197,9,89,507,26,61,65,24,137,10,195,518,113,346,306,98,906,73,424,2266,0,0,0,0,0,0,20,20,0,0,0,0,3,0,8,11,0,0,0,0,0,0,26,26,0,0,3,0,0,0,31,34,0,0,0,0,0,0,62,62,0,0,0,0,0,0,62,62,0,0,0,0,3,0,61,64,0,0,3,0,6,0,270,279,0,0,0,0,22,11,41,74,0,13,8,7,51,9,21,109,5,53,29,13,128,11,54,293,27,75,64,25,169,15,68,443,24,66,66,14,227,11,131,539,31,84,82,15,203,9,155,579,26,61,65,24,140,10,259,585,113,352,314,98,940,76,729,2622
LGA17420,3128,7158,3652,529,3747,319,1005,19538,3008,5786,3463,633,3545,290,1219,17944,1938,4145,2625,697,2744,251,1311,13711,783,2001,1819,542,2694,146,2206,10191,10905,27130,14699,2814,16847,1434,7154,80983,0,0,0,0,6,0,243,249,0,12,3,0,11,0,248,274,15,28,3,5,19,0,483,553,8,31,22,0,29,0,537,627,7,27,23,3,24,3,515,602,12,22,15,3,25,0,487,564,6,11,11,7,25,0,478,538,48,131,77,18,139,3,2991,3407,0,13,91,39,282,74,795,1294,156,2146,897,118,1379,144,570,5410,1907,5931,2180,261,2548,210,1034,14071,3144,7201,3682,532,3793,322,1542,20216,3021,5817,3492,642,3577,296,1740,18585,1957,4173,2643,706,2774,251,1802,14306,789,2012,1830,549,2724,146,2692,10742,10974,27293,14815,2847,17077,1443,10175,84624
LGA17450,11,40,32,11,97,0,44,235,7,38,40,7,113,4,50,259,23,39,45,8,66,12,38,231,10,23,27,4,71,0,76,211,58,171,158,36,468,37,296,1224,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,3,0,7,10,0,0,0,0,0,4,19,23,0,0,0,0,0,0,15,15,0,0,0,0,6,0,8,14,0,0,0,0,0,0,20,20,0,0,0,0,9,4,84,97,0,0,0,0,9,7,29,45,0,6,3,3,27,5,31,75,7,25,11,3,91,9,66,212,11,40,32,14,97,4,67,265,7,38,43,7,116,4,68,283,23,39,45,8,72,12,46,245,10,23,27,4,71,0,96,231,58,171,161,39,483,41,403,1356
LGA17500,33,153,93,29,339,16,74,737,26,100,120,29,398,29,93,795,36,81,113,20,228,13,112,603,21,78,102,12,203,9,287,712,126,556,500,114,1638,125,659,3718,0,0,0,0,0,0,23,23,0,0,0,3,0,0,16,19,0,0,0,0,5,0,47,52,0,0,0,3,3,0,32,38,0,0,0,0,4,0,37,41,0,0,0,0,0,0,55,55,0,0,0,0,0,0,76,76,0,0,0,6,12,0,286,304,0,0,0,7,32,10,57,106,5,22,11,3,147,22,34,244,5,125,65,21,314,33,108,671,33,156,99,32,354,19,115,808,26,100,128,29,409,29,138,859,36,84,113,20,236,13,173,675,21,78,102,12,207,9,372,801,126,565,518,124,1699,135,997,4164
LGA17550,379,1449,1062,191,2400,127,452,6060,479,1168,1165,266,2777,163,737,6755,464,1004,971,258,2112,138,902,5849,239,797,971,246,2566,79,3163,8061,1788,5772,5040,1189,12610,864,6011,33274,0,0,0,0,3,0,186,189,0,0,0,3,3,0,164,170,0,3,5,0,11,0,304,323,0,3,3,4,13,3,369,395,3,6,14,0,14,0,442,479,0,11,15,5,21,0,415,467,0,8,4,7,41,0,735,795,3,31,41,19,106,3,2615,2818,0,6,33,27,184,81,505,836,26,230,213,60,728,120,329,1706,210,1158,655,165,1964,192,648,4992,382,1484,1092,199,2495,137,859,6648,485,1187,1204,269,2861,169,1216,7391,474,1023,999,267,2171,138,1347,6419,242,805,978,253,2624,79,3932,8913,1819,5893,5174,1240,13027,916,8836,36905
