region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
ILOC10501805,6,633,5,644,7,71,0,78,11,455,3,469,0,130,3,133,7,140,0,147,0,10,0,10,0,69,106,175,31,1508,117,1656,10,829,7,846,0,91,0,91,9,481,3,493,8,167,3,178,3,178,3,184,0,6,0,6,8,86,70,164,38,1838,86,1962,16,1462,12,1490,7,162,0,169,20,936,6,962,8,297,6,311,10,318,3,331,0,16,0,16,8,155,176,339,69,3346,203,3618
ILOC10501806,6,795,3,804,3,104,0,107,10,525,3,538,3,97,3,103,6,78,3,87,0,12,0,12,3,48,85,136,31,1659,97,1787,13,877,3,893,0,87,3,90,7,464,3,474,3,88,0,91,0,46,0,46,0,6,0,6,0,37,50,87,23,1605,59,1687,19,1672,6,1697,3,191,3,197,17,989,6,1012,6,185,3,194,6,124,3,133,0,18,0,18,3,85,135,223,54,3264,156,3474
ILOC10501807,10,308,3,321,0,57,0,57,14,343,7,364,6,78,0,84,7,62,0,69,0,33,0,33,7,61,28,96,44,942,38,1024,12,375,4,391,4,47,0,51,15,350,3,368,3,90,0,93,0,52,0,52,3,28,0,31,4,52,35,91,41,994,42,1077,22,683,7,712,4,104,0,108,29,693,10,732,9,168,0,177,7,114,0,121,3,61,0,64,11,113,63,187,85,1936,80,2101
ILOC10501901,19,1072,9,1100,15,282,0,297,38,1439,12,1489,19,492,9,520,13,393,3,409,0,16,0,16,11,201,147,359,115,3895,180,4190,39,1255,9,1303,9,281,0,290,47,1357,9,1413,26,429,0,455,17,313,0,330,3,15,0,18,23,204,141,368,164,3854,159,4177,58,2327,18,2403,24,563,0,587,85,2796,21,2902,45,921,9,975,30,706,3,739,3,31,0,34,34,405,288,727,279,7749,339,8367
ILOC10502001,24,2703,19,2746,16,1087,9,1112,39,3529,45,3613,22,1257,20,1299,21,990,17,1028,3,33,3,39,31,627,388,1046,156,10226,501,10883,33,3483,30,3546,20,1105,6,1131,32,3017,36,3085,22,1009,5,1036,8,760,17,785,3,28,3,34,14,574,323,911,132,9976,420,10528,57,6186,49,6292,36,2192,15,2243,71,6546,81,6698,44,2266,25,2335,29,1750,34,1813,6,61,6,73,45,1201,711,1957,288,20202,921,21411
ILOC10502101,40,2128,17,2185,10,363,4,377,56,1590,17,1663,28,432,6,466,26,324,7,357,3,23,0,26,19,182,138,339,182,5042,189,5413,51,2408,13,2472,21,352,0,373,47,1711,24,1782,31,447,5,483,23,298,7,328,0,23,0,23,12,222,124,358,185,5461,173,5819,91,4536,30,4657,31,715,4,750,103,3301,41,3445,59,879,11,949,49,622,14,685,3,46,0,49,31,404,262,697,367,10503,362,11232
ILOC10502102,21,1257,9,1287,3,150,0,153,22,621,9,652,11,161,4,176,0,135,6,141,0,14,0,14,6,105,120,231,63,2443,148,2654,21,1413,6,1440,5,157,0,162,20,646,4,670,11,175,3,189,5,160,3,168,0,8,0,8,7,115,94,216,69,2674,110,2853,42,2670,15,2727,8,307,0,315,42,1267,13,1322,22,336,7,365,5,295,9,309,0,22,0,22,13,220,214,447,132,5117,258,5507
ILOC10502103,17,1774,3,1794,4,286,3,293,19,1189,8,1216,3,225,3,231,3,143,0,146,0,8,0,8,0,102,106,208,46,3727,123,3896,25,2018,6,2049,6,265,3,274,16,1298,7,1321,7,240,3,250,0,137,3,140,0,12,0,12,0,133,84,217,54,4103,106,4263,42,3792,9,3843,10,551,6,567,35,2487,15,2537,10,465,6,481,3,280,3,286,0,20,0,20,0,235,190,425,100,7830,229,8159
ILOC10502104,32,2016,13,2061,4,350,3,357,34,1484,12,1530,6,317,5,328,9,252,4,265,0,9,0,9,5,141,148,294,90,4569,185,4844,30,2242,18,2290,7,251,0,258,34,1244,12,1290,9,266,7,282,11,149,5,165,0,7,0,7,4,130,99,233,95,4289,141,4525,62,4258,31,4351,11,601,3,615,68,2728,24,2820,15,583,12,610,20,401,9,430,0,16,0,16,9,271,247,527,185,8858,326,9369
ILOC10502105,61,1482,15,1558,18,305,3,326,125,1510,17,1652,62,437,9,508,43,334,3,380,0,13,3,16,32,228,124,384,341,4309,174,4824,75,1949,15,2039,33,330,3,366,119,1667,14,1800,94,531,13,638,38,374,8,420,3,14,3,20,40,267,147,454,402,5132,203,5737,136,3431,30,3597,51,635,6,692,244,3177,31,3452,156,968,22,1146,81,708,11,800,3,27,6,36,72,495,271,838,743,9441,377,10561
ILOC10502201,13,1078,9,1100,13,238,0,251,24,1603,9,1636,16,433,6,455,17,423,6,446,0,22,0,22,15,205,192,412,98,4002,222,4322,17,1462,11,1490,10,309,5,324,34,1493,11,1538,21,433,0,454,16,376,3,395,0,16,0,16,11,243,182,436,109,4332,212,4653,30,2540,20,2590,23,547,5,575,58,3096,20,3174,37,866,6,909,33,799,9,841,0,38,0,38,26,448,374,848,207,8334,434,8975
ILOC10600101,14,391,7,412,4,99,3,106,14,461,6,481,13,133,0,146,9,143,4,156,0,9,0,9,5,66,63,134,59,1302,83,1444,5,499,6,510,3,119,3,125,21,517,3,541,10,161,7,178,8,128,3,139,3,7,0,10,11,90,88,189,61,1521,110,1692,19,890,13,922,7,218,6,231,35,978,9,1022,23,294,7,324,17,271,7,295,3,16,0,19,16,156,151,323,120,2823,193,3136
ILOC10600102,20,3494,26,3540,11,855,5,871,38,2955,23,3016,15,804,7,826,17,625,7,649,0,36,4,40,10,380,363,753,111,9149,435,9695,33,3936,34,4003,16,940,7,963,39,2882,28,2949,14,708,14,736,6,517,10,533,0,10,0,10,10,461,315,786,118,9454,408,9980,53,7430,60,7543,27,1795,12,1834,77,5837,51,5965,29,1512,21,1562,23,1142,17,1182,0,46,4,50,20,841,678,1539,229,18603,843,19675
ILOC10600103,8,277,5,290,4,81,0,85,23,374,3,400,12,137,0,149,11,99,0,110,0,5,0,5,8,52,24,84,66,1025,32,1123,10,352,4,366,3,106,3,112,17,401,3,421,9,124,0,133,19,105,3,127,0,4,0,4,15,60,22,97,73,1152,35,1260,18,629,9,656,7,187,3,197,40,775,6,821,21,261,0,282,30,204,3,237,0,9,0,9,23,112,46,181,139,2177,67,2383
ILOC10600201,18,1908,18,1944,22,365,7,394,53,1850,18,1921,30,570,4,604,32,408,13,453,0,17,3,20,20,263,381,664,175,5381,444,6000,34,1997,26,2057,12,411,4,427,70,2103,19,2192,43,636,5,684,28,423,9,460,3,18,0,21,26,313,324,663,216,5901,387,6504,52,3905,44,4001,34,776,11,821,123,3953,37,4113,73,1206,9,1288,60,831,22,913,3,35,3,41,46,576,705,1327,391,11282,831,12504
ILOC10600202,5,13,0,18,0,5,0,5,11,31,0,42,5,12,0,17,3,4,4,11,0,0,0,0,4,10,3,17,28,75,7,110,5,28,0,33,0,5,0,5,8,32,0,40,6,8,0,14,4,5,0,9,0,0,0,0,0,6,8,14,23,84,8,115,10,41,0,51,0,10,0,10,19,63,0,82,11,20,0,31,7,9,4,20,0,0,0,0,4,16,11,31,51,159,15,225
ILOC10600203,27,2047,6,2080,10,349,3,362,48,1811,13,1872,23,527,7,557,25,367,5,397,5,14,0,19,8,237,212,457,146,5352,246,5744,30,2209,17,2256,15,410,3,428,42,1801,25,1868,28,473,6,507,19,355,3,377,0,9,0,9,12,240,212,464,146,5497,266,5909,57,4256,23,4336,25,759,6,790,90,3612,38,3740,51,1000,13,1064,44,722,8,774,5,23,0,28,20,477,424,921,292,10849,512,11653
ILOC10600204,16,208,6,230,0,64,0,64,20,287,6,313,20,105,0,125,9,106,4,119,0,8,0,8,5,59,25,89,70,837,41,948,11,274,0,285,6,66,0,72,26,281,0,307,24,124,0,148,10,86,0,96,3,3,0,6,11,59,29,99,91,893,29,1013,27,482,6,515,6,130,0,136,46,568,6,620,44,229,0,273,19,192,4,215,3,11,0,14,16,118,54,188,161,1730,70,1961
ILOC10600205,3,333,4,340,0,82,0,82,6,337,0,343,5,124,0,129,13,90,3,106,0,0,0,0,7,86,48,141,34,1052,55,1141,8,369,5,382,0,76,0,76,9,340,6,355,7,131,0,138,6,89,0,95,0,4,0,4,9,84,33,126,39,1093,44,1176,11,702,9,722,0,158,0,158,15,677,6,698,12,255,0,267,19,179,3,201,0,4,0,4,16,170,81,267,73,2145,99,2317
ILOC10600206,0,5,0,5,7,0,0,7,6,3,0,9,4,0,3,7,8,0,3,11,0,0,0,0,3,0,0,3,28,8,6,42,0,0,0,0,0,0,0,0,4,0,3,7,15,0,0,15,8,0,0,8,3,0,0,3,3,0,0,3,33,0,3,36,0,5,0,5,7,0,0,7,10,3,3,16,19,0,3,22,16,0,3,19,3,0,0,3,6,0,0,6,61,8,9,78
ILOC10600301,10,351,6,367,4,81,0,85,32,455,7,494,22,155,0,177,11,91,0,102,0,3,0,3,7,82,40,129,86,1218,53,1357,16,390,0,406,9,64,3,76,20,439,6,465,19,150,3,172,6,104,5,115,0,4,0,4,0,94,35,129,70,1245,52,1367,26,741,6,773,13,145,3,161,52,894,13,959,41,305,3,349,17,195,5,217,0,7,0,7,7,176,75,258,156,2463,105,2724
ILOC10600302,83,2796,19,2898,41,588,11,640,188,2959,25,3172,103,996,6,1105,65,700,8,773,7,30,0,37,51,363,530,944,538,8432,599,9569,110,3154,13,3277,49,600,8,657,197,3328,27,3552,109,1122,17,1248,73,688,6,767,3,31,3,37,55,459,532,1046,596,9382,606,10584,193,5950,32,6175,90,1188,19,1297,385,6287,52,6724,212,2118,23,2353,138,1388,14,1540,10,61,3,74,106,822,1062,1990,1134,17814,1205,20153
ILOC10600303,120,7407,55,7582,41,1402,15,1458,190,8120,62,8372,84,2601,18,2703,64,1710,23,1797,5,73,0,78,102,1529,1158,2789,606,22842,1331,24779,150,8198,55,8403,40,1354,8,1402,208,8475,72,8755,83,2674,31,2788,39,1544,28,1611,3,50,3,56,26,1347,1006,2379,549,23642,1203,25394,270,15605,110,15985,81,2756,23,2860,398,16595,134,17127,167,5275,49,5491,103,3254,51,3408,8,123,3,134,128,2876,2164,5168,1155,46484,2534,50173
ILOC10600401,90,7485,46,7621,26,822,12,860,84,3130,27,3241,50,684,9,743,29,647,8,684,3,67,3,73,17,483,720,1220,299,13318,825,14442,121,7699,37,7857,31,733,4,768,116,3103,23,3242,38,702,9,749,28,725,10,763,3,93,3,99,30,500,521,1051,367,13555,607,14529,211,15184,83,15478,57,1555,16,1628,200,6233,50,6483,88,1386,18,1492,57,1372,18,1447,6,160,6,172,47,983,1241,2271,666,26873,1432,28971
ILOC10600402,48,5766,44,5858,7,790,6,803,61,3474,26,3561,21,860,11,892,12,684,7,703,3,37,3,43,39,505,892,1436,191,12116,989,13296,54,6416,31,6501,16,758,5,779,64,3133,21,3218,22,736,6,764,11,534,10,555,0,29,0,29,7,403,687,1097,174,12009,760,12943,102,12182,75,12359,23,1548,11,1582,125,6607,47,6779,43,1596,17,1656,23,1218,17,1258,3,66,3,72,46,908,1579,2533,365,24125,1749,26239
ILOC10600501,39,3024,24,3087,11,566,3,580,72,3413,36,3521,25,1001,10,1036,20,802,15,837,3,65,3,71,108,896,380,1384,278,9767,471,10516,61,3515,26,3602,13,586,8,607,72,3527,37,3636,28,1037,7,1072,20,742,11,773,0,44,0,44,23,551,299,873,217,10002,388,10607,100,6539,50,6689,24,1152,11,1187,144,6940,73,7157,53,2038,17,2108,40,1544,26,1610,3,109,3,115,131,1447,679,2257,495,19769,859,21123
ILOC10600502,33,3724,25,3782,18,491,4,513,49,2640,25,2714,10,664,11,685,19,659,16,694,0,33,0,33,5,346,358,709,134,8557,439,9130,41,4328,19,4388,5,528,5,538,43,2407,21,2471,21,583,10,614,6,483,10,499,0,21,0,21,8,392,314,714,124,8742,379,9245,74,8052,44,8170,23,1019,9,1051,92,5047,46,5185,31,1247,21,1299,25,1142,26,1193,0,54,0,54,13,738,672,1423,258,17299,818,18375
ILOC10600503,50,6883,40,6973,17,962,6,985,84,4690,34,4808,21,1169,17,1207,18,736,12,766,3,47,3,53,6,665,636,1307,199,15152,748,16099,67,7890,51,8008,22,1069,8,1099,77,5218,40,5335,31,1225,17,1273,18,707,15,740,0,31,0,31,30,861,552,1443,245,17001,683,17929,117,14773,91,14981,39,2031,14,2084,161,9908,74,10143,52,2394,34,2480,36,1443,27,1506,3,78,3,84,36,1526,1188,2750,444,32153,1431,34028
ILOC10700101,21,16799,187,17007,8,938,27,973,23,3241,51,3315,8,983,16,1007,5,1787,39,1831,3,968,22,993,155,2276,1863,4294,223,26992,2205,29420,28,15662,148,15838,6,821,15,842,21,3062,41,3124,9,973,17,999,10,2322,33,2365,0,1335,28,1363,65,1263,1357,2685,139,25438,1639,27216,49,32461,335,32845,14,1759,42,1815,44,6303,92,6439,17,1956,33,2006,15,4109,72,4196,3,2303,50,2356,220,3539,3220,6979,362,52430,3844,56636
ILOC10700201,70,40000,259,40329,16,2599,18,2633,71,11454,89,11614,16,2143,18,2177,4,1332,14,1350,0,261,7,268,7,1281,1529,2817,184,59070,1934,61188,94,41109,230,41433,13,2515,23,2551,74,13111,116,13301,20,2465,35,2520,11,1720,22,1753,0,381,4,385,5,1494,1396,2895,217,62795,1826,64838,164,81109,489,81762,29,5114,41,5184,145,24565,205,24915,36,4608,53,4697,15,3052,36,3103,0,642,11,653,12,2775,2925,5712,401,121865,3760,126026
ILOC10700301,21,363,0,384,10,91,3,104,41,362,5,408,37,163,3,203,23,134,0,157,0,13,0,13,12,89,64,165,144,1215,75,1434,26,465,0,491,26,110,3,139,67,454,4,525,37,223,3,263,18,180,6,204,3,31,0,34,16,118,78,212,193,1581,94,1868,47,828,0,875,36,201,6,243,108,816,9,933,74,386,6,466,41,314,6,361,3,44,0,47,28,207,142,377,337,2796,169,3302
ILOC10700302,11,286,8,305,6,69,5,80,20,305,3,328,17,120,0,137,8,104,0,112,0,11,0,11,9,75,54,138,71,970,70,1111,15,348,5,368,6,62,3,71,28,333,3,364,14,139,4,157,15,101,0,116,0,15,0,15,10,79,62,151,88,1077,77,1242,26,634,13,673,12,131,8,151,48,638,6,692,31,259,4,294,23,205,0,228,0,26,0,26,19,154,116,289,159,2047,147,2353
ILOC10700303,28,5061,41,5130,6,449,3,458,45,2351,24,2420,26,549,12,587,15,448,6,469,0,75,3,78,6,248,320,574,126,9181,409,9716,38,5501,35,5574,9,361,4,374,44,2170,29,2243,19,526,5,550,12,450,5,467,0,89,0,89,11,251,252,514,133,9348,330,9811,66,10562,76,10704,15,810,7,832,89,4521,53,4663,45,1075,17,1137,27,898,11,936,0,164,3,167,17,499,572,1088,259,18529,739,19527
ILOC10700304,49,10872,98,11019,18,959,8,985,72,4632,42,4746,23,1102,15,1140,25,1094,25,1144,6,196,6,208,12,818,713,1543,205,19673,907,20785,61,10967,113,11141,20,845,15,880,94,4535,33,4662,38,1208,14,1260,19,1408,28,1455,5,368,8,381,18,909,667,1594,255,20240,878,21373,110,21839,211,22160,38,1804,23,1865,166,9167,75,9408,61,2310,29,2400,44,2502,53,2599,11,564,14,589,30,1727,1380,3137,460,39913,1785,42158
ILOC10700305,13,337,6,356,5,41,3,49,9,284,3,296,8,86,3,97,5,78,0,83,0,6,3,9,3,57,44,104,43,889,62,994,9,349,8,366,3,68,0,71,20,270,3,293,11,95,0,106,6,61,0,67,0,26,0,26,3,54,49,106,52,923,60,1035,22,686,14,722,8,109,3,120,29,554,6,589,19,181,3,203,11,139,0,150,0,32,3,35,6,111,93,210,95,1812,122,2029
ILOC10700306,49,5646,48,5743,25,494,9,528,74,2326,24,2424,32,619,14,665,22,606,7,635,0,97,4,101,21,476,356,853,223,10264,462,10949,47,5988,46,6081,22,493,5,520,103,2378,27,2508,48,708,15,771,37,751,12,800,3,179,6,188,26,489,304,819,286,10986,415,11687,96,11634,94,11824,47,987,14,1048,177,4704,51,4932,80,1327,29,1436,59,1357,19,1435,3,276,10,289,47,965,660,1672,509,21250,877,22636
ILOC10700307,5,238,0,243,6,46,0,52,9,215,4,228,4,79,0,83,5,80,0,85,3,8,0,11,4,47,56,107,36,713,60,809,11,252,0,263,0,58,0,58,11,208,3,222,8,89,0,97,7,71,0,78,0,13,3,16,3,63,52,118,40,754,58,852,16,490,0,506,6,104,0,110,20,423,7,450,12,168,0,180,12,151,0,163,3,21,3,27,7,110,108,225,76,1467,118,1661
ILOC10700308,11,1815,23,1849,7,169,0,176,19,684,5,708,8,126,0,134,6,123,0,129,0,14,3,17,3,110,89,202,54,3041,120,3215,14,2041,20,2075,11,157,4,172,16,610,6,632,8,142,4,154,6,146,3,155,0,30,3,33,3,125,59,187,58,3251,99,3408,25,3856,43,3924,18,326,4,348,35,1294,11,1340,16,268,4,288,12,269,3,284,0,44,6,50,6,235,148,389,112,6292,219,6623
ILOC10700309,19,2679,34,2732,7,266,3,276,34,1184,8,1226,12,236,4,252,7,193,4,204,3,42,0,45,4,193,183,380,86,4793,236,5115,21,2828,33,2882,3,274,4,281,40,1175,7,1222,13,298,3,314,4,243,0,247,0,62,0,62,7,217,164,388,88,5097,211,5396,40,5507,67,5614,10,540,7,557,74,2359,15,2448,25,534,7,566,11,436,4,451,3,104,0,107,11,410,347,768,174,9890,447,10511
ILOC10700310,14,605,8,627,4,104,3,111,26,454,0,480,8,144,3,155,11,120,4,135,0,22,0,22,8,68,33,109,71,1517,51,1639,22,626,8,656,8,102,3,113,25,456,7,488,18,171,0,189,0,146,3,149,3,25,0,28,6,94,36,136,82,1620,57,1759,36,1231,16,1283,12,206,6,224,51,910,7,968,26,315,3,344,11,266,7,284,3,47,0,50,14,162,69,245,153,3137,108,3398
ILOC10700311,9,2523,9,2541,3,253,4,260,15,1272,21,1308,0,240,0,240,3,189,0,192,0,21,0,21,0,169,132,301,30,4667,166,4863,22,2635,14,2671,3,219,0,222,11,1354,8,1373,3,260,11,274,0,228,5,233,0,37,0,37,3,221,100,324,42,4954,138,5134,31,5158,23,5212,6,472,4,482,26,2626,29,2681,3,500,11,514,3,417,5,425,0,58,0,58,3,390,232,625,72,9621,304,9997
ILOC10700312,19,2022,19,2060,8,216,0,224,27,1210,14,1251,15,344,0,359,25,285,5,315,0,48,3,51,18,272,190,480,112,4397,231,4740,16,2049,17,2082,6,195,3,204,38,1204,13,1255,19,382,6,407,11,355,12,378,0,74,0,74,9,282,177,468,99,4541,228,4868,35,4071,36,4142,14,411,3,428,65,2414,27,2506,34,726,6,766,36,640,17,693,0,122,3,125,27,554,367,948,211,8938,459,9608
ILOC10700313,14,315,10,339,7,84,0,91,30,457,13,500,17,171,3,191,15,146,3,164,0,18,0,18,15,115,122,252,98,1306,151,1555,16,372,7,395,4,115,0,119,36,498,6,540,24,184,7,215,15,157,3,175,0,19,0,19,14,123,109,246,109,1468,132,1709,30,687,17,734,11,199,0,210,66,955,19,1040,41,355,10,406,30,303,6,339,0,37,0,37,29,238,231,498,207,2774,283,3264
ILOC10700314,18,1570,19,1607,4,157,0,161,23,861,8,892,15,232,0,247,7,258,3,268,3,28,0,31,7,169,135,311,77,3275,165,3517,23,1726,18,1767,6,144,0,150,26,859,4,889,17,249,0,266,8,325,13,346,0,53,0,53,3,190,136,329,83,3546,171,3800,41,3296,37,3374,10,301,0,311,49,1720,12,1781,32,481,0,513,15,583,16,614,3,81,0,84,10,359,271,640,160,6821,336,7317
ILOC10700315,25,3636,39,3700,13,368,5,386,67,1634,17,1718,34,529,4,567,26,573,6,605,0,107,6,113,15,404,387,806,180,7251,464,7895,54,3768,47,3869,15,344,3,362,68,1651,25,1744,35,564,8,607,22,671,13,706,3,198,0,201,30,419,328,777,227,7615,424,8266,79,7404,86,7569,28,712,8,748,135,3285,42,3462,69,1093,12,1174,48,1244,19,1311,3,305,6,314,45,823,715,1583,407,14866,888,16161
ILOC10700316,20,6600,36,6656,9,484,6,499,16,1937,16,1969,3,334,4,341,3,245,0,248,0,57,0,57,148,837,205,1190,199,10494,267,10960,35,6818,45,6898,0,389,6,395,20,1984,11,2015,6,343,10,359,3,335,0,338,0,115,0,115,4,264,177,445,68,10248,249,10565,55,13418,81,13554,9,873,12,894,36,3921,27,3984,9,677,14,700,6,580,0,586,0,172,0,172,152,1101,382,1635,267,20742,516,21525
ILOC10700317,23,5109,23,5155,9,508,3,520,32,2127,16,2175,13,364,4,381,10,342,6,358,3,51,3,57,3,261,249,513,93,8762,304,9159,35,5563,29,5627,11,387,3,401,44,2017,22,2083,10,393,0,403,8,425,8,441,0,100,3,103,3,289,214,506,111,9174,279,9564,58,10672,52,10782,20,895,6,921,76,4144,38,4258,23,757,4,784,18,767,14,799,3,151,6,160,6,550,463,1019,204,17936,583,18723
ILOC10700318,12,2174,25,2211,6,224,3,233,30,1031,8,1069,13,301,3,317,8,283,3,294,0,49,0,49,4,247,137,388,73,4309,179,4561,25,2319,28,2372,5,205,0,210,26,1074,12,1112,17,311,10,338,11,404,6,421,0,74,3,77,4,316,119,439,88,4703,178,4969,37,4493,53,4583,11,429,3,443,56,2105,20,2181,30,612,13,655,19,687,9,715,0,123,3,126,8,563,256,827,161,9012,357,9530
ILOC10700319,9,480,3,492,17,113,3,133,47,535,6,588,19,208,0,227,22,168,0,190,3,21,0,24,21,116,127,264,138,1641,139,1918,31,583,7,621,17,140,3,160,51,568,3,622,25,233,4,262,19,184,4,207,0,21,3,24,17,129,100,246,160,1858,124,2142,40,1063,10,1113,34,253,6,293,98,1103,9,1210,44,441,4,489,41,352,4,397,3,42,3,48,38,245,227,510,298,3499,263,4060
ILOC10700320,12,596,9,617,5,109,3,117,23,494,7,524,31,146,3,180,10,117,3,130,0,17,0,17,9,123,55,187,90,1602,80,1772,26,634,9,669,6,123,0,129,43,487,8,538,17,192,3,212,20,148,3,171,0,14,3,17,8,132,88,228,120,1730,114,1964,38,1230,18,1286,11,232,3,246,66,981,15,1062,48,338,6,392,30,265,6,301,0,31,3,34,17,255,143,415,210,3332,194,3736
ILOC10700401,19,2732,9,2760,3,264,5,272,15,1210,14,1239,0,231,0,231,5,85,0,90,0,6,0,6,0,95,89,184,42,4623,117,4782,26,2868,17,2911,3,227,0,230,17,1329,8,1354,4,260,5,269,3,98,0,101,0,12,0,12,0,122,77,199,53,4916,107,5076,45,5600,26,5671,6,491,5,502,32,2539,22,2593,4,491,5,500,8,183,0,191,0,18,0,18,0,217,166,383,95,9539,224,9858
ILOC10700402,51,4730,25,4806,7,509,7,523,34,2632,26,2692,12,484,8,504,6,215,3,224,3,27,4,34,5,178,413,596,118,8775,486,9379,47,5329,25,5401,12,516,0,528,33,2729,29,2791,17,571,4,592,4,266,7,277,0,16,0,16,3,265,385,653,116,9692,450,10258,98,10059,50,10207,19,1025,7,1051,67,5361,55,5483,29,1055,12,1096,10,481,10,501,3,43,4,50,8,443,798,1249,234,18467,936,19637
ILOC10700403,21,3327,30,3378,8,372,0,380,42,1533,18,1593,11,375,4,390,6,227,5,238,0,24,3,27,8,279,531,818,96,6137,591,6824,38,3757,28,3823,13,429,6,448,38,1782,12,1832,9,427,3,439,3,265,5,273,0,28,0,28,10,297,553,860,111,6985,607,7703,59,7084,58,7201,21,801,6,828,80,3315,30,3425,20,802,7,829,9,492,10,511,0,52,3,55,18,576,1084,1678,207,13122,1198,14527
ILOC10700404,27,1836,10,1873,0,219,0,219,32,1060,5,1097,7,206,3,216,7,92,5,104,0,8,0,8,6,98,151,255,79,3519,174,3772,28,2258,17,2303,5,223,4,232,28,1064,15,1107,13,216,0,229,3,98,3,104,0,10,0,10,6,126,129,261,83,3995,168,4246,55,4094,27,4176,5,442,4,451,60,2124,20,2204,20,422,3,445,10,190,8,208,0,18,0,18,12,224,280,516,162,7514,342,8018
ILOC10700405,11,1538,8,1557,0,177,0,177,24,725,5,754,7,123,0,130,0,84,3,87,0,6,3,9,0,72,64,136,42,2725,83,2850,23,1738,16,1777,9,136,3,148,15,799,7,821,3,153,4,160,0,98,0,98,0,11,3,14,0,154,50,204,50,3089,83,3222,34,3276,24,3334,9,313,3,325,39,1524,12,1575,10,276,4,290,0,182,3,185,0,17,6,23,0,226,114,340,92,5814,166,6072
ILOC10700501,56,8411,76,8543,16,647,12,675,67,2576,39,2682,15,619,9,643,12,881,11,904,0,205,0,205,17,730,826,1573,183,14069,973,15225,72,8605,79,8756,19,536,5,560,59,2512,29,2600,29,719,13,761,14,1214,23,1251,0,313,5,318,24,842,737,1603,217,14741,891,15849,128,17016,155,17299,35,1183,17,1235,126,5088,68,5282,44,1338,22,1404,26,2095,34,2155,0,518,5,523,41,1572,1563,3176,400,28810,1864,31074
