region_id,OH_T_NS_DS_FUA,OH_T_NS_DS_OD_CCH,OH_T_NS_DS_OD_IH_t_SO,OH_T_NS_OD_HF_a_SO,OH_T_NS_DS_OD_Tot,OH_T_NS_DS_NS,OH_T_NS_DS_Tot,OH_Tot_DS_SHouse,OH_Tot_DS_SDRTHT,OH_Tot_DS_F_u_or_a,OH_Tot_DS_OD_CCHb,OH_Tot_DS_OD_IH_t_SO,OH_Tot_DS_OD_HF_a_to_a_s_o,OH_Tot_DS_OD_Tot,OH_Tot_DS_NS,OH_Tot_Tot,T_h_OO_DS_SH,T_h_OO_DS_SDRTHT,T_h_OO_DS_FUA,T_h_OO_DS_OD_CCH,T_h_OO_DS_OD_IH_t_SO,T_h_OO_OD_HF_a_SO,T_h_OO_DS_OD_Tot,T_h_OO_DS_NS,T_h_OO_DS_Tot,T_h_M_DS_SH,T_h_M_DS_SDRTHT,T_h_M_DS_FUA,T_h_M_DS_OD_CCH,T_h_M_DS_OD_IH_t_SO,T_h_M_OD_HF_a_SO,T_h_M_DS_OD_Tot,T_h_M_DS_NS,T_h_M_DS_Tot,T_h_RREA_DS_SH,T_h_RREA_DS_SDRTHT,T_h_RREA_DS_FUA,T_h_RREA_DS_OD_CCH,T_h_RREA_DS_OD_IH_t_SO,T_h_RREA_OD_HF_a_SO,T_h_RREA_DS_OD_Tot,T_h_RREA_DS_NS,T_h_RREA_DS_Tot,T_h_RHA_DS_SH,T_h_RHA_DS_SDRTHT,T_h_RHA_DS_FUA,T_h_RHA_DS_OD_CCH,T_h_RHA_DS_OD_IH_t_SO,T_h_RHA_OD_HF_a_SO,T_h_RHA_DS_OD_Tot,T_h_RHA_DS_NS,T_h_RHA_DS_Tot,T_h_R_PSH_DS_SH,T_h_R_PSH_DS_SDRTHT,T_h_R_PSH_DS_FUA,T_h_R_PSH_DS_OD_CCH,T_h_R_PSH_DS_OD_IH_t_SO,T_h_R_PSH_OD_HF_a_SO,T_h_R_PSH_DS_OD_Tot,T_h_R_PSH_DS_NS,T_h_R_PSH_DS_Tot,T_h_R_HCC_DS_SH,T_h_R_HCC_DS_SDRTHT,T_h_R_HCC_DS_FUA,T_h_R_HCC_DS_OD_CCH,T_h_R_HCC_DS_OD_IH_t_SO,T_h_R_HCC_OD_HF_a_SO,T_h_R_HCC_DS_OD_Tot,T_h_R_HCC_DS_NS,T_h_R_HCC_DS_Tot,T_h_R_OLT_DS_SH,T_h_R_OLT_DS_SDRTHT,T_h_R_OLT_DS_FUA,T_h_R_OLT_DS_OD_CCH,T_h_R_OLT_DS_OD_IH_t_SO,T_h_R_OLT_OD_HF_a_SO,T_h_R_OLT_DS_OD_Tot,T_h_R_OLT_DS_NS,T_h_R_OLT_DS_Tot,T_h_R_LNS_DS_SH,T_h_R_LNS_DS_SDRTHT,T_h_R_LNS_DS_FUA,T_h_R_LNS_DS_OD_CCH,T_h_R_LNS_DS_OD_IH_t_SO,T_h_R_LNS_OD_HF_a_SO,T_h_R_LNS_DS_OD_Tot,T_h_R_LNS_DS_NS,T_h_R_LNS_DS_Tot,T_h_R_Tot_DS_SH,T_h_R_Tot_DS_SDRTHT,T_h_R_Tot_DS_FUA,T_h_R_Tot_DS_OD_CCH,T_h_R_Tot_DS_OD_IH_t_SO,T_h_R_Tot_OD_HF_a_SO,T_h_R_Tot_DS_OD_Tot,T_h_R_Tot_DS_NS,T_h_R_Tot_DS_Tot,T_h_OTT_DS_SH,T_h_OTT_DS_SDRTHT,T_h_OTT_DS_FUA,T_h_OTT_DS_OD_CCH,T_h_OTT_DS_OD_IH_t_SO,T_h_OTT_OD_HF_a_SO,T_h_OTT_DS_OD_Tot,T_h_OTT_DS_NS,T_h_OTT_DS_Tot,T_h_T_NS_DS_SH,T_h_T_NS_DS_SDRTHT,T_h_T_NS_DS_FUA,T_h_T_NS_DS_OD_CCH,T_h_T_NS_DS_OD_IH_t_SO,T_h_T_NS_OD_HF_a_SO,T_h_T_NS_DS_OD_Tot,T_h_T_NS_DS_NS,T_h_T_NS_DS_Tot,T_h_Tot_DS_SH,T_h_Tot_DS_SDRTHT,T_h_Tot_DS_FUA,T_h_Tot_DS_OD_CCH,T_h_Tot_DS_OD_IH_t_SO,T_h_Tot_OD_HF_a_SO,T_h_Tot_DS_OD_Tot,T_h_Tot_DS_NS,T_h_Tot_DS_Tot
ILOC10200401,0,6,0,0,6,0,48,1388,24,24,6,0,12,18,0,1454,655,4,3,3,0,3,6,0,668,423,3,0,0,0,3,3,0,429,58,4,17,0,0,0,0,0,79,27,4,0,0,0,0,0,0,31,145,6,4,0,0,3,3,0,158,13,0,0,0,0,0,0,0,13,59,0,0,0,0,0,0,0,59,28,3,0,0,0,3,3,0,34,330,17,21,0,0,6,6,0,374,21,0,0,0,0,0,0,0,21,45,0,0,6,0,0,6,0,51,1474,24,24,9,0,12,21,0,1543
ILOC10200402,0,0,0,0,0,0,4,133,0,0,0,0,0,0,0,133,86,0,0,0,0,0,0,0,86,40,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,182,0,0,0,0,0,0,0,182
ILOC10200501,3,0,0,0,0,0,65,1816,4,44,17,6,15,38,0,1902,935,0,0,17,3,6,26,0,961,438,0,0,0,3,5,8,0,446,83,0,8,0,0,0,0,0,91,3,4,9,0,0,0,0,0,16,160,0,9,0,0,0,0,0,169,3,0,6,0,0,0,0,0,9,114,0,5,0,0,4,4,0,123,64,0,4,0,0,0,0,0,68,427,4,41,0,0,4,4,0,476,30,0,0,0,0,0,0,0,30,65,0,3,0,0,0,0,0,68,1895,4,44,17,6,15,38,0,1981
ILOC10200502,32,4,3,0,7,0,171,5123,73,431,42,9,13,64,0,5691,2244,13,52,17,3,6,26,0,2335,1785,13,6,3,0,0,3,0,1807,557,29,200,0,0,3,3,0,789,159,0,43,0,0,0,0,0,202,336,3,39,4,0,3,7,0,385,21,0,69,0,0,0,0,0,90,89,0,12,20,3,0,23,0,124,93,3,6,0,0,4,4,0,106,1255,35,369,24,3,10,37,0,1696,44,12,3,0,0,0,0,0,59,145,3,35,4,3,0,7,0,190,5473,76,465,48,9,16,73,0,6087
ILOC10200601,0,0,0,0,0,0,24,1205,0,0,6,0,9,15,0,1220,559,0,0,3,0,3,6,0,565,336,0,0,0,0,3,3,0,339,37,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,5,135,0,0,0,0,3,3,0,138,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,94,47,0,0,3,0,0,3,0,50,318,0,0,3,0,3,6,0,324,24,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,28,1265,0,0,6,0,9,15,0,1280
ILOC10200602,0,4,0,0,4,0,29,817,18,36,4,0,6,10,3,884,392,0,10,0,0,0,0,0,402,247,0,0,0,0,0,0,0,247,133,17,17,0,0,3,3,3,173,27,3,5,0,0,0,0,0,35,91,4,3,0,0,3,3,0,101,3,0,6,0,0,0,0,0,9,15,0,0,0,0,0,0,0,15,6,0,3,0,0,0,0,0,9,275,24,34,0,0,6,6,3,342,4,0,0,0,0,0,0,0,4,30,0,0,4,0,0,4,0,34,948,24,44,4,0,6,10,3,1029
ILOC10200603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,29
ILOC10200604,0,0,0,0,0,0,11,484,17,4,0,0,0,0,3,508,295,4,0,0,0,0,0,3,302,132,3,0,0,0,0,0,0,135,56,0,0,0,0,0,0,0,56,18,5,0,0,0,0,0,0,23,55,4,4,0,0,0,0,0,63,0,5,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,143,14,4,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,585,21,4,0,0,0,0,3,613
ILOC10200701,12,0,0,0,0,0,23,674,24,194,0,0,3,3,3,898,250,10,7,0,0,0,0,0,267,302,0,8,0,0,0,0,0,310,111,8,140,0,0,0,0,0,259,18,0,39,0,0,0,0,0,57,48,3,4,0,0,3,3,0,58,4,0,7,0,0,0,0,0,11,7,0,11,0,0,0,0,3,21,3,3,3,0,0,0,0,0,9,191,14,204,0,0,3,3,3,415,6,0,3,0,0,0,0,0,9,16,0,12,0,0,0,0,0,28,765,24,234,0,0,3,3,3,1029
ILOC10200702,3,7,0,0,7,0,28,621,48,84,31,0,3,34,0,787,212,14,3,20,0,3,23,0,252,246,5,4,0,0,0,0,0,255,157,20,52,0,0,3,3,0,232,130,49,20,0,0,0,0,0,199,58,3,8,0,0,3,3,0,72,8,4,3,0,0,0,0,0,15,23,0,19,4,0,0,4,0,46,6,0,3,0,0,0,0,0,9,382,76,105,4,0,6,10,0,573,12,0,0,0,0,0,0,0,12,33,5,7,7,0,0,7,0,52,885,100,119,31,0,9,40,0,1144
ILOC10200703,0,0,0,0,0,0,5,425,7,6,0,0,0,0,0,438,194,0,0,0,0,0,0,0,194,172,0,0,0,0,0,0,0,172,46,7,3,0,0,0,0,0,56,8,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,25,5,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,108,7,6,0,0,0,0,0,121,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,485,7,6,0,0,0,0,0,498
ILOC10200704,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,33,3,0,3,0,0,0,0,0,6,12,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,70,0,3,0,0,0,0,0,73,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,114,0,3,0,0,0,0,0,117
