region_id,M_T_20_24_PD_GD_GCL,M_T_20_24_BDL,M_T_20_24_ADip_DipL,M_T_20_24_CL_nfd,M_T_20_24_Ct_III_IV,M_T_20_24_Ct_I_II,M_T_20_24_LoE_NS,M_T_20_24_Tot,M_T_25_34_PD_GD_GCL,M_T_25_34_BDL,M_T_25_34_ADip_DipL,M_T_25_34_CL_nfd,M_T_25_34_Ct_III_IV,M_T_25_34_Ct_I_II,M_T_25_34_LoE_NS,M_T_25_34_Tot,M_T_35_44_PD_GD_GCL,M_T_35_44_BDL,M_T_35_44_ADip_DipL,M_T_35_44_CL_nfd,M_T_35_44_Ct_III_IV,M_T_35_44_Ct_I_II,M_T_35_44_LoE_NS,M_T_35_44_Tot,M_T_45_54_PD_GD_GCL,M_T_45_54_BDL,M_T_45_54_ADip_DipL,M_T_45_54_CL_nfd,M_T_45_54_Ct_III_IV,M_T_45_54_Ct_I_II,M_T_45_54_LoE_NS,M_T_45_54_Tot,M_T_55_64_PD_GD_GCL,M_T_55_64_BDL,M_T_55_64_ADip_DipL,M_T_55_64_CL_nfd,M_T_55_64_Ct_III_IV,M_T_55_64_Ct_I_II,M_T_55_64_LoE_NS,M_T_55_64_Tot,M_T_65ov_PtgdDe_GdDp_GdCt,M_T_65ov_BDL,M_T_65ov_ADip_DipL,M_T_65ov_CL_nfd,M_T_65ov_Ct_III_IV,M_T_65ov_Ct_I_II,M_T_65ov_LoE_NS,M_T_65ov_Tot,M_T_Tot_PD_GD_GCL,M_T_Tot_BDL,M_T_Tot_ADip_DipL,M_T_Tot_CL_nfd,M_T_Tot_Ct_III_IV,M_T_Tot_Ct_I_II,M_T_Tot_LoE_NS,M_T_Tot_Tot,F_Ind_15_19_PD_GD_GCL,F_Ind_15_19_BDL,F_Ind_15_19_ADip_DipL,F_Ind_15_19_CL_nfd,F_Ind_15_19_Ct_III_IV,F_Ind_15_19_Ct_I_II,F_Ind_15_19_LoE_NS,F_Ind_15_19_Tot,F_Ind_20_24_PD_GD_GCL,F_Ind_20_24_BDL,F_Ind_20_24_ADip_DipL,F_Ind_20_24_CL_nfd,F_Ind_20_24_Ct_III_IV,F_Ind_20_24_Ct_I_II,F_Ind_20_24_LoE_NS,F_Ind_20_24_Tot,F_Ind_25_34_PD_GD_GCL,F_Ind_25_34_BDL,F_Ind_25_34_ADip_DipL,F_Ind_25_34_CL_nfd,F_Ind_25_34_Ct_III_IV,F_Ind_25_34_Ct_I_II,F_Ind_25_34_LoE_NS,F_Ind_25_34_Tot,F_Ind_35_44_PD_GD_GCL,F_Ind_35_44_BDL,F_Ind_35_44_ADip_DipL,F_Ind_35_44_CL_nfd,F_Ind_35_44_Ct_III_IV,F_Ind_35_44_Ct_I_II,F_Ind_35_44_LoE_NS,F_Ind_35_44_Tot,F_Ind_45_54_PD_GD_GCL,F_Ind_45_54_BDL,F_Ind_45_54_ADip_DipL,F_Ind_45_54_CL_nfd,F_Ind_45_54_Ct_III_IV,F_Ind_45_54_Ct_I_II,F_Ind_45_54_LoE_NS,F_Ind_45_54_Tot,F_Ind_55_64_PD_GD_GCL,F_Ind_55_64_BDL,F_Ind_55_64_ADip_DipL,F_Ind_55_64_CL_nfd,F_Ind_55_64_Ct_III_IV,F_Ind_55_64_Ct_I_II,F_Ind_55_64_LoE_NS,F_Ind_55_64_Tot,F_Ind_65ov_PtgdDe_GdDp_GdCt,F_Ind_65ov_BDL,F_Ind_65ov_ADip_DipL,F_Ind_65ov_CL_nfd,F_Ind_65ov_Ct_III_IV,F_Ind_65ov_Ct_I_II,F_Ind_65ov_LoE_NS,F_Ind_65ov_Tot,F_Ind_TotPdDe_GdDp_GdCt,F_Ind_Tot_BDL,F_Ind_Tot_ADip_DipL,F_Ind_Tot_CL_nfd,F_Ind_Tot_Ct_III_IV,F_Ind_Tot_Ct_I_II,F_Ind_Tot_LoE_NS,F_Ind_Tot_Tot,F_NonI_15_19_PD_GD_GCL,F_NonI_15_19_BDL,F_NonI_15_19_ADip_DipL,F_NonI_15_19_CL_nfd,F_NonI_15_19_Ct_III_IV,F_NonI_15_19_Ct_I_II,F_NonI_15_19_LoE_NS,F_NonI_15_19_Tot,F_NonI_20_24_PD_GD_GCL,F_NonI_20_24_BDL,F_NonI_20_24_ADip_DipL,F_NonI_20_24_CL_nfd,F_NonI_20_24_Ct_III_IV,F_NonI_20_24_Ct_I_II,F_NonI_20_24_LoE_NS,F_NonI_20_24_Tot,F_NonI_25_34_PD_GD_GCL,F_NonI_25_34_BDL,F_NonI_25_34_ADip_DipL,F_NonI_25_34_CL_nfd,F_NonI_25_34_Ct_III_IV,F_NonI_25_34_Ct_I_II,F_NonI_25_34_LoE_NS,F_NonI_25_34_Tot,F_NonI_35_44_PD_GD_GCL,F_NonI_35_44_BDL,F_NonI_35_44_ADip_DipL,F_NonI_35_44_CL_nfd,F_NonI_35_44_Ct_III_IV,F_NonI_35_44_Ct_I_II,F_NonI_35_44_LoE_NS,F_NonI_35_44_Tot,F_NonI_45_54_PD_GD_GCL,F_NonI_45_54_BDL,F_NonI_45_54_ADip_DipL,F_NonI_45_54_CL_nfd,F_NonI_45_54_Ct_III_IV,F_NonI_45_54_Ct_I_II,F_NonI_45_54_LoE_NS,F_NonI_45_54_Tot,F_NonI_55_64_PD_GD_GCL,F_NonI_55_64_BDL,F_NonI_55_64_ADip_DipL,F_NonI_55_64_CL_nfd,F_NonI_55_64_Ct_III_IV,F_NonI_55_64_Ct_I_II,F_NonI_55_64_LoE_NS,F_NonI_55_64_Tot,F_NonI_65ov_PtgdDe_GdDp_GdCt,F_NonI_65ov_BDL,F_NonI_65ov_ADip_DipL,F_NonI_65ov_CL_nfd,F_NonI_65ov_Ct_III_IV,F_NonI_65ov_Ct_I_II,F_NonI_65ov_LoE_NS,F_NonI_65ov_Tot,F_NonI_Tot_PD_GD_GCL,F_NonI_Tot_BDL,F_NonI_Tot_ADip_DipL,F_NonI_Tot_CL_nfd,F_NonI_Tot_Ct_III_IV,F_NonI_Tot_Ct_I_II,F_NonI_Tot_LoE_NS,F_NonI_Tot_Tot,F_IS_NS_15_19_PD_GD_GCL,F_IS_NS_15_19_BDL,F_IS_NS_15_19_ADip_DipL,F_IS_NS_15_19_CL_nfd,F_IS_NS_15_19_Crt_III_an_IV_L,F_IS_NS_15_19_Ct_I_II,F_IS_NS_15_19_LoE_NS,F_IS_NS_15_19_Tot,F_IS_NS_20_24_PD_GD_GCL,F_IS_NS_20_24_BDL,F_IS_NS_20_24_ADip_DipL,F_IS_NS_20_24_CL_nfd,F_IS_NS_20_24_Crt_III_an_IV_L,F_IS_NS_20_24_Ct_I_II,F_IS_NS_20_24_LoE_NS,F_IS_NS_20_24_Tot
ILOC10400402,0,3,0,3,14,0,13,33,3,7,9,4,53,8,23,107,4,26,7,3,95,0,30,165,12,15,30,4,162,5,48,276,12,32,25,12,141,3,53,278,11,19,18,3,85,0,44,180,42,102,89,29,555,20,236,1073,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,4,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,5,0,3,3,0,9,0,9,24,0,0,0,0,4,4,10,18,0,4,3,0,13,3,3,26,3,19,13,3,51,3,6,98,15,40,29,8,63,14,18,187,12,39,51,17,78,11,27,235,9,46,32,15,46,9,40,197,8,17,15,8,13,3,27,91,47,165,143,51,268,47,131,852,0,0,0,0,0,0,3,3,0,0,3,0,3,0,4,10
ILOC10400403,0,16,16,8,160,17,82,299,8,72,42,21,333,21,158,655,34,88,73,12,389,16,186,798,42,104,94,25,474,15,173,927,43,93,91,27,443,17,151,865,26,67,84,20,426,12,342,977,153,440,400,117,2263,108,1179,4660,0,0,0,0,3,3,8,14,0,0,0,5,13,0,10,28,0,3,3,3,14,6,16,45,0,3,12,0,16,3,15,49,6,8,8,7,10,3,16,58,0,0,7,0,3,0,12,22,0,3,3,0,0,0,5,11,6,17,33,15,59,15,82,227,0,0,0,5,34,19,43,101,3,40,28,16,118,32,18,255,18,141,78,27,235,44,45,588,42,131,111,40,226,38,65,653,44,152,141,61,253,54,121,826,38,117,109,58,144,24,163,653,32,86,107,49,51,11,430,766,177,667,574,256,1061,222,885,3842,0,0,0,0,0,0,21,21,0,0,0,0,0,0,16,16
ILOC10400404,0,0,0,3,23,7,13,46,9,24,8,4,62,6,26,139,10,27,28,4,80,4,25,178,10,19,15,5,117,5,35,206,16,45,36,8,143,8,40,296,17,47,59,14,271,7,115,530,62,162,146,38,700,40,269,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,7,3,12,28,0,0,0,0,4,8,9,21,0,7,3,4,22,11,3,50,8,41,20,6,43,4,8,130,8,47,33,5,49,10,21,173,17,44,40,10,57,5,19,192,24,53,54,22,47,10,42,252,5,37,56,19,27,3,150,297,62,229,206,66,249,51,252,1115,0,0,0,0,0,0,10,10,0,0,0,0,0,0,3,3
ILOC10400405,3,3,9,3,56,3,19,96,4,24,13,4,143,10,36,234,13,54,39,13,302,10,65,496,25,80,71,17,397,9,93,692,49,81,88,24,446,9,111,808,21,82,77,10,459,4,246,899,115,324,297,75,1825,55,611,3302,0,0,0,0,0,0,7,7,0,0,0,3,0,3,5,11,3,3,5,3,0,0,0,14,0,3,3,3,4,0,0,13,0,4,3,0,4,0,6,17,0,3,3,3,3,0,3,15,0,3,0,0,0,0,4,7,3,16,14,12,11,3,25,84,0,0,3,4,15,5,31,58,0,8,9,10,47,12,9,95,5,63,32,16,105,21,16,258,36,102,68,27,167,22,56,478,28,106,90,37,201,25,82,569,58,142,118,42,130,20,107,617,19,64,90,35,46,10,300,564,146,485,410,171,711,115,601,2639,0,0,0,0,0,3,11,14,0,0,0,0,3,0,4,7
ILOC10400501,0,3,8,0,53,6,25,95,8,36,17,0,141,9,29,240,26,96,49,10,208,4,49,442,37,90,74,11,360,7,73,652,52,117,90,14,295,7,76,651,44,75,82,10,283,3,140,637,167,417,320,48,1362,45,427,2786,0,0,0,0,0,3,3,6,0,0,0,0,3,3,0,6,0,0,3,0,0,3,0,6,0,3,3,0,5,0,3,14,0,3,0,4,7,0,3,17,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,6,4,15,9,9,52,0,0,4,0,14,0,32,50,0,14,13,8,32,4,5,76,17,78,39,16,72,9,24,255,55,183,96,19,128,22,35,538,85,190,147,36,164,30,67,719,92,141,105,29,85,13,67,532,31,93,101,19,46,7,220,517,280,699,505,127,541,85,450,2687,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4
ILOC10400502,0,6,0,0,6,0,6,18,0,0,0,0,6,0,6,12,0,0,0,0,20,0,6,26,0,0,0,3,14,0,9,26,3,5,5,4,17,0,6,40,5,0,0,0,18,0,20,43,8,11,5,7,84,0,61,176,0,0,0,0,0,3,3,6,0,0,0,3,0,3,3,9,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,9,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,3,12,9,15,39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,5,0,9,0,0,18,3,6,5,0,10,0,5,29,0,5,7,0,8,3,5,28,0,7,6,0,8,3,6,30,0,0,6,0,3,0,13,22,3,22,29,0,42,6,29,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10400503,3,60,44,13,298,49,114,581,50,300,116,28,771,55,245,1565,123,419,248,30,981,35,271,2107,132,361,304,50,1282,31,323,2483,186,435,311,56,1200,35,382,2605,113,267,236,72,1156,23,766,2633,607,1842,1262,262,5756,260,2288,12277,0,0,0,6,4,3,8,21,0,3,3,0,20,4,6,36,0,5,11,7,27,3,11,64,5,12,8,5,31,0,19,80,4,15,13,0,12,3,11,58,0,7,4,0,12,0,11,34,0,3,0,0,0,0,16,19,9,45,39,18,106,13,82,312,0,0,9,14,66,40,111,240,7,125,76,36,240,58,40,582,81,543,265,66,488,66,94,1603,157,602,460,80,523,80,175,2077,173,556,495,144,617,108,273,2366,188,433,432,141,335,68,316,1913,82,237,279,93,153,26,1068,1938,688,2496,2016,574,2422,446,2077,10719,0,0,0,0,3,0,56,59,0,0,4,0,3,0,56,63
ILOC10400504,0,0,0,0,11,0,3,14,0,4,0,0,31,6,15,56,0,5,9,0,44,3,19,80,5,7,8,0,56,0,15,91,3,5,9,0,42,0,20,79,4,12,9,0,64,0,59,148,12,33,35,0,256,9,134,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,3,3,5,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,13,0,9,27,0,0,0,0,7,0,3,10,0,0,3,3,18,5,3,32,0,15,13,7,29,7,3,74,0,15,15,5,29,3,8,75,7,9,19,7,34,6,15,97,3,16,14,4,14,5,15,71,0,14,22,7,15,0,81,139,10,69,86,33,146,26,128,498,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4
ILOC10400505,0,7,0,4,40,0,12,63,4,22,7,3,76,6,18,136,12,48,30,4,144,4,25,267,16,69,42,3,275,7,57,469,27,96,58,10,278,6,83,558,19,50,65,11,221,5,106,477,78,292,202,35,1043,28,335,2013,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,3,0,0,0,0,5,0,3,8,0,0,0,0,7,3,3,13,0,3,3,0,0,0,0,6,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,6,0,16,6,10,41,0,0,3,0,12,6,14,35,0,8,7,3,20,12,6,56,7,30,19,10,55,15,10,146,24,78,55,19,93,17,20,306,36,102,96,33,146,24,53,490,36,88,93,22,84,9,66,398,15,57,72,23,34,4,104,309,118,363,345,110,444,87,273,1740,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
ILOC10400506,0,0,3,0,30,3,16,52,3,7,6,9,65,6,23,119,3,15,10,3,71,3,25,130,7,20,12,0,115,3,31,188,9,34,23,0,123,3,32,224,19,37,30,6,244,0,158,494,41,113,84,18,656,18,306,1236,0,0,0,0,0,7,3,10,0,0,0,0,4,0,3,7,0,0,0,3,12,0,3,18,0,0,0,0,4,4,7,15,0,3,5,0,7,0,6,21,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,5,0,3,10,3,27,11,27,81,0,0,0,0,9,0,8,17,0,4,3,3,12,0,7,29,3,29,14,11,39,8,10,114,7,26,11,9,44,6,14,117,14,22,31,18,76,10,25,196,16,37,33,16,42,4,44,192,5,41,51,11,49,4,191,352,45,159,143,68,271,32,299,1017,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,7
ILOC10400507,0,13,9,4,82,10,44,162,13,69,42,12,224,18,46,424,26,95,64,14,258,6,53,516,22,61,67,13,339,13,84,599,30,92,72,26,290,3,76,589,22,63,55,14,353,7,193,707,113,393,309,86,1560,64,551,3076,0,0,0,0,0,4,7,11,0,0,0,0,6,4,0,10,0,5,0,0,10,4,4,23,0,4,4,0,9,3,4,24,4,0,3,4,7,0,9,27,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,12,4,32,15,24,100,0,0,7,4,17,4,29,61,0,33,23,7,81,18,9,171,28,147,83,15,151,31,31,486,43,147,114,29,163,24,56,576,32,125,132,31,196,38,80,634,31,105,100,42,101,18,95,492,12,75,97,22,53,9,295,563,146,632,556,150,762,142,595,2983,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,10
ILOC10400601,0,0,4,3,51,4,16,78,3,21,15,3,143,8,31,224,8,25,23,6,206,5,41,314,23,58,48,4,229,3,51,416,31,57,53,8,184,3,54,390,11,43,50,16,161,0,98,379,76,204,193,40,985,23,315,1836,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,11,0,0,3,0,5,0,0,8,0,0,3,0,0,0,5,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,4,9,0,13,0,15,41,0,0,3,3,13,5,16,40,0,16,10,0,45,5,12,88,11,56,34,9,77,12,8,207,18,68,74,22,84,12,24,302,22,80,71,24,108,11,40,356,38,80,66,26,43,7,54,314,12,41,43,7,19,0,83,205,101,341,301,91,389,52,237,1512,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7
ILOC10400602,0,0,0,4,23,3,6,36,0,13,6,3,56,0,8,86,5,27,14,8,110,0,17,181,6,23,22,7,92,6,29,185,16,34,32,4,109,0,37,232,16,35,33,11,128,0,64,287,43,132,107,37,523,9,180,1031,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,3,0,0,0,0,3,0,0,3,0,3,3,3,12,0,3,3,0,7,0,0,13,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,6,0,6,12,0,16,3,6,43,0,0,0,0,9,0,9,18,0,0,3,3,17,3,3,29,5,28,14,6,35,7,0,95,12,35,22,6,37,6,12,130,7,37,31,10,55,5,14,159,20,29,37,18,36,6,41,187,3,42,48,16,24,5,91,229,47,171,155,59,213,32,170,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
ILOC10400701,6,124,65,26,452,31,148,852,84,470,272,32,940,30,241,2069,229,669,496,38,1266,37,300,3035,298,603,490,69,1577,21,398,3456,318,624,406,94,1250,28,403,3123,242,555,495,128,1538,31,983,3972,1177,3045,2230,397,7081,198,2698,16826,0,0,3,0,0,0,5,8,0,3,4,0,13,0,6,26,0,10,6,0,10,4,3,33,0,9,3,3,11,0,6,32,0,10,7,4,10,0,4,35,0,3,5,3,5,0,0,16,5,3,3,0,0,0,4,15,5,38,31,10,49,4,28,165,0,3,8,12,74,33,119,249,11,182,144,28,281,35,61,742,141,814,371,53,521,55,92,2047,289,1009,687,137,587,85,201,2995,335,855,718,194,633,105,323,3163,258,579,573,185,335,78,402,2410,157,437,604,182,252,49,1543,3224,1191,3879,3105,791,2683,440,2741,14830,0,0,3,0,3,0,61,67,0,0,0,0,0,3,47,50
ILOC10400702,6,131,103,40,635,71,242,1228,131,616,369,69,1554,112,479,3330,267,705,588,85,1878,59,570,4152,304,570,574,92,2037,55,691,4323,283,512,430,104,1624,39,633,3625,184,433,456,113,1995,43,1425,4649,1175,2970,2534,518,9843,416,4398,21854,0,0,0,0,10,0,11,21,0,0,8,5,23,5,9,50,0,19,8,0,25,5,15,72,0,15,12,9,34,0,11,81,0,6,15,3,28,3,13,68,11,8,8,0,7,0,11,45,0,3,3,0,0,0,27,33,11,51,54,17,127,13,97,370,0,0,20,23,115,60,161,379,19,212,208,55,541,88,108,1231,252,1094,592,123,1051,149,181,3442,375,963,952,221,937,158,338,3944,344,783,792,235,1004,132,476,3766,275,556,626,247,482,116,546,2848,121,424,472,196,339,54,1916,3522,1386,4032,3662,1100,4469,757,3726,19132,0,0,0,0,0,3,107,110,0,3,4,0,3,3,88,101
ILOC10400801,3,4,5,0,74,10,20,116,0,26,23,12,164,12,35,272,21,55,50,4,340,11,66,547,21,46,63,16,425,11,124,706,61,97,104,24,433,9,128,856,65,143,140,43,602,15,302,1310,171,371,385,102,2055,71,720,3875,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,4,0,0,0,5,0,9,0,4,3,0,4,0,3,14,0,4,6,0,3,0,0,13,0,3,3,0,6,0,8,20,0,0,3,0,0,0,5,8,0,18,15,0,16,5,16,70,0,0,3,3,18,11,42,77,0,13,11,5,40,9,6,84,11,69,45,10,111,18,16,280,21,96,103,23,152,28,45,468,35,87,133,33,167,18,75,548,54,128,148,38,103,20,115,606,25,100,152,55,74,9,317,732,146,493,595,167,665,113,616,2795,0,0,0,0,0,0,21,21,0,0,0,0,0,0,4,4
ILOC10400802,0,6,6,0,55,13,23,103,9,30,24,7,147,11,35,263,17,49,44,6,177,6,56,355,25,62,53,11,250,3,72,476,39,83,77,16,264,7,111,597,21,98,114,29,536,11,328,1137,111,328,318,69,1435,59,668,2988,0,0,0,0,3,0,4,7,0,0,0,0,3,3,0,6,0,0,0,0,0,3,5,8,0,0,0,0,7,4,0,11,0,0,3,0,7,3,8,21,0,0,4,0,0,0,6,10,0,0,0,0,0,0,7,7,0,0,7,0,20,13,30,70,0,0,3,0,12,7,20,42,0,12,15,6,51,8,12,104,12,70,36,5,93,24,17,257,27,79,60,18,108,16,48,356,31,86,76,22,140,28,69,452,27,89,93,39,96,17,95,456,25,85,129,28,82,10,360,719,122,421,412,118,582,110,621,2386,0,0,0,0,0,0,13,13,0,0,0,0,0,0,18,18
ILOC10400803,0,0,4,3,19,6,9,41,0,10,7,3,56,4,18,98,3,10,10,5,80,9,26,143,3,17,21,0,112,3,25,181,8,19,27,8,139,0,36,237,7,25,36,14,317,4,186,589,21,81,105,33,736,26,317,1319,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,12,22,0,0,0,3,4,9,7,23,0,4,9,3,22,4,7,49,0,16,20,7,46,7,3,99,6,29,26,6,48,7,17,139,10,25,35,15,60,16,28,189,4,23,40,15,46,13,43,184,7,24,36,16,39,4,254,380,27,121,166,65,265,60,359,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10400901,0,0,0,4,46,3,19,72,4,13,6,7,103,10,35,178,0,16,10,3,91,4,37,161,9,11,22,8,106,4,54,214,8,19,18,7,98,0,37,187,5,21,15,7,137,0,104,289,26,80,71,36,588,24,310,1135,0,0,0,0,0,0,16,16,0,0,0,0,7,3,10,20,0,0,6,0,16,4,12,38,0,3,4,5,10,6,13,41,3,0,6,3,8,3,8,31,0,3,3,0,0,0,10,16,0,3,0,0,3,0,3,9,3,9,19,8,44,16,72,171,0,0,0,4,0,5,10,19,0,9,6,5,31,12,8,71,3,28,24,5,53,15,15,143,16,27,28,9,49,9,26,164,5,22,27,12,66,7,31,170,7,19,30,10,39,6,45,156,3,27,36,13,17,3,157,256,34,132,151,58,255,57,292,979,0,0,0,0,0,0,7,7,0,0,0,0,0,0,14,14
ILOC10400902,0,5,3,0,78,8,93,187,3,21,21,4,139,11,214,413,11,48,41,5,228,15,168,516,21,58,54,15,352,10,161,671,24,75,74,26,369,4,109,681,10,30,39,12,286,6,188,571,69,237,232,62,1464,57,1010,3131,0,0,0,0,0,3,4,7,0,0,0,0,5,0,0,5,0,3,5,0,10,4,6,28,0,3,3,0,8,3,6,23,3,0,6,0,6,3,3,21,3,3,3,0,0,0,6,15,0,0,0,0,0,0,3,3,6,9,17,0,29,13,28,102,0,0,3,4,15,13,33,68,0,14,3,6,31,7,12,73,12,52,47,18,111,17,25,282,25,90,70,20,136,20,42,403,39,111,101,33,165,24,90,563,29,95,96,46,98,17,84,465,10,42,44,18,40,9,133,296,115,404,364,145,596,107,419,2150,0,0,0,0,0,0,10,10,0,3,0,0,0,0,3,6
ILOC10400903,0,0,3,0,0,0,0,3,0,0,0,0,8,0,8,16,0,0,3,3,17,0,11,34,3,6,0,0,22,0,9,40,3,7,5,0,20,0,13,48,3,0,0,3,17,0,15,38,9,13,11,6,84,0,63,186,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,3,0,3,3,6,15,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,4,3,3,5,3,0,6,24,3,4,9,4,16,4,3,43,0,5,10,0,3,0,3,21,0,8,3,0,0,0,8,19,7,23,25,9,25,4,23,116,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
ILOC10400904,0,0,0,0,16,0,11,27,0,7,3,0,20,6,4,40,3,6,4,3,33,6,11,66,3,9,11,3,49,0,15,90,5,14,9,3,58,3,18,110,6,6,6,3,46,0,26,93,17,42,33,15,225,15,94,441,0,0,0,0,3,0,6,9,0,0,0,0,4,3,3,10,0,0,0,0,6,4,3,13,0,0,0,3,6,0,3,12,0,0,5,0,0,0,3,8,0,0,0,0,3,3,6,12,0,0,3,0,0,0,3,6,0,0,8,3,22,10,27,70,0,0,0,3,0,4,0,7,0,5,0,3,5,6,0,19,0,7,7,3,33,3,0,53,4,13,8,3,33,0,8,69,4,12,16,0,23,5,7,67,8,19,18,3,20,4,17,89,0,12,8,3,7,0,26,56,16,68,57,18,121,22,58,360,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4
ILOC10400905,0,7,0,0,23,3,3,36,0,12,6,3,50,3,20,94,7,23,16,3,90,3,23,165,4,24,15,9,99,3,29,183,11,37,31,3,126,3,39,250,6,30,23,6,220,4,115,404,28,133,91,24,613,22,242,1153,0,0,0,0,0,3,3,6,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,11,0,0,0,0,3,0,5,8,0,0,0,0,3,0,4,7,0,0,0,0,0,0,3,3,0,0,4,3,9,3,22,41,0,0,0,0,3,3,9,15,0,10,15,0,14,3,0,42,6,30,12,0,44,7,9,108,5,28,28,9,38,6,10,124,13,30,39,7,56,6,24,175,13,34,39,22,29,7,41,185,3,21,34,18,20,3,141,240,40,153,167,56,204,35,234,889,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
ILOC10401001,0,5,0,4,51,6,15,81,5,24,18,5,107,4,30,193,8,41,19,6,128,4,44,250,19,45,52,10,196,0,69,391,22,76,47,16,176,8,85,430,20,23,24,10,127,5,112,321,74,214,160,51,797,30,385,1711,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,14,0,0,3,3,3,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,3,6,8,0,12,32,0,0,3,0,9,4,15,31,0,9,0,0,28,10,8,55,11,64,36,13,61,11,12,208,25,59,58,11,67,13,19,252,25,84,70,22,116,12,40,369,35,77,80,19,52,10,57,330,7,37,49,7,19,3,94,216,103,330,296,72,352,63,245,1461,0,0,0,0,0,0,10,10,0,0,0,0,0,0,4,4
ILOC10401002,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,12,0,0,3,0,8,0,0,11,0,3,0,3,8,3,3,20,3,3,3,0,8,0,6,23,3,3,0,0,9,0,5,20,6,12,6,3,42,3,20,92,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,6,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,18,0,0,0,0,0,3,3,6,0,3,0,0,0,0,0,3,0,3,4,0,0,0,0,7,0,4,3,0,0,0,0,7,0,3,0,0,11,0,4,18,0,3,3,0,3,0,3,12,0,3,3,0,0,0,11,17,0,19,13,0,14,3,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
