region_id,HH_IN_P_1_f_hh_C_f_n_c_N_u_1,HH_IN_P_1_f_hh_C_f_n_c_N_u_2,HH_IN_P_1_f_hh_C_f_n_c_N_u_3,HH_IN_P_1_f_hh_C_f_n_c_N_u_4,HH_IN_P_1_f_hh_C_f_n_c_N_u_5,HH_IN_P_1_f_h_C_f_n_c_N_u_6ov,HH_IN_P_1_f_hh_C_f_no_ch_Tot,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_1,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_2,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_3,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_4,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_5,HH_I_P_1_f_h_C_f_ch_Nu_ur_6ov,HH_IN_PE_1_fa_hh_Co_fa_ch_Tot,HH_IN_P_1_f_h_1_pa_f_Nu_ur_1,HH_IN_P_1_f_h_1_pa_f_Nu_ur_2,HH_IN_P_1_f_h_1_pa_f_Nu_ur_3,HH_IN_P_1_f_h_1_pa_f_Nu_ur_4,HH_IN_P_1_f_h_1_pa_f_Nu_ur_5,HH_IN_P_1_f_h_1_pa_f_N_ur_6ov,HH_IN_P_1_f_h_1_pa_f_Tot,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_1,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_2,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_3,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_4,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_5,HH_IN_P_1_fa_hh_Ot_f_N_ur_6ov,HH_IN_PE_1_fa_hh_Other_fa_Tot,HH_IN_PE_1_fa_hh_Tot_Nu_ur_1,HH_IN_PE_1_fa_hh_Tot_Nu_ur_2,HH_IN_PE_1_fa_hh_Tot_Nu_ur_3,HH_IN_PE_1_fa_hh_Tot_Nu_ur_4,HH_IN_PE_1_fa_hh_Tot_Nu_ur_5,HH_IN_PE_1_fa_hh_Tot_N_ur_6ov,HH_IN_PE_1_fa_hh_Tot_Tot,HHD_IN_PE_Mu_fa_hhd_Nu_ur_1,HHD_IN_PE_Mu_fa_hhd_Nu_ur_2,HHD_IN_PE_Mu_fa_hhd_Nu_ur_3,HHD_IN_PE_Mu_fa_hhd_Nu_ur_4,HHD_IN_PE_Mu_fa_hhd_Nu_ur_5,HHD_IN_PE_Mu_fa_hhd_N_ur_6ov,HHD_IN_PE_Mu_fa_hhd_Tot,HHD_IN_PE_TotFa_hhd_Nu_ur_1,HHD_IN_PE_TotFa_hhd_Nu_ur_2,HHD_IN_PE_TotFa_hhd_Nu_ur_3,HHD_IN_PE_TotFa_hhd_Nu_ur_4,HHD_IN_PE_TotFa_hhd_Nu_ur_5,HHD_IN_PE_TotFa_hhd_N_ur_6ov,HHD_IN_PE_TotFa_hhd_Tot,HHD_IN_PE_Lo_per_hhd_Nu_ur_1,HHD_IN_PE_Lo_per_hhd_Nu_ur_2,HHD_IN_PE_Lo_per_hhd_Nu_ur_3,HHD_IN_PE_Lo_per_hhd_Nu_ur_4,HHD_IN_PE_Lo_per_hhd_Nu_ur_5,HHD_IN_PE_Lo_per_hhd_N_ur_6ov,HHD_IN_PE_Lo_per_hhd_Tot,HHD_IN_PE_Gr_hh_Nu_ur_1,HHD_IN_PE_Gr_hh_Nu_ur_2,HHD_IN_PE_Gr_hh_Nu_ur_3,HHD_IN_PE_Gr_hh_Nu_ur_4,HHD_IN_PE_Gr_hh_Nu_ur_5,HHD_IN_PE_Gr_hh_N_ur_6ov,HHD_IN_PE_Gr_hh_Tot,HHD_IN_PE_Tot_Nu_ur_1,HHD_IN_PE_Tot_Nu_ur_2,HHD_IN_PE_Tot_Nu_ur_3,HHD_IN_PE_Tot_Nu_ur_4,HHD_IN_PE_Tot_Nu_ur_5,HHD_IN_PE_Tot_Nu_ur_6_more,HHD_IN_PE_Tot_Tot,OT_HH_1_f_hh_C_f_no_c_Nu_ur_1,OT_HH_1_f_hh_C_f_no_c_Nu_ur_2,OT_HH_1_f_hh_C_f_no_c_Nu_ur_3,OT_HH_1_f_hh_C_f_no_c_Nu_ur_4,OT_HH_1_f_hh_C_f_no_c_Nu_ur_5,OT_HH_1_f_hh_C_f_n_c_N_ur_6ov,OT_HH_1_f_hh_C_f_no_c_Tot,OT_HH_1_f_hh_C_f_ch_Nu_ur_1,OT_HH_1_f_hh_C_f_ch_Nu_ur_2,OT_HH_1_f_hh_C_f_ch_Nu_ur_3,OT_HH_1_f_hh_C_f_ch_Nu_ur_4,OT_HH_1_f_hh_C_f_ch_Nu_ur_5,OT_HH_1_f_hh_C_f_ch_N_ur_6ov,OT_HH_1_f_hh_C_f_with_ch_Tot,OT_HH_1_f_hh_1_pa_f_Nu_ur_1,OT_HH_1_f_hh_1_pa_f_Nu_ur_2,OT_HH_1_f_hh_1_pa_f_Nu_ur_3,OT_HH_1_f_hh_1_pa_f_Nu_ur_4,OT_HH_1_f_hh_1_pa_f_Nu_ur_5,OT_HH_1_f_hh_1_pa_f_N_ur_6ov,OT_HH_1_f_hh_1_parent_f_Tot,OT_HH_One_fa_hh_Ot_fa_Nu_ur_1,OT_HH_One_fa_hh_Ot_fa_Nu_ur_2,OT_HH_One_fa_hh_Ot_fa_Nu_ur_3,OT_HH_One_fa_hh_Ot_fa_Nu_ur_4,OT_HH_One_fa_hh_Ot_fa_Nu_ur_5,OT_HH_1_fa_hh_Ot_fa_N_ur_6ov,OT_HH_One_fa_hhd_Other_fa_Tot,OT_HH_One_fa_hhd_Tot_Nu_ur_1,OT_HH_One_fa_hhd_Tot_Nu_ur_2,OT_HH_One_fa_hhd_Tot_Nu_ur_3,OT_HH_One_fa_hhd_Tot_Nu_ur_4,OT_HH_One_fa_hhd_Tot_Nu_ur_5,OT_HH_One_fa_hhd_Tot_N_ur_6ov,OT_HH_One_fa_hhd_Tot_Tot,OT_HH_Multiple_fa_hhd_Nu_ur_1,OT_HH_Multiple_fa_hhd_Nu_ur_2,OT_HH_Multiple_fa_hhd_Nu_ur_3,OT_HH_Multiple_fa_hhd_Nu_ur_4,OT_HH_Multiple_fa_hhd_Nu_ur_5,OT_HH_Multiple_fa_hh_Nu_u_6ov,OT_HH_Multiple_fa_hhd_Tot,OT_HH_TotFa_hhd_Nu_ur_1,OT_HH_TotFa_hhd_Nu_ur_2,OT_HH_TotFa_hhd_Nu_ur_3,OT_HH_TotFa_hhd_Nu_ur_4,OT_HH_TotFa_hhd_Nu_ur_5,OT_HH_TotFa_hhd_Nu_ur_6_more,OT_HH_TotFa_hhd_Tot,OT_HH_Lo_per_hhd_Nu_ur_1,OT_HH_Lo_per_hhd_Nu_ur_2,OT_HH_Lo_per_hhd_Nu_ur_3,OT_HH_Lo_per_hhd_Nu_ur_4,OT_HH_Lo_per_hhd_Nu_ur_5,OT_HH_Lo_per_hh_Nu_ur_6ov,OT_HH_Lo_per_hhd_Tot,OT_HH_Gr_hh_Nu_ur_1,OT_HH_Gr_hh_Nu_ur_2,OT_HH_Gr_hh_Nu_ur_3,OT_HH_Gr_hh_Nu_ur_4,OT_HH_Gr_hh_Nu_ur_5,OT_HH_Gr_hh_Nu_u_6ov,OT_HH_Gr_hh_Tot,OT_HH_Tot_Nu_ur_1,OT_HH_Tot_Nu_ur_2,OT_HH_Tot_Nu_ur_3,OT_HH_Tot_Nu_ur_4,OT_HH_Tot_Nu_ur_5,OT_HH_Tot_Nu_ur_6_more,OT_HH_Tot_Tot
ILOC10100802,0,23,5,0,0,0,28,0,0,13,19,16,11,59,0,10,3,4,3,0,20,0,5,0,0,0,0,5,0,38,21,23,19,11,112,0,0,0,0,3,0,3,0,38,21,23,22,11,115,18,0,0,0,0,0,18,0,9,0,0,0,0,9,18,47,21,23,22,11,142,0,416,9,3,0,0,428,0,0,119,141,83,42,385,0,55,39,16,0,0,110,0,9,0,0,0,0,9,0,480,167,160,83,42,932,0,0,0,4,3,4,11,0,480,167,164,86,46,943,332,0,0,0,0,0,332,0,16,0,0,0,0,16,332,496,167,164,86,46,1291
ILOC10200101,0,52,9,0,0,0,61,0,0,37,47,33,21,138,0,45,59,32,28,18,182,0,11,4,4,0,0,19,0,108,109,83,61,39,400,0,0,0,7,5,14,26,0,108,109,90,66,53,426,101,0,0,0,0,0,101,0,25,6,0,0,0,31,101,133,115,90,66,53,558,0,2155,73,9,0,0,2237,0,0,694,880,419,153,2146,0,430,245,96,32,8,811,0,43,16,4,0,3,66,0,2628,1028,989,451,164,5260,0,0,0,16,11,9,36,0,2628,1028,1005,462,173,5296,2392,0,0,0,0,0,2392,0,288,76,26,12,3,405,2392,2916,1104,1031,474,176,8093
ILOC10200201,0,31,3,3,0,0,37,0,0,9,16,6,11,42,0,21,18,17,10,3,69,0,6,0,0,0,0,6,0,58,30,36,16,14,154,0,0,0,3,3,3,9,0,58,30,39,19,17,163,25,0,0,0,0,0,25,0,10,8,0,0,0,18,25,68,38,39,19,17,206,0,1041,34,4,0,0,1079,0,0,250,252,161,47,710,0,149,87,41,13,7,297,0,37,0,0,0,0,37,0,1227,371,297,174,54,2123,0,0,0,9,8,4,21,0,1227,371,306,182,58,2144,1044,0,0,0,0,0,1044,0,74,0,0,0,0,74,1044,1301,371,306,182,58,3262
ILOC10200301,0,44,3,0,0,3,50,0,0,31,46,29,21,127,0,39,49,27,12,8,135,0,5,3,0,0,0,8,0,88,86,73,41,32,320,0,0,0,0,5,7,12,0,88,86,73,46,39,332,72,0,0,0,0,0,72,0,17,7,3,0,0,27,72,105,93,76,46,39,431,0,738,18,0,0,0,756,0,0,205,267,105,45,622,0,120,87,34,4,0,245,0,17,3,0,3,0,23,0,875,313,301,112,45,1646,0,0,0,4,3,5,12,0,875,313,305,115,50,1658,902,0,0,0,0,0,902,0,69,6,0,0,0,75,902,944,319,305,115,50,2635
ILOC10200302,0,18,4,0,0,0,22,0,0,7,11,13,5,36,0,11,9,0,3,3,26,0,0,0,0,0,0,0,0,29,20,11,16,8,84,0,0,0,0,0,3,3,0,29,20,11,16,11,87,16,0,0,0,0,0,16,0,0,0,0,0,0,0,16,29,20,11,16,11,103,0,416,12,0,0,0,428,0,0,162,191,110,44,507,0,46,26,15,8,0,95,0,9,3,0,0,0,12,0,471,203,206,118,44,1042,0,0,0,4,7,5,16,0,471,203,210,125,49,1058,249,0,0,0,0,0,249,0,14,0,0,0,0,14,249,485,203,210,125,49,1321
ILOC10200401,0,8,0,0,0,0,8,0,0,5,8,6,13,32,0,7,8,4,3,5,27,0,3,0,0,0,0,3,0,18,13,12,9,18,70,0,0,0,3,0,3,6,0,18,13,15,9,21,76,15,0,0,0,0,0,15,0,3,0,0,0,0,3,15,21,13,15,9,21,94,0,442,13,3,0,0,458,0,0,141,150,94,41,426,0,70,25,22,9,0,126,0,3,6,0,0,0,9,0,515,185,175,103,41,1019,0,0,0,3,3,3,9,0,515,185,178,106,44,1028,395,0,0,0,0,0,395,0,27,0,0,0,0,27,395,542,185,178,106,44,1450
ILOC10200402,0,3,0,0,0,0,3,0,0,3,6,3,8,20,0,4,3,0,6,5,18,0,0,0,0,0,0,0,0,7,6,6,9,13,41,0,0,0,0,0,0,0,0,7,6,6,9,13,41,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,7,6,6,9,13,47,0,39,3,0,0,0,42,0,0,5,6,3,7,21,0,5,3,0,0,0,8,0,0,3,0,0,0,3,0,44,14,6,3,7,74,0,0,0,3,3,3,9,0,44,14,9,6,10,83,49,0,0,0,0,0,49,0,4,0,0,0,0,4,49,48,14,9,6,10,136
ILOC10200501,0,13,0,0,0,0,13,0,0,10,5,8,9,32,0,9,0,10,0,0,19,0,0,0,0,0,0,0,0,22,10,15,8,9,64,0,0,0,0,0,0,0,0,22,10,15,8,9,64,9,0,0,0,0,0,9,0,5,0,0,0,0,5,9,27,10,15,8,9,78,0,624,10,3,0,0,637,0,0,172,184,98,32,486,0,66,41,18,6,0,131,0,13,0,0,0,0,13,0,703,223,205,104,32,1267,0,0,0,6,0,7,13,0,703,223,211,104,39,1280,594,0,0,0,0,0,594,0,29,0,0,0,0,29,594,732,223,211,104,39,1903
ILOC10200502,0,46,0,3,0,0,49,0,0,33,39,19,31,122,0,34,42,32,17,13,138,0,3,5,0,0,0,8,0,83,80,74,36,44,317,0,0,0,0,0,8,8,0,83,80,74,36,52,325,61,0,0,0,0,0,61,0,7,0,0,0,0,7,61,90,80,74,36,52,393,0,1735,51,6,0,0,1792,0,0,537,541,311,124,1513,0,248,168,93,27,13,549,0,40,6,0,0,0,46,0,2023,762,640,338,137,3900,0,0,0,18,13,18,49,0,2023,762,658,351,155,3949,1612,0,0,0,0,0,1612,0,113,17,0,0,0,130,1612,2136,779,658,351,155,5691
ILOC10200601,0,15,0,0,0,0,15,0,0,7,5,7,0,19,0,5,0,6,0,3,14,0,0,0,0,0,0,0,0,20,7,11,7,3,48,0,0,0,3,0,3,6,0,20,7,14,7,6,54,4,0,0,0,0,0,4,0,3,0,0,0,0,3,4,23,7,14,7,6,61,0,439,14,0,0,0,453,0,0,122,152,86,11,371,0,40,23,3,0,0,66,0,13,0,0,0,0,13,0,492,159,155,86,11,903,0,0,0,3,0,5,8,0,492,159,158,86,16,911,285,0,0,0,0,0,285,0,24,0,0,0,0,24,285,516,159,158,86,16,1220
ILOC10200602,0,26,7,0,0,0,33,0,0,12,12,8,3,35,0,10,18,9,0,0,37,0,0,0,0,0,0,0,0,36,37,21,8,3,105,0,0,0,3,0,3,6,0,36,37,24,8,6,111,29,0,0,0,0,0,29,0,4,0,3,0,0,7,29,40,37,27,8,6,147,0,254,8,0,0,0,262,0,0,71,68,30,15,184,0,42,28,14,4,4,92,0,14,0,0,0,0,14,0,310,107,82,34,19,552,0,0,0,4,3,3,10,0,310,107,86,37,22,562,296,0,0,0,0,0,296,0,25,0,0,0,0,25,296,335,107,86,37,22,883
ILOC10200603,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,4,0,16,0,3,0,0,0,0,3,0,9,6,3,4,0,22,0,0,0,0,0,0,0,0,9,6,3,4,0,22,4,0,0,0,0,0,4,0,3,0,0,0,0,3,4,12,6,3,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10200604,0,13,3,0,0,0,16,0,0,7,16,5,5,33,0,14,9,7,0,3,33,0,0,3,0,0,0,3,0,27,22,23,5,8,85,0,0,0,0,0,3,3,0,27,22,23,5,11,88,19,0,0,0,0,0,19,0,0,0,0,0,0,0,19,27,22,23,5,11,107,0,146,4,0,0,0,150,0,0,38,18,21,3,80,0,38,10,5,4,0,57,0,0,0,0,0,0,0,0,184,52,23,25,3,287,0,0,0,3,3,3,9,0,184,52,26,28,6,296,194,0,0,0,0,0,194,0,16,0,0,0,0,16,194,200,52,26,28,6,506
ILOC10200701,0,16,0,0,0,0,16,0,0,10,9,5,9,33,0,12,14,3,5,3,37,0,5,0,0,0,0,5,0,33,24,12,10,12,91,0,0,0,3,0,3,6,0,33,24,15,10,15,97,32,0,0,0,0,0,32,0,0,3,0,0,0,3,32,33,27,15,10,15,132,0,214,8,0,0,0,222,0,0,72,94,44,5,215,0,38,23,6,0,0,67,0,10,3,0,0,0,13,0,262,106,100,44,5,517,0,0,0,0,0,3,3,0,262,106,100,44,8,520,351,0,0,0,0,0,351,0,25,0,0,0,0,25,351,287,106,100,44,8,896
ILOC10200702,0,33,0,3,0,0,36,0,0,21,28,15,15,79,0,39,40,28,16,5,128,0,9,0,0,0,0,9,0,81,61,59,31,20,252,0,0,0,4,6,6,16,0,81,61,63,37,26,268,76,0,0,0,0,0,76,0,6,0,3,0,0,9,76,87,61,66,37,26,353,0,207,9,0,0,0,216,0,0,74,63,36,10,183,0,56,29,6,0,0,91,0,7,0,0,0,0,7,0,270,112,69,36,10,497,0,0,0,0,4,0,4,0,270,112,69,40,10,501,263,0,0,0,0,0,263,0,24,0,0,0,0,24,263,294,112,69,40,10,788
ILOC10200703,0,9,0,0,0,0,9,0,0,5,5,5,7,22,0,5,5,9,0,0,19,0,0,0,0,0,0,0,0,14,10,14,5,7,50,0,0,0,3,0,0,3,0,14,10,17,5,7,53,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,14,10,17,5,7,59,0,155,10,0,0,0,165,0,0,51,64,35,13,163,0,16,6,0,0,3,25,0,0,0,0,0,0,0,0,171,67,64,35,16,353,0,0,0,3,0,0,3,0,171,67,67,35,16,356,73,0,0,0,0,0,73,0,7,0,3,0,0,10,73,178,67,70,35,16,439
ILOC10200704,0,9,0,0,0,0,9,0,0,0,8,3,6,17,0,4,14,6,3,4,31,0,3,0,0,0,0,3,0,16,14,14,6,10,60,0,0,0,0,3,7,10,0,16,14,14,9,17,70,6,0,0,0,0,0,6,0,3,0,0,0,0,3,6,19,14,14,9,17,79,0,4,0,0,0,0,4,0,0,3,3,0,0,6,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,7,6,6,0,0,19,0,0,0,0,0,0,0,0,7,6,6,0,0,19,16,0,0,0,0,0,16,0,0,0,0,0,0,0,16,7,6,6,0,0,35
ILOC10200801,0,7,0,0,0,0,7,0,0,8,5,3,9,25,0,0,4,4,3,4,15,0,0,0,0,0,0,0,0,7,12,9,6,13,47,0,0,0,0,3,12,15,0,7,12,9,9,25,62,14,0,0,0,0,0,14,0,0,0,0,0,0,0,14,7,12,9,9,25,76,0,23,6,0,0,0,29,0,0,7,4,3,4,18,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,28,18,4,3,4,57,0,0,0,0,0,0,0,0,28,18,4,3,4,57,45,0,0,0,0,0,45,0,4,0,0,0,0,4,45,32,18,4,3,4,106
ILOC10200802,0,11,0,0,0,0,11,0,0,12,19,6,8,45,0,5,3,5,3,0,16,0,0,0,0,0,0,0,0,16,15,24,9,8,72,0,0,0,0,0,3,3,0,16,15,24,9,11,75,14,0,0,0,0,0,14,0,5,0,0,0,0,5,14,21,15,24,9,11,94,0,407,8,3,0,0,418,0,0,151,186,94,45,476,0,40,29,9,3,0,81,0,14,0,0,0,0,14,0,461,188,198,97,45,989,0,0,0,6,0,8,14,0,461,188,204,97,53,1003,328,0,0,0,0,0,328,0,19,3,0,0,0,22,328,480,191,204,97,53,1353
ILOC10200803,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,5,0,4,5,18,0,0,0,0,0,0,0,0,4,5,4,4,5,22,0,0,0,0,3,0,3,0,4,5,4,7,5,25,13,0,0,0,0,0,13,0,3,0,0,0,0,3,13,7,5,4,7,5,41,0,39,0,0,0,0,39,0,0,6,12,8,5,31,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,46,9,12,8,5,80,0,0,0,0,0,0,0,0,46,9,12,8,5,80,59,0,0,0,0,0,59,0,5,0,0,0,0,5,59,51,9,12,8,5,144
ILOC10200804,0,0,0,3,0,0,3,0,0,4,3,4,8,19,0,3,3,3,0,0,9,0,3,0,0,0,0,3,0,6,7,9,4,8,34,0,0,0,0,0,10,10,0,6,7,9,4,18,44,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,7,9,4,18,47,0,10,0,0,0,0,10,0,0,3,6,3,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,3,6,6,0,25,0,0,0,0,0,0,0,0,10,3,6,6,0,25,17,0,0,0,0,0,17,0,0,0,0,0,0,0,17,10,3,6,6,0,42
ILOC10200901,0,31,4,3,0,0,38,0,0,25,38,30,12,105,0,21,28,16,10,3,78,0,7,0,0,0,0,7,0,59,57,57,40,15,228,0,0,0,7,0,3,10,0,59,57,64,40,18,238,45,0,0,0,0,0,45,0,12,0,0,0,0,12,45,71,57,64,40,18,295,0,914,29,3,0,0,946,0,0,384,468,227,78,1157,0,193,111,53,29,13,399,0,33,4,3,0,0,40,0,1140,528,527,256,91,2542,0,0,0,9,16,10,35,0,1140,528,536,272,101,2577,1014,0,0,0,0,0,1014,0,97,11,5,0,0,113,1014,1237,539,541,272,101,3704
ILOC10200902,0,13,0,0,0,0,13,0,0,7,11,6,3,27,0,0,5,0,3,3,11,0,3,0,0,0,0,3,0,16,12,11,9,6,54,0,0,0,0,0,3,3,0,16,12,11,9,9,57,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,16,12,11,9,9,63,0,432,13,0,0,0,445,0,0,146,177,112,40,475,0,57,31,21,5,0,114,0,11,3,0,0,0,14,0,500,193,198,117,40,1048,0,0,0,7,3,8,18,0,500,193,205,120,48,1066,354,0,0,0,0,0,354,0,45,7,0,0,0,52,354,545,200,205,120,48,1472
ILOC10201001,0,33,5,0,0,0,38,0,0,22,23,16,12,73,0,22,25,16,9,0,72,0,4,3,0,0,0,7,0,59,55,39,25,12,190,0,0,0,0,4,7,11,0,59,55,39,29,19,201,46,0,0,0,0,0,46,0,4,3,3,0,0,10,46,63,58,42,29,19,257,0,501,11,0,0,0,512,0,0,160,185,92,25,462,0,92,50,18,10,0,170,0,15,3,3,0,0,21,0,608,224,206,102,25,1165,0,0,0,3,0,3,6,0,608,224,209,102,28,1171,539,0,0,0,0,0,539,0,43,4,0,0,0,47,539,651,228,209,102,28,1757
ILOC10201002,0,23,0,0,0,0,23,0,0,16,19,12,12,59,0,10,7,10,9,4,40,0,0,3,0,0,0,3,0,33,26,29,21,16,125,0,0,0,0,0,4,4,0,33,26,29,21,20,129,22,0,0,0,0,0,22,0,3,3,0,0,0,6,22,36,29,29,21,20,157,0,664,7,3,0,0,674,0,0,190,262,135,65,652,0,66,41,16,3,6,132,0,10,3,0,0,0,13,0,740,241,281,138,71,1471,0,0,0,9,3,4,16,0,740,241,290,141,75,1487,473,0,0,0,0,0,473,0,32,3,0,0,0,35,473,772,244,290,141,75,1995
ILOC10201003,0,7,4,0,0,0,11,0,0,18,6,5,5,34,0,6,18,9,12,3,48,0,7,0,0,0,0,7,0,20,40,15,17,8,100,0,0,0,3,0,0,3,0,20,40,18,17,8,103,28,0,0,0,0,0,28,0,4,0,0,0,0,4,28,24,40,18,17,8,135,0,128,4,0,0,0,132,0,0,35,56,34,5,130,0,21,12,5,0,0,38,0,0,0,0,0,0,0,0,149,51,61,34,5,300,0,0,0,0,0,0,0,0,149,51,61,34,5,300,172,0,0,0,0,0,172,0,10,0,0,0,0,10,172,159,51,61,34,5,482
ILOC10201101,0,184,10,6,0,0,200,0,0,112,163,84,58,417,0,158,149,92,50,44,493,0,21,13,0,0,0,34,0,363,284,261,134,102,1144,0,0,0,17,22,24,63,0,363,284,278,156,126,1207,224,0,0,0,0,0,224,0,52,5,3,0,0,60,224,415,289,281,156,126,1491,0,3587,108,6,0,0,3701,0,0,1216,1359,614,189,3378,0,742,516,177,61,23,1519,0,119,9,6,0,0,134,0,4448,1849,1548,675,212,8732,0,0,0,46,40,33,119,0,4448,1849,1594,715,245,8851,3866,0,0,0,0,0,3866,0,330,44,12,3,0,389,3866,4778,1893,1606,718,245,13106
ILOC10201102,0,82,3,3,0,0,88,0,0,42,48,36,30,156,0,24,32,19,13,7,95,0,4,0,0,0,0,4,0,110,77,70,49,37,343,0,0,0,4,3,11,18,0,110,77,74,52,48,361,49,0,0,0,0,0,49,0,15,0,0,0,0,15,49,125,77,74,52,48,425,0,1972,48,3,0,0,2023,0,0,625,743,340,126,1834,0,259,138,64,25,10,496,0,33,8,4,0,0,45,0,2264,819,814,365,136,4398,0,0,0,24,16,24,64,0,2264,819,838,381,160,4462,1461,0,0,0,0,0,1461,0,112,9,0,0,0,121,1461,2376,828,838,381,160,6044
ILOC10201201,0,3,0,0,0,0,3,0,0,5,3,0,0,8,0,4,6,4,4,0,18,0,0,0,0,0,0,0,0,7,11,7,4,0,29,0,0,0,0,0,0,0,0,7,11,7,4,0,29,14,0,0,0,0,0,14,0,0,0,0,0,0,0,14,7,11,7,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10201202,0,20,3,0,0,0,23,0,0,9,4,9,9,31,0,10,20,7,0,6,43,0,3,0,0,0,0,3,0,33,32,11,9,15,100,0,0,0,4,0,3,7,0,33,32,15,9,18,107,18,0,0,0,0,0,18,0,8,0,0,0,0,8,18,41,32,15,9,18,133,0,814,18,3,0,0,835,0,0,204,190,99,50,543,0,115,49,26,11,13,214,0,23,0,0,0,0,23,0,952,271,219,110,63,1615,0,0,0,3,3,7,13,0,952,271,222,113,70,1628,831,0,0,0,0,0,831,0,46,6,0,0,0,52,831,998,277,222,113,70,2511
ILOC10201301,0,38,4,0,0,0,42,0,0,19,27,17,17,80,0,13,17,16,6,3,55,0,3,3,0,0,0,6,0,54,43,43,23,20,183,0,0,0,0,4,4,8,0,54,43,43,27,24,191,28,0,0,0,0,0,28,0,11,0,0,0,0,11,28,65,43,43,27,24,230,0,1459,37,4,0,0,1500,0,0,498,580,304,82,1464,0,211,151,58,11,8,439,0,24,6,0,0,0,30,0,1694,692,642,315,90,3433,0,0,0,11,12,13,36,0,1694,692,653,327,103,3469,1399,0,0,0,0,0,1399,0,137,10,0,0,0,147,1399,1831,702,653,327,103,5015
ILOC10201401,0,24,3,0,0,0,27,0,0,24,13,12,6,55,0,15,11,5,3,3,37,0,3,0,0,0,0,3,0,42,38,18,15,9,122,0,0,0,0,0,5,5,0,42,38,18,15,14,127,23,0,0,0,0,0,26,0,0,0,0,0,0,0,23,45,38,18,15,14,153,0,616,14,0,0,0,630,0,0,188,242,107,55,592,0,73,44,22,5,3,147,0,21,0,0,0,0,21,0,710,246,264,112,58,1390,0,0,0,3,3,4,10,0,710,246,267,115,62,1400,438,0,0,0,0,0,438,0,34,0,3,0,0,37,438,744,246,270,115,62,1875
ILOC10201402,0,14,3,0,0,0,17,0,0,10,7,3,5,25,0,5,12,8,6,0,31,0,0,0,0,0,0,0,0,19,25,15,9,5,73,0,0,0,0,0,3,3,0,19,25,15,9,8,76,10,0,0,0,0,0,10,0,4,0,0,0,0,4,10,23,25,15,9,8,90,0,431,5,0,0,0,436,0,0,108,115,66,20,309,0,45,12,11,0,4,72,0,10,0,0,0,0,10,0,486,125,126,66,24,827,0,0,0,0,0,3,3,0,486,125,126,66,27,830,348,0,0,0,0,0,348,0,11,0,0,0,0,11,348,497,125,126,66,27,1189
ILOC10300101,0,35,5,3,0,0,43,0,0,15,23,16,22,76,0,20,14,17,8,10,69,0,8,3,0,0,0,11,0,63,37,43,24,32,199,0,0,0,0,0,4,4,0,63,37,43,24,36,203,44,0,0,0,0,0,44,0,8,0,0,0,0,8,44,71,37,43,24,36,255,0,117,3,0,0,0,120,0,0,29,35,21,0,85,0,20,3,0,0,0,23,0,4,0,0,0,0,4,0,141,35,35,21,0,232,0,0,0,3,0,3,6,0,141,35,38,21,3,238,156,0,0,0,0,0,156,0,14,0,0,0,0,14,156,155,35,38,21,3,408
ILOC10300102,0,4,0,0,0,0,4,0,0,3,5,5,3,16,0,4,3,3,0,0,10,0,0,0,0,0,0,0,0,8,6,8,5,3,30,0,0,0,0,0,0,0,0,8,6,8,5,3,30,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,8,6,8,5,3,40,0,67,0,0,0,0,67,0,0,23,23,18,12,76,0,3,0,3,5,0,11,0,0,0,0,0,0,0,0,70,23,26,23,12,154,0,0,0,0,0,3,3,0,70,23,26,23,15,157,71,0,0,0,0,0,71,0,3,0,0,0,0,3,71,73,23,26,23,15,231
