region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
ILOC10500202,474,1097,4,6,10,659,496,1155,15,18,33,267,199,466,0,0,0,282,217,499,16,13,29,242,137,379,6,3,9,264,153,417,3,3,6,16,16,32,0,0,0,19,19,38,109,130,239,2505,2339,4844,147,99,246,2761,2568,5329,3,0,3,0,3,3,3,0,3,6,3,9,8,12,20,108,77,185,12,6,18,128,95,223,120,142,262,2613,2419,5032,162,105,267,2895,2666,5561,3,0,3,81,15,96,3,0,3,87,15,102
ILOC10500203,0,0,0,0,0,8,14,22,10,7,17,0,0,0,0,0,0,10,7,17,13,21,34,0,0,0,0,0,0,13,21,34,0,0,0,0,0,0,0,0,0,0,0,0,55,71,126,0,0,0,0,0,0,55,71,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,126,0,0,0,0,0,0,55,71,126,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10500204,28,61,3,0,3,48,47,95,24,22,46,14,25,39,0,0,0,38,47,85,16,15,31,25,20,45,0,0,0,41,35,76,3,0,3,0,0,0,0,0,0,3,0,3,61,83,144,135,149,284,9,8,17,205,240,445,0,0,0,0,0,0,0,0,0,0,0,0,16,13,29,9,3,12,3,0,3,28,16,44,77,96,173,144,152,296,12,8,20,233,256,489,0,0,0,3,0,3,0,0,0,3,0,3
ILOC10500205,128,231,0,0,0,119,143,262,9,14,23,66,51,117,3,4,7,78,69,147,10,6,16,65,51,116,0,0,0,75,57,132,3,0,3,0,0,0,0,0,0,3,0,3,54,60,114,411,410,821,42,31,73,507,501,1008,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,30,44,74,0,4,4,38,57,95,62,69,131,441,454,895,42,35,77,545,558,1103,0,0,0,20,27,47,0,0,0,20,27,47
ILOC10500301,4189,8555,44,33,77,4527,4363,8890,77,82,159,1218,1225,2443,12,12,24,1307,1319,2626,39,42,81,765,686,1451,15,9,24,819,737,1556,3,0,3,45,39,84,0,4,4,48,43,91,554,617,1171,14147,14565,28712,585,574,1159,15286,15756,31042,0,0,0,3,4,7,0,0,0,3,4,7,60,98,158,1405,1572,2977,169,157,326,1634,1827,3461,614,715,1329,15555,16141,31696,754,731,1485,16923,17587,34510,189,16,205,1051,625,1676,25,29,54,1265,670,1935
ILOC10500401,2345,5013,18,27,45,2753,2446,5199,25,21,46,798,670,1468,4,3,7,827,694,1521,22,11,33,589,408,997,7,3,10,618,422,1040,0,0,0,18,20,38,0,0,0,18,20,38,241,254,495,8127,8109,16236,243,269,512,8611,8632,17243,0,0,0,16,11,27,0,3,3,16,14,30,18,7,25,211,218,429,8,0,8,237,225,462,259,261,520,8354,8338,16692,251,272,523,8864,8871,17735,3,7,10,85,116,201,7,10,17,95,133,228
ILOC10500501,299,717,9,9,18,438,320,758,8,10,18,131,89,220,3,0,3,142,99,241,0,0,0,123,53,176,5,0,5,128,53,181,0,0,0,3,3,6,0,0,0,3,3,6,39,56,95,1297,1112,2409,52,44,96,1388,1212,2600,0,0,0,4,3,7,0,0,0,4,3,7,4,0,4,43,35,78,5,0,5,52,35,87,43,56,99,1344,1150,2494,57,44,101,1444,1250,2694,0,0,0,11,14,25,0,0,0,11,14,25
ILOC10500502,89,202,3,0,3,137,112,249,10,7,17,51,43,94,0,3,3,61,53,114,13,9,22,37,20,57,0,3,3,50,32,82,0,0,0,3,4,7,0,0,0,3,4,7,94,76,170,344,304,648,44,51,95,482,431,913,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,8,13,21,0,0,0,14,19,33,100,82,182,352,317,669,44,51,95,496,450,946,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10500503,116,247,0,0,0,150,119,269,6,8,14,44,39,83,0,0,0,50,47,97,5,8,13,54,44,98,0,0,0,59,52,111,0,3,3,5,3,8,0,0,0,5,6,11,42,43,85,365,340,705,8,9,17,415,392,807,0,0,0,3,0,3,0,0,0,3,0,3,4,0,4,34,24,58,0,4,4,38,28,66,46,43,89,402,364,766,8,13,21,456,420,876,0,3,3,15,17,32,3,0,3,18,20,38
ILOC10500601,1703,3696,23,19,42,2058,1774,3832,21,16,37,885,709,1594,16,10,26,922,735,1657,28,15,43,796,574,1370,13,13,26,837,602,1439,3,3,6,39,18,57,3,4,7,45,25,70,221,214,435,7126,6989,14115,324,275,599,7671,7478,15149,0,0,0,7,0,7,0,0,0,7,0,7,13,19,32,440,425,865,50,51,101,503,495,998,234,233,467,7573,7414,14987,374,326,700,8181,7973,16154,0,0,0,126,147,273,12,16,28,138,163,301
ILOC10500701,2658,5483,25,34,59,2907,2753,5660,26,17,43,994,869,1863,13,16,29,1033,902,1935,24,19,43,739,593,1332,13,3,16,776,615,1391,0,0,0,22,9,31,0,3,3,22,12,34,225,233,458,8101,8118,16219,257,245,502,8583,8596,17179,0,0,0,10,12,22,3,3,6,13,15,28,15,4,19,279,330,609,23,20,43,317,354,671,240,237,477,8390,8460,16850,283,268,551,8913,8965,17878,0,0,0,74,161,235,7,3,10,81,164,245
ILOC10500801,1055,2067,8,7,15,1041,1093,2134,20,27,47,345,311,656,3,3,6,368,341,709,15,14,29,271,261,532,3,3,6,289,278,567,0,3,3,11,8,19,0,0,0,11,11,22,134,146,280,2901,3123,6024,148,126,274,3183,3395,6578,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,121,128,249,10,8,18,131,139,270,134,149,283,3022,3251,6273,158,134,292,3314,3534,6848,0,0,0,48,84,132,0,0,0,48,84,132
ILOC10500901,1690,3363,12,9,21,1756,1780,3536,40,45,85,616,526,1142,7,8,15,663,579,1242,58,36,94,480,378,858,9,6,15,547,420,967,0,6,6,19,12,31,0,0,0,19,18,37,353,343,696,4781,4884,9665,285,279,564,5419,5506,10925,0,0,0,9,0,9,0,0,0,9,0,9,39,21,60,240,248,488,24,22,46,303,291,594,392,364,756,5030,5132,10162,309,301,610,5731,5797,11528,3,0,3,66,107,173,3,5,8,72,112,184
ILOC10501001,815,1596,11,6,17,815,849,1664,13,11,24,311,322,633,0,3,3,324,336,660,9,6,15,273,264,537,6,4,10,288,274,562,3,0,3,8,19,27,0,0,0,11,19,30,124,103,227,2681,2916,5597,148,140,288,2953,3159,6112,0,0,0,0,0,0,0,0,0,0,0,0,16,5,21,204,215,419,23,11,34,243,231,474,140,108,248,2885,3131,6016,171,151,322,3196,3390,6586,0,0,0,36,74,110,0,3,3,36,77,113
ILOC10501002,611,1305,9,8,17,723,640,1363,16,18,34,382,268,650,3,3,6,401,289,690,21,9,30,267,262,529,0,4,4,288,275,563,0,3,3,10,10,20,0,0,0,10,13,23,95,112,207,2655,2658,5313,113,91,204,2863,2861,5724,3,0,3,0,0,0,0,0,0,3,0,3,0,5,5,219,234,453,24,15,39,243,254,497,98,117,215,2874,2892,5766,137,106,243,3109,3115,6224,0,4,4,45,60,105,4,0,4,49,64,113
ILOC10501101,1135,2280,10,11,21,1228,1242,2470,52,61,113,395,342,737,5,6,11,452,409,861,37,31,68,316,230,546,7,9,16,360,270,630,0,0,0,12,15,27,0,0,0,12,15,27,370,379,749,3367,3431,6798,96,102,198,3833,3912,7745,0,0,0,5,4,9,0,0,0,5,4,9,14,19,33,192,191,383,16,16,32,222,226,448,384,398,782,3564,3626,7190,112,118,230,4060,4142,8202,21,30,51,73,136,209,9,13,22,103,179,282
ILOC10501201,2765,5747,39,33,72,3132,2894,6026,66,89,155,780,741,1521,12,14,26,858,844,1702,44,44,88,885,841,1726,23,25,48,952,910,1862,3,3,6,110,125,235,3,4,7,116,132,248,414,424,838,9264,9226,18490,569,506,1075,10247,10156,20403,0,0,0,6,8,14,0,0,0,6,8,14,55,50,105,1026,1090,2116,160,111,271,1241,1251,2492,469,474,943,10296,10324,20620,729,617,1346,11494,11415,22909,5,0,5,115,173,288,20,16,36,140,189,329
ILOC10501202,1498,2966,11,13,24,1536,1596,3132,29,25,54,469,417,886,8,5,13,506,447,953,22,21,43,414,309,723,3,11,14,439,341,780,0,0,0,18,27,45,3,3,6,21,30,51,254,322,576,4078,4091,8169,194,260,454,4526,4673,9199,0,0,0,3,3,6,0,0,0,3,3,6,16,13,29,293,326,619,61,50,111,370,389,759,270,335,605,4374,4420,8794,255,310,565,4899,5065,9964,6,8,14,258,316,574,8,14,22,272,338,610
ILOC10501301,1549,3317,17,27,44,1830,1626,3456,19,20,39,570,508,1078,11,9,20,600,537,1137,22,14,36,464,342,806,11,8,19,497,364,861,0,0,0,15,22,37,3,0,3,18,22,40,197,211,408,5098,5095,10193,228,187,415,5523,5493,11016,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,180,201,381,21,12,33,210,218,428,206,216,422,5278,5296,10574,249,199,448,5733,5711,11444,189,0,189,596,58,654,7,10,17,792,68,860
ILOC10501401,256,499,7,0,7,319,323,642,28,31,59,109,105,214,3,3,6,140,139,279,41,26,67,92,74,166,0,3,3,133,103,236,8,3,11,14,9,23,0,0,0,22,12,34,297,342,639,850,872,1722,47,40,87,1194,1254,2448,0,0,0,3,3,6,0,0,0,3,3,6,11,14,25,19,21,40,3,5,8,33,40,73,308,356,664,872,896,1768,50,45,95,1230,1297,2527,5,0,5,21,33,54,3,3,6,29,36,65
ILOC10501402,325,776,0,3,3,468,341,809,7,5,12,140,88,228,0,3,3,147,96,243,3,8,11,120,63,183,0,3,3,123,74,197,0,0,0,8,3,11,3,0,3,11,3,14,61,63,124,1350,1217,2567,55,45,100,1466,1325,2791,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,15,3,0,3,16,5,21,64,63,127,1360,1222,2582,58,45,103,1482,1330,2812,0,3,3,4,10,14,3,0,3,7,13,20
ILOC10501403,120,246,0,0,0,149,148,297,10,15,25,37,37,74,0,0,0,47,52,99,21,14,35,48,44,92,0,0,0,69,58,127,0,0,0,0,4,4,0,0,0,0,4,4,87,101,188,381,383,764,24,19,43,492,503,995,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,10,24,34,0,0,0,21,32,53,98,109,207,391,407,798,24,19,43,513,535,1048,0,0,0,5,11,16,0,0,0,5,11,16
ILOC10501501,2682,5703,35,26,61,3148,2803,5951,40,48,88,853,961,1814,11,13,24,904,1022,1926,31,26,57,638,583,1221,9,12,21,678,621,1299,3,0,3,26,13,39,0,0,0,29,13,42,368,364,732,7815,7900,15715,420,370,790,8603,8634,17237,0,0,0,3,3,6,0,0,0,3,3,6,38,27,65,537,493,1030,35,39,74,610,559,1169,406,391,797,8355,8396,16751,455,409,864,9216,9196,18412,59,0,59,372,115,487,22,38,60,453,153,606
ILOC10501502,651,1431,4,4,8,804,668,1472,6,9,15,212,181,393,5,4,9,223,194,417,5,6,11,152,110,262,3,3,6,160,119,279,0,0,0,14,11,25,0,0,0,14,11,25,69,55,124,2174,2075,4249,77,73,150,2320,2203,4523,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,77,42,119,4,5,9,87,50,137,75,58,133,2251,2117,4368,81,78,159,2407,2253,4660,15,0,15,108,21,129,0,0,0,123,21,144
ILOC10501601,2955,6121,28,37,65,3324,3078,6402,50,46,96,1028,960,1988,12,9,21,1090,1015,2105,39,20,59,754,627,1381,22,16,38,815,663,1478,0,0,0,40,39,79,8,0,8,48,39,87,435,402,837,9351,9304,18655,606,447,1053,10392,10153,20545,0,0,0,17,3,20,0,0,0,17,3,20,16,32,48,511,535,1046,69,45,114,596,612,1208,451,434,885,9879,9842,19721,675,492,1167,11005,10768,21773,3,4,7,111,186,297,29,28,57,143,218,361
ILOC10501701,678,1378,12,8,20,756,734,1490,35,44,79,239,204,443,7,3,10,281,251,532,28,21,49,225,171,396,3,3,6,256,195,451,0,3,3,3,3,6,3,0,3,6,6,12,241,266,507,2085,2122,4207,127,156,283,2453,2544,4997,0,0,0,0,0,0,0,0,0,0,0,0,13,16,29,70,78,148,19,15,34,102,109,211,254,282,536,2155,2200,4355,146,171,317,2555,2653,5208,4,0,4,47,57,104,6,6,12,57,63,120
ILOC10501801,1029,1975,7,4,11,997,1078,2075,16,15,31,263,289,552,0,5,5,279,309,588,15,15,30,176,152,328,0,0,0,191,167,358,0,0,0,17,12,29,0,0,0,17,12,29,149,174,323,3285,3548,6833,160,124,284,3594,3846,7440,0,0,0,0,0,0,0,0,0,0,0,0,24,14,38,241,303,544,15,23,38,280,340,620,173,188,361,3526,3851,7377,175,147,322,3874,4186,8060,3,0,3,21,17,38,0,0,0,24,17,41
ILOC10501802,719,1435,4,3,7,770,774,1544,15,23,38,228,229,457,3,3,6,246,255,501,16,12,28,176,197,373,6,3,9,198,212,410,3,0,3,12,13,25,0,0,0,15,13,28,186,197,383,1952,2118,4070,111,113,224,2249,2428,4677,0,0,0,0,0,0,0,0,0,0,0,0,39,39,78,332,366,698,56,40,96,427,445,872,225,236,461,2284,2484,4768,167,153,320,2676,2873,5549,3,0,3,107,53,160,37,3,40,147,56,203
ILOC10501803,905,1743,10,12,22,862,939,1801,15,22,37,206,245,451,4,0,4,225,267,492,7,7,14,137,144,281,3,0,3,147,151,298,3,0,3,9,6,15,3,3,6,15,9,24,93,96,189,2995,3106,6101,68,82,150,3156,3284,6440,0,0,0,0,0,0,0,0,0,0,0,0,10,14,24,133,185,318,11,6,17,154,205,359,103,110,213,3128,3291,6419,79,88,167,3310,3489,6799,5,19,24,18,162,180,4,0,4,27,181,208
ILOC10501804,413,835,7,5,12,468,458,926,22,33,55,173,190,363,3,0,3,198,223,421,23,21,44,150,126,276,0,4,4,173,151,324,6,0,6,13,20,33,0,0,0,19,20,39,249,240,489,1361,1456,2817,115,145,260,1725,1841,3566,0,0,0,0,0,0,0,4,4,0,4,4,15,16,31,131,124,255,30,12,42,176,152,328,264,256,520,1492,1580,3072,145,161,306,1901,1997,3898,0,0,0,6,5,11,6,0,6,12,5,17
ILOC10501805,500,967,3,3,6,482,515,997,0,8,8,145,181,326,3,4,7,148,193,341,8,3,11,139,183,322,0,3,3,147,189,336,0,0,0,10,5,15,0,0,0,10,5,15,50,48,98,1331,1536,2867,55,59,114,1436,1643,3079,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,332,381,713,36,18,54,379,407,786,61,56,117,1663,1917,3580,91,77,168,1815,2050,3865,3,3,6,138,183,321,28,11,39,169,197,366
ILOC10501806,498,1043,5,5,10,562,509,1071,0,5,5,122,112,234,3,0,3,125,117,242,6,0,6,86,47,133,3,0,3,95,47,142,0,0,0,13,5,18,0,0,0,13,5,18,58,52,110,2009,1968,3977,95,79,174,2162,2099,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,3,0,3,10,3,13,58,52,110,2016,1971,3987,98,79,177,2172,2102,4274,0,0,0,40,51,91,9,0,9,49,51,100
ILOC10501807,364,723,6,3,9,377,384,761,5,3,8,99,98,197,0,0,0,104,101,205,8,0,8,66,58,124,0,0,0,74,58,132,0,3,3,34,28,62,0,0,0,34,31,65,51,54,105,1081,1147,2228,46,52,98,1178,1253,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,13,33,0,0,0,20,16,36,51,57,108,1101,1160,2261,46,52,98,1198,1269,2467,4,5,9,71,56,127,0,3,3,75,64,139
ILOC10501901,1410,2913,10,10,20,1554,1473,3027,20,33,53,534,465,999,9,0,9,563,498,1061,13,17,30,397,330,727,3,0,3,413,347,760,0,4,4,16,14,30,0,0,0,16,18,34,178,261,439,4501,4327,8828,156,157,313,4835,4745,9580,0,0,0,3,0,3,0,0,0,3,0,3,11,15,26,246,207,453,21,23,44,278,245,523,189,276,465,4750,4534,9284,177,180,357,5116,4990,10106,0,0,0,54,91,145,5,0,5,59,91,150
ILOC10502001,3152,6811,47,36,83,3745,3228,6973,29,27,56,1402,1135,2537,18,12,30,1449,1174,2623,24,8,32,1029,800,1829,16,19,35,1069,827,1896,3,3,6,32,28,60,3,3,6,38,34,72,232,228,460,11654,11426,23080,509,434,943,12395,12088,24483,0,0,0,10,7,17,3,0,3,13,7,20,11,13,24,522,566,1088,27,32,59,560,611,1171,243,241,484,12186,11999,24185,539,466,1005,12968,12706,25674,20,0,20,233,225,458,3,12,15,256,237,493
ILOC10502101,1784,3432,18,25,43,1726,1861,3587,32,33,65,495,507,1002,7,6,13,534,546,1080,29,22,51,340,313,653,7,6,13,376,341,717,3,0,3,22,23,45,0,0,0,25,23,48,270,290,560,5604,6013,11617,141,169,310,6015,6472,12487,0,0,0,0,0,0,0,0,0,0,0,0,27,22,49,564,558,1122,29,20,49,620,600,1220,297,312,609,6168,6571,12739,170,189,359,6635,7072,13707,0,4,4,43,41,84,0,0,0,43,45,88
ILOC10502102,663,1304,8,5,13,673,686,1359,10,11,21,176,190,366,3,3,6,189,204,393,0,4,4,135,165,300,8,4,12,143,173,316,0,0,0,14,7,21,0,0,0,14,7,21,50,55,105,1752,1809,3561,57,59,116,1859,1923,3782,0,0,0,0,0,0,0,0,0,0,0,0,32,36,68,901,1038,1939,68,47,115,1001,1121,2122,82,91,173,2653,2847,5500,125,106,231,2860,3044,5904,3,0,3,47,57,104,14,3,17,64,60,124
ILOC10502103,1358,2631,6,12,18,1301,1388,2689,3,6,9,307,302,609,3,3,6,313,311,624,4,0,4,154,156,310,3,3,6,161,159,320,0,0,0,8,12,20,0,0,0,8,12,20,76,99,175,4790,5128,9918,102,112,214,4968,5339,10307,0,0,0,4,0,4,0,0,0,4,0,4,3,3,6,149,215,364,9,10,19,161,228,389,79,102,181,4943,5343,10286,111,122,233,5133,5567,10700,0,0,0,42,75,117,0,4,4,42,79,121
ILOC10502104,1302,2841,15,13,28,1589,1352,2941,11,8,19,382,318,700,6,8,14,399,334,733,12,9,21,276,162,438,4,6,10,292,177,469,0,0,0,9,8,17,0,0,0,9,8,17,122,120,242,4768,4852,9620,125,132,257,5015,5104,10119,0,0,0,12,9,21,0,0,0,12,9,21,8,8,16,235,239,474,17,16,33,260,263,523,130,128,258,5015,5100,10115,142,148,290,5287,5376,10663,19,12,31,710,418,1128,33,21,54,762,451,1213
ILOC10502105,1727,3278,18,14,32,1708,1870,3578,70,103,173,495,567,1062,10,14,24,575,684,1259,44,38,82,349,376,725,4,8,12,397,422,819,3,0,3,12,15,27,3,4,7,18,19,37,605,653,1258,5045,5513,10558,169,180,349,5819,6346,12165,0,0,0,0,0,0,0,0,0,0,0,0,25,23,48,394,533,927,20,18,38,439,574,1013,630,676,1306,5439,6046,11485,189,198,387,6258,6920,13178,7,5,12,121,294,415,13,31,44,141,330,471
ILOC10502201,1567,3225,12,16,28,1694,1620,3314,16,22,38,497,478,975,3,5,8,516,505,1021,17,16,33,438,387,825,6,4,10,461,407,868,0,3,3,22,16,38,0,0,0,22,19,41,152,180,332,4762,4991,9753,233,257,490,5147,5428,10575,0,0,0,0,0,0,3,0,3,3,0,3,12,15,27,266,291,557,22,17,39,300,323,623,164,195,359,5028,5282,10310,258,274,532,5450,5751,11201,3,0,3,52,124,176,9,5,14,64,129,193
ILOC10600101,539,1021,7,4,11,502,566,1068,13,12,25,152,176,328,0,6,6,165,194,359,9,9,18,154,129,283,4,3,7,167,141,308,0,4,4,10,6,16,0,0,0,10,10,20,89,108,197,1435,1574,3009,63,68,131,1587,1750,3337,0,0,0,0,0,0,0,0,0,0,0,0,17,11,28,178,211,389,9,14,23,204,236,440,106,119,225,1613,1785,3398,72,82,154,1791,1986,3777,0,0,0,26,47,73,8,29,37,34,76,110
ILOC10600102,3017,6094,26,27,53,3144,3088,6232,20,13,33,921,824,1745,6,15,21,947,852,1799,18,8,26,653,547,1200,8,11,19,679,566,1245,0,0,0,38,10,48,3,0,3,41,10,51,184,185,369,9289,9461,18750,355,363,718,9828,10009,19837,0,0,0,30,18,48,5,4,9,35,22,57,8,22,30,1245,1362,2607,59,66,125,1312,1450,2762,192,207,399,10564,10841,21405,419,433,852,11175,11481,22656,0,0,0,64,126,190,7,10,17,71,136,207
ILOC10600103,418,809,4,3,7,422,439,861,19,14,33,152,130,282,0,0,0,171,144,315,12,17,29,107,109,216,0,3,3,119,129,248,0,0,0,5,4,9,0,0,0,5,4,9,100,90,190,999,1102,2101,22,29,51,1121,1221,2342,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30,183,157,340,8,6,14,204,180,384,113,107,220,1182,1259,2441,30,35,65,1325,1401,2726,0,4,4,38,62,100,5,0,5,43,66,109
ILOC10600201,2166,4083,19,24,43,1998,2264,4262,32,56,88,626,686,1312,4,5,9,662,747,1409,34,28,62,419,433,852,13,8,21,466,469,935,0,3,3,17,18,35,3,0,3,20,21,41,255,314,569,5286,5629,10915,368,346,714,5909,6289,12198,0,0,0,0,0,0,0,0,0,0,0,0,47,45,92,861,997,1858,107,87,194,1015,1129,2144,302,359,661,6147,6626,12773,475,433,908,6924,7418,14342,7,0,7,74,174,248,19,33,52,100,207,307
ILOC10600202,32,64,0,0,0,41,40,81,5,7,12,12,8,20,0,0,0,17,15,32,4,5,9,4,5,9,3,0,3,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,33,36,69,95,91,186,7,7,14,135,134,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,33,36,69,95,94,189,7,7,14,135,137,272,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10600203,1870,3744,13,26,39,1936,1948,3884,28,30,58,577,524,1101,4,10,14,609,564,1173,25,21,46,392,362,754,5,0,5,422,383,805,4,0,4,15,9,24,0,0,0,19,9,28,206,212,418,5621,5602,11223,238,239,477,6065,6053,12118,3,0,3,0,4,4,0,0,0,3,4,7,17,17,34,358,377,735,13,20,33,388,414,802,226,229,455,5979,5983,11962,251,259,510,6456,6471,12927,0,0,0,68,145,213,4,12,16,72,157,229
ILOC10600204,292,589,7,0,7,322,322,644,25,23,48,121,133,254,0,0,0,146,156,302,9,10,19,110,86,196,4,3,7,123,99,222,0,3,3,7,3,10,0,3,3,7,9,16,112,129,241,849,917,1766,41,38,79,1002,1084,2086,0,0,0,0,4,4,0,0,0,0,4,4,17,9,26,118,99,217,5,3,8,140,111,251,129,138,267,967,1020,1987,46,41,87,1142,1199,2341,0,4,4,11,24,35,0,0,0,11,28,39
ILOC10600205,351,694,6,3,9,358,362,720,5,5,10,136,139,275,0,3,3,141,147,288,14,6,20,95,88,183,3,0,3,112,94,206,0,0,0,0,4,4,0,0,0,0,4,4,50,51,101,933,925,1858,30,40,70,1013,1016,2029,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,216,248,464,19,8,27,243,265,508,58,60,118,1149,1173,2322,49,48,97,1256,1281,2537,0,0,0,6,9,15,0,0,0,6,9,15
ILOC10600206,3,7,0,0,0,13,8,21,4,14,18,0,0,0,4,0,4,8,14,22,11,8,19,0,0,0,0,0,0,11,8,19,0,3,3,0,0,0,0,0,0,0,3,3,63,45,108,8,3,11,3,3,6,74,51,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,45,108,8,3,11,3,3,6,74,51,125,0,0,0,0,0,0,0,0,0,0,0,0
