region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
ILOC10600201,6,331,571,902,3,3,6,42,109,151,0,3,3,45,115,160,30,21,51,1697,668,2365,14,3,17,1741,692,2433,233,282,515,5410,5849,11259,87,105,192,5730,6236,11966,81,85,166,1157,1247,2404,23,20,43,1261,1352,2613,131,157,288,3515,3744,7259,60,65,125,3706,3966,7672,125,160,285,2714,3003,5717,30,38,68,2869,3201,6070
ILOC10600202,0,3,6,9,3,0,3,0,4,4,0,0,0,3,4,7,5,3,8,22,19,41,0,0,0,27,22,49,30,29,59,87,76,163,3,0,3,120,105,225,7,10,17,12,18,30,0,0,0,19,28,47,22,22,44,66,63,129,3,0,3,91,85,176,10,10,20,24,31,55,0,0,0,34,41,75
ILOC10600203,7,345,596,941,0,8,8,51,103,154,0,0,0,51,111,162,33,25,58,1845,642,2487,11,9,20,1889,676,2565,206,182,388,5732,5760,11492,60,70,130,5998,6012,12010,41,46,87,760,778,1538,3,12,15,804,836,1640,142,124,266,4194,4131,8325,43,45,88,4379,4300,8679,81,82,163,2009,2178,4187,6,28,34,2096,2288,4384
ILOC10600204,0,52,64,116,3,0,3,7,24,31,0,0,0,10,24,34,8,6,14,236,125,361,0,0,0,244,131,375,104,113,217,898,946,1844,23,16,39,1025,1075,2100,20,18,38,128,130,258,0,0,0,148,148,296,58,67,125,628,642,1270,14,8,22,700,717,1417,47,45,92,355,383,738,7,5,12,409,433,842
ILOC10600205,0,67,101,168,3,0,3,6,17,23,0,0,0,9,17,26,10,3,13,342,140,482,3,0,3,355,143,498,44,50,94,1051,1055,2106,11,17,28,1106,1122,2228,12,11,23,165,176,341,4,3,7,181,190,371,23,19,42,738,732,1470,6,12,18,767,763,1530,29,26,55,418,456,874,8,4,12,455,486,941
ILOC10600206,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,3,0,3,6,5,11,63,46,109,8,3,11,3,3,6,74,52,126,0,0,0,0,0,0,0,0,0,0,0,0,49,37,86,3,0,3,3,3,6,55,40,95,13,12,25,6,0,6,0,0,0,19,12,31
ILOC10600301,0,76,116,192,6,5,11,4,33,37,0,0,0,10,38,48,20,10,30,457,148,605,9,0,9,486,158,644,106,90,196,1248,1265,2513,27,21,48,1381,1376,2757,20,25,45,177,182,359,3,3,6,200,210,410,84,58,142,926,916,1842,26,16,42,1036,990,2026,37,47,84,443,453,896,3,3,6,483,503,986
ILOC10600302,11,689,856,1545,13,18,31,109,248,357,0,3,3,122,269,391,86,89,175,2675,1332,4007,13,10,23,2774,1431,4205,743,788,1531,8936,9621,18557,99,113,212,9778,10522,20300,182,195,377,1770,1887,3657,21,31,52,1973,2113,4086,412,476,888,5653,6049,11702,68,81,149,6133,6606,12739,377,363,740,4383,4805,9188,42,45,87,4802,5213,10015
ILOC10600303,21,1604,2289,3893,11,20,31,197,445,642,0,3,3,208,468,676,138,88,226,7846,2650,10496,57,14,71,8041,2752,10793,739,774,1513,23973,24789,48762,271,295,566,24983,25858,50841,175,187,362,3636,3942,7578,37,30,67,3848,4159,8007,437,447,884,17073,17433,34506,202,229,431,17712,18109,35821,360,379,739,9244,10004,19248,69,77,146,9673,10460,20133
ILOC10600401,10,1176,1484,2660,6,14,20,110,211,321,0,3,3,116,228,344,55,58,113,3282,1457,4739,30,11,41,3367,1526,4893,433,433,866,14309,14391,28700,142,125,267,14884,14949,29833,102,119,221,2764,2862,5626,21,19,40,2887,3000,5887,254,264,518,9052,9098,18150,110,93,203,9416,9455,18871,205,244,449,6915,7063,13978,44,34,78,7164,7341,14505
ILOC10600402,10,922,1323,2245,4,4,8,112,233,345,0,0,0,116,237,353,51,27,78,3589,1349,4938,29,5,34,3669,1381,5050,235,222,457,13460,13163,26623,137,123,260,13832,13508,27340,56,71,127,2172,2240,4412,14,22,36,2242,2333,4575,122,118,240,9247,8969,18216,105,89,194,9474,9176,18650,130,145,275,5438,5509,10947,40,37,77,5608,5691,11299
ILOC10600501,6,588,936,1524,0,3,3,112,212,324,3,0,3,115,215,330,46,23,69,2768,1261,4029,21,5,26,2835,1289,4124,256,286,542,10308,10511,20819,103,99,202,10667,10896,21563,55,57,112,1736,1844,3580,24,16,40,1815,1917,3732,161,160,321,6955,7105,14060,77,81,158,7193,7346,14539,116,137,253,4293,4545,8838,43,30,73,4452,4712,9164
ILOC10600502,11,625,894,1519,3,3,6,67,144,211,0,0,0,70,147,217,31,17,48,2262,893,3155,30,6,36,2323,916,3239,181,174,355,9713,9785,19498,109,117,226,10003,10076,20079,47,52,99,1364,1425,2789,18,12,30,1429,1489,2918,122,106,228,6749,6656,13405,82,81,163,6953,6843,13796,79,88,167,3676,3911,7587,34,31,65,3789,4030,7819
ILOC10600503,17,1318,2129,3447,0,4,4,109,282,391,0,0,0,109,286,395,54,38,92,4380,1723,6103,46,6,52,4480,1767,6247,289,329,618,16988,18373,35361,168,241,409,17445,18943,36388,64,59,123,2606,2977,5583,33,31,64,2703,3067,5770,160,194,354,11410,12312,23722,112,139,251,11682,12645,24327,154,147,301,7067,7946,15013,72,107,179,7293,8200,15493
ILOC10700101,57,2401,2420,4821,0,7,7,169,308,477,0,3,3,169,318,487,13,3,16,2958,1408,4366,39,17,56,3010,1428,4438,84,99,183,27471,26903,54374,518,473,991,28073,27475,55548,26,26,52,5549,5139,10688,109,88,197,5684,5253,10937,52,68,120,16378,16367,32745,314,290,604,16744,16725,33469,46,44,90,14221,13331,27552,193,181,374,14460,13556,28016
ILOC10700201,77,6318,8506,14824,0,3,3,436,828,1264,0,3,3,436,834,1270,56,37,93,12241,4645,16886,103,38,141,12400,4720,17120,250,251,501,70813,72587,143400,608,623,1231,71671,73461,145132,47,61,108,9062,9380,18442,73,78,151,9182,9519,18701,138,154,292,49063,50381,99444,446,457,903,49647,50992,100639,122,132,254,25898,26933,52831,159,167,326,26179,27232,53411
ILOC10700301,0,52,60,112,0,10,10,9,35,44,0,0,0,9,45,54,11,14,25,205,120,325,3,3,6,219,137,356,309,312,621,1670,1978,3648,25,33,58,2004,2323,4327,27,31,58,211,214,425,3,8,11,241,253,494,186,201,387,1252,1477,2729,24,27,51,1462,1705,3167,87,89,176,449,554,1003,4,7,11,540,650,1190
ILOC10700302,0,26,33,59,0,0,0,21,22,43,0,0,0,21,22,43,6,9,15,196,85,281,3,3,6,205,97,302,116,126,242,1200,1255,2455,30,25,55,1346,1406,2752,23,26,49,160,175,335,7,5,12,190,206,396,81,79,160,886,931,1817,24,17,41,991,1027,2018,39,48,87,347,403,750,9,11,20,395,462,857
ILOC10700303,6,802,1047,1849,4,3,7,78,138,216,0,3,3,82,144,226,23,29,52,2268,934,3202,19,4,23,2310,967,3277,186,171,357,10503,10435,20938,130,126,256,10819,10732,21551,35,46,81,2242,2267,4509,23,20,43,2300,2333,4633,122,109,231,5429,5370,10799,78,66,144,5629,5545,11174,66,76,142,6106,6266,12372,53,54,107,6225,6396,12621
ILOC10700304,23,1756,2007,3763,3,7,10,156,317,473,0,0,0,159,324,483,45,40,85,4334,1772,6106,41,14,55,4420,1826,6246,300,337,637,22046,22547,44593,350,315,665,22696,23199,45895,68,60,128,3286,3198,6484,51,44,95,3405,3302,6707,197,207,404,14903,15438,30341,238,215,453,15338,15860,31198,126,136,262,8681,8617,17298,90,88,178,8897,8841,17738
ILOC10700305,0,55,69,124,0,0,0,9,22,31,0,0,0,9,22,31,5,8,13,162,73,235,3,0,3,170,81,251,56,71,127,1058,1070,2128,22,19,41,1136,1160,2296,6,10,16,106,114,220,3,0,3,115,124,239,46,57,103,844,846,1690,20,13,33,910,916,1826,8,14,22,256,253,509,3,4,7,267,271,538
ILOC10700306,9,852,895,1747,0,12,12,95,183,278,0,0,0,95,195,290,35,24,59,2071,1017,3088,26,13,39,2132,1054,3186,334,406,740,12227,12667,24894,170,177,347,12731,13250,25981,70,66,136,1418,1484,2902,25,29,54,1513,1579,3092,241,276,517,8404,8792,17196,111,121,232,8756,9189,17945,116,140,256,4238,4379,8617,57,62,119,4411,4581,8992
ILOC10700307,0,22,40,62,0,4,4,4,28,32,0,0,0,4,32,36,5,3,8,138,64,202,0,0,0,143,67,210,59,61,120,876,908,1784,12,8,20,947,977,1924,7,3,10,109,98,207,3,0,3,119,101,220,41,49,90,615,632,1247,8,4,12,664,685,1349,11,7,18,293,301,594,6,5,11,310,313,623
ILOC10700308,8,251,313,564,3,0,3,34,60,94,0,0,0,37,60,97,8,10,18,689,363,1052,10,0,10,707,373,1080,99,91,190,3892,3991,7883,68,59,127,4059,4141,8200,9,14,23,535,507,1042,12,7,19,556,528,1084,51,52,103,2596,2675,5271,48,47,95,2695,2774,5469,44,40,84,1406,1463,2869,22,8,30,1472,1511,2983
ILOC10700309,9,366,451,817,0,3,3,48,109,157,0,0,0,48,112,160,18,13,31,1023,508,1531,11,0,11,1052,521,1573,130,99,229,6197,6384,12581,104,93,197,6431,6576,13007,23,34,57,628,694,1322,12,11,23,663,739,1402,95,72,167,4486,4577,9063,72,63,135,4653,4712,9365,39,48,87,1829,1967,3796,26,17,43,1894,2032,3926
ILOC10700310,0,71,95,166,0,4,4,11,27,38,0,3,3,11,34,45,9,13,22,299,163,462,7,0,7,315,176,491,139,123,262,1903,1924,3827,38,38,76,2080,2085,4165,20,12,32,198,194,392,7,4,11,225,210,435,84,77,161,1389,1466,2855,23,27,50,1496,1570,3066,49,39,88,551,525,1076,10,7,17,610,571,1181
ILOC10700311,8,455,558,1013,0,0,0,40,95,135,0,0,0,40,95,135,7,8,15,1220,477,1697,12,0,12,1239,485,1724,53,57,110,5609,5643,11252,55,55,110,5717,5755,11472,6,15,21,560,606,1166,8,7,15,574,628,1202,36,35,71,4165,4163,8328,44,40,84,4245,4238,8483,17,23,40,1583,1692,3275,10,17,27,1610,1732,3342
ILOC10700312,9,337,421,758,0,3,3,33,83,116,0,0,0,33,86,119,16,12,28,984,459,1443,11,0,11,1011,471,1482,115,121,236,4849,4977,9826,84,87,171,5048,5185,10233,27,20,47,751,755,1506,20,20,40,798,795,1593,95,74,169,3356,3438,6794,40,47,87,3491,3559,7050,34,55,89,1861,1888,3749,42,42,84,1937,1985,3922
ILOC10700313,4,47,75,122,0,4,4,22,26,48,0,0,0,22,30,52,12,9,21,242,119,361,5,0,5,259,128,387,171,153,324,1562,1714,3276,55,46,101,1788,1913,3701,19,20,39,226,234,460,3,3,6,248,257,505,113,90,203,1155,1280,2435,40,28,68,1308,1398,2706,52,53,105,471,523,994,9,15,24,532,591,1123
ILOC10700314,4,209,293,502,0,0,0,24,64,88,0,0,0,24,64,88,10,15,25,724,317,1041,5,0,5,739,332,1071,126,140,266,3800,3913,7713,53,50,103,3979,4103,8082,19,14,33,485,526,1011,4,7,11,508,547,1055,83,92,175,2716,2828,5544,42,36,78,2841,2956,5797,40,41,81,1287,1358,2645,10,14,24,1337,1413,2750
ILOC10700315,0,483,504,987,0,4,4,78,135,213,0,4,4,78,143,221,30,27,57,1334,698,2032,15,6,21,1379,731,2110,268,280,548,8588,8645,17233,142,152,294,8998,9077,18075,67,73,140,1463,1568,3031,23,35,58,1553,1676,3229,166,183,349,5413,5494,10907,87,99,186,5666,5776,11442,114,130,244,3727,3872,7599,52,74,126,3893,4076,7969
ILOC10700316,13,1056,1249,2305,3,0,3,64,158,222,3,0,3,70,158,228,18,13,31,2106,851,2957,17,6,23,2141,870,3011,77,99,176,12312,12405,24717,104,119,223,12493,12623,25116,24,19,43,1632,1665,3297,7,10,17,1663,1694,3357,44,47,91,7814,7842,15656,69,82,151,7927,7971,15898,44,60,104,5059,5136,10195,28,36,64,5131,5232,10363
ILOC10700317,16,796,1021,1817,0,4,4,90,170,260,0,0,0,90,174,264,20,22,42,2143,990,3133,7,8,15,2170,1020,3190,151,146,297,10331,10527,20858,98,114,212,10580,10787,21367,29,37,66,1695,1606,3301,12,9,21,1736,1652,3388,89,92,181,6723,6822,13545,60,77,137,6872,6991,13863,54,60,114,4306,4416,8722,27,30,57,4387,4506,8893
ILOC10700318,4,288,339,627,0,0,0,43,88,131,0,0,0,43,88,131,11,21,32,928,402,1330,4,6,10,943,429,1372,104,109,213,5103,5360,10463,80,96,176,5287,5565,10852,16,21,37,638,723,1361,10,9,19,664,753,1417,74,75,149,3510,3759,7269,58,64,122,3642,3898,7540,23,38,61,1836,1923,3759,16,21,37,1875,1982,3857
ILOC10700319,0,53,98,151,0,0,0,17,46,63,0,0,0,17,46,63,15,12,27,282,178,460,0,0,0,297,190,487,238,226,464,2068,2201,4269,38,54,92,2344,2481,4825,40,33,73,272,305,577,10,11,21,322,349,671,168,140,308,1542,1594,3136,22,38,60,1732,1772,3504,78,73,151,607,712,1319,18,17,35,703,802,1505
ILOC10700320,3,84,103,187,0,0,0,14,35,49,0,0,0,14,35,49,14,10,24,306,163,469,6,3,9,326,176,502,156,170,326,1752,1813,3565,35,51,86,1943,2034,3977,32,47,79,449,460,909,10,6,16,491,513,1004,99,108,207,1030,1070,2100,26,33,59,1155,1211,2366,62,83,145,957,1013,1970,11,10,21,1030,1106,2136
ILOC10700401,6,528,630,1158,0,0,0,50,76,126,4,0,4,54,76,130,13,7,20,1211,465,1676,10,6,16,1234,478,1712,60,71,131,5488,5709,11197,44,56,100,5592,5836,11428,15,15,30,642,695,1337,3,4,7,660,714,1374,39,44,83,4013,4155,8168,37,46,83,4089,4245,8334,28,32,60,1768,1881,3649,6,6,12,1802,1919,3721
ILOC10700402,9,916,1326,2242,3,5,8,96,161,257,4,0,4,103,166,269,32,19,51,2497,1052,3549,33,6,39,2562,1077,3639,150,158,308,10303,10867,21170,93,100,193,10546,11125,21671,40,30,70,1238,1350,2588,9,10,19,1287,1390,2677,87,75,162,7400,7801,15201,76,74,150,7563,7950,15513,89,89,178,3455,3783,7238,17,24,41,3561,3896,7457
ILOC10700403,8,594,922,1516,3,4,7,56,99,155,0,0,0,59,103,162,22,11,33,1405,670,2075,14,5,19,1441,686,2127,119,127,246,6440,7132,13572,66,72,138,6625,7331,13956,40,38,78,1082,1234,2316,19,16,35,1141,1288,2429,69,65,134,4231,4698,8929,43,54,97,4343,4817,9160,72,88,160,2867,3286,6153,39,33,72,2978,3407,6385
ILOC10700404,8,356,541,897,0,0,0,40,57,97,0,0,0,40,57,97,24,16,40,1003,496,1499,9,5,14,1036,517,1553,114,99,213,4247,4612,8859,47,57,104,4408,4768,9176,22,20,42,459,540,999,4,7,11,485,567,1052,81,67,148,2941,3201,6142,31,34,65,3053,3302,6355,42,49,91,1486,1657,3143,11,17,28,1539,1723,3262
ILOC10700405,9,298,378,676,0,3,3,28,49,77,0,0,0,28,52,80,15,14,29,738,288,1026,6,3,9,759,305,1064,59,47,106,3148,3491,6639,26,44,70,3233,3582,6815,16,23,39,410,405,815,3,5,8,429,433,862,33,31,64,2224,2405,4629,23,33,56,2280,2469,4749,35,33,68,1120,1251,2371,4,8,12,1159,1292,2451
ILOC10700501,26,1174,1541,2715,3,3,6,71,164,235,0,0,0,74,167,241,40,15,55,2756,1082,3838,29,14,43,2825,1111,3936,238,270,508,15212,15650,30862,204,205,409,15654,16125,31779,39,33,72,2346,2315,4661,19,34,53,2404,2382,4786,146,173,319,9856,10348,20204,154,152,306,10156,10673,20829,97,103,200,6579,6551,13130,46,52,98,6722,6706,13428
ILOC10700601,18,1628,2361,3989,0,11,11,158,380,538,0,3,3,158,394,552,87,45,132,6437,2345,8782,42,5,47,6566,2395,8961,489,464,953,22682,23583,46265,203,217,420,23374,24264,47638,73,78,151,3886,4109,7995,23,29,52,3982,4216,8198,297,254,551,14657,15241,29898,116,117,233,15070,15612,30682,192,222,414,9931,10590,20521,76,93,169,10199,10905,21104
ILOC10700701,0,13,44,57,0,8,8,14,28,42,0,0,0,14,36,50,12,12,24,102,97,199,3,0,3,117,109,226,203,227,430,1081,1367,2448,35,25,60,1319,1619,2938,29,48,77,123,132,255,6,3,9,158,183,341,145,158,303,789,1011,1800,26,20,46,960,1189,2149,60,87,147,301,377,678,7,8,15,368,472,840
ILOC10700702,3,336,401,737,0,0,0,42,95,137,0,0,0,42,95,137,11,11,22,1080,444,1524,7,4,11,1098,459,1557,134,144,278,4734,4724,9458,48,54,102,4916,4922,9838,20,25,45,526,525,1051,11,5,16,557,555,1112,68,91,159,3512,3524,7036,32,34,66,3612,3649,7261,49,66,115,1428,1432,2860,14,11,25,1491,1509,3000
ILOC10700703,3,191,269,460,0,3,3,44,52,96,0,0,0,44,55,99,8,10,18,850,361,1211,9,0,9,867,371,1238,86,97,183,3348,3564,6912,43,40,83,3477,3701,7178,23,31,54,430,444,874,10,7,17,463,482,945,52,62,114,2363,2476,4839,23,33,56,2438,2571,5009,37,48,85,1144,1264,2408,17,8,25,1198,1320,2518
ILOC10700704,0,59,90,149,0,0,0,7,14,21,0,0,0,7,14,21,7,4,11,285,81,366,0,0,0,292,85,377,24,15,39,908,927,1835,11,13,24,943,955,1898,5,0,5,100,109,209,3,0,3,108,109,217,16,12,28,674,690,1364,4,9,13,694,711,1405,8,5,13,280,276,556,4,0,4,292,281,573
ILOC10700705,14,612,909,1521,3,11,14,102,181,283,0,3,3,105,195,300,39,32,71,2304,1046,3350,18,8,26,2361,1086,3447,253,320,573,9515,9944,19459,129,129,258,9897,10393,20290,70,69,139,1465,1681,3146,17,18,35,1552,1768,3320,148,171,319,6299,6499,12798,86,82,168,6533,6752,13285,139,174,313,3908,4399,8307,40,47,87,4087,4620,8707
ILOC10700706,3,202,339,541,0,8,8,41,81,122,0,0,0,41,89,130,19,10,29,847,449,1296,3,7,10,869,466,1335,158,202,360,4247,4532,8779,85,82,167,4490,4816,9306,49,45,94,496,532,1028,7,3,10,552,580,1132,92,112,204,3094,3294,6388,60,60,120,3246,3466,6712,80,82,162,1259,1401,2660,20,14,34,1359,1497,2856
ILOC10700707,8,472,574,1046,0,0,0,53,121,174,0,3,3,53,124,177,15,16,31,1497,567,2064,15,6,21,1527,589,2116,110,133,243,6688,6717,13405,87,94,181,6885,6944,13829,26,22,48,942,970,1912,18,19,37,986,1011,1997,64,76,140,4641,4682,9323,65,67,132,4770,4825,9595,47,58,105,2534,2561,5095,25,31,56,2606,2650,5256
ILOC10700708,3,474,638,1112,0,6,6,68,128,196,0,3,3,68,137,205,25,23,48,1527,754,2281,20,5,25,1572,782,2354,224,248,472,7906,8358,16264,110,127,237,8240,8733,16973,53,64,117,1135,1151,2286,21,19,40,1209,1234,2443,151,166,317,5414,5711,11125,75,97,172,5640,5974,11614,79,110,189,3016,3197,6213,36,34,70,3131,3341,6472
ILOC10700709,7,266,350,616,4,3,7,43,71,114,0,0,0,47,74,121,15,15,30,846,412,1258,6,5,11,867,432,1299,123,184,307,4593,4796,9389,84,94,178,4800,5074,9874,20,20,40,599,615,1214,9,5,14,628,640,1268,80,116,196,3237,3364,6601,56,54,110,3373,3534,6907,45,67,112,1574,1703,3277,23,26,49,1642,1796,3438
ILOC10700710,7,373,486,859,0,3,3,46,108,154,0,0,0,46,111,157,26,18,44,1656,609,2265,6,8,14,1688,635,2323,152,171,323,6336,6273,12609,57,57,114,6545,6501,13046,31,32,63,669,690,1359,5,6,11,705,728,1433,74,94,168,4836,4736,9572,46,47,93,4956,4877,9833,75,79,154,1773,1810,3583,5,10,15,1853,1899,3752
ILOC10700711,5,137,212,349,0,3,3,39,46,85,0,0,0,39,49,88,8,10,18,670,324,994,5,0,5,683,334,1017,87,125,212,2971,3128,6099,43,39,82,3101,3292,6393,23,25,48,373,398,771,5,4,9,401,427,828,50,67,117,2146,2231,4377,29,24,53,2225,2322,4547,44,59,103,952,1064,2016,13,10,23,1009,1133,2142
ILOC10700712,0,135,195,330,3,3,6,25,42,67,0,0,0,28,45,73,10,3,13,647,231,878,0,0,0,657,234,891,68,59,127,2297,2273,4570,17,24,41,2382,2356,4738,18,23,41,223,234,457,5,3,8,246,260,506,42,42,84,1689,1655,3344,13,16,29,1744,1713,3457,40,36,76,655,715,1370,9,9,18,704,760,1464
ILOC10700713,3,127,186,313,0,0,0,20,47,67,0,0,0,20,47,67,12,10,22,550,309,859,5,0,5,567,319,886,83,86,169,2454,2683,5137,15,19,34,2552,2788,5340,13,18,31,297,324,621,3,3,6,313,345,658,43,41,84,1616,1765,3381,11,18,29,1670,1824,3494,38,48,86,899,1003,1902,6,0,6,943,1051,1994
ILOC10700801,20,1424,1868,3292,0,0,0,138,301,439,0,5,5,138,306,444,5,11,16,3024,1422,4446,40,16,56,3069,1449,4518,93,87,180,24195,25084,49279,475,415,890,24763,25586,50349,9,20,29,2947,2902,5849,79,67,146,3035,2989,6024,63,63,126,16247,16939,33186,315,275,590,16625,17277,33902,21,31,52,8607,8935,17542,141,138,279,8769,9104,17873
ILOC10700802,21,1544,2024,3568,3,5,8,158,351,509,0,0,0,161,356,517,31,15,46,4683,1729,6412,55,13,68,4769,1757,6526,181,240,421,26721,27540,54261,474,473,947,27376,28253,55629,29,35,64,2956,2894,5850,52,59,111,3037,2988,6025,132,172,304,19389,20126,39515,321,324,645,19842,20622,40464,61,75,136,8171,8298,16469,125,137,262,8357,8510,16867
ILOC10700803,26,1703,2173,3876,0,4,4,164,280,444,0,5,5,164,289,453,57,29,86,5295,1717,7012,49,8,57,5401,1754,7155,245,284,529,22007,23379,45386,237,241,478,22489,23904,46393,45,40,85,2632,2717,5349,28,28,56,2705,2785,5490,155,183,338,15889,16889,32778,186,179,365,16230,17251,33481,107,118,225,7230,7732,14962,55,57,112,7392,7907,15299
ILOC10700804,64,4207,4816,9023,0,7,7,350,600,950,0,6,6,350,613,963,38,32,70,7383,3313,10696,95,49,144,7516,3394,10910,280,312,592,54103,54812,108915,834,839,1673,55217,55963,111180,70,94,164,7750,7505,15255,148,137,285,7968,7736,15704,177,195,372,36263,37435,73698,563,584,1147,37003,38214,75217,124,164,288,21060,20593,41653,261,246,507,21445,21003,42448
ILOC10700901,49,2394,2958,5352,6,8,14,323,616,939,3,7,10,332,631,963,56,40,96,5871,2915,8786,88,43,131,6015,2998,9013,349,331,680,46673,48752,95425,974,980,1954,47996,50063,98059,82,92,174,6031,6362,12393,144,134,278,6257,6588,12845,219,230,449,32633,33895,66528,629,652,1281,33481,34777,68258,159,149,308,16310,17536,33846,309,306,615,16778,17991,34769
ILOC10700902,29,1817,2308,4125,0,4,4,192,385,577,4,3,7,196,392,588,21,21,42,5087,2107,7194,63,29,92,5171,2157,7328,178,174,352,30704,31178,61882,496,488,984,31378,31840,63218,27,23,50,2566,2777,5343,57,51,108,2650,2851,5501,132,141,273,24141,24498,48639,374,364,738,24647,25003,49650,49,45,94,7276,7723,14999,129,108,237,7454,7876,15330
ILOC10701001,6,706,1044,1750,0,4,4,75,171,246,0,0,0,75,175,250,43,17,60,3140,1094,4234,14,10,24,3197,1121,4318,187,158,345,10425,10137,20562,107,117,224,10719,10412,21131,31,34,65,1050,1061,2111,6,7,13,1087,1102,2189,127,110,237,7889,7526,15415,83,87,170,8099,7723,15822,71,65,136,3027,3095,6122,21,25,46,3119,3185,6304
ILOC10701002,3,346,475,821,4,3,7,44,104,148,0,0,0,48,107,155,24,11,35,1319,588,1907,7,7,14,1350,606,1956,136,143,279,4511,4811,9322,38,72,110,4685,5026,9711,20,28,48,938,960,1898,10,12,22,968,1000,1968,80,92,172,2784,3072,5856,24,48,72,2888,3212,6100,62,65,127,2306,2392,4698,22,26,48,2390,2483,4873
ILOC10701003,12,535,869,1404,4,7,11,82,183,265,0,0,0,86,190,276,31,41,72,2896,1130,4026,25,12,37,2952,1183,4135,329,335,664,9465,9664,19129,95,114,209,9889,10113,20002,55,54,109,1349,1378,2727,13,15,28,1417,1447,2864,178,196,374,6444,6599,13043,67,69,136,6689,6864,13553,146,131,277,3545,3742,7287,26,37,63,3717,3910,7627
ILOC10701101,48,2962,3527,6489,0,7,7,252,488,740,6,3,9,258,498,756,52,33,85,6708,2820,9528,73,26,99,6833,2879,9712,290,340,630,37930,39192,77122,576,592,1168,38796,40124,78920,69,67,136,6181,6106,12287,97,91,188,6347,6264,12611,198,241,439,24243,25305,49548,387,408,795,24828,25954,50782,107,128,235,16425,16734,33159,204,177,381,16736,17039,33775
ILOC10701201,127,9331,13833,23164,0,0,0,563,921,1484,0,0,0,563,921,1484,49,38,87,12300,5290,17590,98,34,132,12447,5362,17809,261,309,570,107008,114253,221261,842,1007,1849,108111,115569,223680,49,62,111,15345,16435,31780,120,163,283,15514,16660,32174,156,178,334,73562,78812,152374,597,662,1259,74315,79652,153967,120,155,275,41904,45247,87151,261,308,569,42285,45710,87995
