region_id,F_IS_NS_25_34_PD_GD_GCL,F_IS_NS_25_34_BDL,F_IS_NS_25_34_ADip_DipL,F_IS_NS_25_34_CL_nfd,F_IS_NS_25_34_Crt_III_an_IV_L,F_IS_NS_25_34_Ct_I_II,F_IS_NS_25_34_LoE_NS,F_IS_NS_25_34_Tot,F_IS_NS_35_44_PD_GD_GCL,F_IS_NS_35_44_BDL,F_IS_NS_35_44_ADip_DipL,F_IS_NS_35_44_CL_nfd,F_IS_NS_35_44_Crt_III_an_IV_L,F_IS_NS_35_44_Ct_I_II,F_IS_NS_35_44_LoE_NS,F_IS_NS_35_44_Tot,F_IS_NS_45_54_PD_GD_GCL,F_IS_NS_45_54_BDL,F_IS_NS_45_54_ADip_DipL,F_IS_NS_45_54_CL_nfd,F_IS_NS_45_54_Crt_III_an_IV_L,F_IS_NS_45_54_Ct_I_II,F_IS_NS_45_54_Lev_of_ed_NS,F_IS_NS_45_54_Tot,F_IS_NS_55_64_PgDe_GdDp_GdC,F_IS_NS_55_64_BachelDegre_L,F_IS_NS_55_64_ADip_DipL,F_IS_NS_55_64_Certi_Level_nfd,F_IS_NS_55_64_Crt_III_and_IV,F_IS_NS_55_64_Crt_I_and_II,F_IS_NS_55_64_Lev_of_ed_NS,F_IS_NS_55_64_Tot,F_IS_NS_65ov_PtgDe_GdDp_GdCt,F_IS_NS_65ov_BDL,F_IS_NS_65ov_AdDip_and_DipL,F_IS_NS_65ov_CL_nfd,F_IS_NS_65ov_Ct_III_IV,F_IS_NS_65ov_Ct_I_II,F_IS_NS_65ov_Lev_of_ed_NS,F_IS_NS_65ov_Tot,F_IS_NS_Tot_PgDe_GdDp_GdCtL,F_IS_NS_Tot_BDL,F_IS_NS_Tot_ADip_DipL,F_IS_NS_Tot_CL_nfd,F_IS_NS_Tot_Ct_III_and_IV_L,F_IS_NS_Tot_Ct_I_and_II_L,F_IS_NS_Tot_Lev_of_ed_NS,F_IS_NS_Tot_Tot,F_T_15_19_PD_GD_GCL,F_T_15_19_BDL,F_T_15_19_ADip_DipL,F_T_15_19_CL_nfd,F_T_15_19_Ct_III_IV,F_T_15_19_Ct_I_II,F_T_15_19_LoE_NS,F_T_15_19_Tot,F_T_20_24_PD_GD_GCL,F_T_20_24_BDL,F_T_20_24_ADip_DipL,F_T_20_24_CL_nfd,F_T_20_24_Ct_III_IV,F_T_20_24_Ct_I_II,F_T_20_24_LoE_NS,F_T_20_24_Tot,F_T_25_34_PD_GD_GCL,F_T_25_34_BDL,F_T_25_34_ADip_DipL,F_T_25_34_CL_nfd,F_T_25_34_Ct_III_IV,F_T_25_34_Ct_I_II,F_T_25_34_LoE_NS,F_T_25_34_Tot,F_T_35_44_PD_GD_GCL,F_T_35_44_BDL,F_T_35_44_ADip_DipL,F_T_35_44_CL_nfd,F_T_35_44_Ct_III_IV,F_T_35_44_Ct_I_II,F_T_35_44_LoE_NS,F_T_35_44_Tot,F_T_45_54_PD_GD_GCL,F_T_45_54_BDL,F_T_45_54_ADip_DipL,F_T_45_54_CL_nfd,F_T_45_54_Ct_III_IV,F_T_45_54_Ct_I_II,F_T_45_54_LoE_NS,F_T_45_54_Tot,F_T_55_64_PD_GD_GCL,F_T_55_64_BDL,F_T_55_64_ADip_DipL,F_T_55_64_CL_nfd,F_T_55_64_Ct_III_IV,F_T_55_64_Ct_I_II,F_T_55_64_LoE_NS,F_T_55_64_Tot,F_T_65ov_PtgdDe_GdDp_GdCt,F_T_65ov_BDL,F_T_65ov_ADip_DipL,F_T_65ov_CL_nfd,F_T_65ov_Ct_III_IV,F_T_65ov_Ct_I_II,F_T_65ov_LoE_NS,F_T_65ov_Tot,F_T_Tot_PD_GD_GCL,F_T_Tot_BDL,F_T_Tot_ADip_DipL,F_T_Tot_CL_nfd,F_T_Tot_Ct_III_IV,F_T_Tot_Ct_I_II,F_T_Tot_LoE_NS,F_T_Tot_Tot,P_Ind_15_19_PD_GD_GCL,P_Ind_15_19_BDL,P_Ind_15_19_ADip_DipL,P_Ind_15_19_CL_nfd,P_Ind_15_19_Ct_III_IV,P_Ind_15_19_Ct_I_II,P_Ind_15_19_LoE_NS,P_Ind_15_19_Tot,P_Ind_20_24_PD_GD_GCL,P_Ind_20_24_BDL,P_Ind_20_24_ADip_DipL,P_Ind_20_24_CL_nfd,P_Ind_20_24_Ct_III_IV,P_Ind_20_24_Ct_I_II,P_Ind_20_24_LoE_NS,P_Ind_20_24_Tot,P_Ind_25_34_PD_GD_GCL,P_Ind_25_34_BDL,P_Ind_25_34_ADip_DipL,P_Ind_25_34_CL_nfd,P_Ind_25_34_Ct_III_IV,P_Ind_25_34_Ct_I_II,P_Ind_25_34_LoE_NS,P_Ind_25_34_Tot,P_Ind_35_44_PD_GD_GCL,P_Ind_35_44_BDL,P_Ind_35_44_ADip_DipL,P_Ind_35_44_CL_nfd,P_Ind_35_44_Ct_III_IV,P_Ind_35_44_Ct_I_II,P_Ind_35_44_LoE_NS,P_Ind_35_44_Tot,P_Ind_45_54_PD_GD_GCL,P_Ind_45_54_BDL,P_Ind_45_54_ADip_DipL,P_Ind_45_54_CL_nfd,P_Ind_45_54_Ct_III_IV,P_Ind_45_54_Ct_I_II,P_Ind_45_54_LoE_NS,P_Ind_45_54_Tot,P_Ind_55_64_PD_GD_GCL,P_Ind_55_64_BDL,P_Ind_55_64_ADip_DipL,P_Ind_55_64_CL_nfd,P_Ind_55_64_Ct_III_IV,P_Ind_55_64_Ct_I_II,P_Ind_55_64_LoE_NS,P_Ind_55_64_Tot,P_Ind_65ov_PtgdDe_GdDp_GdCt,P_Ind_65ov_BDL,P_Ind_65ov_ADip_DipL,P_Ind_65ov_CL_nfd,P_Ind_65ov_Ct_III_IV,P_Ind_65ov_Ct_I_II,P_Ind_65ov_LoE_NS,P_Ind_65ov_Tot,P_Ind_Tot_PD_GD_GCL,P_Ind_Tot_BDL,P_Ind_Tot_ADip_DipL,P_Ind_Tot_CL_nfd,P_Ind_Tot_Ct_III_IV,P_Ind_Tot_Ct_I_II,P_Ind_Tot_LoE_NS,P_Ind_Tot_Tot,P_NonI_15_19_PtgdDe_GdDp_GdCt,P_NonI_15_19_BDL,P_NonI_15_19_ADip_DipL,P_NonI_15_19_CL_nfd,P_NonI_15_19_Ct_III_IV,P_NonI_15_19_Ct_I_II,P_NonI_15_19_LoE_NS,P_NonI_15_19_Tot,P_NonI_20_24_PtgdDe_GdDp_GdCt,P_NonI_20_24_BDL,P_NonI_20_24_ADip_DipL,P_NonI_20_24_CL_nfd,P_NonI_20_24_Ct_III_IV,P_NonI_20_24_Ct_I_II,P_NonI_20_24_LoE_NS,P_NonI_20_24_Tot,P_NonI_25_34_PtgdDe_GdDp_GdCt,P_NonI_25_34_BDL,P_NonI_25_34_ADip_DipL,P_NonI_25_34_CL_nfd,P_NonI_25_34_Ct_III_IV,P_NonI_25_34_Ct_I_II,P_NonI_25_34_LoE_NS,P_NonI_25_34_Tot
ILOC10702204,0,0,0,4,0,0,74,78,0,0,0,0,0,0,68,68,0,0,0,0,4,0,76,80,0,0,6,0,0,0,52,58,0,0,0,0,0,0,83,83,0,0,6,4,4,0,430,444,0,0,12,6,54,23,99,194,21,122,81,20,251,51,99,645,149,446,278,67,494,92,168,1694,103,255,243,59,306,77,171,1214,52,178,165,61,263,52,222,993,39,118,157,46,155,25,224,764,10,32,53,21,38,4,321,479,374,1151,989,280,1561,324,1304,5983,0,0,0,0,9,6,8,23,0,3,0,0,21,0,11,35,9,9,7,0,35,6,11,77,0,3,7,5,28,6,10,59,3,7,8,3,10,0,13,44,0,6,3,0,9,0,6,24,0,0,0,0,0,0,0,0,12,28,25,8,112,18,59,262,0,3,18,9,93,25,124,272,25,183,134,29,527,79,97,1074,225,709,455,94,1241,136,195,3055
ILOC10702205,0,0,0,0,7,0,93,100,0,3,0,0,0,3,73,79,0,0,0,0,0,0,52,52,0,0,0,0,0,0,48,48,3,0,0,0,0,0,71,74,3,3,0,0,10,3,405,424,0,0,5,4,32,25,95,161,6,47,73,22,155,33,70,406,61,220,200,46,341,57,188,1113,33,156,178,48,205,35,185,840,27,124,102,29,179,37,187,685,20,86,78,40,78,15,208,525,7,26,32,16,35,6,427,549,154,659,668,205,1025,208,1360,4279,0,0,0,0,4,0,9,13,0,7,3,3,23,3,8,47,0,9,4,0,25,7,20,65,3,6,7,5,21,3,8,53,3,3,5,0,25,3,13,52,3,0,0,0,4,0,12,19,0,0,0,0,3,0,6,9,9,25,19,8,105,16,76,258,0,0,11,4,63,29,124,231,10,73,111,27,302,48,89,660,101,356,332,63,735,86,179,1852
ILOC10702206,0,0,5,0,6,0,45,56,5,0,0,0,0,0,50,55,3,0,0,0,0,0,55,58,0,3,0,0,0,0,39,42,0,0,0,0,0,0,42,42,8,6,5,0,10,3,290,322,0,4,12,9,72,23,129,249,24,155,105,32,217,30,80,643,109,374,248,39,374,50,147,1341,69,253,255,89,301,56,187,1210,98,256,242,115,309,43,267,1330,41,178,139,52,116,36,206,768,10,58,61,13,27,7,184,360,351,1278,1062,349,1416,245,1200,5901,0,0,0,0,3,0,9,12,0,0,3,0,11,3,3,20,3,6,4,6,16,3,9,47,0,0,12,0,17,9,7,45,0,3,3,0,19,0,3,28,0,3,0,3,3,0,6,15,0,0,3,0,3,0,6,12,3,12,25,9,72,15,43,179,0,7,15,14,141,36,180,393,33,240,162,45,566,40,103,1189,154,588,405,51,1016,83,190,2487
ILOC10702207,0,0,0,0,3,0,22,25,0,0,0,0,0,0,10,10,3,0,0,3,0,0,25,31,0,3,3,0,0,0,20,26,0,0,0,0,0,0,36,36,3,3,3,3,3,0,124,139,0,0,4,0,17,5,37,63,9,44,36,7,71,8,31,206,51,200,94,14,157,20,117,653,66,165,112,22,126,25,99,615,50,108,111,48,113,22,114,566,47,80,119,44,69,17,129,505,22,36,70,24,36,4,201,393,245,633,546,159,589,101,728,3001,0,0,0,0,3,0,6,9,0,0,3,0,8,0,5,16,0,3,0,0,8,0,25,36,0,6,6,3,6,3,20,44,0,3,3,0,10,0,3,19,0,3,3,0,0,0,5,11,0,0,0,0,0,0,4,4,0,15,15,3,35,3,68,139,0,0,7,3,36,11,50,107,9,73,52,7,177,14,35,367,76,300,164,24,452,24,99,1139
ILOC10702301,0,0,0,0,0,0,24,24,0,0,0,0,0,0,16,16,0,0,0,0,0,0,19,19,0,0,0,0,0,0,13,13,0,0,0,0,0,0,64,64,0,0,0,0,0,0,160,160,0,0,4,0,5,0,22,31,3,19,13,0,9,6,25,75,20,79,31,4,22,6,45,207,42,76,49,18,31,4,42,262,31,66,37,10,27,8,40,219,29,43,28,13,17,3,47,180,10,31,35,4,12,5,138,235,135,314,197,49,123,32,359,1209,0,0,0,0,3,0,6,9,0,0,0,0,7,0,6,13,0,5,0,0,7,3,10,25,0,5,0,0,15,0,3,23,3,0,0,0,8,0,0,11,0,0,3,0,7,0,7,17,0,0,0,0,0,5,6,11,3,10,3,0,47,8,38,109,0,4,4,0,5,0,17,30,3,37,19,0,34,6,9,108,38,127,58,7,69,6,25,330
ILOC10702302,6,21,6,0,3,0,811,847,4,19,6,0,3,0,554,586,9,8,6,0,3,0,403,429,4,3,8,0,3,0,322,340,0,6,6,0,3,3,541,559,23,65,37,5,15,3,3242,3390,0,14,31,9,45,19,355,473,179,1574,370,51,341,53,620,3188,2084,4960,1224,133,742,90,1163,10396,1716,3149,1394,192,550,100,916,8017,1060,1795,998,234,451,96,883,5517,627,934,724,162,304,51,846,3648,251,589,584,153,289,38,1890,3794,5917,13015,5325,934,2722,447,6673,35033,0,0,0,0,3,9,24,36,0,8,3,4,16,0,46,77,9,29,13,0,28,5,69,153,11,20,20,3,24,0,66,144,9,15,8,6,16,0,30,84,3,3,7,0,9,0,20,42,0,3,0,0,3,0,21,27,32,78,51,13,99,14,276,563,3,21,59,20,97,26,390,616,293,2728,675,84,774,93,505,5152,3830,8593,2158,226,2188,163,987,18145
ILOC10702401,8,14,7,0,6,3,435,473,6,11,12,3,4,3,340,379,0,10,5,3,6,3,259,286,0,6,8,0,3,3,191,211,3,3,3,0,10,0,319,338,17,48,35,11,29,15,1810,1965,0,6,41,19,84,30,270,450,61,598,370,50,267,56,324,1726,1121,2611,1050,116,728,138,779,6543,662,1552,1109,217,608,148,757,5053,365,915,742,226,470,104,746,3568,192,516,457,136,259,56,648,2264,77,281,345,107,241,26,1525,2602,2478,6479,4114,871,2657,558,5049,22206,0,0,0,0,3,0,6,9,0,0,0,0,7,0,0,7,3,14,7,0,14,3,0,41,3,4,11,0,16,0,6,40,3,8,5,0,18,3,8,45,3,6,4,0,6,0,3,22,0,0,0,0,3,0,11,14,12,32,27,0,67,6,34,178,0,12,50,25,134,41,353,615,98,1054,810,79,625,90,336,3092,2206,4711,2116,194,1863,194,738,12022
ILOC10702501,4,4,6,0,5,0,269,288,4,3,3,3,3,3,165,184,5,10,7,0,0,0,188,210,0,7,5,0,0,4,153,169,3,3,3,0,8,0,330,347,16,30,28,3,16,10,1272,1375,0,3,44,20,84,28,215,394,32,654,395,63,420,67,221,1852,494,2083,1101,158,906,131,516,5389,611,1755,1332,265,807,153,535,5458,477,1205,1149,318,662,132,719,4662,386,792,812,274,428,98,726,3516,165,460,706,287,433,61,2079,4191,2165,6952,5539,1385,3740,670,5011,25462,0,0,0,0,7,3,3,13,0,7,6,0,11,3,5,32,4,16,11,7,31,3,7,79,5,12,11,0,28,3,8,67,6,10,8,6,14,0,3,47,3,10,6,3,7,0,3,32,3,3,0,0,14,0,9,29,21,58,42,16,112,12,38,299,0,3,64,27,162,44,302,602,51,975,625,97,1181,102,214,3245,769,3275,1875,231,2896,175,470,9691
ILOC10702502,3,7,6,0,3,3,165,187,0,3,5,3,3,0,168,182,6,11,4,3,8,0,163,195,3,4,4,0,0,0,137,148,3,5,5,4,8,0,205,230,15,34,24,10,28,3,960,1074,0,4,47,13,133,42,251,490,57,639,387,67,474,67,179,1870,539,1962,926,141,853,135,365,4921,645,1886,1371,301,890,160,515,5768,600,1295,1229,407,816,162,684,5193,427,743,843,346,452,137,761,3709,106,296,468,230,312,53,1509,2974,2374,6825,5271,1505,3930,756,4264,24925,0,0,0,0,5,3,9,17,0,8,6,3,26,3,0,46,3,15,13,3,22,3,6,65,5,10,15,4,22,3,3,62,3,12,4,7,30,0,21,77,9,3,6,0,5,0,8,31,0,0,0,5,11,0,7,23,20,48,44,22,121,12,54,321,0,4,74,29,258,68,375,808,83,1053,626,106,1360,114,216,3558,852,3103,1570,218,2721,192,401,9057
ILOC10702601,3,6,3,0,0,0,612,624,3,4,3,0,3,0,313,326,7,0,0,0,0,0,210,217,0,3,0,0,3,0,157,163,0,0,5,0,0,0,190,195,13,19,11,0,9,0,1958,2010,3,3,24,0,21,9,146,206,95,864,240,25,197,28,476,1925,1373,3250,666,66,412,63,800,6630,775,1238,518,67,235,46,449,3328,415,513,265,46,144,27,336,1746,260,248,171,35,68,13,296,1091,70,139,99,16,40,7,421,792,2991,6255,1983,255,1117,193,2924,15718,3,0,0,0,5,4,10,22,3,11,0,4,12,3,9,42,7,22,12,0,25,0,13,79,6,20,15,3,16,0,13,73,3,10,3,3,8,3,12,42,0,6,3,0,12,0,13,34,0,0,3,0,0,0,16,19,22,69,36,10,78,10,86,311,0,3,32,3,35,11,81,165,166,1477,459,44,415,47,196,2804,2478,6127,1385,123,1142,111,398,11764
ILOC10702602,3,14,4,3,0,0,969,993,3,0,3,0,0,0,475,481,3,3,3,0,0,0,297,306,5,0,3,0,0,0,253,261,3,3,3,3,3,0,270,285,17,20,16,6,3,0,2626,2688,0,5,7,0,21,11,96,140,70,698,196,9,153,30,355,1511,1199,3582,718,58,336,48,1153,7094,730,1284,490,59,193,27,594,3377,409,574,267,59,102,14,435,1860,318,392,251,56,77,23,383,1500,148,273,186,44,59,8,788,1506,2874,6808,2115,285,941,161,3804,16988,0,0,0,0,0,0,3,3,0,0,6,0,7,0,3,16,6,18,8,0,17,3,3,55,6,14,10,4,13,0,10,57,3,7,0,3,8,0,8,29,3,3,0,0,3,0,6,15,0,3,0,0,0,0,3,6,18,45,24,7,48,3,36,181,0,9,10,0,43,20,49,131,101,1166,386,22,343,48,134,2200,2427,6993,1563,119,1046,92,434,12674
ILOC10702603,7,11,8,0,5,0,1273,1304,0,6,3,0,0,0,453,462,0,12,0,0,0,0,315,327,0,0,0,3,0,0,259,262,0,4,0,0,0,0,216,220,7,36,17,3,5,0,3363,3431,0,13,29,9,37,3,253,344,192,1189,464,23,198,23,843,2932,1726,3709,858,67,323,52,1584,8319,772,1195,453,39,155,23,607,3244,415,594,283,46,110,24,462,1934,407,451,219,38,86,26,388,1615,178,236,181,31,34,9,431,1100,3690,7387,2487,253,943,160,4568,19488,0,0,0,0,7,0,5,12,0,6,3,0,10,3,0,22,0,15,7,4,13,7,0,46,6,9,6,0,6,0,6,33,9,3,3,0,7,3,11,36,0,6,3,0,3,3,0,15,0,0,3,0,0,0,12,15,15,39,25,4,46,16,34,179,0,26,51,12,63,9,121,282,302,2013,862,37,376,43,353,3986,3331,7212,1709,120,798,93,643,13906
ILOC10702604,0,3,0,0,0,0,131,134,0,0,0,0,0,0,70,70,0,0,0,0,0,0,59,59,0,0,0,0,0,0,35,35,0,0,3,0,0,0,69,72,0,6,3,0,3,0,435,447,0,0,6,0,0,0,21,27,14,96,15,0,18,7,64,214,154,375,89,10,56,11,145,840,75,114,51,12,38,9,97,396,47,58,39,9,21,7,91,272,27,44,31,11,13,0,62,188,15,46,33,4,16,3,155,272,332,733,264,46,162,37,635,2209,0,0,0,0,0,0,5,5,0,0,0,0,6,0,0,6,0,6,3,0,10,0,3,22,0,3,9,4,0,0,0,16,3,3,3,3,10,0,10,32,0,3,6,0,0,4,5,18,0,0,0,0,0,0,0,0,3,15,21,7,26,4,23,99,0,0,6,0,0,0,8,14,19,192,64,3,39,12,26,355,298,784,207,15,150,19,41,1514
ILOC10702701,5,12,4,0,4,0,212,237,3,3,0,3,0,0,153,162,3,0,0,0,0,0,128,131,0,0,0,3,0,0,100,103,0,0,3,0,0,0,239,242,11,18,11,6,4,0,961,1011,4,4,6,4,14,4,98,134,57,423,172,19,93,19,150,933,733,1559,412,45,225,46,357,3377,586,1031,452,61,192,48,289,2659,456,673,405,61,182,27,324,2128,269,366,194,60,108,15,264,1276,72,156,126,41,79,6,832,1312,2177,4212,1767,291,893,165,2314,11819,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,15,3,6,6,0,6,3,6,30,3,6,7,0,6,3,0,25,0,7,8,0,0,0,0,15,0,3,0,0,0,0,3,6,0,0,0,0,0,0,3,3,6,22,21,0,18,12,15,94,4,4,11,4,28,9,127,187,85,686,386,30,213,33,133,1566,1441,2766,776,80,602,73,280,6018
ILOC10702702,4,7,0,0,3,0,121,135,0,5,0,0,0,0,68,73,3,0,0,0,0,0,89,92,0,0,4,0,3,0,47,54,3,3,0,0,3,0,125,134,13,15,10,0,9,0,542,589,0,3,13,3,17,7,89,132,66,417,183,7,90,11,141,915,585,1018,353,21,171,29,253,2430,266,621,316,54,132,25,179,1593,232,432,284,65,140,24,219,1396,123,288,165,33,69,12,184,874,57,167,157,30,56,13,607,1087,1329,2946,1471,213,675,121,1672,8427,0,0,0,0,0,3,3,6,0,0,0,0,3,0,0,3,0,0,0,0,6,0,3,9,3,3,3,0,3,0,0,12,3,0,0,0,3,0,0,6,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,9,6,6,0,15,3,6,45,3,6,17,6,31,10,126,199,99,651,443,19,209,21,180,1622,1199,1924,733,45,461,50,266,4678
ILOC10702703,3,4,4,0,4,0,420,435,3,7,0,0,0,0,318,328,3,5,4,0,0,3,207,222,0,7,3,3,3,0,154,170,0,0,8,0,0,0,230,238,9,28,19,3,7,3,1548,1617,0,3,21,4,43,6,172,249,67,631,267,28,189,37,227,1446,1072,2720,725,85,431,75,620,5728,947,2015,917,165,452,74,543,5113,615,1154,736,176,352,79,538,3650,412,648,486,156,218,36,498,2454,138,345,372,119,150,33,1063,2220,3251,7516,3524,733,1835,340,3661,20860,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,9,3,0,10,3,3,28,0,10,3,0,7,0,0,20,0,8,3,0,7,0,3,21,5,0,6,0,0,0,0,11,3,4,0,0,3,0,9,19,8,31,18,0,30,6,15,108,0,6,36,7,73,14,205,341,109,1070,459,47,481,63,170,2399,2033,4866,1368,127,1164,116,413,10087
ILOC10702704,4,3,0,0,5,0,253,265,0,4,0,0,3,0,147,154,0,0,0,0,0,0,131,131,0,8,0,0,6,0,98,112,0,0,6,0,0,0,144,150,4,18,6,0,14,0,929,971,0,3,12,6,18,7,119,165,53,370,134,6,72,19,162,816,588,1231,305,37,178,21,387,2747,303,680,278,45,145,30,276,1757,194,557,314,57,122,45,295,1584,126,304,189,29,77,18,239,982,68,178,149,37,60,10,463,965,1332,3323,1381,217,672,150,1941,9016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,3,0,12,3,3,3,0,6,0,3,18,0,0,4,0,0,0,0,4,0,3,0,0,3,0,3,9,0,0,0,0,0,0,0,0,3,9,10,0,12,6,6,46,0,3,16,9,34,11,128,201,95,666,303,22,192,26,149,1453,1296,2326,678,57,465,42,293,5157
ILOC10702801,0,12,6,0,0,3,351,372,4,15,4,0,6,0,261,290,6,8,0,0,3,0,219,236,0,10,7,0,5,0,186,208,5,4,13,3,0,0,304,329,15,52,33,3,14,3,1547,1667,0,4,15,3,37,10,211,280,97,920,230,18,168,27,214,1674,1591,3676,778,72,354,47,541,7059,1652,3428,1054,112,369,60,529,7204,1207,2184,995,169,316,73,570,5514,793,1266,896,196,254,50,538,3993,360,937,828,209,160,52,1306,3852,5700,12415,4796,779,1658,319,3909,29576,0,0,0,0,3,0,3,6,0,3,3,0,3,0,0,9,0,8,3,6,6,0,6,29,3,0,4,0,7,0,0,14,3,3,6,3,0,0,0,15,3,3,0,0,3,0,3,12,3,3,3,0,3,0,6,18,12,20,19,9,25,0,18,103,0,7,30,14,64,15,244,374,156,1527,460,42,392,49,156,2782,2843,6590,1463,133,991,81,404,12505
ILOC10702802,6,4,5,0,0,0,798,813,4,16,8,0,0,0,585,613,6,9,4,3,0,0,377,399,4,7,3,3,0,0,334,351,3,8,12,0,0,0,455,478,23,49,36,6,0,0,2856,2970,0,3,15,4,28,7,156,213,85,912,206,23,162,18,264,1670,1826,4926,1006,90,422,56,1000,9326,1719,3076,1041,141,317,63,780,7137,1179,1834,892,133,225,51,611,4925,866,1332,861,190,182,49,700,4180,528,1049,952,209,181,45,1455,4419,6203,13132,4973,790,1517,289,4966,31870,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,12,6,13,0,0,13,3,0,35,7,6,0,0,0,0,0,13,3,3,3,3,0,3,0,15,0,6,3,0,3,0,0,12,0,3,3,0,0,0,4,10,16,34,9,3,22,9,4,97,6,7,22,10,42,14,139,240,130,1524,382,36,318,34,108,2532,3236,8973,1873,156,1103,82,458,15881
ILOC10702901,0,0,0,0,0,0,64,64,4,0,3,3,5,0,93,108,0,0,0,0,3,0,79,82,0,0,4,3,0,0,55,62,0,3,0,0,0,0,94,97,4,3,7,6,8,0,478,506,3,0,11,18,89,32,154,307,13,111,113,32,227,43,91,630,98,375,271,50,425,63,170,1452,136,442,379,116,448,71,276,1868,147,330,336,117,396,56,313,1695,116,236,244,89,196,50,269,1200,42,95,120,37,69,16,474,853,555,1589,1474,459,1850,331,1747,8005,0,0,0,0,12,4,10,26,0,6,3,0,13,6,3,31,4,3,4,3,34,3,0,51,3,9,10,3,29,3,12,69,9,6,11,0,22,3,4,55,0,7,5,3,18,0,10,43,0,3,0,0,5,0,8,16,16,34,33,9,133,19,47,291,3,0,20,22,156,41,189,431,18,161,154,42,659,59,98,1191,136,524,382,66,1304,91,202,2705
ILOC10703001,3,14,3,0,11,3,351,385,4,8,6,0,14,3,339,374,6,4,10,3,6,0,342,371,7,10,7,0,4,0,315,343,3,8,7,4,12,0,623,657,26,49,36,7,52,9,2394,2573,5,7,47,34,231,101,529,954,126,1023,579,117,1025,186,503,3559,1099,2927,1262,224,2028,348,782,8670,1081,2435,1671,432,1746,301,988,8654,1005,1704,1517,490,1632,258,1266,7872,798,1066,1126,367,782,156,1355,5650,247,713,781,322,454,99,3485,6101,4361,9875,6983,1986,7898,1449,8908,41460,0,0,0,6,20,10,50,86,0,19,15,8,83,12,31,168,9,44,43,7,142,14,45,304,15,32,36,6,125,13,49,276,15,29,44,0,77,3,43,211,10,11,13,0,29,3,35,101,3,0,3,7,4,3,40,60,52,135,154,34,480,58,293,1206,5,17,87,51,443,159,690,1452,226,1772,978,179,2306,291,529,6281,2000,5017,2166,361,5279,478,829,16130
ILOC10703101,0,15,3,0,0,0,855,873,3,10,5,0,5,0,512,535,5,7,0,3,0,0,307,322,3,3,3,0,4,0,226,239,4,5,0,0,0,0,386,395,15,47,11,3,9,0,2622,2707,4,3,17,3,15,3,141,186,38,498,194,26,147,22,314,1239,974,3497,817,90,351,57,1074,6860,902,2086,743,101,250,26,687,4795,545,1015,499,80,191,32,533,2895,357,594,396,85,130,18,474,2054,162,390,371,78,160,22,1136,2319,2982,8083,3037,463,1244,180,4359,20348,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,7,0,21,6,0,6,0,0,33,3,13,3,0,9,0,3,31,3,6,6,0,3,0,3,21,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,3,6,40,18,0,25,0,15,104,4,3,21,6,33,6,103,176,56,828,307,46,321,35,136,1729,1802,6153,1487,154,1111,90,475,11272
ILOC10703102,0,6,0,0,0,0,523,529,7,4,3,3,0,0,407,424,4,8,3,0,0,0,316,331,0,5,3,0,3,0,258,269,4,8,4,0,4,0,412,432,15,31,16,3,11,0,2159,2235,0,3,6,3,9,3,149,173,37,556,90,9,90,8,198,988,741,2454,449,39,178,20,646,4527,737,1568,482,40,157,25,541,3550,626,1124,483,60,107,19,483,2902,486,824,442,68,113,24,506,2463,316,675,502,102,120,20,1104,2839,2943,7204,2454,321,774,119,3627,17442,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,12,0,0,3,0,3,21,0,3,3,0,3,0,0,9,0,0,3,0,0,0,3,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,18,6,0,9,0,9,48,0,6,9,3,16,6,115,155,57,890,155,13,167,17,84,1383,1321,4308,802,72,448,43,225,7219
ILOC19499494,0,5,3,3,0,0,86,97,4,0,0,0,0,0,63,67,0,0,0,0,0,0,60,60,0,0,0,0,0,0,50,50,0,4,0,0,0,0,55,59,4,9,3,3,0,3,386,408,0,0,3,6,18,13,71,111,8,97,41,15,58,22,90,331,109,313,81,24,100,23,224,874,44,117,75,22,53,15,174,500,45,56,57,27,69,12,155,421,39,67,67,21,43,10,134,381,3,30,25,11,18,3,177,267,248,680,349,126,359,98,1025,2885,0,0,0,0,8,0,24,32,0,0,0,3,8,7,24,42,6,4,3,0,21,0,64,98,0,3,6,0,21,3,83,116,0,3,6,3,10,3,68,93,0,0,3,0,7,0,23,33,3,0,3,0,0,0,11,17,9,10,21,6,75,13,297,431,0,0,3,9,25,24,68,129,14,179,65,17,128,31,91,525,190,529,146,41,321,35,311,1573
