region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
LGA16470,3282,6588,32,23,55,3431,3427,6858,56,50,106,861,837,1698,7,12,19,924,899,1823,28,30,58,694,770,1464,8,9,17,730,809,1539,4,3,7,65,93,158,3,3,6,72,99,171,420,436,856,12685,13068,25753,472,444,916,13577,13948,27525,0,0,0,4,0,4,0,0,0,4,0,4,112,110,222,3888,3736,7624,375,234,609,4375,4080,8455,532,546,1078,16577,16804,33381,847,678,1525,17956,18028,35984,5,0,5,138,172,310,22,11,33,165,183,348
LGA16550,6983,13170,69,82,151,6389,7252,13641,55,89,144,1644,1888,3532,17,33,50,1716,2010,3726,48,58,106,1615,2147,3762,25,35,60,1688,2240,3928,5,7,12,282,449,731,5,9,14,292,465,757,322,351,673,20288,21080,41368,964,980,1944,21574,22411,43985,0,0,0,0,0,0,3,0,3,3,0,3,367,476,843,32345,35310,67655,3188,2929,6117,35900,38715,74615,689,827,1516,52633,56390,109023,4155,3909,8064,57477,61126,118603,217,30,247,2923,1943,4866,247,173,420,3387,2146,5533
LGA16610,3047,6061,31,27,58,3177,3235,6412,73,79,152,1055,982,2037,21,12,33,1149,1073,2222,49,48,97,880,780,1660,15,15,30,944,843,1787,8,4,12,31,19,50,0,0,0,39,23,62,565,612,1177,8178,8364,16542,354,339,693,9097,9315,18412,0,0,0,4,3,7,0,0,0,4,3,7,80,95,175,928,1021,1949,61,51,112,1069,1167,2236,645,707,1352,9110,9388,18498,415,390,805,10170,10485,20655,0,3,3,100,126,226,7,3,10,107,132,239
LGA16650,6765,13120,68,79,147,6481,6911,13392,18,16,34,1676,1934,3610,18,26,44,1712,1976,3688,6,10,16,2377,3261,5638,32,39,71,2415,3310,5725,0,0,0,587,902,1489,9,14,23,596,916,1512,173,158,331,24268,24932,49200,1196,1132,2328,25637,26222,51859,0,0,0,0,3,3,0,0,0,0,3,3,105,103,208,18785,19431,38216,1689,1458,3147,20579,20992,41571,278,261,539,43053,44366,87419,2885,2590,5475,46216,47217,93433,3,0,3,495,786,1281,21,38,59,519,824,1343
LGA16700,6560,12234,51,50,101,5760,6649,12409,8,10,18,1504,1919,3423,24,30,54,1536,1959,3495,7,9,16,1469,1881,3350,23,26,49,1499,1916,3415,0,4,4,366,506,872,5,0,5,371,510,881,83,96,179,28220,29241,57461,909,895,1804,29212,30232,59444,0,0,0,0,0,0,0,0,0,0,0,0,63,66,129,17027,19048,36075,932,860,1792,18022,19974,37996,146,162,308,45247,48289,93536,1841,1755,3596,47234,50206,97440,9,9,18,877,1106,1983,197,230,427,1083,1345,2428
LGA16900,9102,17833,96,79,175,9043,9387,18430,95,91,186,2375,2683,5058,20,34,54,2490,2808,5298,54,45,99,1611,1762,3373,23,24,47,1688,1831,3519,6,5,11,140,181,321,7,4,11,153,190,343,822,805,1627,24703,25426,50129,749,743,1492,26274,26974,53248,0,0,0,0,0,0,0,0,0,0,0,0,101,120,221,3091,3703,6794,158,176,334,3350,3999,7349,923,925,1848,27794,29129,56923,907,919,1826,29624,30973,60597,3,3,6,155,304,459,3,7,10,161,314,475
LGA16950,12687,24604,95,109,204,12458,13249,25707,239,253,492,4160,4298,8458,27,55,82,4426,4606,9032,146,129,275,2609,2408,5017,38,35,73,2793,2572,5365,13,7,20,105,86,191,4,7,11,122,100,222,1751,1882,3633,34730,36232,70962,1737,1723,3460,38218,39837,78055,0,0,0,6,8,14,0,0,0,6,8,14,169,176,345,2654,3144,5798,253,253,506,3076,3573,6649,1920,2058,3978,37390,39384,76774,1990,1976,3966,41300,43418,84718,100,15,115,842,712,1554,158,132,290,1100,859,1959
LGA17000,2954,6277,24,22,46,3444,3064,6508,51,37,88,844,831,1675,6,9,15,901,877,1778,25,20,45,493,396,889,9,9,18,527,425,952,0,5,5,31,21,52,4,0,4,35,26,61,364,377,741,9239,8886,18125,381,323,704,9984,9586,19570,0,0,0,6,7,13,0,0,0,6,7,13,26,38,64,726,724,1450,51,41,92,803,803,1606,390,415,805,9971,9617,19588,432,364,796,10793,10396,21189,7,3,10,259,139,398,16,9,25,282,151,433
LGA17050,621,1456,0,8,8,851,636,1487,0,0,0,201,161,362,4,0,4,205,161,366,0,4,4,118,81,199,0,0,0,118,85,203,0,0,0,9,6,15,3,0,3,12,6,18,23,23,46,2213,2092,4305,215,158,373,2451,2273,4724,0,0,0,3,0,3,0,0,0,3,0,3,9,6,15,560,512,1072,113,73,186,682,591,1273,32,29,61,2776,2604,5380,328,231,559,3136,2864,6000,11,0,11,320,191,511,87,59,146,418,250,668
LGA17100,1626,3070,20,19,39,1475,1658,3133,4,3,7,438,448,886,9,3,12,451,454,905,3,0,3,461,647,1108,5,10,15,469,657,1126,0,0,0,155,270,425,5,3,8,160,273,433,30,19,49,8538,8726,17264,461,454,915,9029,9199,18228,0,0,0,0,0,0,0,0,0,0,0,0,24,19,43,7110,6942,14052,799,711,1510,7933,7672,15605,54,38,92,15648,15668,31316,1260,1165,2425,16962,16871,33833,3,3,6,217,225,442,7,12,19,227,240,467
LGA17150,23570,45476,169,187,356,22273,23944,46217,61,58,119,4646,5845,10491,25,71,96,4732,5974,10706,36,32,68,2270,2808,5078,33,60,93,2339,2900,5239,5,3,8,232,293,525,10,9,19,247,305,552,596,563,1159,73037,74574,147611,1818,1754,3572,75451,76891,152342,0,0,0,3,4,7,0,0,0,3,4,7,257,229,486,21450,24591,46041,1439,1308,2747,23146,26128,49274,853,792,1645,94490,99169,193659,3257,3062,6319,98600,103023,201623,18,5,23,464,1211,1675,27,30,57,509,1246,1755
LGA17200,5106,11063,66,73,139,6235,5395,11630,87,100,187,1397,1205,2602,20,17,37,1504,1322,2826,84,84,168,1392,1475,2867,38,28,66,1514,1587,3101,12,9,21,484,643,1127,16,10,26,512,662,1174,52,62,114,3620,3584,7204,319,282,601,3991,3928,7919,0,0,0,0,0,0,3,0,3,3,0,3,858,875,1733,65988,60031,126019,10373,8198,18571,77219,69104,146323,910,937,1847,69608,63615,133223,10695,8480,19175,81213,73032,154245,67,64,131,3118,2462,5580,913,563,1476,4098,3089,7187
LGA17310,7049,13927,59,79,138,7403,7642,15045,235,235,470,2215,2160,4375,24,29,53,2474,2424,4898,162,132,294,1476,1292,2768,21,30,51,1659,1454,3113,9,6,15,77,59,136,3,0,3,89,65,154,1878,2111,3989,20165,21524,41689,852,943,1795,22895,24578,47473,3,0,3,14,12,26,0,0,0,17,12,29,190,162,352,1709,1878,3587,146,139,285,2045,2179,4224,2071,2273,4344,21888,23414,45302,998,1082,2080,24957,26769,51726,80,9,89,568,417,985,60,72,132,708,498,1206
LGA17350,852,1709,12,8,20,878,875,1753,9,3,12,307,260,567,0,10,10,316,273,589,8,10,18,232,217,449,5,0,5,245,227,472,0,0,0,3,0,3,0,3,3,3,3,6,43,42,85,2431,2439,4870,74,78,152,2548,2559,5107,0,0,0,10,9,19,0,0,0,10,9,19,3,4,7,87,99,186,7,7,14,97,110,207,46,46,92,2528,2547,5075,81,85,166,2655,2678,5333,0,0,0,31,53,84,0,3,3,31,56,87
LGA17400,898,1764,7,9,16,914,958,1872,28,22,50,279,261,540,4,0,4,311,283,594,29,26,55,249,203,452,5,5,10,283,234,517,4,0,4,12,9,21,0,0,0,16,9,25,190,222,412,2548,2568,5116,161,134,295,2899,2924,5823,3,0,3,17,15,32,5,0,5,25,15,40,16,10,26,107,134,241,16,7,23,139,151,290,209,232,441,2672,2717,5389,182,141,323,3063,3090,6153,0,0,0,39,63,102,3,5,8,42,68,110
LGA17420,14116,26720,97,128,225,12776,14327,27103,21,23,44,3073,3258,6331,25,38,63,3119,3319,6438,3,15,18,1558,1879,3437,18,21,39,1579,1915,3494,0,0,0,264,381,645,8,5,13,272,386,658,249,270,519,69541,70564,140105,1715,1669,3384,71505,72503,144008,0,0,0,8,11,19,0,0,0,8,11,19,34,35,69,8742,10093,18835,396,408,804,9172,10536,19708,283,305,588,78291,80668,158959,2111,2077,4188,80685,83050,163735,9,4,13,510,544,1054,26,19,45,545,567,1112
LGA17450,382,813,9,9,18,447,395,842,3,4,7,158,134,292,0,0,0,161,138,299,3,0,3,134,82,216,0,3,3,137,85,222,0,3,3,11,7,18,0,0,0,11,10,21,31,23,54,1375,1339,2714,65,59,124,1471,1421,2892,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,34,20,54,9,3,12,43,26,69,31,26,57,1412,1362,2774,74,62,136,1517,1450,2967,21,0,21,118,19,137,0,0,0,139,19,158
LGA17500,1408,2912,10,10,20,1555,1471,3026,20,33,53,534,466,1000,8,0,8,562,499,1061,13,17,30,397,329,726,3,0,3,413,346,759,0,4,4,16,14,30,0,0,0,16,18,34,177,262,439,4501,4327,8828,156,156,312,4834,4745,9579,0,0,0,0,0,0,0,0,0,0,0,0,12,14,26,247,207,454,21,24,45,280,245,525,189,276,465,4748,4534,9282,177,180,357,5114,4990,10104,0,0,0,54,91,145,5,0,5,59,91,150
LGA17550,11251,21455,105,116,221,10594,11679,22273,137,116,253,3050,3365,6415,46,50,96,3233,3531,6764,83,86,169,2218,2333,4551,37,55,92,2338,2474,4812,8,3,11,95,75,170,4,3,7,107,81,188,1022,1021,2043,25767,27266,53033,1070,1114,2184,27859,29401,57260,0,0,0,16,8,24,4,0,4,20,8,28,369,371,740,9254,10738,19992,610,624,1234,10233,11733,21966,1391,1392,2783,35037,38012,73049,1684,1738,3422,38112,41142,79254,6,15,21,481,861,1342,26,47,73,513,923,1436
LGA17620,1691,3606,15,16,31,1997,1759,3756,24,20,44,598,539,1137,5,9,14,627,568,1195,27,7,34,470,346,816,13,7,20,510,360,870,0,0,0,24,8,32,0,0,0,24,8,32,247,238,485,5576,5586,11162,208,247,455,6031,6071,12102,0,0,0,5,0,5,3,0,3,8,0,8,9,6,15,297,297,594,26,16,42,332,319,651,256,244,500,5878,5883,11761,237,263,500,6371,6390,12761,3,6,9,77,123,200,11,0,11,91,129,220
LGA17640,907,1922,12,7,19,1041,931,1972,4,9,13,321,270,591,4,3,7,329,282,611,6,0,6,294,225,519,8,6,14,308,231,539,3,0,3,12,8,20,0,0,0,15,8,23,53,62,115,3059,3054,6113,131,124,255,3243,3240,6483,0,0,0,3,0,3,3,3,6,6,3,9,0,0,0,61,74,135,4,4,8,65,78,143,53,62,115,3123,3128,6251,138,131,269,3314,3321,6635,0,0,0,28,48,76,0,3,3,28,51,79
LGA17650,744,1480,12,0,12,780,784,1564,23,18,41,238,188,426,0,0,0,261,206,467,27,11,38,176,125,301,3,3,6,206,139,345,0,0,0,9,8,17,3,0,3,12,8,20,138,162,300,2412,2478,4890,102,79,181,2652,2719,5371,0,3,3,0,3,3,0,0,0,0,6,6,19,9,28,62,66,128,7,0,7,88,75,163,157,174,331,2474,2547,5021,109,79,188,2740,2800,5540,0,0,0,15,28,43,0,0,0,15,28,43
LGA17700,138,300,0,0,0,165,142,307,0,5,5,60,42,102,0,0,0,60,47,107,6,0,6,50,34,84,0,0,0,56,34,90,0,0,0,6,0,6,0,0,0,6,0,6,17,17,34,509,459,968,25,33,58,551,509,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,0,3,9,3,12,17,17,34,515,462,977,28,33,61,560,512,1072,0,0,0,5,9,14,0,0,0,5,9,14
LGA17750,6831,13479,68,62,130,6992,7149,14141,129,163,292,1854,1881,3735,27,33,60,2010,2077,4087,87,75,162,1257,1168,2425,20,28,48,1364,1271,2635,8,5,13,62,67,129,5,3,8,75,75,150,1125,1214,2339,21928,23286,45214,590,660,1250,23643,25160,48803,0,0,0,14,13,27,0,0,0,14,13,27,92,100,192,2244,2579,4823,145,105,250,2481,2784,5265,1217,1314,2531,24186,25878,50064,735,765,1500,26138,27957,54095,29,13,42,966,889,1855,55,61,116,1050,963,2013
LGA17800,338,762,6,0,6,443,349,792,0,5,5,205,158,363,3,9,12,208,172,380,3,3,6,166,133,299,8,0,8,177,136,313,3,0,3,10,3,13,0,0,0,13,3,16,38,37,75,1589,1499,3088,120,91,211,1747,1627,3374,0,0,0,3,0,3,0,0,0,3,0,3,7,6,13,76,90,166,8,8,16,91,104,195,45,43,88,1668,1589,3257,128,99,227,1841,1731,3572,0,3,3,22,42,64,3,3,6,25,48,73
LGA17850,367,779,0,3,3,427,391,818,8,10,18,122,117,239,0,0,0,130,127,257,19,11,30,125,94,219,3,3,6,147,108,255,0,3,3,3,6,9,0,0,0,3,9,12,93,97,190,1191,1214,2405,27,25,52,1311,1336,2647,0,3,3,0,0,0,0,0,0,0,3,3,9,6,15,43,39,82,4,0,4,56,45,101,102,106,208,1234,1253,2487,31,25,56,1367,1384,2751,0,3,3,25,19,44,3,0,3,28,22,50
LGA17900,424,1063,6,6,12,822,619,1441,97,98,195,223,127,350,5,10,15,325,235,560,90,77,167,238,100,338,11,3,14,339,180,519,15,11,26,13,5,18,3,0,3,31,16,47,714,822,1536,1821,1471,3292,201,169,370,2736,2462,5198,5,4,9,35,15,50,6,3,9,46,22,68,55,45,100,240,130,370,45,12,57,340,187,527,774,871,1645,2096,1616,3712,252,184,436,3122,2671,5793,11,8,19,40,15,55,3,3,6,54,26,80
LGA17950,274,620,0,4,4,371,309,680,16,28,44,95,60,155,0,0,0,111,88,199,28,17,45,102,59,161,5,4,9,135,80,215,3,0,3,3,0,3,0,0,0,6,0,6,130,183,313,1007,979,1986,48,39,87,1185,1201,2386,0,0,0,0,0,0,0,0,0,0,0,0,15,22,37,67,46,113,4,6,10,86,74,160,145,205,350,1074,1025,2099,52,45,97,1271,1275,2546,0,0,0,16,15,31,3,0,3,19,15,34
LGA18000,11580,21916,94,105,199,10494,11733,22227,19,26,45,2488,2974,5462,25,31,56,2532,3031,5563,4,15,19,1443,1716,3159,21,23,44,1468,1754,3222,3,4,7,263,324,587,11,5,16,277,333,610,199,172,371,45379,46121,91500,1141,1114,2255,46719,47407,94126,0,0,0,0,0,0,3,0,3,3,0,3,79,105,184,17755,19525,37280,1160,1073,2233,18994,20703,39697,278,277,555,63134,65646,128780,2304,2187,4491,65716,68110,133826,4,16,20,551,1110,1661,31,34,65,586,1160,1746
LGA18020,1126,2311,17,15,32,1276,1217,2493,39,49,88,434,390,824,11,6,17,484,445,929,40,30,70,402,271,673,8,15,23,450,316,766,3,3,6,21,7,28,0,0,0,24,10,34,376,381,757,3599,3556,7155,224,205,429,4199,4142,8341,3,0,3,19,7,26,0,0,0,22,7,29,11,20,31,116,121,237,11,10,21,138,151,289,390,401,791,3734,3684,7418,235,215,450,4359,4300,8659,8,3,11,30,93,123,4,7,11,42,103,145
LGA18050,2427,4655,35,33,68,2275,2470,4745,9,0,9,588,583,1171,15,12,27,612,595,1207,3,5,8,466,604,1070,7,10,17,476,619,1095,0,3,3,73,89,162,5,3,8,78,95,173,16,19,35,7054,7294,14348,483,472,955,7553,7785,15338,0,0,0,0,0,0,0,0,0,0,0,0,92,77,169,18875,20119,38994,2842,2511,5353,21809,22707,44516,108,96,204,25929,27413,53342,3325,2983,6308,29362,30492,59854,4,11,15,363,393,756,64,62,126,431,466,897
LGA18100,493,985,3,7,10,505,506,1011,0,0,0,200,165,365,8,0,8,208,165,373,3,5,8,171,113,284,4,3,7,178,121,299,0,0,0,7,0,7,0,0,0,7,0,7,39,27,66,1567,1519,3086,58,38,96,1664,1584,3248,0,0,0,0,0,0,3,4,7,3,4,7,0,0,0,56,72,128,7,3,10,63,75,138,39,27,66,1623,1591,3214,68,45,113,1730,1663,3393,0,0,0,12,25,37,6,0,6,18,25,43
LGA18150,868,1748,13,14,27,1058,1023,2081,69,86,155,309,296,605,8,6,14,386,388,774,71,62,133,279,199,478,6,12,18,356,273,629,3,3,6,14,6,20,0,0,0,17,9,26,646,637,1283,2721,2806,5527,178,150,328,3545,3593,7138,0,0,0,4,3,7,0,0,0,4,3,7,36,27,63,100,117,217,9,16,25,145,160,305,682,664,1346,2825,2926,5751,187,166,353,3694,3756,7450,245,25,270,214,67,281,4,20,24,463,112,575
LGA18200,535,1174,8,4,12,710,597,1307,49,61,110,287,244,531,4,0,4,340,305,645,58,47,105,274,172,446,8,3,11,340,222,562,5,6,11,11,3,14,0,0,0,16,9,25,257,312,569,2520,2402,4922,154,116,270,2931,2830,5761,3,0,3,0,0,0,3,0,3,6,0,6,29,34,63,133,109,242,15,11,26,177,154,331,289,346,635,2653,2511,5164,172,127,299,3114,2984,6098,7,0,7,94,39,133,7,0,7,108,39,147
LGA18250,2925,5114,20,16,36,2220,2959,5179,3,3,6,632,806,1438,6,8,14,641,817,1458,3,3,6,532,741,1273,3,14,17,538,758,1296,0,0,0,139,223,362,0,3,3,139,226,365,30,39,69,17477,18322,35799,498,531,1029,18005,18892,36897,0,0,0,0,0,0,0,0,0,0,0,0,33,25,58,12113,13642,25755,857,807,1664,13003,14474,27477,63,64,127,29590,31964,61554,1355,1338,2693,31008,33366,64374,3,0,3,217,406,623,30,28,58,250,434,684
LGA18350,5456,10372,43,38,81,5051,5577,10628,27,35,62,1362,1441,2803,18,18,36,1407,1494,2901,20,18,38,791,763,1554,14,15,29,825,796,1621,3,0,3,46,32,78,3,0,3,52,32,84,326,370,696,17349,18675,36024,650,636,1286,18325,19681,38006,0,0,0,9,6,15,3,0,3,12,6,18,25,22,47,1183,1450,2633,74,73,147,1282,1545,2827,351,392,743,18541,20131,38672,727,709,1436,19619,21232,40851,0,21,21,305,651,956,22,78,100,327,750,1077
LGA18400,5715,12016,48,35,83,6479,5871,12350,32,33,65,1504,1446,2950,14,19,33,1550,1498,3048,21,14,35,854,733,1587,14,10,24,889,757,1646,3,3,6,52,42,94,0,3,3,55,48,103,465,500,965,18844,18868,37712,698,680,1378,20007,20048,40055,0,0,0,18,22,40,0,3,3,18,25,43,13,13,26,533,699,1232,33,34,67,579,746,1325,478,513,991,19395,19589,38984,731,717,1448,20604,20819,41423,3,3,6,70,118,188,10,20,30,83,141,224
LGA18450,21473,42771,205,189,394,21946,22122,44068,200,225,425,6041,6828,12869,68,103,171,6309,7156,13465,124,116,240,4861,5718,10579,81,117,198,5066,5951,11017,6,5,11,519,786,1305,11,18,29,536,809,1345,1460,1509,2969,66631,67836,134467,2104,2186,4290,70195,71531,141726,0,0,0,4,0,4,0,0,0,4,0,4,471,507,978,17457,18455,35912,1396,1119,2515,19324,20081,39405,1931,2016,3947,84092,86291,170383,3500,3305,6805,89523,91612,181135,26,23,49,1228,1695,2923,149,114,263,1403,1832,3235
LGA18500,1952,3261,15,26,41,1332,1987,3319,3,0,3,394,476,870,4,11,15,401,487,888,0,0,0,190,287,477,5,5,10,195,292,487,0,0,0,27,35,62,0,0,0,27,35,62,14,11,25,6957,7318,14275,576,576,1152,7547,7905,15452,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,13302,16013,29315,1919,1889,3808,15247,17929,33176,40,38,78,20259,23331,43590,2495,2465,4960,22794,25834,48628,15,11,26,433,489,922,47,35,82,495,535,1030
LGA18550,21179,40933,227,193,420,20538,22003,42541,258,266,524,6097,6972,13069,66,79,145,6421,7317,13738,141,137,278,3467,3769,7236,54,58,112,3662,3964,7626,9,5,14,231,174,405,4,9,13,244,188,432,2204,2378,4582,56251,59289,115540,2269,2185,4454,60724,63852,124576,3,0,3,6,3,9,3,0,3,12,3,15,320,316,636,6647,8236,14883,438,500,938,7405,9052,16457,2527,2694,5221,62904,67528,130432,2710,2685,5395,68141,72907,141048,12,6,18,598,1088,1686,72,81,153,682,1175,1857
LGA18710,1361,2838,14,15,29,1526,1397,2923,12,8,20,364,331,695,3,4,7,379,343,722,12,3,15,293,205,498,6,5,11,311,213,524,3,0,3,14,8,22,0,0,0,17,8,25,135,130,265,6247,6372,12619,301,317,618,6683,6819,13502,0,0,0,20,22,42,0,0,0,20,22,42,7,3,10,178,233,411,28,22,50,213,258,471,142,133,275,6445,6627,13072,329,339,668,6916,7099,14015,0,0,0,54,104,158,7,0,7,61,104,165
LGA18750,1584,3256,12,16,28,1708,1637,3345,17,20,37,505,483,988,3,6,9,525,509,1034,18,17,35,442,384,826,5,5,10,465,406,871,0,0,0,22,16,38,0,0,0,22,16,38,152,181,333,4819,5032,9851,235,261,496,5206,5474,10680,0,0,0,0,0,0,4,0,4,4,0,4,12,14,26,267,291,558,21,18,39,300,323,623,164,195,359,5086,5323,10409,260,279,539,5510,5797,11307,3,0,3,53,123,176,9,5,14,65,128,193
LGA19399,114,271,0,0,0,164,117,281,0,0,0,41,35,76,0,0,0,41,35,76,4,3,7,56,30,86,0,3,3,60,36,96,0,0,0,0,3,3,0,0,0,0,3,3,13,17,30,409,350,759,7,10,17,429,377,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,61,0,0,0,32,29,61,13,17,30,441,379,820,7,10,17,461,406,867,0,0,0,29,19,48,5,0,5,34,19,53
LGA19499,953,2300,22,12,34,1455,1051,2506,60,40,100,435,320,755,11,4,15,506,364,870,51,16,67,332,164,496,7,6,13,390,186,576,7,3,10,56,26,82,5,3,8,68,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
