region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
LGA10050,12,1088,1683,2771,10,16,26,202,429,631,3,0,3,215,445,660,43,45,88,4804,2250,7054,32,14,46,4879,2309,7188,386,369,755,17513,18686,36199,204,244,448,18103,19299,37402,123,152,275,3386,3944,7330,54,45,99,3563,4141,7704,202,191,393,11410,12105,23515,129,163,292,11741,12459,24200,225,246,471,8116,9141,17257,92,70,162,8433,9457,17890
LGA10110,9,498,837,1335,7,22,29,95,166,261,0,4,4,102,192,294,55,52,107,1723,825,2548,8,5,13,1786,882,2668,477,574,1051,8006,8527,16533,86,94,180,8569,9195,17764,169,205,374,1986,2331,4317,30,30,60,2185,2566,4751,255,317,572,5056,5428,10484,55,61,116,5366,5806,11172,293,358,651,4404,4930,9334,43,43,86,4740,5331,10071
LGA10150,20,1411,1768,3179,4,6,10,97,133,230,0,0,0,101,139,240,9,8,17,1945,879,2824,23,6,29,1977,893,2870,87,91,178,15202,16182,31384,207,245,452,15496,16518,32014,24,25,49,2938,3173,6111,33,28,61,2995,3226,6221,34,36,70,9440,10229,19669,133,151,284,9607,10416,20023,67,67,134,7625,8028,15653,76,76,152,7768,8171,15939
LGA10200,57,2401,2420,4821,0,6,6,170,307,477,0,3,3,170,316,486,11,5,16,2958,1408,4366,40,17,57,3009,1430,4439,84,100,184,27471,26902,54373,518,473,991,28073,27475,55548,26,25,51,5549,5139,10688,109,88,197,5684,5252,10936,52,68,120,16378,16367,32745,314,290,604,16744,16725,33469,45,44,89,14221,13331,27552,194,181,375,14460,13556,28016
LGA10250,16,1014,1703,2717,6,7,13,131,280,411,3,3,6,140,290,430,58,52,110,3902,1692,5594,27,13,40,3987,1757,5744,415,488,903,14616,15878,30494,130,159,289,15161,16525,31686,111,148,259,2571,2844,5415,28,35,63,2710,3027,5737,241,280,521,9765,10539,20304,92,108,200,10098,10927,21025,218,283,501,6475,7306,13781,49,61,110,6742,7650,14392
LGA10300,0,25,49,74,0,0,0,6,15,21,0,0,0,6,15,21,5,3,8,154,84,238,0,0,0,159,87,246,60,69,129,875,820,1695,9,6,15,944,895,1839,5,10,15,106,119,225,0,4,4,111,133,244,35,50,85,649,584,1233,7,6,13,691,640,1331,22,19,41,271,296,567,0,0,0,293,315,608
LGA10350,64,4668,6066,10734,0,10,10,463,930,1393,5,9,14,468,949,1417,93,55,148,12999,4868,17867,142,40,182,13234,4963,18197,517,612,1129,72922,76002,148924,1188,1130,2318,74627,77744,152371,82,96,178,8534,8512,17046,159,150,309,8775,8758,17533,348,421,769,51524,53951,105475,825,776,1601,52697,55148,107845,194,223,417,24014,24964,48978,314,334,648,24522,25521,50043
LGA10470,5,853,1245,2098,5,15,20,156,315,471,0,0,0,161,330,491,67,64,131,3866,1626,5492,35,11,46,3968,1701,5669,532,567,1099,13877,14209,28086,153,124,277,14562,14900,29462,143,170,313,2783,2995,5778,25,18,43,2951,3183,6134,285,280,565,8966,9093,18059,101,83,184,9352,9456,18808,296,347,643,6647,7079,13726,56,48,104,6999,7474,14473
LGA10550,15,741,1200,1941,9,13,22,88,249,337,0,0,0,97,262,359,46,26,72,3568,1350,4918,31,18,49,3645,1394,5039,333,346,679,12225,12658,24883,152,179,331,12710,13183,25893,88,92,180,2046,2183,4229,17,22,39,2151,2297,4448,206,178,384,8501,8627,17128,105,127,232,8812,8932,17744,165,198,363,5067,5495,10562,46,62,108,5278,5755,11033
LGA10600,9,316,515,831,4,4,8,42,76,118,0,0,0,46,80,126,34,17,51,1324,540,1864,7,3,10,1365,560,1925,135,131,266,4787,5093,9880,46,52,98,4968,5276,10244,51,44,95,790,894,1684,10,14,24,851,952,1803,91,67,158,3324,3482,6806,36,37,73,3451,3586,7037,78,86,164,1926,2200,4126,10,25,35,2014,2311,4325
LGA10650,0,165,231,396,0,0,0,21,56,77,0,0,0,21,56,77,8,11,19,802,368,1170,6,3,9,816,382,1198,53,55,108,3185,3222,6407,39,44,83,3277,3321,6598,24,27,51,482,507,989,8,4,12,514,538,1052,33,23,56,2287,2297,4584,36,35,71,2356,2355,4711,28,47,75,1182,1211,2393,7,9,16,1217,1267,2484
LGA10750,119,8067,9657,17724,24,64,88,887,1845,2732,4,9,13,915,1918,2833,319,304,623,21658,9754,31412,199,76,275,22176,10134,32310,3190,3288,6478,117547,120359,237906,1698,1714,3412,122435,125361,247796,557,606,1163,17064,17392,34456,260,246,506,17881,18244,36125,2112,2108,4220,78228,80488,158716,1136,1147,2283,81476,83743,165219,1102,1260,2362,45851,47268,93119,510,532,1042,47463,49060,96523
LGA10800,3,77,147,224,0,0,0,21,48,69,0,0,0,21,48,69,13,11,24,528,245,773,3,3,6,544,259,803,84,88,172,2325,2379,4704,17,22,39,2426,2489,4915,35,22,57,322,305,627,4,5,9,361,332,693,42,46,88,1727,1733,3460,11,19,30,1780,1798,3578,60,41,101,722,788,1510,10,7,17,792,836,1628
LGA10850,3,147,250,397,0,3,3,24,65,89,0,0,0,24,68,92,8,6,14,676,340,1016,7,4,11,691,350,1041,70,68,138,2745,2776,5521,27,32,59,2842,2876,5718,28,27,55,388,388,776,0,5,5,416,420,836,31,36,67,1961,1933,3894,17,22,39,2009,1991,4000,57,44,101,950,1043,1993,5,12,17,1012,1099,2111
LGA10900,38,2708,3809,6517,6,15,21,273,444,717,3,0,3,282,459,741,101,69,170,6873,2966,9839,75,22,97,7049,3057,10106,507,504,1011,29705,31870,61575,278,329,607,30490,32703,63193,130,128,258,3834,4228,8062,38,42,80,4002,4398,8400,316,280,596,20868,22304,43172,212,241,453,21396,22825,44221,266,290,556,10719,11874,22593,74,91,165,11059,12255,23314
LGA10950,3,30,61,91,0,5,5,7,16,23,0,0,0,7,21,28,22,17,39,206,84,290,0,0,0,228,101,329,141,151,292,998,933,1931,19,13,32,1158,1097,2255,44,58,102,142,148,290,4,3,7,190,209,399,98,94,192,741,677,1418,13,9,22,852,780,1632,65,84,149,324,333,657,7,6,13,396,423,819
LGA11000,3,43,67,110,0,0,0,10,19,29,0,0,0,10,19,29,4,3,7,215,105,320,3,0,3,222,108,330,19,16,35,1033,993,2026,13,16,29,1065,1025,2090,5,8,13,97,121,218,5,0,5,107,129,236,12,7,19,789,742,1531,13,10,23,814,759,1573,12,9,21,285,305,590,0,3,3,297,317,614
LGA11050,0,50,76,126,0,0,0,5,16,21,0,0,0,5,16,21,4,3,7,213,95,308,3,0,3,220,98,318,12,11,23,970,959,1929,9,20,29,991,990,1981,8,15,23,146,140,286,3,0,3,157,155,312,11,10,21,717,685,1402,8,17,25,736,712,1448,7,12,19,339,351,690,0,4,4,346,367,713
LGA11100,26,1174,1541,2715,3,3,6,71,164,235,0,0,0,74,167,241,40,14,54,2760,1082,3842,28,14,42,2828,1110,3938,239,271,510,15216,15650,30866,205,204,409,15660,16125,31785,39,32,71,2345,2315,4660,18,35,53,2402,2382,4784,147,172,319,9858,10351,20209,156,151,307,10161,10674,20835,96,103,199,6580,6548,13128,46,52,98,6722,6703,13425
LGA11150,0,56,65,121,0,9,9,8,13,21,0,0,0,8,22,30,41,26,67,154,69,223,3,0,3,198,95,293,306,337,643,687,613,1300,9,19,28,1002,969,1971,73,70,143,124,132,256,9,5,14,206,207,413,199,229,428,477,411,888,10,13,23,686,653,1339,128,137,265,271,292,563,5,7,12,404,436,840
LGA11200,0,17,36,53,4,13,17,6,5,11,0,0,0,10,18,28,39,31,70,66,22,88,0,0,0,105,53,158,423,472,895,281,239,520,5,10,15,709,721,1430,60,47,107,36,53,89,3,0,3,99,100,199,342,381,723,181,150,331,5,4,9,528,535,1063,84,94,178,114,121,235,5,0,5,203,215,418
LGA11250,0,285,357,642,5,10,15,61,123,184,0,0,0,66,133,199,49,48,97,1729,748,2477,24,8,32,1802,804,2606,451,528,979,6701,7102,13803,111,110,221,7263,7740,15003,119,156,275,888,877,1765,13,9,22,1020,1042,2062,290,348,638,5275,5523,10798,93,76,169,5658,5947,11605,201,251,452,1873,1947,3820,20,25,45,2094,2223,4317
LGA11300,28,1281,1473,2754,0,0,0,66,101,167,0,0,0,66,101,167,9,8,17,1438,656,2094,29,11,40,1476,675,2151,41,55,96,12152,12803,24955,163,174,337,12356,13032,25388,10,7,17,2383,2522,4905,42,27,69,2435,2556,4991,25,38,63,7763,8437,16200,111,121,232,7899,8596,16495,23,20,43,5922,6168,12090,81,65,146,6026,6253,12279
LGA11350,21,817,1567,2384,3,3,6,71,172,243,0,3,3,74,178,252,38,17,55,2663,1094,3757,30,7,37,2731,1118,3849,175,200,375,10645,11079,21724,135,134,269,10955,11413,22368,61,55,116,2223,2559,4782,24,24,48,2308,2638,4946,109,116,225,7020,7080,14100,95,90,185,7224,7286,14510,107,109,216,5086,5812,10898,45,50,95,5238,5971,11209
LGA11400,3,310,446,756,0,3,3,49,101,150,0,3,3,49,107,156,18,18,36,1307,588,1895,10,4,14,1335,610,1945,160,162,322,5235,5235,10470,45,57,102,5440,5454,10894,28,37,65,673,666,1339,6,3,9,707,706,1413,93,84,177,3874,3840,7714,27,35,62,3994,3959,7953,76,98,174,1654,1716,3370,18,23,41,1748,1837,3585
LGA11450,17,1570,2271,3841,0,10,10,154,365,519,0,3,3,154,378,532,88,42,130,6231,2286,8517,40,3,43,6359,2331,8690,483,458,941,21989,22842,44831,199,212,411,22671,23512,46183,72,71,143,3706,3897,7603,21,29,50,3799,3997,7796,294,252,546,14365,14944,29309,114,115,229,14773,15311,30084,188,210,398,9420,10022,19442,73,92,165,9681,10324,20005
LGA11500,55,3357,4645,8002,12,47,59,530,1005,1535,3,3,6,545,1055,1600,205,177,382,12704,5639,18343,96,48,144,13005,5864,18869,1697,1997,3694,56541,58824,115365,763,790,1553,59001,61611,120612,379,421,800,7321,7751,15072,115,99,214,7815,8271,16086,1024,1195,2219,39908,41273,81181,524,559,1083,41456,43027,84483,739,918,1657,19540,21055,40595,216,213,429,20495,22186,42681
LGA11520,31,2613,3526,6139,3,0,3,157,289,446,3,3,6,163,292,455,22,8,30,4425,1817,6242,27,11,38,4474,1836,6310,98,116,214,27847,30047,57894,239,247,486,28184,30410,58594,22,32,54,5553,5823,11376,44,53,97,5619,5908,11527,57,62,119,17334,18996,36330,153,178,331,17544,19236,36780,50,79,129,13951,14831,28782,97,87,184,14098,14997,29095
LGA11550,62,4212,4815,9027,3,6,9,346,603,949,0,6,6,349,615,964,37,32,69,7385,3313,10698,97,48,145,7519,3393,10912,281,311,592,54098,54786,108884,833,840,1673,55212,55937,111149,70,94,164,7766,7512,15278,150,135,285,7986,7741,15727,176,196,372,36257,37411,73668,562,584,1146,36995,38191,75186,123,164,287,21079,20603,41682,261,246,507,21463,21013,42476
LGA11600,0,43,69,112,0,0,0,5,18,23,0,0,0,5,18,23,4,10,14,209,94,303,0,5,5,213,109,322,61,71,132,1037,895,1932,21,16,37,1119,982,2101,16,26,42,177,156,333,3,3,6,196,185,381,30,44,74,774,649,1423,19,17,36,823,710,1533,36,37,73,359,355,714,7,4,11,402,396,798
LGA11700,0,26,32,58,4,7,11,0,13,13,3,0,3,7,20,27,16,16,32,89,45,134,3,0,3,108,61,169,294,342,636,518,416,934,18,8,26,830,766,1596,25,40,65,87,83,170,0,0,0,112,123,235,241,269,510,373,285,658,14,6,20,628,560,1188,55,73,128,210,191,401,3,4,7,268,268,536
LGA11720,13,794,1276,2070,12,26,38,147,399,546,4,0,4,163,425,588,143,105,248,5852,2461,8313,53,18,71,6048,2584,8632,882,948,1830,18888,19453,38341,285,275,560,20055,20676,40731,202,218,420,2945,3206,6151,65,41,106,3212,3465,6677,501,554,1055,13224,13392,26616,191,184,375,13916,14130,28046,439,454,893,7057,7778,14835,112,91,203,7608,8323,15931
LGA11730,9,936,1402,2338,18,21,39,190,408,598,0,8,8,208,437,645,120,93,213,5210,2304,7514,56,17,73,5386,2414,7800,956,1039,1995,18577,19075,37652,228,226,454,19761,20340,40101,295,329,624,2902,3228,6130,43,46,89,3240,3603,6843,581,633,1214,12673,12989,25662,168,164,332,13422,13786,27208,473,570,1043,7658,8209,15867,59,72,131,8190,8851,17041
LGA11750,0,47,86,133,3,5,8,5,33,38,0,0,0,8,38,46,38,11,49,502,187,689,3,3,6,543,201,744,250,222,472,1511,1421,2932,19,28,47,1780,1671,3451,66,48,114,381,352,733,5,3,8,452,403,855,149,133,282,972,873,1845,12,16,28,1133,1022,2155,134,109,243,787,754,1541,8,9,17,929,872,1801
LGA11800,24,1577,2637,4214,17,27,44,270,542,812,4,6,10,291,575,866,157,139,296,7088,3182,10270,70,30,100,7315,3351,10666,946,1058,2004,24697,26104,50801,291,344,635,25934,27506,53440,324,364,688,4994,5497,10491,85,79,164,5403,5940,11343,551,585,1136,15863,16591,32454,206,239,445,16620,17415,34035,540,675,1215,12083,13170,25253,126,138,264,12749,13983,26732
LGA11860,0,53,55,108,0,0,0,0,10,10,0,0,0,0,10,10,3,3,6,135,75,210,0,0,0,138,78,216,11,9,20,682,592,1274,7,10,17,700,611,1311,0,8,8,69,83,152,0,0,0,69,91,160,5,8,13,525,439,964,4,4,8,534,451,985,7,3,10,173,180,353,0,5,5,180,188,368
LGA12000,3,63,111,174,0,0,0,9,31,40,0,0,0,9,31,40,8,3,11,345,140,485,0,0,0,353,143,496,32,47,79,1616,1682,3298,15,19,34,1663,1748,3411,8,10,18,203,220,423,0,3,3,211,233,444,26,28,54,1225,1242,2467,14,15,29,1265,1285,2550,13,28,41,489,546,1035,3,3,6,505,577,1082
LGA12050,3,208,310,518,3,3,6,35,86,121,0,0,0,38,89,127,21,15,36,1035,421,1456,13,4,17,1069,440,1509,91,93,184,3720,3809,7529,51,40,91,3862,3942,7804,16,34,50,633,651,1284,5,13,18,654,698,1352,53,44,97,2694,2742,5436,41,36,77,2788,2822,5610,38,68,106,1391,1451,2842,12,16,28,1441,1535,2976
LGA12150,6,61,101,162,3,7,10,5,18,23,0,3,3,8,28,36,31,30,61,242,97,339,3,0,3,276,127,403,454,495,949,1140,1096,2236,24,33,57,1618,1624,3242,93,99,192,161,151,312,9,8,17,263,258,521,316,351,667,907,840,1747,25,29,54,1248,1220,2468,165,179,344,344,361,705,7,10,17,516,550,1066
LGA12200,3,124,206,330,0,0,0,20,63,83,0,0,0,20,63,83,14,16,30,704,317,1021,5,3,8,723,336,1059,119,113,232,2742,2968,5710,29,24,53,2890,3105,5995,10,32,42,408,447,855,4,14,18,422,493,915,80,74,154,2018,2110,4128,21,14,35,2119,2198,4317,34,59,93,956,1112,2068,11,10,21,1001,1181,2182
LGA12300,3,185,306,491,0,3,3,29,83,112,0,3,3,29,89,118,9,7,16,1331,477,1808,11,5,16,1351,489,1840,54,46,100,4482,4468,8950,56,48,104,4592,4562,9154,12,24,36,600,666,1266,12,8,20,624,698,1322,38,23,61,3255,3230,6485,42,33,75,3335,3286,6621,18,36,54,1562,1634,3196,17,16,33,1597,1686,3283
LGA12350,3,215,364,579,4,9,13,35,81,116,3,0,3,42,90,132,25,27,52,1107,483,1590,11,0,11,1143,510,1653,302,303,605,4559,4643,9202,41,34,75,4902,4980,9882,86,65,151,625,645,1270,15,9,24,726,719,1445,214,199,413,3304,3397,6701,33,22,55,3551,3618,7169,124,125,249,1612,1600,3212,19,19,38,1755,1744,3499
LGA12500,0,127,196,323,0,0,0,20,46,66,0,0,0,20,46,66,11,3,14,651,349,1000,4,3,7,666,355,1021,97,82,179,2612,2816,5428,36,33,69,2745,2931,5676,32,24,56,420,492,912,3,5,8,455,521,976,59,47,106,1909,2018,3927,28,26,54,1996,2091,4087,54,48,102,938,1097,2035,6,7,13,998,1152,2150
LGA12600,11,645,1112,1757,18,49,67,142,332,474,0,8,8,160,389,549,264,188,452,3621,1810,5431,30,20,50,3915,2018,5933,1750,1935,3685,12814,13674,26488,175,230,405,14739,15839,30578,498,551,1049,2246,2592,4838,30,28,58,2774,3171,5945,902,956,1858,8328,8891,17219,124,165,289,9354,10012,19366,984,1169,2153,5673,6448,12121,62,67,129,6719,7684,14403
LGA12700,0,193,307,500,0,0,0,20,49,69,0,0,0,20,49,69,15,12,27,965,389,1354,5,5,10,985,406,1391,118,106,224,3412,3323,6735,37,39,76,3567,3468,7035,13,19,32,401,436,837,0,5,5,414,460,874,77,57,134,2497,2422,4919,25,27,52,2599,2506,5105,30,53,83,1098,1144,2242,3,16,19,1131,1213,2344
LGA12750,13,797,1340,2137,12,13,25,111,256,367,0,0,0,123,269,392,91,65,156,4134,1588,5722,28,16,44,4253,1669,5922,679,699,1378,13152,13673,26825,190,207,397,14021,14579,28600,160,171,331,2225,2349,4574,30,37,67,2415,2557,4972,422,425,847,9122,9295,18417,128,132,260,9672,9852,19524,304,332,636,5519,6060,11579,54,78,132,5877,6470,12347
LGA12850,75,4172,5211,9383,6,10,16,513,991,1504,8,7,15,527,1008,1535,76,61,137,10756,4962,15718,145,71,216,10977,5094,16071,519,505,1024,76595,79186,155781,1456,1448,2904,78570,81139,159709,112,113,225,8537,9068,17605,200,185,385,8849,9366,18215,342,373,715,56150,57819,113969,990,1005,1995,57482,59197,116679,209,191,400,23395,25059,48454,441,408,849,24045,25658,49703
LGA12900,0,140,266,406,6,0,6,32,71,103,0,0,0,38,71,109,48,47,95,820,401,1221,5,0,5,873,448,1321,321,343,664,3395,3356,6751,42,58,100,3758,3757,7515,85,96,181,477,559,1036,5,7,12,567,662,1229,188,192,380,2416,2342,4758,27,41,68,2631,2575,5206,155,192,347,1213,1328,2541,10,11,21,1378,1531,2909
LGA12950,3,55,116,171,0,7,7,11,24,35,0,0,0,11,31,42,24,15,39,359,161,520,0,0,0,383,176,559,211,207,418,1525,1619,3144,21,32,53,1757,1858,3615,39,38,77,154,214,368,0,0,0,193,252,445,136,128,264,1135,1187,2322,17,23,40,1288,1338,2626,85,93,178,450,547,997,3,6,9,538,646,1184
LGA13010,3,154,265,419,4,5,9,27,56,83,0,0,0,31,61,92,10,17,27,760,384,1144,4,4,8,774,405,1179,153,170,323,3173,3296,6469,34,41,75,3360,3507,6867,52,50,102,518,578,1096,7,6,13,577,634,1211,90,118,208,2254,2328,4582,23,34,57,2367,2480,4847,89,77,166,1232,1342,2574,13,10,23,1334,1429,2763
LGA13050,0,107,163,270,0,4,4,10,29,39,0,0,0,10,33,43,12,16,28,509,216,725,4,4,8,525,236,761,83,90,173,1932,1933,3865,23,30,53,2038,2053,4091,24,22,46,257,290,547,0,7,7,281,319,600,51,61,112,1416,1389,2805,19,16,35,1486,1466,2952,42,45,87,658,726,1384,5,9,14,705,780,1485
LGA13100,64,4766,6891,11657,17,22,39,517,1072,1589,8,10,18,542,1104,1646,248,175,423,16533,7153,23686,144,48,192,16925,7376,24301,1428,1373,2801,61455,66362,127817,702,810,1512,63585,68545,132130,282,321,603,9512,10494,20006,106,122,228,9900,10937,20837,845,786,1631,41353,44738,86091,506,581,1087,42704,46105,88809,696,737,1433,25393,28022,53415,211,258,469,26300,29017,55317
LGA13310,7,596,950,1546,0,3,3,116,214,330,3,0,3,119,217,336,46,24,70,2794,1272,4066,21,5,26,2861,1301,4162,263,286,549,10422,10624,21046,102,101,203,10787,11011,21798,53,61,114,1752,1856,3608,25,17,42,1830,1934,3764,164,164,328,7020,7165,14185,76,81,157,7260,7410,14670,117,141,258,4346,4605,8951,45,28,73,4508,4774,9282
LGA13320,8,811,1208,2019,9,13,22,130,264,394,0,5,5,139,282,421,96,42,138,4093,1508,5601,41,15,56,4230,1565,5795,493,492,985,12849,13326,26175,169,194,363,13511,14012,27523,143,140,283,2145,2355,4500,31,45,76,2319,2540,4859,291,278,569,8840,9202,18042,123,144,267,9254,9624,18878,267,258,525,5394,5819,11213,52,66,118,5713,6143,11856
LGA13340,8,194,349,543,0,3,3,33,79,112,0,0,0,33,82,115,9,7,16,1015,447,1462,12,5,17,1036,459,1495,68,85,153,4058,3920,7978,53,52,105,4179,4057,8236,19,21,40,459,511,970,8,0,8,486,532,1018,39,48,87,2993,2805,5798,45,33,78,3077,2886,5963,37,43,80,1259,1381,2640,15,16,31,1311,1440,2751
LGA13380,16,900,1555,2455,8,33,41,183,399,582,3,3,6,194,435,629,98,97,195,4914,2054,6968,41,13,54,5053,2164,7217,920,956,1876,17017,18046,35063,211,208,419,18148,19210,37358,255,260,515,2861,3076,5937,36,32,68,3152,3368,6520,535,528,1063,12074,12559,24633,145,142,287,12754,13229,25983,459,544,1003,6682,7473,14155,84,64,148,7225,8081,15306
LGA13450,9,337,622,959,9,9,18,49,196,245,0,0,0,58,205,263,48,37,85,2167,893,3060,11,11,22,2226,941,3167,354,360,714,9224,9331,18555,158,145,303,9736,9836,19572,108,116,224,1373,1334,2707,26,22,48,1507,1472,2979,209,208,417,6315,6370,12685,126,110,236,6650,6688,13338,182,206,388,3556,3605,7161,41,36,77,3779,3847,7626
LGA13500,0,62,91,153,0,0,0,11,30,41,0,0,0,11,30,41,3,3,6,353,153,506,0,3,3,356,159,515,36,29,65,1520,1481,3001,27,28,55,1583,1538,3121,6,10,16,181,157,338,5,3,8,192,170,362,23,23,46,1158,1118,2276,17,23,40,1198,1164,2362,16,14,30,442,430,872,14,5,19,472,449,921
LGA13550,3,178,327,505,3,14,17,47,100,147,0,0,0,50,114,164,69,56,125,1049,497,1546,8,4,12,1126,557,1683,532,517,1049,4188,4182,8370,49,69,118,4769,4768,9537,109,121,230,705,711,1416,13,6,19,827,838,1665,314,290,604,2938,2855,5793,32,41,73,3284,3186,6470,243,270,513,1641,1716,3357,18,27,45,1902,2013,3915
LGA13650,3,64,114,178,0,3,3,8,27,35,0,0,0,8,30,38,18,7,25,329,149,478,0,0,0,347,156,503,169,176,345,1638,1630,3268,25,16,41,1832,1822,3654,37,40,77,196,195,391,3,7,10,236,242,478,117,117,234,1203,1171,2374,21,18,39,1341,1306,2647,73,70,143,508,542,1050,5,6,11,586,618,1204
LGA13660,6,71,152,223,0,3,3,14,40,54,0,0,0,14,43,57,6,8,14,375,226,601,5,4,9,386,238,624,80,58,138,2022,1997,4019,34,31,65,2136,2086,4222,18,25,43,250,267,517,4,8,12,272,300,572,48,38,86,1513,1484,2997,27,22,49,1588,1544,3132,38,38,76,627,649,1276,7,9,16,672,696,1368
LGA13700,3,62,120,182,0,0,0,14,31,45,0,3,3,14,34,48,8,11,19,323,154,477,3,0,3,334,165,499,64,66,130,1391,1447,2838,25,28,53,1480,1541,3021,13,10,23,186,170,356,0,8,8,199,188,387,51,39,90,1031,1065,2096,20,26,46,1102,1130,2232,24,22,46,465,470,935,4,8,12,493,500,993
LGA13800,20,1592,2420,4012,9,13,22,202,467,669,0,3,3,211,483,694,97,69,166,7477,2849,10326,51,25,76,7625,2943,10568,660,642,1302,24713,24913,49626,244,305,549,25617,25860,51477,113,120,233,3396,3456,6852,30,34,64,3539,3610,7149,399,403,802,17351,17425,34776,174,207,381,17924,18035,35959,278,265,543,8988,9322,18310,70,89,159,9336,9676,19012
LGA13850,0,48,66,114,0,4,4,4,21,25,0,0,0,4,25,29,4,0,4,223,105,328,9,0,9,236,105,341,68,52,120,1123,1137,2260,29,32,61,1220,1221,2441,22,16,38,157,164,321,6,4,10,185,184,369,48,26,74,851,873,1724,19,21,40,918,920,1838,28,30,58,358,366,724,10,8,18,396,404,800
LGA13950,47,2993,3552,6545,0,8,8,253,488,741,3,5,8,256,501,757,51,32,83,6738,2834,9572,76,25,101,6865,2891,9756,294,343,637,38171,39394,77565,577,596,1173,39042,40333,79375,67,72,139,6236,6151,12387,96,92,188,6399,6315,12714,197,243,440,24358,25390,49748,386,409,795,24941,26042,50983,110,133,243,16592,16882,33474,204,178,382,16906,17193,34099
LGA14000,84,5808,8045,13853,0,3,3,388,630,1018,3,0,3,391,633,1024,45,34,79,9264,3817,13081,77,21,98,9386,3872,13258,209,245,454,64015,67433,131448,539,626,1165,64763,68304,133067,40,47,87,8672,9051,17723,86,83,169,8798,9181,17979,121,138,259,44257,46827,91084,386,416,802,44764,47381,92145,99,115,214,24125,25528,49653,171,179,350,24395,25822,50217
LGA14100,3,412,697,1109,0,0,0,25,44,69,0,0,0,25,44,69,0,0,0,514,228,742,0,3,3,514,231,745,31,10,41,5273,5494,10767,31,54,85,5335,5558,10893,10,3,13,890,808,1698,6,5,11,906,816,1722,12,5,17,3364,3720,7084,21,42,63,3397,3767,7164,28,6,34,2450,2212,4662,13,15,28,2491,2233,4724
