region_id,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,Cntd_CN_Ewre_Aus_Indig_M,Cntd_CN_Ewre_Aus_Indig_F,Cntd_CN_Ewre_Aus_Indig_P,Ctd_CN_Ewh_Aus_No_Indi_M,Ctd_CN_Ewh_Aus_No_Indi_F,Ctd_CN_Ewh_Aus_No_Indi_P,Ct_CN_Ew_Au_IndSt_nsM,Ct_CN_Ew_Au_IndSt_nsF,Ct_CN_Ew_Au_IndSt_nsP,Ctd_CN_Ewh_Aus_TotM,Ctd_CN_Ewh_Aus_TotF,Ctd_CN_Ewh_Aus_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF
LGA12350,415,378,793,5299,5396,10695,342,317,659,6056,6091,12147,44,42,86,262,273,535,26,24,50,332,339,671,101,77,178,708,661,1369,54,38,92,863,776,1639,83,75,158,600,521,1121,34,32,66,717,628,1345,84,83,167,1003,1098,2101,75,70,145,1162,1251,2413,77,75,152,1576,1550,3126,85,77,162,1738,1702,3440,25,26,51,1150,1294,2444,69,75,144,1244,1395,2639,393,364,757,5018,5142,10160,297,295,592,5708,5801,11509,20,16,36,282,254,536,45,22,67,347,292,639,0,0,0,11,8,19,0,0,0,11,8,19,33,31,64,173,144,317,20,18,38,226,193,419,0,0,0,12,11,23,0,0,0,12,11,23,3,0,3,49,46,95,0,0,0,52,46,98,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0
LGA12500,142,115,257,3123,3384,6507,188,170,358,3453,3669,7122,20,11,31,198,191,389,13,19,32,231,221,452,40,23,63,389,403,792,15,25,40,444,451,895,25,18,43,359,365,724,29,13,42,413,396,809,25,35,60,621,712,1333,40,31,71,686,778,1464,23,21,44,922,934,1856,47,37,84,992,992,1984,9,8,17,634,779,1413,45,43,88,688,830,1518,140,111,251,2926,3203,6129,172,153,325,3238,3467,6705,0,5,5,197,182,379,17,16,33,214,203,417,0,0,0,16,7,23,0,0,0,16,7,23,4,4,8,112,81,193,8,8,16,124,93,217,0,0,0,57,42,99,5,0,5,62,42,104,0,0,0,7,6,13,3,0,3,10,6,16,0,0,0,7,6,13,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA12600,2372,2612,4984,15463,16643,32106,894,821,1715,18729,20076,38805,369,377,746,1183,1042,2225,69,50,119,1621,1469,3090,620,593,1213,2090,2063,4153,147,113,260,2857,2769,5626,479,516,995,2043,2035,4078,135,115,250,2657,2666,5323,495,633,1128,3784,4297,8081,213,178,391,4492,5108,9600,336,383,719,4120,4404,8524,214,206,420,4670,4993,9663,74,110,184,2243,2802,5045,115,159,274,2432,3071,5503,2211,2489,4700,14469,15808,30277,725,723,1448,17405,19020,36425,161,125,286,995,834,1829,169,97,266,1325,1056,2381,3,3,6,26,28,54,0,0,0,29,31,60,165,134,299,985,740,1725,194,111,305,1344,985,2329,3,3,6,125,102,227,20,12,32,148,117,265,0,3,3,68,53,121,16,14,30,84,70,154,0,3,3,32,28,60,0,0,0,32,31,63,3,0,3,13,14,27,3,0,3,19,14,33,0,3,3,9,13,22,3,0,3,12,16,28,0,0,0,0,0,0,0,0
LGA12700,132,131,263,3885,3841,7726,172,157,329,4189,4129,8318,26,16,42,226,204,430,10,4,14,262,224,486,23,34,57,488,489,977,28,15,43,539,538,1077,25,18,43,460,402,862,22,17,39,507,437,944,26,32,58,749,849,1598,33,37,70,808,918,1726,27,23,50,1256,1224,2480,44,46,90,1327,1293,2620,6,9,15,707,672,1379,35,37,72,748,718,1466,129,127,256,3674,3670,7344,143,146,289,3946,3943,7889,3,5,8,212,170,382,29,11,40,244,186,430,0,0,0,11,11,22,3,0,3,14,11,25,0,4,4,114,124,238,8,10,18,122,138,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0
LGA12750,895,920,1815,15708,16322,32030,977,919,1896,17580,18161,35741,128,117,245,781,680,1461,59,56,115,968,853,1821,231,208,439,1707,1666,3373,123,130,253,2061,2004,4065,143,145,288,1414,1319,2733,100,63,163,1657,1527,3184,207,215,422,2603,2830,5433,174,152,326,2984,3197,6181,136,194,330,5037,5369,10406,266,253,519,5439,5816,11255,49,42,91,4165,4459,8624,255,265,520,4469,4766,9235,821,871,1692,14491,15238,29729,844,823,1667,16156,16932,33088,75,50,125,1215,1085,2300,133,95,228,1423,1230,2653,5,4,9,43,33,76,0,0,0,48,37,85,54,39,93,596,495,1091,67,46,113,717,580,1297,3,0,3,196,195,391,13,3,16,212,198,410,0,0,0,36,44,80,0,0,0,36,44,80,0,0,0,17,13,30,0,0,0,17,13,30,0,0,0,9,11,20,0,3,3,9,14,23,0,0,0,6,12,18,3,0,3,9,12,21,0,3,3,3,3,6,0,0
LGA12850,666,657,1323,87480,90415,177895,4375,4173,8548,92521,95245,187766,84,75,159,5942,5561,11503,374,336,710,6400,5972,12372,159,133,292,12362,11739,24101,747,709,1456,13268,12581,25849,159,120,279,13678,13018,26696,609,552,1161,14446,13690,28136,122,174,296,23131,25087,48218,1025,1056,2081,24278,26317,50595,115,119,234,22471,23573,46044,1056,929,1985,23642,24621,48263,27,37,64,9897,11436,21333,564,590,1154,10488,12063,22551,636,638,1274,85415,88587,174002,4156,4010,8166,90207,93235,183442,31,18,49,2064,1829,3893,219,163,382,2314,2010,4324,3,0,3,150,147,297,12,20,32,165,167,332,25,18,43,1586,1501,3087,89,82,171,1700,1601,3301,0,0,0,29,23,52,5,5,10,34,28,62,0,6,6,36,36,72,0,4,4,36,46,82,0,0,0,7,8,15,0,0,0,7,8,15,0,0,0,10,8,18,3,0,3,13,8,21,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0
LGA12900,433,450,883,3959,4013,7972,156,159,315,4548,4622,9170,66,44,110,250,255,505,8,12,20,324,311,635,112,125,237,548,476,1024,14,22,36,674,623,1297,85,84,169,469,409,878,12,14,26,566,507,1073,86,99,185,820,881,1701,34,25,59,940,1005,1945,63,72,135,1119,1102,2221,44,34,78,1226,1208,2434,21,26,47,753,890,1643,44,52,96,818,968,1786,405,428,833,3700,3813,7513,120,134,254,4225,4375,8600,28,22,50,258,200,458,37,26,63,323,248,571,4,4,8,13,10,23,0,0,0,17,14,31,15,17,32,150,111,261,13,6,19,178,134,312,0,0,0,28,24,52,4,6,10,32,30,62,0,0,0,9,9,18,0,0,0,9,9,18,0,0,0,6,9,15,0,0,0,6,9,15,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,0,0,0,0,0
LGA12950,271,264,535,1727,1882,3609,108,116,224,2106,2262,4368,36,24,60,109,114,223,4,3,7,149,141,290,76,62,138,196,219,415,12,14,26,284,295,579,42,45,87,186,193,379,11,7,18,239,245,484,47,63,110,344,388,732,19,16,35,410,467,877,52,60,112,518,536,1054,35,35,70,605,631,1236,18,10,28,374,432,806,26,42,68,418,484,902,247,245,492,1603,1768,3371,96,106,202,1946,2119,4065,24,18,42,122,115,237,13,9,22,159,142,301,6,3,9,10,3,13,0,3,3,16,9,25,11,19,30,72,75,147,9,6,15,92,100,192,0,0,0,13,18,31,4,3,7,17,21,38,0,0,0,7,3,10,0,0,0,7,3,10,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,0,0,0,0,0
LGA13010,253,235,488,3840,3980,7820,192,155,347,4285,4370,8655,33,24,57,206,220,426,10,8,18,249,252,501,45,58,103,466,450,916,26,20,46,537,528,1065,58,44,102,386,378,764,18,10,28,462,432,894,70,49,119,741,777,1518,42,33,75,853,859,1712,38,46,84,1202,1186,2388,57,48,105,1297,1280,2577,10,14,24,840,968,1808,38,36,74,888,1018,1906,240,214,454,3601,3740,7341,162,135,297,4003,4089,8092,15,19,34,241,240,481,28,21,49,284,280,564,0,3,3,16,12,28,0,0,0,16,15,31,12,12,24,168,115,283,12,5,17,192,132,324,0,0,0,8,4,12,0,0,0,8,4,12,4,0,4,32,31,63,4,3,7,40,34,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0
LGA13050,115,114,229,2236,2257,4493,80,76,156,2431,2447,4878,15,11,26,107,92,199,4,7,11,126,110,236,33,23,56,248,231,479,7,6,13,288,260,548,21,14,35,204,191,395,9,3,12,234,208,442,23,22,45,395,421,816,8,12,20,426,455,881,20,31,51,710,696,1406,30,16,46,760,743,1503,3,12,15,573,628,1201,21,31,52,597,671,1268,110,112,222,2059,2078,4137,55,56,111,2224,2246,4470,3,3,6,180,178,358,24,19,43,207,200,407,0,0,0,8,4,12,0,0,0,8,4,12,5,3,8,127,97,224,21,5,26,153,105,258,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,7,3,10,0,3,3,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13100,1784,1773,3557,72578,78587,151165,3963,3755,7718,78325,84115,162440,190,202,392,4587,4412,8999,239,193,432,5016,4807,9823,435,364,799,9506,9267,18773,490,492,982,10431,10123,20554,425,373,798,9269,8648,17917,503,393,896,10197,9414,19611,372,399,771,16780,18258,35038,934,770,1704,18086,19427,37513,293,332,625,19646,21532,41178,1046,945,1991,20985,22809,43794,70,102,172,12789,16470,29259,750,963,1713,13609,17535,31144,1679,1673,3352,69072,75433,144505,3484,3436,6920,74235,80542,154777,104,100,204,3505,3154,6659,480,318,798,4089,3572,7661,15,5,20,101,91,192,7,7,14,123,103,226,97,77,174,2055,1945,4000,175,136,311,2327,2158,4485,0,0,0,68,73,141,17,3,20,85,76,161,5,4,9,103,99,202,12,10,22,120,113,233,0,0,0,17,26,43,0,3,3,17,29,46,0,0,0,18,22,40,3,3,6,21,25,46,0,0,0,13,14,27,3,0,3,16,14,30,0,0,0,3,3,6,3,3
LGA13310,419,361,780,12868,12751,25619,594,487,1081,13881,13599,27480,39,45,84,840,701,1541,35,30,65,914,776,1690,78,80,158,1698,1533,3231,69,66,135,1845,1679,3524,85,63,148,1589,1452,3041,65,51,116,1739,1566,3305,135,91,226,3063,3077,6140,136,102,238,3334,3270,6604,69,58,127,3638,3516,7154,175,104,279,3882,3678,7560,15,23,38,2041,2471,4512,112,135,247,2168,2629,4797,394,342,736,12208,12160,24368,500,441,941,13102,12943,26045,27,17,44,660,591,1251,92,48,140,779,656,1435,3,0,3,29,14,43,3,3,6,35,17,52,22,12,34,666,427,1093,103,43,146,791,482,1273,0,0,0,46,31,77,7,8,15,53,39,92,3,0,3,21,28,49,0,3,3,24,31,55,0,0,0,17,9,26,3,0,3,20,9,29,0,0,0,17,16,33,0,0,0,17,16,33,0,0,0,6,7,13,0,0,0,6,7,13,0,0,0,0,0,0,0,0
LGA13320,662,663,1325,15292,15999,31291,907,908,1815,16861,17570,34431,75,74,149,721,655,1376,46,49,95,842,778,1620,165,136,301,1622,1518,3140,127,105,232,1914,1759,3673,120,135,255,1285,1287,2572,64,68,132,1469,1490,2959,136,129,265,2369,2679,5048,146,137,283,2651,2945,5596,131,145,276,4488,4845,9333,240,185,425,4859,5175,10034,34,44,78,4807,5016,9823,284,363,647,5125,5423,10548,619,617,1236,14136,15002,29138,740,816,1556,15495,16435,31930,43,45,88,1156,998,2154,166,91,257,1365,1134,2499,0,0,0,39,28,67,4,3,7,43,31,74,37,28,65,818,816,1634,133,113,246,988,957,1945,0,0,0,113,115,228,17,14,31,130,129,259,0,3,3,61,47,108,11,13,24,72,63,135,0,0,0,11,7,18,0,0,0,11,7,18,3,0,3,9,11,20,0,0,0,12,11,23,3,0,3,10,16,26,3,0,3,16,16,32,0,0,0,0,3,3,0,0
LGA13340,91,110,201,4621,4542,9163,247,204,451,4959,4856,9815,16,14,30,295,276,571,13,5,18,324,295,619,27,37,64,685,637,1322,44,30,74,756,704,1460,11,15,26,529,472,1001,25,26,51,565,513,1078,16,23,39,889,977,1866,44,37,81,949,1037,1986,17,17,34,1411,1382,2793,68,60,128,1496,1459,2955,5,3,8,812,798,1610,52,47,99,869,848,1717,88,102,190,4378,4330,8708,217,187,404,4683,4619,9302,3,8,11,242,213,455,30,16,46,275,237,512,0,5,5,16,17,33,0,0,0,16,22,38,0,0,0,101,75,176,6,5,11,107,80,187,0,0,0,42,37,79,6,5,11,48,42,90,0,0,0,13,8,21,0,0,0,13,8,21,0,0,0,3,5,8,3,0,3,6,5,11,0,0,0,4,4,8,3,0,3,7,4,11,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,3,0,3,0,0
LGA13380,1230,1272,2502,20340,21573,41913,1088,1038,2126,22658,23883,46541,185,142,327,1133,1079,2212,51,62,113,1369,1283,2652,359,325,684,2567,2458,5025,147,168,315,3073,2951,6024,243,244,487,2092,2088,4180,135,97,232,2470,2429,4899,222,288,510,3641,4197,7838,199,160,359,4062,4645,8707,178,230,408,6228,6595,12823,302,259,561,6708,7084,13792,43,43,86,4677,5158,9835,254,293,547,4974,5494,10468,1155,1192,2347,19093,20420,39513,911,934,1845,21159,22546,43705,74,82,156,1245,1154,2399,178,103,281,1497,1339,2836,3,4,7,56,50,106,3,0,3,62,54,116,60,69,129,731,721,1452,85,44,129,876,834,1710,0,0,0,46,53,99,6,3,9,52,56,108,0,3,3,57,43,100,13,10,23,70,56,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,8,4,12,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,4,0,4,0,0
LGA13450,497,504,1001,10906,10947,21853,832,677,1509,12235,12128,24363,70,58,128,803,765,1568,65,46,111,938,869,1807,114,102,216,1692,1548,3240,134,89,223,1940,1739,3679,101,107,208,1401,1374,2775,107,101,208,1609,1582,3191,115,123,238,2804,2860,5664,229,168,397,3148,3151,6299,84,95,179,2719,2667,5386,190,156,346,2993,2918,5911,13,19,32,1488,1733,3221,107,116,223,1608,1868,3476,472,477,949,10435,10513,20948,751,631,1382,11658,11621,23279,26,25,51,470,435,905,82,46,128,578,506,1084,0,0,0,29,22,51,3,0,3,32,22,54,28,29,57,388,266,654,49,26,75,465,321,786,0,0,0,49,38,87,13,6,19,62,44,106,3,0,3,24,11,35,3,3,6,30,14,44,0,0,0,11,8,19,3,3,6,14,11,25,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13500,45,45,90,1751,1692,3443,74,55,129,1870,1792,3662,4,5,9,111,102,213,3,3,6,118,110,228,15,7,22,261,257,518,13,5,18,289,269,558,10,10,20,205,162,367,9,6,15,224,178,402,4,11,15,346,361,707,13,5,18,363,377,740,8,7,15,514,470,984,23,14,37,545,491,1036,3,6,9,313,341,654,14,21,35,330,368,698,45,45,90,1657,1612,3269,61,46,107,1763,1703,3466,0,0,0,92,81,173,14,9,23,106,90,196,0,0,0,4,8,12,0,0,0,4,8,12,0,0,0,69,43,112,7,10,17,76,53,129,0,0,0,17,14,31,7,0,7,24,14,38,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,4,8,12,0,0,0,4,8,12,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13550,686,678,1364,5027,5070,10097,320,285,605,6033,6033,12066,92,87,179,335,331,666,27,17,44,454,435,889,202,152,354,630,597,1227,38,46,84,870,795,1665,132,128,260,569,582,1151,44,27,71,745,737,1482,122,162,284,1127,1158,2285,70,61,131,1319,1381,2700,110,106,216,1448,1341,2789,71,68,139,1629,1515,3144,29,41,70,918,1062,1980,67,68,135,1014,1171,2185,644,640,1284,4750,4805,9555,276,255,531,5670,5700,11370,42,37,79,277,264,541,44,30,74,363,331,694,3,5,8,5,9,14,0,0,0,8,14,22,34,32,66,322,181,503,55,15,70,411,228,639,0,0,0,22,12,34,4,3,7,26,15,41,3,3,6,28,10,38,9,4,13,40,17,57,3,0,3,6,4,10,0,0,0,9,4,13,0,0,0,3,12,15,3,0,3,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13650,220,221,441,1876,1876,3752,109,95,204,2205,2192,4397,21,25,46,127,134,261,8,0,8,156,159,315,61,71,132,257,210,467,28,23,51,346,304,650,51,31,82,208,182,390,15,6,21,274,219,493,41,44,85,380,419,799,25,27,52,446,490,936,37,40,77,566,529,1095,23,22,45,626,591,1217,10,10,20,339,402,741,9,15,24,358,427,785,204,211,415,1766,1760,3526,98,84,182,2068,2055,4123,16,10,26,111,116,227,10,11,21,137,137,274,0,5,5,10,5,15,0,0,0,10,10,20,6,5,11,37,38,75,3,0,3,46,43,89,0,0,0,6,3,9,0,0,0,6,3,9,3,0,3,8,4,12,3,0,3,14,4,18,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
LGA13660,105,85,190,2335,2306,4641,74,61,135,2514,2452,4966,13,7,20,152,139,291,6,7,13,171,153,324,26,34,60,291,258,549,6,7,13,323,299,622,25,11,36,215,190,405,7,0,7,247,201,448,16,18,34,478,512,990,11,11,22,505,541,1046,17,14,31,679,646,1325,26,17,43,722,677,1399,8,0,8,521,561,1082,17,18,35,546,579,1125,100,82,182,2164,2161,4325,58,53,111,2322,2296,4618,3,3,6,172,146,318,16,8,24,191,157,348,0,0,0,10,13,23,0,0,0,10,13,23,3,5,8,101,70,171,3,3,6,107,78,185,0,0,0,5,3,8,0,0,0,5,3,8,3,0,3,13,11,24,0,0,0,16,11,27,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0
LGA13700,81,81,162,1617,1655,3272,79,70,149,1777,1806,3583,3,13,16,94,93,187,6,3,9,103,109,212,32,17,49,196,213,409,20,5,25,248,235,483,14,12,26,141,140,281,10,7,17,165,159,324,12,20,32,308,334,642,15,19,34,335,373,708,14,15,29,518,492,1010,12,15,27,544,522,1066,7,4,11,360,382,742,16,21,37,383,407,790,81,77,158,1495,1569,3064,70,64,134,1646,1710,3356,3,0,3,121,86,207,7,8,15,131,94,225,0,0,0,3,12,15,0,0,0,3,12,15,3,0,3,47,34,81,6,0,6,56,34,90,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13800,814,794,1608,28737,29076,57813,1506,1427,2933,31057,31297,62354,100,97,197,1987,1866,3853,90,107,197,2177,2070,4247,225,171,396,4229,4030,8259,225,240,465,4679,4441,9120,174,182,356,4376,4029,8405,215,176,391,4765,4387,9152,170,180,350,7446,7769,15215,360,331,691,7976,8280,16256,122,136,258,7560,7755,15315,409,348,757,8091,8239,16330,22,28,50,3138,3627,6765,207,226,433,3367,3881,7248,778,769,1547,27589,28063,55652,1357,1321,2678,29724,30153,59877,37,23,60,1147,1013,2160,147,108,255,1331,1144,2475,3,0,3,47,44,91,3,5,8,53,49,102,34,34,68,851,647,1498,82,38,120,967,719,1686,0,0,0,52,31,83,7,4,11,59,35,94,3,0,3,70,61,131,0,3,3,73,64,137,0,0,0,24,4,28,4,0,4,28,4,32,0,0,0,18,14,32,0,3,3,18,17,35,0,0,0,6,15,21,0,0,0,6,15,21,0,0,0,10,3,13,0,0
LGA13850,91,77,168,1313,1335,2648,75,65,140,1479,1477,2956,17,12,29,69,77,146,3,3,6,89,92,181,28,18,46,167,178,345,11,13,24,206,209,415,12,4,16,145,137,282,13,12,25,170,153,323,18,15,33,271,266,537,17,7,24,306,288,594,14,22,36,403,408,811,13,11,24,430,441,871,3,6,9,257,269,526,17,20,37,277,295,572,87,70,157,1199,1247,2446,59,59,118,1345,1376,2721,6,5,11,113,88,201,14,9,23,133,102,235,3,3,6,6,4,10,0,0,0,9,7,16,4,3,7,92,48,140,12,4,16,108,55,163,0,0,0,30,23,53,5,0,5,35,23,58,0,0,0,6,8,14,0,0,0,6,8,14,0,0,0,24,18,42,0,0,0,24,18,42,0,0,0,7,6,13,0,0,0,7,6,13,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,0,0,0,0,0
LGA13950,385,430,815,45773,46980,92753,2946,2648,5594,49104,50058,99162,61,42,103,3908,3711,7619,252,232,484,4221,3985,8206,64,82,146,5951,5692,11643,386,370,756,6401,6144,12545,74,92,166,6045,5788,11833,444,304,748,6563,6184,12747,101,105,206,14804,15185,29989,952,810,1762,15857,16100,31957,65,84,149,10061,10424,20485,583,513,1096,10709,11021,21730,20,25,45,5004,6180,11184,330,417,747,5354,6622,11976,367,407,774,44654,45974,90628,2796,2567,5363,47817,48948,96765,20,23,43,1118,1006,2124,149,82,231,1287,1111,2398,0,0,0,64,54,118,8,0,8,72,54,126,14,9,23,784,713,1497,53,42,95,851,764,1615,0,0,0,8,12,20,3,0,3,11,12,23,0,0,0,23,24,47,0,0,0,23,24,47,0,0,0,8,4,12,0,0,0,8,4,12,0,0,0,9,5,14,0,0,0,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
