region_id,OH_T_NS_DS_FUA,OH_T_NS_DS_OD_CCH,OH_T_NS_DS_OD_IH_t_SO,OH_T_NS_OD_HF_a_SO,OH_T_NS_DS_OD_Tot,OH_T_NS_DS_NS,OH_T_NS_DS_Tot,OH_Tot_DS_SHouse,OH_Tot_DS_SDRTHT,OH_Tot_DS_F_u_or_a,OH_Tot_DS_OD_CCHb,OH_Tot_DS_OD_IH_t_SO,OH_Tot_DS_OD_HF_a_to_a_s_o,OH_Tot_DS_OD_Tot,OH_Tot_DS_NS,OH_Tot_Tot,T_h_OO_DS_SH,T_h_OO_DS_SDRTHT,T_h_OO_DS_FUA,T_h_OO_DS_OD_CCH,T_h_OO_DS_OD_IH_t_SO,T_h_OO_OD_HF_a_SO,T_h_OO_DS_OD_Tot,T_h_OO_DS_NS,T_h_OO_DS_Tot,T_h_M_DS_SH,T_h_M_DS_SDRTHT,T_h_M_DS_FUA,T_h_M_DS_OD_CCH,T_h_M_DS_OD_IH_t_SO,T_h_M_OD_HF_a_SO,T_h_M_DS_OD_Tot,T_h_M_DS_NS,T_h_M_DS_Tot,T_h_RREA_DS_SH,T_h_RREA_DS_SDRTHT,T_h_RREA_DS_FUA,T_h_RREA_DS_OD_CCH,T_h_RREA_DS_OD_IH_t_SO,T_h_RREA_OD_HF_a_SO,T_h_RREA_DS_OD_Tot,T_h_RREA_DS_NS,T_h_RREA_DS_Tot,T_h_RHA_DS_SH,T_h_RHA_DS_SDRTHT,T_h_RHA_DS_FUA,T_h_RHA_DS_OD_CCH,T_h_RHA_DS_OD_IH_t_SO,T_h_RHA_OD_HF_a_SO,T_h_RHA_DS_OD_Tot,T_h_RHA_DS_NS,T_h_RHA_DS_Tot,T_h_R_PSH_DS_SH,T_h_R_PSH_DS_SDRTHT,T_h_R_PSH_DS_FUA,T_h_R_PSH_DS_OD_CCH,T_h_R_PSH_DS_OD_IH_t_SO,T_h_R_PSH_OD_HF_a_SO,T_h_R_PSH_DS_OD_Tot,T_h_R_PSH_DS_NS,T_h_R_PSH_DS_Tot,T_h_R_HCC_DS_SH,T_h_R_HCC_DS_SDRTHT,T_h_R_HCC_DS_FUA,T_h_R_HCC_DS_OD_CCH,T_h_R_HCC_DS_OD_IH_t_SO,T_h_R_HCC_OD_HF_a_SO,T_h_R_HCC_DS_OD_Tot,T_h_R_HCC_DS_NS,T_h_R_HCC_DS_Tot,T_h_R_OLT_DS_SH,T_h_R_OLT_DS_SDRTHT,T_h_R_OLT_DS_FUA,T_h_R_OLT_DS_OD_CCH,T_h_R_OLT_DS_OD_IH_t_SO,T_h_R_OLT_OD_HF_a_SO,T_h_R_OLT_DS_OD_Tot,T_h_R_OLT_DS_NS,T_h_R_OLT_DS_Tot,T_h_R_LNS_DS_SH,T_h_R_LNS_DS_SDRTHT,T_h_R_LNS_DS_FUA,T_h_R_LNS_DS_OD_CCH,T_h_R_LNS_DS_OD_IH_t_SO,T_h_R_LNS_OD_HF_a_SO,T_h_R_LNS_DS_OD_Tot,T_h_R_LNS_DS_NS,T_h_R_LNS_DS_Tot,T_h_R_Tot_DS_SH,T_h_R_Tot_DS_SDRTHT,T_h_R_Tot_DS_FUA,T_h_R_Tot_DS_OD_CCH,T_h_R_Tot_DS_OD_IH_t_SO,T_h_R_Tot_OD_HF_a_SO,T_h_R_Tot_DS_OD_Tot,T_h_R_Tot_DS_NS,T_h_R_Tot_DS_Tot,T_h_OTT_DS_SH,T_h_OTT_DS_SDRTHT,T_h_OTT_DS_FUA,T_h_OTT_DS_OD_CCH,T_h_OTT_DS_OD_IH_t_SO,T_h_OTT_OD_HF_a_SO,T_h_OTT_DS_OD_Tot,T_h_OTT_DS_NS,T_h_OTT_DS_Tot,T_h_T_NS_DS_SH,T_h_T_NS_DS_SDRTHT,T_h_T_NS_DS_FUA,T_h_T_NS_DS_OD_CCH,T_h_T_NS_DS_OD_IH_t_SO,T_h_T_NS_OD_HF_a_SO,T_h_T_NS_DS_OD_Tot,T_h_T_NS_DS_NS,T_h_T_NS_DS_Tot,T_h_Tot_DS_SH,T_h_Tot_DS_SDRTHT,T_h_Tot_DS_FUA,T_h_Tot_DS_OD_CCH,T_h_Tot_DS_OD_IH_t_SO,T_h_Tot_OD_HF_a_SO,T_h_Tot_DS_OD_Tot,T_h_Tot_DS_NS,T_h_Tot_DS_Tot
LGA17700,0,0,0,0,0,0,17,424,0,0,0,0,3,3,0,427,222,0,0,0,0,3,3,0,225,116,0,0,0,0,0,0,0,116,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,11,82,0,0,0,0,0,0,0,82,5,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,17,442,0,0,0,0,3,3,0,445
LGA17750,103,12,0,3,15,0,536,17369,895,2119,52,6,71,129,20,20532,5961,210,288,17,0,6,23,3,6485,7103,130,183,3,6,9,18,0,7434,2185,314,1183,0,0,31,31,17,3730,959,64,150,0,0,3,3,0,1176,1082,68,178,3,0,13,16,0,1344,36,18,50,0,0,0,0,0,104,467,19,21,17,0,3,20,0,527,109,10,17,3,0,3,6,0,142,4838,493,1599,23,0,53,76,17,7023,93,47,47,0,0,0,0,0,187,416,42,111,12,0,3,15,0,584,18411,922,2228,55,6,71,132,20,21713
LGA17800,3,4,0,0,4,0,52,1343,12,76,16,3,10,29,3,1463,667,5,19,6,0,3,9,3,703,356,0,3,0,3,3,6,0,365,52,3,35,0,0,0,0,0,90,9,0,0,0,0,0,0,0,9,137,4,13,3,0,4,7,0,161,3,0,0,0,0,0,0,0,3,67,0,3,3,0,3,6,0,76,30,0,0,0,0,0,0,0,30,298,7,51,6,0,7,13,0,369,18,0,3,0,0,0,0,0,21,45,0,6,4,0,0,4,0,55,1384,12,82,16,3,13,32,3,1513
LGA17850,0,3,0,0,3,0,39,1071,12,26,6,0,12,18,0,1127,552,0,3,0,0,3,3,0,558,268,0,3,0,0,3,3,0,274,37,9,10,0,0,0,0,0,56,23,0,10,0,0,0,0,0,33,99,3,3,0,3,3,6,0,111,6,0,0,0,0,0,0,0,6,54,0,3,3,0,0,3,0,60,49,0,3,0,0,0,0,0,52,268,12,29,3,3,3,9,0,318,20,0,0,0,0,3,3,0,23,38,3,0,3,0,0,3,0,44,1146,15,35,6,3,12,21,0,1217
LGA17900,5,19,3,3,25,0,109,1575,16,70,159,33,19,211,7,1879,867,3,3,105,24,11,140,7,1020,329,3,6,3,0,3,6,0,344,58,5,10,3,0,0,3,0,76,148,0,20,3,0,0,3,0,171,168,0,11,7,3,3,13,0,192,105,0,19,0,0,0,0,0,124,192,7,26,7,0,5,12,0,237,79,3,3,8,4,5,17,0,102,750,15,89,28,7,13,48,0,902,52,0,0,12,8,0,20,3,75,112,0,8,22,3,3,28,0,148,2110,21,106,170,42,30,242,10,2489
LGA17950,3,0,0,3,3,0,33,868,26,32,9,0,9,18,0,944,448,5,0,7,0,3,10,0,463,225,3,0,0,0,0,0,0,228,18,5,5,0,0,0,0,0,28,51,0,0,0,0,0,0,0,51,102,8,10,6,0,3,9,0,129,12,0,14,0,0,0,0,0,26,71,7,0,4,0,0,4,0,82,40,0,0,0,0,0,0,0,40,294,20,29,10,0,3,13,0,356,10,3,0,0,0,0,0,0,13,31,0,7,0,0,3,3,0,41,1008,31,36,17,0,9,26,0,1101
LGA18000,448,11,0,3,14,0,1077,30474,3094,16559,46,3,86,135,41,50303,12988,914,2984,18,0,13,31,7,16924,13152,779,4842,0,0,14,14,10,18797,2207,484,5634,0,0,30,30,10,8365,201,210,488,0,0,0,0,0,899,1183,268,1413,7,3,22,32,10,2906,42,82,284,0,0,0,0,0,408,102,71,97,10,0,4,14,4,288,128,32,106,0,0,0,0,0,266,3863,1147,8022,17,3,56,76,24,13132,169,164,363,0,0,0,0,0,696,506,112,454,11,0,3,14,0,1086,30678,3116,16665,46,3,86,135,41,50635
LGA18020,8,5,0,3,8,0,104,3141,20,104,20,12,31,63,14,3342,1690,6,16,8,12,15,35,3,1750,814,0,0,3,0,4,7,5,826,162,4,31,0,0,0,0,3,200,81,0,9,0,0,0,0,0,90,354,7,20,4,0,4,8,0,389,11,0,15,0,0,0,0,0,26,116,0,10,0,0,5,5,3,134,73,0,0,0,0,0,0,0,73,797,11,85,4,0,9,13,6,912,42,0,8,0,0,0,0,0,50,103,3,11,5,0,3,8,0,125,3446,20,120,20,12,31,63,14,3663
LGA18050,476,0,0,5,5,0,701,4926,4651,14934,3,3,150,156,58,24725,2311,1580,2549,0,3,15,18,7,6465,1711,1635,2565,3,0,14,17,17,5945,496,837,6793,0,0,78,78,21,8225,10,24,411,0,0,0,0,3,448,248,409,1805,0,0,37,37,7,2506,5,12,93,0,0,0,0,0,110,15,11,96,0,0,4,4,3,129,22,29,153,0,0,0,0,0,204,796,1322,9351,0,0,119,119,34,11622,21,18,97,0,0,0,0,0,136,104,116,476,0,0,5,5,0,701,4943,4671,15038,3,3,153,159,58,24869
LGA18100,5,0,0,0,0,0,52,1368,34,60,5,0,0,5,0,1467,756,4,9,5,0,0,5,0,774,343,0,5,0,0,0,0,0,348,50,9,15,0,0,0,0,0,74,17,0,3,0,0,0,0,0,20,134,0,8,0,0,0,0,0,142,3,14,12,0,0,0,0,0,29,24,0,3,0,0,0,0,0,27,19,3,0,0,0,0,0,0,22,247,26,41,0,0,0,0,0,314,11,0,0,0,0,0,0,0,11,46,4,5,0,0,0,0,0,55,1403,34,60,5,0,0,5,0,1502
