region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
LGA10650,0,9,0,9,0,5,0,5,0,4,3,7,3,5,0,8,0,9,0,9,0,3,3,6,0,3,0,3,3,38,6,47,0,8,0,8,5,3,0,8,0,8,0,8,5,3,0,8,0,8,0,8,0,0,3,3,0,3,0,3,10,33,3,46,0,17,0,17,5,8,0,13,0,12,3,15,8,8,0,16,0,17,0,17,0,3,6,9,0,6,0,6,13,71,9,93
LGA10750,28,430,74,532,26,242,61,329,38,354,100,492,54,293,58,405,35,229,43,307,28,134,28,190,12,92,20,124,221,1774,384,2379,38,376,53,467,38,275,29,342,99,390,42,531,114,364,28,506,77,257,21,355,49,178,22,249,8,99,27,134,423,1939,222,2584,66,806,127,999,64,517,90,671,137,744,142,1023,168,657,86,911,112,486,64,662,77,312,50,439,20,191,47,258,644,3713,606,4963
LGA10800,0,13,4,17,0,9,0,9,0,8,0,8,4,7,0,11,0,14,0,14,0,10,0,10,6,0,0,6,10,61,4,75,0,11,0,11,0,3,6,9,0,12,0,12,0,12,0,12,3,12,0,15,0,5,0,5,0,0,0,0,3,55,6,64,0,24,4,28,0,12,6,18,0,20,0,20,4,19,0,23,3,26,0,29,0,15,0,15,6,0,0,6,13,116,10,139
LGA10850,0,14,0,14,0,8,0,8,0,11,0,11,3,5,0,8,3,7,0,10,0,5,0,5,0,3,3,6,6,53,3,62,3,13,0,16,3,3,0,6,0,3,0,3,3,9,0,12,3,4,4,11,0,4,0,4,0,3,0,3,12,39,4,55,3,27,0,30,3,11,0,14,0,14,0,14,6,14,0,20,6,11,4,21,0,9,0,9,0,6,3,9,18,92,7,117
LGA10900,4,68,6,78,0,48,0,48,9,51,5,65,15,54,0,69,21,55,4,80,8,36,3,47,0,24,4,28,57,336,22,415,3,73,8,84,10,58,0,68,10,62,3,75,16,58,5,79,16,68,0,84,10,34,0,44,4,23,3,30,69,376,19,464,7,141,14,162,10,106,0,116,19,113,8,140,31,112,5,148,37,123,4,164,18,70,3,91,4,47,7,58,126,712,41,879
LGA10950,5,11,5,21,5,13,0,18,0,17,0,17,0,14,7,21,0,16,5,21,0,10,0,10,0,12,0,12,10,93,17,120,0,17,0,17,0,19,0,19,5,19,4,28,5,21,4,30,4,12,0,16,0,7,0,7,0,9,4,13,14,104,12,130,5,28,5,38,5,32,0,37,5,36,4,45,5,35,11,51,4,28,5,37,0,17,0,17,0,21,4,25,24,197,29,250
LGA11000,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,3,0,0,3,0,4,3,7,0,0,0,0,3,10,3,16,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,9,3,12,0,0,0,0,0,3,0,3,0,3,3,6,0,3,0,3,3,6,0,9,0,4,3,7,0,0,0,0,3,19,6,28
LGA11050,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,13,0,13,0,3,3,6,0,0,3,3,0,0,0,0,3,3,0,6,0,3,0,3,0,0,0,0,0,3,0,3,3,12,6,21,0,7,3,10,0,0,3,3,0,0,0,0,3,6,0,9,0,6,0,6,0,3,0,3,0,3,0,3,3,25,6,34
LGA11100,3,17,0,20,0,25,4,29,0,29,3,32,0,34,5,39,4,29,3,36,5,11,3,19,4,10,3,17,16,155,21,192,3,34,4,41,6,20,0,26,0,31,3,34,9,31,0,40,12,23,3,38,3,24,5,32,0,18,3,21,33,181,18,232,6,51,4,61,6,45,4,55,0,60,6,66,9,65,5,79,16,52,6,74,8,35,8,51,4,28,6,38,49,336,39,424
LGA11150,3,25,8,36,0,27,6,33,5,30,5,40,9,49,4,62,9,26,5,40,3,21,5,29,0,15,3,18,29,193,36,258,3,23,20,46,0,25,0,25,8,41,5,54,14,51,8,73,8,31,8,47,5,28,6,39,3,20,5,28,41,219,52,312,6,48,28,82,0,52,6,58,13,71,10,94,23,100,12,135,17,57,13,87,8,49,11,68,3,35,8,46,70,412,88,570
LGA11200,5,37,5,47,0,43,0,43,4,39,5,48,4,52,5,61,9,62,6,77,0,45,0,45,5,18,0,23,27,296,21,344,3,34,11,48,6,43,0,49,9,44,3,56,10,64,3,77,6,54,0,60,4,36,5,45,4,27,4,35,42,302,26,370,8,71,16,95,6,86,0,92,13,83,8,104,14,116,8,138,15,116,6,137,4,81,5,90,9,45,4,58,69,598,47,714
LGA11250,4,59,12,75,4,40,20,64,12,42,36,90,9,41,13,63,4,43,8,55,0,27,4,31,0,13,7,20,33,265,100,398,7,61,12,80,4,65,7,76,13,61,10,84,21,71,15,107,7,51,6,64,8,27,3,38,3,18,8,29,63,354,61,478,11,120,24,155,8,105,27,140,25,103,46,174,30,112,28,170,11,94,14,119,8,54,7,69,3,31,15,49,96,619,161,876
LGA11300,0,8,0,8,0,5,0,5,0,5,0,5,0,9,0,9,5,5,0,10,0,5,0,5,0,0,0,0,5,37,0,42,3,6,0,9,0,6,0,6,0,6,6,12,4,3,0,7,3,7,0,10,0,9,0,9,0,4,0,4,10,41,6,57,3,14,0,17,0,11,0,11,0,11,6,17,4,12,0,16,8,12,0,20,0,14,0,14,0,4,0,4,15,78,6,99
LGA11350,0,27,3,30,0,12,0,12,3,22,0,25,6,31,0,37,3,15,3,21,3,17,0,20,0,6,3,9,15,130,9,154,3,17,3,23,0,18,3,21,4,17,0,21,14,25,3,42,8,27,0,35,5,15,3,23,0,6,3,9,34,125,15,174,3,44,6,53,0,30,3,33,7,39,0,46,20,56,3,79,11,42,3,56,8,32,3,43,0,12,6,18,49,255,24,328
LGA11400,0,16,6,22,0,11,0,11,0,16,0,16,3,21,3,27,4,16,0,20,0,8,0,8,3,3,5,11,10,91,14,115,0,17,6,23,3,10,3,16,5,7,0,12,7,18,5,30,7,12,0,19,3,3,0,6,3,9,3,15,28,76,17,121,0,33,12,45,3,21,3,27,5,23,0,28,10,39,8,57,11,28,0,39,3,11,0,14,6,12,8,26,38,167,31,236
LGA11450,0,58,10,68,0,34,4,38,9,57,0,66,6,54,3,63,11,39,0,50,6,19,0,25,0,12,6,18,32,273,23,328,7,52,7,66,0,40,0,40,4,51,0,55,23,56,0,79,16,35,3,54,0,24,6,30,4,11,3,18,54,269,19,342,7,110,17,134,0,74,4,78,13,108,0,121,29,110,3,142,27,74,3,104,6,43,6,55,4,23,9,36,86,542,42,670
LGA11500,13,217,36,266,12,162,9,183,34,199,8,241,25,159,13,197,27,124,6,157,21,85,11,117,8,28,7,43,140,974,90,1204,33,237,32,302,23,169,19,211,65,259,16,340,73,206,12,291,49,160,20,229,31,109,12,152,12,46,13,71,286,1186,124,1596,46,454,68,568,35,331,28,394,99,458,24,581,98,365,25,488,76,284,26,386,52,194,23,269,20,74,20,114,426,2160,214,2800
LGA11520,0,10,0,10,3,10,0,13,3,20,0,23,0,13,0,13,3,15,0,18,0,7,3,10,3,5,0,8,12,80,3,95,0,10,3,13,0,8,0,8,5,23,0,28,0,21,0,21,6,11,0,17,4,13,0,17,0,7,5,12,15,93,8,116,0,20,3,23,3,18,0,21,8,43,0,51,0,34,0,34,9,26,0,35,4,20,3,27,3,12,5,20,27,173,11,211
LGA11550,0,41,4,45,3,31,4,38,5,38,3,46,5,35,3,43,3,37,7,47,6,25,5,36,0,6,5,11,22,213,31,266,3,23,3,29,0,27,3,30,15,59,6,80,10,44,4,58,17,42,5,64,3,16,3,22,0,18,9,27,48,229,33,310,3,64,7,74,3,58,7,68,20,97,9,126,15,79,7,101,20,79,12,111,9,41,8,58,0,24,14,38,70,442,64,576
LGA11600,0,6,4,10,0,6,0,6,3,6,0,9,0,5,3,8,0,13,0,13,0,0,0,0,3,0,0,3,6,36,7,49,0,9,0,9,0,3,0,3,4,8,0,12,3,6,0,9,0,10,0,10,0,4,0,4,0,7,0,7,7,47,0,54,0,15,4,19,0,9,0,9,7,14,0,21,3,11,3,17,0,23,0,23,0,4,0,4,3,7,0,10,13,83,7,103
LGA11700,4,30,3,37,3,17,10,30,6,38,16,60,11,43,5,59,3,33,3,39,0,25,0,25,3,10,0,13,30,196,37,263,3,37,3,43,6,22,3,31,6,36,0,42,6,38,0,44,8,42,4,54,8,22,0,30,5,18,3,26,42,215,13,270,7,67,6,80,9,39,13,61,12,74,16,102,17,81,5,103,11,75,7,93,8,47,0,55,8,28,3,39,72,411,50,533
LGA11720,15,125,21,161,5,66,21,92,10,108,55,173,23,98,40,161,15,70,11,96,11,44,5,60,3,31,5,39,82,542,158,782,4,113,15,132,15,86,4,105,25,93,8,126,33,102,11,146,34,87,3,124,18,37,10,65,4,35,9,48,133,553,60,746,19,238,36,293,20,152,25,197,35,201,63,299,56,200,51,307,49,157,14,220,29,81,15,125,7,66,14,87,215,1095,218,1528
LGA11730,7,120,28,155,7,79,28,114,24,76,47,147,23,117,29,169,22,96,11,129,14,51,10,75,7,43,11,61,104,582,164,850,14,124,22,160,16,66,14,96,29,119,10,158,39,129,15,183,43,107,11,161,24,59,11,94,6,45,15,66,171,649,98,918,21,244,50,315,23,145,42,210,53,195,57,305,62,246,44,352,65,203,22,290,38,110,21,169,13,88,26,127,275,1231,262,1768
LGA11750,0,28,5,33,3,30,0,33,4,34,5,43,3,28,0,31,0,31,0,31,0,24,0,24,5,5,3,13,15,180,13,208,3,29,6,38,0,17,0,17,0,25,0,25,9,37,0,46,10,22,4,36,0,15,0,15,0,12,0,12,22,157,10,189,3,57,11,71,3,47,0,50,4,59,5,68,12,65,0,77,10,53,4,67,0,39,0,39,5,17,3,25,37,337,23,397
LGA11800,11,134,18,163,8,89,10,107,22,110,11,143,18,120,15,153,16,104,9,129,6,66,6,78,4,32,0,36,85,655,69,809,10,139,24,173,8,96,6,110,29,151,7,187,36,139,12,187,28,102,13,143,27,54,8,89,6,35,14,55,144,716,84,944,21,273,42,336,16,185,16,217,51,261,18,330,54,259,27,340,44,206,22,272,33,120,14,167,10,67,14,91,229,1371,153,1753
LGA11860,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,3,6,0,9,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,6,0,3,0,3,0,0,0,0,3,12,0,15
LGA12000,0,0,0,0,0,3,0,3,0,6,0,6,0,4,0,4,0,4,0,4,0,5,0,5,0,3,0,3,0,25,0,25,0,4,0,4,0,5,0,5,3,3,0,6,0,7,0,7,0,0,0,0,0,3,0,3,0,3,0,3,3,25,0,28,0,4,0,4,0,8,0,8,3,9,0,12,0,11,0,11,0,4,0,4,0,8,0,8,0,6,0,6,3,50,0,53
LGA12050,3,12,0,15,0,4,3,7,0,4,10,14,0,12,8,20,0,18,6,24,0,3,0,3,0,5,0,5,3,58,27,88,3,11,0,14,3,9,0,12,0,10,0,10,3,13,0,16,3,7,3,13,3,4,3,10,0,4,0,4,15,58,6,79,6,23,0,29,3,13,3,19,0,14,10,24,3,25,8,36,3,25,9,37,3,7,3,13,0,9,0,9,18,116,33,167
LGA12150,0,47,8,55,5,26,3,34,7,53,0,60,13,60,0,73,9,44,3,56,3,38,7,48,0,27,3,30,37,295,24,356,11,48,3,62,8,36,4,48,11,53,8,72,15,64,3,82,19,40,4,63,11,30,3,44,3,31,3,37,78,302,28,408,11,95,11,117,13,62,7,82,18,106,8,132,28,124,3,155,28,84,7,119,14,68,10,92,3,58,6,67,115,597,52,764
LGA12200,3,10,3,16,0,3,0,3,0,11,0,11,0,10,0,10,0,12,0,12,4,13,0,17,0,9,0,9,7,68,3,78,0,14,3,17,0,8,0,8,0,14,0,14,3,14,0,17,7,14,0,21,3,6,3,12,4,10,3,17,17,80,9,106,3,24,6,33,0,11,0,11,0,25,0,25,3,24,0,27,7,26,0,33,7,19,3,29,4,19,3,26,24,148,12,184
LGA12300,0,10,0,10,0,3,0,3,0,3,0,3,0,6,0,6,0,8,0,8,3,6,0,9,0,3,0,3,3,39,0,42,0,9,0,9,0,7,0,7,0,5,0,5,7,3,0,10,0,7,0,7,0,0,0,0,0,3,0,3,7,34,0,41,0,19,0,19,0,10,0,10,0,8,0,8,7,9,0,16,0,15,0,15,3,6,0,9,0,6,0,6,10,73,0,83
LGA12350,3,45,10,58,0,18,8,26,5,28,3,36,3,35,7,45,8,34,8,50,6,14,11,31,3,12,7,22,28,186,54,268,9,32,7,48,4,21,3,28,12,21,4,37,14,33,0,47,9,22,8,39,3,27,4,34,3,22,4,29,54,178,30,262,12,77,17,106,4,39,11,54,17,49,7,73,17,68,7,92,17,56,16,89,9,41,15,65,6,34,11,51,82,364,84,530
LGA12500,0,17,6,23,0,3,0,3,0,13,0,13,0,10,0,10,0,7,7,14,0,5,3,8,0,8,0,8,0,63,16,79,0,8,0,8,3,8,0,11,3,6,3,12,4,20,0,24,0,7,0,7,5,4,3,12,0,5,3,8,15,58,9,82,0,25,6,31,3,11,0,14,3,19,3,25,4,30,0,34,0,14,7,21,5,9,6,20,0,13,3,16,15,121,25,161
LGA12600,15,221,35,271,17,174,14,205,31,226,13,270,31,175,19,225,24,170,13,207,10,116,5,131,4,53,17,74,132,1135,116,1383,29,225,45,299,36,169,15,220,49,250,16,315,62,231,21,314,48,184,16,248,24,102,10,136,7,74,29,110,255,1235,152,1642,44,446,80,570,53,343,29,425,80,476,29,585,93,406,40,539,72,354,29,455,34,218,15,267,11,127,46,184,387,2370,268,3025
LGA12700,3,10,0,13,0,10,0,10,4,9,0,13,3,12,0,15,0,14,0,14,3,10,0,13,0,7,0,7,13,72,0,85,0,14,0,14,3,3,0,6,4,17,0,21,3,3,6,12,3,10,0,13,5,6,0,11,0,6,0,6,18,59,6,83,3,24,0,27,3,13,0,16,8,26,0,34,6,15,6,27,3,24,0,27,8,16,0,24,0,13,0,13,31,131,6,168
LGA12750,4,74,19,97,5,37,4,46,10,72,11,93,15,85,13,113,20,54,5,79,7,45,5,57,8,30,8,46,69,397,65,531,4,83,12,99,11,30,3,44,13,74,10,97,30,79,9,118,26,83,13,122,11,56,5,72,7,24,15,46,102,429,67,598,8,157,31,196,16,67,7,90,23,146,21,190,45,164,22,231,46,137,18,201,18,101,10,129,15,54,23,92,171,826,132,1129
LGA12850,14,71,8,93,3,57,7,67,6,51,9,66,3,47,8,58,9,41,8,58,5,41,10,56,3,15,7,25,43,323,57,423,8,60,5,73,4,35,5,44,14,71,7,92,20,52,7,79,23,49,6,78,10,29,3,42,4,24,11,39,83,320,44,447,22,131,13,166,7,92,12,111,20,122,16,158,23,99,15,137,32,90,14,136,15,70,13,98,7,39,18,64,126,643,101,870
LGA12900,3,43,7,53,3,27,0,30,6,35,4,45,3,28,8,39,6,32,3,41,3,19,3,25,4,17,0,21,28,201,25,254,3,43,5,51,3,32,0,35,6,37,7,50,14,33,3,50,5,33,3,41,8,17,3,28,4,15,7,26,43,210,28,281,6,86,12,104,6,59,0,65,12,72,11,95,17,61,11,89,11,65,6,82,11,36,6,53,8,32,7,47,71,411,53,535
LGA12950,0,27,3,30,0,11,0,11,0,14,3,17,3,26,3,32,4,22,0,26,3,21,3,27,3,12,3,18,13,133,15,161,0,27,6,33,0,12,0,12,4,20,3,27,11,25,0,36,6,22,0,28,4,20,6,30,0,9,0,9,25,135,15,175,0,54,9,63,0,23,0,23,4,34,6,44,14,51,3,68,10,44,0,54,7,41,9,57,3,21,3,27,38,268,30,336
LGA13010,3,26,3,32,3,15,12,30,3,17,18,38,5,20,11,36,4,15,6,25,3,8,0,11,0,7,4,11,21,108,54,183,5,15,5,25,0,14,0,14,4,16,6,26,0,21,0,21,6,24,3,33,4,11,0,15,0,7,7,14,19,108,21,148,8,41,8,57,3,29,12,44,7,33,24,64,5,41,11,57,10,39,9,58,7,19,0,26,0,14,11,25,40,216,75,331
LGA13050,4,15,0,19,0,0,0,0,4,7,0,11,0,11,0,11,0,8,0,8,0,11,0,11,0,4,0,4,8,56,0,64,0,5,0,5,0,8,0,8,3,3,0,6,5,11,0,16,7,18,0,25,0,7,0,7,3,6,4,13,18,58,4,80,4,20,0,24,0,8,0,8,7,10,0,17,5,22,0,27,7,26,0,33,0,18,0,18,3,10,4,17,26,114,4,144
LGA13100,7,220,24,251,13,151,8,172,18,184,7,209,23,129,7,159,33,139,19,191,18,75,9,102,7,52,12,71,119,950,86,1155,12,185,14,211,15,131,15,161,37,156,7,200,49,142,8,199,54,147,10,211,19,96,9,124,12,64,24,100,198,921,87,1206,19,405,38,462,28,282,23,333,55,340,14,409,72,271,15,358,87,286,29,402,37,171,18,226,19,116,36,171,317,1871,173,2361
LGA13310,4,41,4,49,3,17,16,36,3,33,33,69,5,26,34,65,4,31,12,47,0,15,5,20,3,9,3,15,22,172,107,301,3,30,6,39,3,24,0,27,5,30,8,43,13,34,0,47,11,26,0,37,4,15,3,22,3,14,5,22,42,173,22,237,7,71,10,88,6,41,16,63,8,63,41,112,18,60,34,112,15,57,12,84,4,30,8,42,6,23,8,37,64,345,129,538
LGA13320,4,68,10,82,0,33,4,37,5,56,0,61,23,52,0,75,15,57,9,81,9,41,3,53,7,23,3,33,63,330,29,422,8,68,11,87,4,44,3,51,11,43,3,57,16,50,3,69,24,53,3,80,12,47,3,62,3,32,9,44,78,337,35,450,12,136,21,169,4,77,7,88,16,99,3,118,39,102,3,144,39,110,12,161,21,88,6,115,10,55,12,77,141,667,64,872
LGA13340,4,5,0,9,0,3,0,3,0,4,5,9,0,8,0,8,0,8,0,8,0,6,0,6,3,3,0,6,7,37,5,49,0,12,3,15,0,3,0,3,3,11,0,14,5,4,0,9,3,5,0,8,3,5,0,8,0,3,0,3,14,43,3,60,4,17,3,24,0,6,0,6,3,15,5,23,5,12,0,17,3,13,0,16,3,11,0,14,3,6,0,9,21,80,8,109
LGA13380,11,129,19,159,8,71,3,82,8,97,9,114,18,86,4,108,19,83,5,107,10,58,6,74,7,34,3,44,81,558,49,688,13,104,23,140,13,90,3,106,20,100,6,126,37,117,7,161,40,87,8,135,23,64,9,96,8,29,5,42,154,591,61,806,24,233,42,299,21,161,6,188,28,197,15,240,55,203,11,269,59,170,13,242,33,122,15,170,15,63,8,86,235,1149,110,1494
LGA13450,0,45,9,54,4,38,5,47,11,47,4,62,5,50,0,55,9,38,7,54,3,22,5,30,0,6,5,11,32,246,35,313,3,51,5,59,5,45,0,50,10,53,5,68,9,39,4,52,6,48,3,57,3,28,8,39,0,18,3,21,36,282,28,346,3,96,14,113,9,83,5,97,21,100,9,130,14,89,4,107,15,86,10,111,6,50,13,69,0,24,8,32,68,528,63,659
LGA13500,0,5,0,5,0,5,0,5,0,0,3,3,0,3,0,3,3,3,0,6,0,0,3,3,0,3,0,3,3,19,6,28,3,3,0,6,0,5,0,5,0,4,0,4,3,3,0,6,0,3,0,3,0,3,0,3,0,3,3,6,6,24,3,33,3,8,0,11,0,10,0,10,0,4,3,7,3,6,0,9,3,6,0,9,0,3,3,6,0,6,3,9,9,43,9,61
LGA13550,4,55,17,76,0,46,10,56,9,56,5,70,4,43,4,51,7,59,3,69,6,31,4,41,0,25,3,28,30,315,46,391,3,60,12,75,3,46,3,52,6,63,8,77,21,65,3,89,11,51,7,69,7,30,6,43,0,28,9,37,51,343,48,442,7,115,29,151,3,92,13,108,15,119,13,147,25,108,7,140,18,110,10,138,13,61,10,84,0,53,12,65,81,658,94,833
LGA13650,3,21,7,31,3,20,0,23,0,15,0,15,0,18,4,22,3,11,3,17,0,13,3,16,0,11,0,11,9,109,17,135,0,12,0,12,3,10,3,16,5,15,0,20,8,20,0,28,3,18,3,24,4,9,3,16,0,7,3,10,23,91,12,126,3,33,7,43,6,30,3,39,5,30,0,35,8,38,4,50,6,29,6,41,4,22,6,32,0,18,3,21,32,200,29,261
LGA13660,4,17,0,21,0,6,0,6,0,6,0,6,6,6,0,12,3,6,0,9,0,6,0,6,0,4,3,7,13,51,3,67,0,8,3,11,0,0,0,0,0,10,0,10,0,7,0,7,4,3,0,7,0,5,0,5,3,0,0,3,7,33,3,43,4,25,3,32,0,6,0,6,0,16,0,16,6,13,0,19,7,9,0,16,0,11,0,11,3,4,3,10,20,84,6,110
LGA13700,4,9,0,13,0,3,0,3,0,4,0,4,3,3,0,6,0,7,4,11,0,4,0,4,0,6,0,6,7,36,4,47,0,0,3,3,0,3,3,6,0,4,0,4,5,12,0,17,0,6,0,6,0,3,0,3,0,3,3,6,5,31,9,45,4,9,3,16,0,6,3,9,0,8,0,8,8,15,0,23,0,13,4,17,0,7,0,7,0,9,3,12,12,67,13,92
LGA13800,5,71,12,88,8,72,3,83,5,77,4,86,17,66,3,86,12,58,5,75,0,45,4,49,0,18,0,18,47,407,31,485,5,84,16,105,7,68,0,75,14,70,7,91,21,69,3,93,31,61,3,95,6,30,3,39,6,19,4,29,90,401,36,527,10,155,28,193,15,140,3,158,19,147,11,177,38,135,6,179,43,119,8,170,6,75,7,88,6,37,4,47,137,808,67,1012
LGA13850,0,9,0,9,0,3,0,3,5,6,3,14,3,6,0,9,0,7,0,7,0,6,0,6,0,4,0,4,8,41,3,52,0,4,0,4,3,0,0,3,0,7,4,11,0,0,0,0,6,11,0,17,0,5,0,5,3,0,0,3,12,27,4,43,0,13,0,13,3,3,0,6,5,13,7,25,3,6,0,9,6,18,0,24,0,11,0,11,3,4,0,7,20,68,7,95
LGA13950,3,31,6,40,3,32,4,39,0,43,0,43,10,39,7,56,5,32,3,40,7,12,4,23,3,15,3,21,31,204,27,262,3,35,8,46,4,34,5,43,12,39,0,51,9,37,9,55,5,39,5,49,9,24,3,36,3,22,0,25,45,230,30,305,6,66,14,86,7,66,9,82,12,82,0,94,19,76,16,111,10,71,8,89,16,36,7,59,6,37,3,46,76,434,57,567
LGA14000,0,19,0,19,3,19,3,25,3,31,3,37,0,31,3,34,0,18,4,22,3,14,0,17,5,12,0,17,14,144,13,171,3,30,3,36,3,20,0,23,6,31,0,37,5,34,5,44,14,24,0,38,4,15,0,19,3,10,4,17,38,164,12,214,3,49,3,55,6,39,3,48,9,62,3,74,5,65,8,78,14,42,4,60,7,29,0,36,8,22,4,34,52,308,25,385
LGA14100,0,17,0,17,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,6,17,3,26,0,0,3,3,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,17,3,20,0,0,0,0,0,3,0,3,3,4,0,7,0,0,0,0,3,0,0,3,0,0,3,3,6,24,6,36
LGA14150,0,28,7,35,5,12,0,17,3,27,0,30,3,14,4,21,4,19,5,28,3,10,4,17,0,7,0,7,18,117,20,155,3,14,4,21,3,17,4,24,3,26,0,29,4,28,3,35,4,25,0,29,3,12,3,18,5,6,3,14,25,128,17,170,3,42,11,56,8,29,4,41,6,53,0,59,7,42,7,56,8,44,5,57,6,22,7,35,5,13,3,21,43,245,37,325
LGA14200,0,54,12,66,6,23,3,32,9,43,4,56,11,45,4,60,13,42,10,65,3,25,3,31,3,16,5,24,45,248,41,334,3,45,14,62,3,24,3,30,8,36,6,50,16,50,6,72,7,30,6,43,10,28,3,41,3,11,5,19,50,224,43,317,3,99,26,128,9,47,6,62,17,79,10,106,27,95,10,132,20,72,16,108,13,53,6,72,6,27,10,43,95,472,84,651
LGA14250,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,0,0,3,0,3,0,3,3,0,0,3,3,3,0,6,3,0,0,3,0,4,0,4,12,10,0,22,0,3,0,3,3,0,0,3,0,3,0,3,3,0,0,3,3,7,0,10,3,0,0,3,0,4,0,4,12,17,0,29
LGA14300,0,10,9,19,0,5,35,40,3,7,69,79,3,6,59,68,3,9,15,27,0,0,5,5,3,3,0,6,12,40,192,244,0,3,5,8,0,5,0,5,0,12,0,12,3,11,0,14,3,9,0,12,3,6,0,9,0,0,3,3,9,46,8,63,0,13,14,27,0,10,35,45,3,19,69,91,6,17,59,82,6,18,15,39,3,6,5,14,3,3,3,9,21,86,200,307
LGA14350,11,114,38,163,7,68,47,122,14,101,80,195,13,105,50,168,34,110,22,166,25,68,8,101,10,42,10,62,114,608,255,977,10,127,26,163,18,85,15,118,29,123,11,163,49,121,14,184,41,116,11,168,19,85,10,114,7,43,9,59,173,700,96,969,21,241,64,326,25,153,62,240,43,224,91,358,62,226,64,352,75,226,33,334,44,153,18,215,17,85,19,121,287,1308,351,1946
