region_id,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,InfPrim_Indig_M,InfPrim_Indig_F,InfPrim_Indig_P,InfPrim_NonInd_M,InfPrim_NonInd_F,InfPrim_NonInd_P,InfPrim_Indig_st_nsM,InfPrim_Indig_st_nsF,InfPrim_Indig_st_nsP,InfPrim_TotM,InfPrim_TotF,InfPrim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TFEI_FT_St_15_24_In_M,TFEI_FT_St_15_24_Id_F,TFEI_FT_St_15_24_Id_P,TFEI_FT_St_15_24_No_Id_M,TFEI_FT_St_15_24_No_Id_F,TFEI_FT_St_15_24_No_I_P,TFEI_FT_St_15_24_I_s_n_s_M,TFEI_FT_St_15_24_I_s_n_s_F,TFEI_FT_St_15_24_I_s_n_s_P,TFEI_FT_St_15_24_TotM,TFEI_FT_St_15_24_TotF,TFEI_FT_St_15_24_TotP,TFEI_FT_St_25over_Id_M,TFEI_FT_St_25over_Id_F,TFEI_FT_St_25over_Id_P,TFEI_FT_St_25ov_Non_Id_M,TFEI_FT_St_25ov_Non_Id_F,TFEI_FT_St_25ov_Non_Id_P,TFEI_FT_St_25ov_I_s_n_st_M,TFEI_FT_St_25ov_I_s_n_st_F,TFEI_FT_St_25ov_I_s_n_st_P,TFEI_FT_St_25ov_TotM,TFEI_FT_St_25ov_TotF,TFEI_FT_St_25ov_TotP,TFEI_PT_St_15_24_Id_M,TFEI_PT_St_15_24_Id_F,TFEI_PT_St_15_24_Id_P,TFEI_PT_St_15_24_Non_Id_M,TFEI_PT_St_15_24_No_Id_F,TFEI_PT_St_15_24_No_Id_P,TFEI_PT_St_15_24_I_s_n_s_M,TFEI_PT_St_15_24_I_s_n_s_F,TFEI_PT_St_15_24_I_s_n_s_P,TFEI_PT_St_15_24_TotM,TFEI_PT_St_15_24_TotF,TFEI_PT_St_15_24_TotP,TFEI_PT_St_25ov_Id_M,TFEI_PT_St_25ov_Id_F,TFEI_PT_St_25ov_Id_P,TFEI_PT_St_25ov_Non_Id_M,TFEI_PT_St_25ov_Non_Id_F,TFEI_PT_St_25ov_Non_Id_P,TFEI_PT_St_25ov_I_s_n_s_M,TFEI_PT_St_25ov_I_s_n_s_F,TFEI_PT_St_25ov_Id_s_n_s_P,TFEI_PT_St_25ov_TotM,TFEI_PT_St_25ov_TotF,TFEI_PT_St_25ov_TotP,TFEI_FT_PT_s_s_nt_st_Id_M,TFEI_FT_PT_s_s_nt_st_Id_F,TFEI_FT_PT_s_s_nt_st_Id_P,TFEI_FT_PT_s_s_nt_s_N_I_M,TFEI_FT_PT_s_s_n_st_N_I_F,TFEI_FT_PT_s_s_n_s_No_Id_P,TFEI_F_P_s_s_n_s_I_s_n_s_M,TFEI_F_P_s_s_n_s_I_s_n_s_F,TFEI_F_P_s_s_n_s_I_s_n_s_P,TFEI_FT_PT_s_s_nt_st_To_M,TFEI_FT_PT_s_s_nt_st_To_F,TFEI_FT_PT_s_s_nt_st_To_P,TFEI_Tot_Indig_M,TFEI_Tot_Indig_F,TFEI_Tot_Indig_P,TFEI_Tot_NonInd_M,TFEI_Tot_NonInd_F,TFEI_Tot_NonInd_P,TFEI_Tot_IndSt_nsM,TFEI_Tot_IndSt_nsF,TFEI_Tot_IndSt_nsP,TFEI_Tot_TotM,TFEI_Tot_TotF,TFEI_Tot_TotP,UT_FT_S_15_24_Ind_M,UT_FT_S_15_24_Ind_F,UT_FT_S_15_24_Ind_P,UT_FT_S_15_24_NonInd_M,UT_FT_S_15_24_NonInd_F,UT_FT_S_15_24_NonInd_P,UT_FT_S_15_24_In_st_nsM,UT_FT_S_15_24_In_st_nsF,UT_FT_S_15_24_In_st_nsP,UT_FT_S_15_24_TotM,UT_FT_S_15_24_TotF,UT_FT_S_15_24_TotP,UT_FT_S_25_over_Ind_M,UT_FT_S_25_over_Ind_F,UT_FT_S_25_over_Ind_P,UT_FT_S_25ov_NonInd_M,UT_FT_S_25ov_NonInd_F,UT_FT_S_25ov_NonInd_P,UT_FT_S_25ov_IndSt_nsM,UT_FT_S_25ov_IndSt_nsF,UT_FT_S_25ov_IndSt_nsP,UT_FT_S_25ov_TotM,UT_FT_S_25ov_TotF,UT_FT_S_25ov_TotP,UT_PT_S_15_24_Ind_M,UT_PT_S_15_24_Ind_F,UT_PT_S_15_24_Ind_P,UT_PT_S_15_24_No_Ind_M,UT_PT_S_15_24_NonInd_F,UT_PT_S_15_24_NonInd_P,UT_PT_S_15_24_In_st_nsM,UT_PT_S_15_24_In_st_nsF,UT_PT_S_15_24_In_st_nsP,UT_PT_S_15_24_TotM,UT_PT_S_15_24_TotF,UT_PT_S_15_24_TotP,UT_PT_S_25over_In_M,UT_PT_S_25over_In_F,UT_PT_S_25over_In_P,UT_PT_S_25over_Non_In_M,UT_PT_S_25over_Non_In_F,UT_PT_S_25over_Non_In_P,UT_PT_S_25ov_In_s_nsM,UT_PT_S_25ov_In_s_nsF,UT_PT_S_25ov_In_s_nsP,UT_PT_S_25over_TotM,UT_PT_S_25over_TotF,UT_PT_S_25over_TotP,UT_FT_PT_stud_st_ns_Ind_M,UT_FT_PT_stud_st_ns_Ind_F,UT_FT_PT_stud_st_ns_Ind_P,UT_FT_PT_stu_st_ns_NonInd_M,UT_FT_PT_stu_st_ns_NonInd_F,UT_FT_PT_stu_st_ns_NonInd_P,UT_FT_PT_st_st_ns_In_st_nsM,UT_FT_PT_st_st_ns_In_st_nsF,UT_FT_PT_st_st_ns_In_st_nsP,UT_FT_PT_stu_st_ns_TotM,UT_FT_PT_stu_st_ns_TotF,UT_FT_PT_stu_st_ns_TotP,UT_Tot_Indig_M,UT_Tot_Indig_F,UT_Tot_Indig_P,UT_Tot_NonInd_M,UT_Tot_NonInd_F,UT_Tot_NonInd_P,UT_Tot_IndigStat_nsM,UT_Tot_IndigStat_nsF,UT_Tot_IndigStat_nsP,UT_Tot_TotM,UT_Tot_TotF,UT_Tot_TotP,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF,OEI_IndSt_nsP,OEI_TotM,OEI_TotF,OEI_TotP,T_EI_ns_Ind_M,T_EI_ns_Ind_F,T_EI_ns_Ind_P,T_EI_ns_NonInd_M,T_EI_ns_NonInd_F,T_EI_ns_NonInd_P,T_EI_ns_IndSt_nsM,T_EI_ns_IndSt_nsF
LGA18200,4,8,12,69,48,117,0,0,0,73,56,129,43,41,84,246,216,462,6,7,13,295,264,559,24,29,53,179,172,351,6,3,9,209,204,413,3,3,6,7,13,20,0,0,0,10,16,26,0,0,0,3,6,9,0,0,0,3,6,9,3,3,6,31,13,44,0,0,0,34,16,50,3,6,9,35,38,73,0,0,0,38,44,82,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,76,70,146,0,0,0,85,82,167,0,0,0,5,11,16,0,0,0,5,11,16,0,3,3,5,8,13,0,0,0,5,11,16,0,0,0,0,5,5,0,0,0,0,5,5,0,3,3,4,25,29,0,0,0,4,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,49,63,0,0,0,14,55,69,0,0,0,9,12,21,0,0,0,9,12,21,25,34,59,95,100,195,143,96
LGA18250,4,3,7,770,680,1450,9,0,9,783,683,1466,10,5,15,2788,2563,5351,23,21,44,2821,2589,5410,7,4,11,1939,2012,3951,21,16,37,1967,2032,3999,0,0,0,99,127,226,4,0,4,103,127,230,0,0,0,80,149,229,0,4,4,80,153,233,0,0,0,108,60,168,0,0,0,108,60,168,0,0,0,192,386,578,0,0,0,192,386,578,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,484,725,1209,4,4,8,488,729,1217,0,6,6,1146,1341,2487,10,5,15,1156,1352,2508,0,3,3,294,367,661,0,0,0,294,370,664,0,0,0,126,112,238,0,0,0,126,112,238,0,0,0,476,551,1027,3,0,3,479,551,1030,0,0,0,11,18,29,0,0,0,11,18,29,0,9,9,2053,2389,4442,13,5,18,2066,2403,4469,0,0,0,247,395,642,6,4,10,253,399,652,5,3,8,481,569,1050,1312,1228
LGA18350,12,15,27,423,399,822,6,5,11,441,419,860,63,75,138,1863,1728,3591,26,25,51,1952,1828,3780,58,48,106,1492,1690,3182,11,7,18,1561,1745,3306,0,3,3,46,67,113,0,0,0,46,70,116,0,7,7,26,59,85,0,0,0,26,66,92,7,6,13,191,121,312,0,0,0,198,127,325,4,5,9,166,334,500,3,0,3,173,339,512,0,0,0,0,7,7,0,0,0,0,7,7,11,21,32,429,588,1017,3,0,3,443,609,1052,0,6,6,120,173,293,3,0,3,123,179,302,3,0,3,37,102,139,0,0,0,40,102,142,3,0,3,30,31,61,0,0,0,33,31,64,0,0,0,163,258,421,0,4,4,163,262,425,0,0,0,3,4,7,0,0,0,3,4,7,6,6,12,353,568,921,3,4,7,362,578,940,0,5,5,84,165,249,3,0,3,87,170,257,15,44,59,541,707,1248,704,583
LGA18400,23,13,36,548,464,1012,8,5,13,579,482,1061,94,90,184,2167,2011,4178,22,31,53,2283,2132,4415,61,68,129,1538,1540,3078,12,22,34,1611,1630,3241,3,3,6,54,81,135,0,0,0,57,84,141,0,3,3,16,48,64,3,0,3,19,51,70,10,3,13,340,154,494,3,3,6,353,160,513,10,7,17,115,201,316,0,0,0,125,208,333,0,3,3,10,3,13,0,0,0,10,6,16,23,19,42,535,487,1022,6,3,9,564,509,1073,3,9,12,204,311,515,6,0,6,213,320,533,0,6,6,34,90,124,0,0,0,34,96,130,0,3,3,32,65,97,0,0,0,32,68,100,3,4,7,112,213,325,0,0,0,115,217,332,0,0,0,0,8,8,3,0,3,3,8,11,6,22,28,382,687,1069,9,0,9,397,709,1106,6,3,9,86,153,239,0,0,0,92,156,248,26,22,48,579,597,1176,623,576
LGA18450,71,72,143,1931,1873,3804,24,21,45,2026,1966,3992,326,272,598,7366,6917,14283,106,109,215,7798,7298,15096,247,216,463,5925,5819,11744,68,71,139,6240,6106,12346,12,13,25,400,407,807,0,4,4,412,424,836,9,14,23,233,396,629,4,6,10,246,416,662,28,25,53,944,475,1419,8,0,8,980,500,1480,14,30,44,698,1035,1733,9,8,17,721,1073,1794,4,0,4,28,19,47,0,4,4,32,23,55,67,82,149,2303,2332,4635,21,22,43,2391,2436,4827,39,52,91,3210,3370,6580,11,12,23,3260,3434,6694,12,17,29,1239,985,2224,19,6,25,1270,1008,2278,3,9,12,316,330,646,0,0,0,319,339,658,7,26,33,776,1195,1971,7,0,7,790,1221,2011,3,0,3,21,28,49,0,0,0,24,28,52,64,104,168,5562,5908,11470,37,18,55,5663,6030,11693,10,20,30,376,651,1027,9,7,16,395,678,1073,127,143,270,2610,2992,5602,3181,2637
LGA18500,0,0,0,382,424,806,8,6,14,390,430,820,3,3,6,1457,1483,2940,20,16,36,1480,1502,2982,14,18,32,1363,1417,2780,20,7,27,1397,1442,2839,0,0,0,47,32,79,0,0,0,47,32,79,0,0,0,46,63,109,0,0,0,46,63,109,0,0,0,52,38,90,0,0,0,52,38,90,0,0,0,103,156,259,3,4,7,106,160,266,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,251,289,540,3,4,7,254,293,547,3,3,6,672,761,1433,6,8,14,681,772,1453,3,0,3,202,256,458,0,0,0,205,256,461,0,0,0,88,110,198,5,0,5,93,110,203,0,0,0,401,528,929,0,4,4,401,532,933,0,0,0,13,3,16,0,0,0,13,3,16,6,3,9,1376,1658,3034,11,12,23,1393,1673,3066,0,0,0,138,233,371,0,5,5,138,238,376,3,3,6,463,618,1081,2492,2362
LGA18550,104,86,190,1552,1500,3052,20,20,40,1676,1606,3282,450,462,912,5966,5700,11666,90,74,164,6506,6236,12742,336,315,651,4760,4720,9480,67,47,114,5163,5082,10245,8,16,24,213,268,481,4,0,4,225,284,509,9,17,26,75,257,332,0,0,0,84,274,358,32,24,56,640,390,1030,13,0,13,685,414,1099,17,26,43,456,855,1311,7,6,13,480,887,1367,0,0,0,20,21,41,0,0,0,20,21,41,66,83,149,1404,1791,3195,24,6,30,1494,1880,3374,29,28,57,592,841,1433,0,3,3,621,872,1493,8,21,29,190,427,617,4,0,4,202,448,650,6,8,14,117,181,298,3,0,3,126,189,315,7,31,38,311,719,1030,0,3,3,318,753,1071,0,0,0,8,15,23,0,0,0,8,15,23,50,88,138,1218,2183,3401,7,6,13,1275,2277,3552,13,26,39,237,503,740,0,0,0,250,529,779,183,171,354,2378,2863,5241,2313,2209
LGA18710,4,7,11,136,147,283,5,0,5,145,154,299,24,25,49,713,647,1360,10,11,21,747,683,1430,20,12,32,523,549,1072,5,7,12,548,568,1116,0,0,0,17,9,26,0,0,0,17,9,26,0,0,0,3,22,25,0,0,0,3,22,25,5,4,9,65,34,99,0,0,0,70,38,108,0,0,0,65,100,165,0,0,0,65,100,165,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,150,165,315,0,0,0,155,169,324,0,0,0,62,81,143,0,0,0,62,81,143,0,0,0,22,44,66,0,0,0,22,44,66,0,0,0,8,16,24,0,0,0,8,16,24,0,3,3,65,120,185,0,0,0,65,123,188,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,157,264,421,0,0,0,157,267,424,0,0,0,26,52,78,0,0,0,26,52,78,8,10,18,147,172,319,300,294
LGA18750,3,6,9,130,111,241,3,0,3,136,117,253,32,36,68,511,502,1013,12,7,19,555,545,1100,15,16,31,426,422,848,9,12,21,450,450,900,3,3,6,10,12,22,0,0,0,13,15,28,0,3,3,6,18,24,0,0,0,6,21,27,4,0,4,67,48,115,0,0,0,71,48,119,3,3,6,37,87,124,0,0,0,40,90,130,0,3,3,3,3,6,0,0,0,3,6,9,10,12,22,123,168,291,0,0,0,133,180,313,0,0,0,11,35,46,0,0,0,11,35,46,0,0,0,8,7,15,0,0,0,8,7,15,0,0,0,6,5,11,0,0,0,6,5,11,0,4,4,14,33,47,0,0,0,14,37,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,39,80,119,0,0,0,39,84,123,0,0,0,16,20,36,0,0,0,16,20,36,16,26,42,162,222,384,235,219
LGA19399,0,0,0,5,10,15,0,0,0,5,10,15,3,0,3,47,33,80,0,0,0,50,33,83,3,0,3,13,16,29,0,0,0,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,11,0,0,0,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,11,0,0,0,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,3,3,6,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,9,3,0,3,6,9,15,0,0,0,0,5,5,0,0,0,0,5,5,3,0,3,10,11,21,15,6
LGA19499,5,7,12,31,33,64,0,0,0,36,40,76,25,24,49,169,145,314,3,5,8,197,174,371,16,14,30,130,132,262,5,3,8,151,149,300,6,4,10,36,30,66,0,0,0,42,34,76,0,0,0,24,27,51,0,3,3,24,30,54,3,3,6,29,28,57,0,0,0,32,31,63,0,6,6,32,68,100,0,0,0,32,74,106,0,0,0,3,4,7,0,0,0,3,4,7,9,13,22,124,157,281,0,3,3,133,173,306,0,0,0,94,135,229,0,0,0,94,135,229,0,4,4,56,60,116,3,0,3,59,64,123,0,0,0,12,12,24,0,0,0,12,12,24,0,0,0,45,59,104,0,3,3,45,62,107,0,0,0,0,4,4,0,3,3,0,7,7,0,4,4,207,270,477,3,6,9,210,280,490,3,3,6,51,65,116,0,0,0,54,68,122,191,109,300,1015,350,1365,752,402
