region_id,HH_IN_P_1_f_hh_C_f_n_c_N_u_1,HH_IN_P_1_f_hh_C_f_n_c_N_u_2,HH_IN_P_1_f_hh_C_f_n_c_N_u_3,HH_IN_P_1_f_hh_C_f_n_c_N_u_4,HH_IN_P_1_f_hh_C_f_n_c_N_u_5,HH_IN_P_1_f_h_C_f_n_c_N_u_6ov,HH_IN_P_1_f_hh_C_f_no_ch_Tot,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_1,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_2,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_3,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_4,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_5,HH_I_P_1_f_h_C_f_ch_Nu_ur_6ov,HH_IN_PE_1_fa_hh_Co_fa_ch_Tot,HH_IN_P_1_f_h_1_pa_f_Nu_ur_1,HH_IN_P_1_f_h_1_pa_f_Nu_ur_2,HH_IN_P_1_f_h_1_pa_f_Nu_ur_3,HH_IN_P_1_f_h_1_pa_f_Nu_ur_4,HH_IN_P_1_f_h_1_pa_f_Nu_ur_5,HH_IN_P_1_f_h_1_pa_f_N_ur_6ov,HH_IN_P_1_f_h_1_pa_f_Tot,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_1,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_2,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_3,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_4,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_5,HH_IN_P_1_fa_hh_Ot_f_N_ur_6ov,HH_IN_PE_1_fa_hh_Other_fa_Tot,HH_IN_PE_1_fa_hh_Tot_Nu_ur_1,HH_IN_PE_1_fa_hh_Tot_Nu_ur_2,HH_IN_PE_1_fa_hh_Tot_Nu_ur_3,HH_IN_PE_1_fa_hh_Tot_Nu_ur_4,HH_IN_PE_1_fa_hh_Tot_Nu_ur_5,HH_IN_PE_1_fa_hh_Tot_N_ur_6ov,HH_IN_PE_1_fa_hh_Tot_Tot,HHD_IN_PE_Mu_fa_hhd_Nu_ur_1,HHD_IN_PE_Mu_fa_hhd_Nu_ur_2,HHD_IN_PE_Mu_fa_hhd_Nu_ur_3,HHD_IN_PE_Mu_fa_hhd_Nu_ur_4,HHD_IN_PE_Mu_fa_hhd_Nu_ur_5,HHD_IN_PE_Mu_fa_hhd_N_ur_6ov,HHD_IN_PE_Mu_fa_hhd_Tot,HHD_IN_PE_TotFa_hhd_Nu_ur_1,HHD_IN_PE_TotFa_hhd_Nu_ur_2,HHD_IN_PE_TotFa_hhd_Nu_ur_3,HHD_IN_PE_TotFa_hhd_Nu_ur_4,HHD_IN_PE_TotFa_hhd_Nu_ur_5,HHD_IN_PE_TotFa_hhd_N_ur_6ov,HHD_IN_PE_TotFa_hhd_Tot,HHD_IN_PE_Lo_per_hhd_Nu_ur_1,HHD_IN_PE_Lo_per_hhd_Nu_ur_2,HHD_IN_PE_Lo_per_hhd_Nu_ur_3,HHD_IN_PE_Lo_per_hhd_Nu_ur_4,HHD_IN_PE_Lo_per_hhd_Nu_ur_5,HHD_IN_PE_Lo_per_hhd_N_ur_6ov,HHD_IN_PE_Lo_per_hhd_Tot,HHD_IN_PE_Gr_hh_Nu_ur_1,HHD_IN_PE_Gr_hh_Nu_ur_2,HHD_IN_PE_Gr_hh_Nu_ur_3,HHD_IN_PE_Gr_hh_Nu_ur_4,HHD_IN_PE_Gr_hh_Nu_ur_5,HHD_IN_PE_Gr_hh_N_ur_6ov,HHD_IN_PE_Gr_hh_Tot,HHD_IN_PE_Tot_Nu_ur_1,HHD_IN_PE_Tot_Nu_ur_2,HHD_IN_PE_Tot_Nu_ur_3,HHD_IN_PE_Tot_Nu_ur_4,HHD_IN_PE_Tot_Nu_ur_5,HHD_IN_PE_Tot_Nu_ur_6_more,HHD_IN_PE_Tot_Tot,OT_HH_1_f_hh_C_f_no_c_Nu_ur_1,OT_HH_1_f_hh_C_f_no_c_Nu_ur_2,OT_HH_1_f_hh_C_f_no_c_Nu_ur_3,OT_HH_1_f_hh_C_f_no_c_Nu_ur_4,OT_HH_1_f_hh_C_f_no_c_Nu_ur_5,OT_HH_1_f_hh_C_f_n_c_N_ur_6ov,OT_HH_1_f_hh_C_f_no_c_Tot,OT_HH_1_f_hh_C_f_ch_Nu_ur_1,OT_HH_1_f_hh_C_f_ch_Nu_ur_2,OT_HH_1_f_hh_C_f_ch_Nu_ur_3,OT_HH_1_f_hh_C_f_ch_Nu_ur_4,OT_HH_1_f_hh_C_f_ch_Nu_ur_5,OT_HH_1_f_hh_C_f_ch_N_ur_6ov,OT_HH_1_f_hh_C_f_with_ch_Tot,OT_HH_1_f_hh_1_pa_f_Nu_ur_1,OT_HH_1_f_hh_1_pa_f_Nu_ur_2,OT_HH_1_f_hh_1_pa_f_Nu_ur_3,OT_HH_1_f_hh_1_pa_f_Nu_ur_4,OT_HH_1_f_hh_1_pa_f_Nu_ur_5,OT_HH_1_f_hh_1_pa_f_N_ur_6ov,OT_HH_1_f_hh_1_parent_f_Tot,OT_HH_One_fa_hh_Ot_fa_Nu_ur_1,OT_HH_One_fa_hh_Ot_fa_Nu_ur_2,OT_HH_One_fa_hh_Ot_fa_Nu_ur_3,OT_HH_One_fa_hh_Ot_fa_Nu_ur_4,OT_HH_One_fa_hh_Ot_fa_Nu_ur_5,OT_HH_1_fa_hh_Ot_fa_N_ur_6ov,OT_HH_One_fa_hhd_Other_fa_Tot,OT_HH_One_fa_hhd_Tot_Nu_ur_1,OT_HH_One_fa_hhd_Tot_Nu_ur_2,OT_HH_One_fa_hhd_Tot_Nu_ur_3,OT_HH_One_fa_hhd_Tot_Nu_ur_4,OT_HH_One_fa_hhd_Tot_Nu_ur_5,OT_HH_One_fa_hhd_Tot_N_ur_6ov,OT_HH_One_fa_hhd_Tot_Tot,OT_HH_Multiple_fa_hhd_Nu_ur_1,OT_HH_Multiple_fa_hhd_Nu_ur_2,OT_HH_Multiple_fa_hhd_Nu_ur_3,OT_HH_Multiple_fa_hhd_Nu_ur_4,OT_HH_Multiple_fa_hhd_Nu_ur_5,OT_HH_Multiple_fa_hh_Nu_u_6ov,OT_HH_Multiple_fa_hhd_Tot,OT_HH_TotFa_hhd_Nu_ur_1,OT_HH_TotFa_hhd_Nu_ur_2,OT_HH_TotFa_hhd_Nu_ur_3,OT_HH_TotFa_hhd_Nu_ur_4,OT_HH_TotFa_hhd_Nu_ur_5,OT_HH_TotFa_hhd_Nu_ur_6_more,OT_HH_TotFa_hhd_Tot,OT_HH_Lo_per_hhd_Nu_ur_1,OT_HH_Lo_per_hhd_Nu_ur_2,OT_HH_Lo_per_hhd_Nu_ur_3,OT_HH_Lo_per_hhd_Nu_ur_4,OT_HH_Lo_per_hhd_Nu_ur_5,OT_HH_Lo_per_hh_Nu_ur_6ov,OT_HH_Lo_per_hhd_Tot,OT_HH_Gr_hh_Nu_ur_1,OT_HH_Gr_hh_Nu_ur_2,OT_HH_Gr_hh_Nu_ur_3,OT_HH_Gr_hh_Nu_ur_4,OT_HH_Gr_hh_Nu_ur_5,OT_HH_Gr_hh_Nu_u_6ov,OT_HH_Gr_hh_Tot,OT_HH_Tot_Nu_ur_1,OT_HH_Tot_Nu_ur_2,OT_HH_Tot_Nu_ur_3,OT_HH_Tot_Nu_ur_4,OT_HH_Tot_Nu_ur_5,OT_HH_Tot_Nu_ur_6_more,OT_HH_Tot_Tot
LGA10950,0,24,3,3,0,0,30,0,0,16,20,12,8,56,0,21,9,9,8,0,47,0,0,0,0,0,0,0,0,45,28,32,20,8,133,0,0,0,0,3,3,6,0,45,28,32,23,11,139,31,0,0,0,0,0,31,0,0,0,0,0,0,0,31,45,28,32,23,11,170,0,224,7,3,0,0,234,0,0,82,95,52,26,255,0,42,17,9,3,0,71,0,8,3,0,0,0,11,0,274,109,107,55,26,571,0,0,0,0,0,4,7,0,274,109,107,55,30,578,283,0,0,0,0,0,283,0,17,3,0,0,0,20,286,291,112,107,55,30,881
LGA11000,0,4,0,0,0,0,4,0,0,3,3,3,0,9,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,7,3,6,3,0,19,0,0,0,0,0,0,0,0,7,3,6,3,0,19,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,7,3,6,3,0,24,0,301,5,0,0,0,306,0,0,69,100,39,18,226,0,48,28,5,6,0,87,0,7,0,0,0,0,7,0,356,102,105,45,18,626,0,0,0,0,3,3,6,0,356,102,105,48,21,632,326,0,0,0,0,0,326,0,24,0,0,0,0,24,326,380,102,105,48,21,982
LGA11050,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,4,4,0,3,0,11,0,0,0,0,0,0,0,0,4,4,3,3,3,17,0,0,0,0,0,0,0,0,4,4,3,3,3,17,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,4,4,3,3,3,24,0,279,5,0,0,0,284,0,0,76,86,55,17,234,0,47,15,6,5,7,80,0,6,3,0,0,0,9,0,332,99,92,60,24,607,0,0,0,4,0,3,7,0,332,99,96,60,27,614,313,0,0,0,0,0,313,0,14,0,0,0,0,14,313,346,99,96,60,27,941
LGA11100,0,33,5,0,0,0,38,0,0,22,26,15,11,74,0,32,34,18,4,0,88,0,6,0,0,0,0,6,0,71,61,44,19,11,206,0,0,0,5,5,8,18,0,71,61,49,24,19,224,67,0,0,0,0,0,67,0,18,0,0,0,0,18,67,89,61,49,24,19,309,0,2614,224,46,12,6,2902,0,0,1660,2049,746,207,4662,0,802,508,176,41,17,1544,0,211,53,15,0,0,279,0,3627,2445,2286,799,230,9387,0,0,0,79,104,181,364,0,3627,2445,2365,903,411,9751,3397,0,0,0,0,0,3397,0,469,131,45,13,5,663,3397,4096,2576,2410,916,416,13811
LGA11150,0,37,8,5,0,0,50,0,0,18,26,24,21,89,0,25,15,19,8,10,77,0,9,3,0,0,0,12,0,71,44,50,32,31,228,0,0,0,0,0,6,6,0,71,44,50,32,37,234,57,0,0,0,0,0,57,0,8,0,0,0,0,8,57,79,44,50,32,37,299,0,183,0,0,0,0,183,0,0,53,59,36,16,164,0,21,5,5,3,0,34,0,6,0,0,0,0,6,0,210,58,64,39,16,387,0,0,0,3,0,3,6,0,210,58,67,39,19,393,229,0,0,0,0,0,229,0,16,0,0,0,0,16,229,226,58,67,39,19,638
LGA11200,0,35,5,0,0,0,40,0,0,24,23,14,25,86,0,19,32,15,7,8,81,0,14,3,0,0,0,17,0,68,64,38,21,33,224,0,0,0,5,4,15,24,0,68,64,43,25,48,248,61,0,0,0,0,0,61,0,10,0,0,0,0,10,61,78,64,43,25,48,319,0,70,3,0,0,0,73,0,0,21,18,7,3,49,0,4,0,4,0,3,11,0,6,0,0,0,0,6,0,80,24,22,7,6,139,0,0,0,0,0,0,0,0,80,24,22,7,6,139,107,0,0,0,0,0,107,0,10,0,0,0,0,10,107,90,24,22,7,6,256
LGA11250,0,74,8,0,0,3,85,0,0,34,57,30,23,144,0,58,48,36,24,7,173,0,9,3,0,0,0,12,0,141,93,93,54,33,414,0,0,0,0,14,11,25,0,141,93,93,68,44,439,91,0,0,0,0,0,91,0,14,3,0,0,0,17,91,155,96,93,68,44,547,0,1919,50,3,3,0,1975,0,0,592,561,229,87,1469,0,408,238,106,27,14,793,0,50,7,0,0,0,57,0,2377,887,670,259,101,4294,0,0,0,18,15,16,49,0,2377,887,688,274,117,4343,2416,0,0,0,0,0,2416,0,124,5,4,0,0,133,2416,2501,892,692,274,117,6892
LGA11300,0,5,0,0,3,0,8,0,0,3,3,5,0,11,0,3,3,4,0,0,10,0,3,0,3,0,0,6,0,11,6,10,8,0,35,0,0,0,0,0,4,4,0,11,6,10,8,4,39,8,0,0,0,0,0,8,0,5,3,3,3,0,14,8,16,9,13,11,4,61,0,1875,237,114,33,12,2271,0,0,1212,1535,607,243,3597,0,562,342,131,47,15,1097,0,169,46,31,15,10,271,0,2606,1837,1811,702,280,7236,0,0,0,97,112,171,380,0,2606,1837,1908,814,451,7616,2203,0,0,0,0,0,2203,0,414,223,133,59,21,850,2203,3020,2060,2041,873,472,10669
LGA11350,0,36,0,0,0,0,36,0,0,22,27,11,10,70,0,28,30,12,11,0,81,0,0,0,0,0,0,0,0,64,52,39,22,10,187,0,0,0,3,3,7,13,0,64,52,42,25,17,200,42,0,0,0,0,0,42,0,19,5,6,0,0,30,42,83,57,48,25,17,272,0,2518,114,21,8,0,2661,0,0,950,1161,436,152,2699,0,788,487,164,37,15,1491,0,64,18,4,0,0,86,0,3370,1569,1350,481,167,6937,0,0,0,37,44,54,135,0,3370,1569,1387,525,221,7072,3049,0,0,0,0,0,3049,0,569,154,65,14,4,806,3049,3939,1723,1452,539,225,10927
LGA11400,0,26,0,0,0,0,26,0,0,17,25,16,27,85,0,11,11,3,3,0,28,0,0,4,0,0,0,4,0,37,32,28,19,27,143,0,0,0,0,0,0,0,0,37,32,28,19,27,143,22,0,0,0,0,0,22,0,8,0,3,3,0,14,22,45,32,31,22,27,179,0,1475,32,3,0,0,1510,0,0,427,539,324,144,1434,0,166,128,40,16,10,360,0,28,0,3,3,0,34,0,1669,587,585,343,154,3338,0,0,0,13,16,15,44,0,1669,587,598,359,169,3382,1083,0,0,0,0,0,1083,0,58,3,0,0,0,61,1083,1727,590,598,359,169,4526
LGA11450,0,84,11,0,0,0,95,0,0,66,102,46,35,249,0,20,27,17,8,8,80,0,7,3,0,0,0,10,0,111,107,119,54,43,434,0,0,0,8,6,14,28,0,111,107,127,60,57,462,31,0,0,0,0,0,31,0,4,3,3,3,3,16,31,115,110,130,63,60,509,0,4001,133,19,6,0,4159,0,0,2134,3613,1549,637,7933,0,698,658,339,99,26,1820,0,101,28,4,0,0,133,0,4800,2953,3975,1654,663,14045,0,0,0,102,127,226,455,0,4800,2953,4077,1781,889,14500,2561,0,0,0,0,0,2561,0,255,43,3,6,0,307,2561,5055,2996,4080,1787,889,17368
LGA11500,0,196,33,4,3,0,236,0,0,151,221,144,104,620,0,202,233,182,77,62,756,0,27,10,3,0,0,40,0,425,427,410,224,166,1652,0,0,0,19,45,48,112,0,425,427,429,269,214,1764,219,0,0,0,0,0,219,0,58,3,3,3,0,67,219,483,430,432,272,214,2050,0,8826,506,57,7,3,9399,0,0,5451,6841,3166,1780,17238,0,2792,2370,1116,384,189,6851,0,443,96,20,5,0,564,0,12061,8423,8034,3562,1972,34052,0,0,0,371,395,800,1566,0,12061,8423,8405,3957,2772,35618,8636,0,0,0,0,0,8636,0,852,101,24,7,0,984,8636,12913,8524,8429,3964,2772,45238
LGA11520,0,39,3,0,0,0,42,0,0,17,18,4,4,43,0,10,5,0,4,3,22,0,0,3,0,0,0,3,0,49,28,18,8,7,110,0,0,0,0,0,4,4,0,49,28,18,8,11,114,24,0,0,0,0,0,24,0,15,9,3,0,0,27,24,64,37,21,8,11,165,0,6994,413,94,25,4,7530,0,0,3480,4005,1388,325,9198,0,1267,795,224,46,8,2340,0,341,82,10,4,0,437,0,8602,4770,4333,1463,337,19505,0,0,0,131,126,201,458,0,8602,4770,4464,1589,538,19963,6433,0,0,0,0,0,6433,0,987,333,104,24,9,1457,6433,9589,5103,4568,1613,547,27853
LGA11550,0,47,4,0,0,0,51,0,0,28,29,31,16,104,0,45,39,17,3,5,109,0,9,0,0,0,0,9,0,101,71,46,34,21,273,0,0,0,7,6,6,19,0,101,71,53,40,27,292,96,0,0,0,0,0,96,0,23,0,4,0,0,27,96,124,71,57,40,27,415,0,8237,705,178,47,15,9182,0,0,5924,6749,3110,1533,17316,0,2775,1745,705,232,111,5568,0,554,137,59,18,7,775,0,11566,8511,7691,3407,1666,32841,0,0,0,331,392,779,1502,0,11566,8511,8022,3799,2445,34343,9651,0,0,0,0,0,9651,0,1090,233,121,51,25,1520,9651,12656,8744,8143,3850,2470,45514
LGA11600,0,11,3,0,0,0,14,0,0,8,11,4,0,23,0,6,11,3,3,3,26,0,0,0,0,0,0,0,0,17,22,14,7,3,63,0,0,0,0,3,0,3,0,17,22,14,10,3,66,11,0,0,0,0,0,11,0,4,0,0,0,0,4,11,21,22,14,10,3,81,0,273,8,0,0,0,281,0,0,75,103,46,31,255,0,28,15,4,4,4,55,0,9,0,0,0,0,9,0,310,98,107,50,35,600,0,0,0,0,3,6,9,0,310,98,107,53,41,609,271,0,0,0,0,0,271,0,23,0,0,0,0,23,271,333,98,107,53,41,903
LGA11700,0,28,4,0,0,0,32,0,0,18,18,8,13,57,0,18,12,14,3,11,58,0,9,0,0,0,0,9,0,55,34,32,11,24,156,0,0,0,0,3,14,17,0,55,34,32,14,38,173,45,0,0,0,0,0,45,0,9,0,0,0,0,9,45,64,34,32,14,38,227,0,140,5,0,0,0,145,0,0,39,27,16,9,91,0,25,6,0,3,0,34,0,3,0,0,0,0,3,0,168,50,27,19,9,273,0,0,0,3,3,0,6,0,168,50,30,22,9,279,221,0,0,0,0,0,221,0,8,3,0,0,0,11,221,176,53,30,22,9,511
LGA11720,0,154,16,3,0,0,173,0,0,92,130,75,62,359,0,83,103,62,28,18,294,0,10,4,0,0,0,14,0,247,215,195,103,80,840,0,0,0,11,14,27,52,0,247,215,206,117,107,892,99,0,0,0,0,0,99,0,32,0,0,0,0,32,99,279,215,206,117,107,1023,0,4470,154,13,0,0,4637,0,0,1803,2064,987,377,5231,0,1035,709,319,109,40,2212,0,127,24,0,3,0,154,0,5632,2690,2396,1099,417,12234,0,0,0,88,100,105,293,0,5632,2690,2484,1199,522,12527,4243,0,0,0,0,0,4243,0,387,37,5,3,3,435,4243,6019,2727,2489,1202,525,17205
LGA11730,0,144,13,3,0,0,160,0,0,69,121,77,57,324,0,97,121,58,36,38,350,0,13,5,3,3,0,24,0,254,208,185,116,95,858,0,0,0,6,20,20,46,0,254,208,191,136,115,904,174,0,0,0,0,0,174,0,32,11,4,0,0,47,174,286,219,195,136,115,1125,0,5860,170,5,3,0,6038,0,0,1466,1638,741,347,4192,0,897,623,268,72,29,1889,0,126,34,4,0,0,164,0,6883,2293,1915,816,376,12283,0,0,0,69,66,86,221,0,6883,2293,1984,882,462,12504,5154,0,0,0,0,0,5154,0,431,34,10,0,0,475,5154,7314,2327,1994,882,462,18133
LGA11750,0,52,4,0,0,0,56,0,0,16,27,25,15,83,0,18,15,8,4,0,45,0,6,3,0,0,0,9,0,76,38,35,29,15,193,0,0,0,0,3,6,9,0,76,38,35,32,21,202,50,0,0,0,0,0,50,0,8,0,0,0,0,8,50,84,38,35,32,21,260,0,393,16,3,0,0,412,0,0,131,166,74,33,404,0,79,19,10,5,0,113,0,10,3,0,0,0,13,0,482,169,179,79,33,942,0,0,0,3,6,6,15,0,482,169,182,85,39,957,477,0,0,0,0,0,477,0,25,5,0,0,0,30,477,507,174,182,85,39,1464
LGA11800,0,152,13,3,0,0,168,0,0,96,114,74,55,339,0,116,129,75,50,19,389,0,16,6,0,0,0,22,0,284,244,192,124,74,918,0,0,0,11,13,25,49,0,284,244,203,137,99,967,164,0,0,0,0,0,164,0,49,12,3,0,0,64,164,333,256,206,137,99,1195,0,7193,211,35,6,0,7445,0,0,2214,2622,1149,428,6413,0,1411,914,383,125,45,2878,0,135,24,5,3,0,167,0,8739,3363,3045,1283,473,16903,0,0,0,117,99,153,369,0,8739,3363,3162,1382,626,17272,6769,0,0,0,0,0,6769,0,702,100,27,8,0,837,6769,9441,3463,3189,1390,626,24878
LGA11860,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,4,4,0,12,0,179,3,0,0,0,182,0,0,54,70,44,28,196,0,15,11,3,0,0,29,0,3,0,0,0,0,3,0,197,68,73,44,28,410,0,0,0,0,3,0,3,0,197,68,73,47,28,413,118,0,0,0,0,0,118,0,7,0,0,0,0,7,118,204,68,73,47,28,538
LGA12000,0,14,0,0,0,0,14,0,0,5,5,6,0,16,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,14,8,5,10,0,37,0,0,0,3,0,0,3,0,14,8,8,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8,10,0,40,0,467,11,0,0,0,478,0,0,110,146,108,59,423,0,46,38,23,6,4,117,0,10,0,0,0,0,10,0,523,159,169,114,63,1028,0,0,0,7,3,3,13,0,523,159,176,117,66,1041,374,0,0,0,0,0,374,0,31,0,0,0,0,31,374,554,159,176,117,66,1446
LGA12050,0,21,3,0,0,0,24,0,0,8,14,8,4,34,0,11,6,6,3,3,29,0,3,0,3,0,0,6,0,35,17,23,11,7,93,0,0,0,3,0,0,3,0,35,17,26,11,7,96,13,0,0,0,0,0,13,0,3,3,0,0,0,6,13,38,20,26,11,7,115,0,1103,24,0,0,0,1127,0,0,309,379,188,72,948,0,194,106,41,11,4,356,0,17,6,0,0,0,23,0,1314,445,420,199,76,2454,0,0,0,4,10,11,25,0,1314,445,424,209,87,2479,1154,0,0,0,0,0,1154,0,75,6,0,0,0,81,1154,1389,451,424,209,87,3714
LGA12150,0,56,8,3,0,0,67,0,0,27,40,22,16,105,0,30,41,43,14,13,141,0,13,3,0,0,0,16,0,99,79,86,36,29,329,0,0,0,0,3,6,9,0,99,79,86,39,35,338,82,0,0,0,0,0,82,0,11,0,0,0,0,11,82,110,79,86,39,35,431,0,363,3,0,0,0,366,0,0,89,68,53,31,241,0,56,20,6,3,0,85,0,13,0,0,0,0,13,0,432,112,74,56,31,705,0,0,0,0,3,0,3,0,432,112,74,59,31,708,377,0,0,0,0,0,377,0,21,0,0,0,0,21,377,453,112,74,59,31,1106
LGA12200,0,24,3,0,0,0,27,0,0,10,15,7,8,40,0,18,9,6,3,0,36,0,4,0,0,0,0,4,0,46,22,21,10,8,107,0,0,0,0,0,4,4,0,46,22,21,10,12,111,22,0,0,0,0,0,22,0,5,0,0,0,0,5,22,51,22,21,10,12,138,0,946,16,3,0,0,965,0,0,232,245,134,47,658,0,133,69,29,13,4,248,0,18,0,0,0,0,18,0,1097,317,277,147,51,1889,0,0,0,8,3,3,14,0,1097,317,285,150,54,1903,874,0,0,0,0,0,874,0,38,0,0,0,0,38,874,1135,317,285,150,54,2815
LGA12300,0,10,0,0,0,0,10,0,0,4,8,4,4,20,0,3,6,4,5,0,18,0,3,0,0,0,0,3,0,16,10,12,9,4,51,0,0,0,3,0,0,3,0,16,10,15,9,4,54,11,0,0,0,0,0,11,0,6,0,0,0,0,6,11,22,10,15,9,4,71,0,1520,18,0,0,0,1538,0,0,338,421,204,85,1048,0,171,99,57,17,4,348,0,20,4,0,0,0,24,0,1711,459,478,221,89,2958,0,0,0,8,6,8,22,0,1711,459,486,227,97,2980,1248,0,0,0,0,0,1248,0,101,9,0,0,0,110,1248,1812,468,486,227,97,4338
LGA12350,0,62,8,0,0,0,70,0,0,18,27,28,20,93,0,21,21,20,5,10,77,0,3,3,0,3,0,9,0,86,50,47,36,30,249,0,0,0,3,3,4,10,0,86,50,50,39,34,259,98,0,0,0,0,0,98,0,7,4,0,0,0,11,98,93,54,50,39,34,368,0,1374,32,3,0,0,1409,0,0,378,404,219,88,1089,0,169,105,49,21,8,352,0,28,4,0,0,0,32,0,1571,519,456,240,96,2882,0,0,0,8,13,7,28,0,1571,519,464,253,103,2910,1362,0,0,0,0,0,1362,0,89,5,5,3,0,102,1362,1660,524,469,256,103,4374
LGA12500,0,6,0,0,0,0,6,0,0,11,8,4,4,27,0,15,19,7,4,3,48,0,3,0,0,0,0,3,0,24,30,15,8,7,84,0,0,0,0,0,0,0,0,24,30,15,8,7,84,24,0,0,0,0,0,24,0,5,0,0,0,0,5,24,29,30,15,8,7,113,0,796,22,0,0,0,818,0,0,213,256,121,48,638,0,156,89,33,12,6,296,0,23,0,0,0,0,23,0,975,324,289,133,54,1775,0,0,0,4,3,7,14,0,975,324,293,136,61,1789,958,0,0,0,0,0,958,0,48,4,3,0,0,55,958,1023,328,296,136,61,2802
LGA12600,0,227,22,5,3,0,257,0,0,141,206,118,114,579,0,172,194,129,54,55,604,0,15,9,3,0,0,27,0,414,366,343,175,169,1467,0,0,0,15,23,42,80,0,414,366,358,198,211,1547,270,0,0,0,0,0,270,0,63,9,0,0,3,75,270,477,375,358,198,214,1892,0,3303,96,7,0,0,3406,0,0,1213,1406,729,249,3597,0,580,388,146,48,22,1184,0,101,19,4,3,0,127,0,3984,1716,1563,780,271,8314,0,0,0,46,34,54,134,0,3984,1716,1609,814,325,8448,3333,0,0,0,0,0,3333,0,309,41,11,3,3,367,3333,4293,1757,1620,817,328,12148
LGA12700,0,22,0,0,0,0,22,0,0,18,24,10,6,58,0,12,13,0,5,0,30,0,0,0,0,0,0,0,0,34,31,24,15,6,110,0,0,0,0,0,0,0,0,34,31,24,15,6,110,13,0,0,0,0,0,13,0,3,0,0,0,0,3,13,37,31,24,15,6,126,0,951,30,3,0,0,984,0,0,312,367,154,73,906,0,129,86,38,10,5,268,0,15,0,3,0,0,18,0,1095,428,411,164,78,2176,0,0,0,9,16,12,37,0,1095,428,420,180,90,2213,728,0,0,0,0,0,728,0,45,3,0,0,0,48,728,1140,431,420,180,90,2989
LGA12750,0,87,9,0,0,0,96,0,0,60,63,46,32,201,0,49,70,39,19,25,202,0,9,0,3,0,0,12,0,145,139,105,65,57,511,0,0,0,8,9,16,33,0,145,139,113,74,73,544,136,0,0,0,0,0,136,0,21,0,0,0,0,21,136,166,139,113,74,73,701,0,4977,128,4,0,0,5109,0,0,1028,1011,464,205,2708,0,640,432,135,48,18,1273,0,71,10,4,0,0,85,0,5688,1598,1154,512,223,9175,0,0,0,42,38,46,126,0,5688,1598,1196,550,269,9301,4021,0,0,0,0,0,4021,0,279,27,5,3,0,314,4021,5967,1625,1201,553,269,13636
LGA12850,0,57,4,0,0,0,61,0,0,46,52,40,36,174,0,67,72,36,22,8,205,0,5,4,0,3,0,12,0,129,126,88,65,44,452,0,0,0,9,9,20,38,0,129,126,97,74,64,490,83,0,0,0,0,0,83,0,20,7,0,0,0,27,83,149,133,97,74,64,600,0,8145,757,148,24,16,9090,0,0,6297,8733,5110,2783,22923,0,3376,3018,1581,679,337,8991,0,698,205,65,11,3,982,0,12219,10277,10527,5824,3139,41986,0,0,0,550,825,2106,3481,0,12219,10277,11077,6649,5245,45467,8653,0,0,0,0,0,8653,0,867,161,57,19,11,1115,8653,13086,10438,11134,6668,5256,55235
LGA12900,0,69,4,0,0,0,73,0,0,31,36,23,20,110,0,35,27,22,11,3,98,0,0,4,0,0,0,4,0,104,66,58,34,23,285,0,0,0,5,3,6,14,0,104,66,63,37,29,299,60,0,0,0,0,0,60,0,7,3,0,0,0,10,60,111,69,63,37,29,369,0,974,22,3,0,0,999,0,0,234,278,195,61,768,0,146,88,39,10,6,289,0,24,3,3,0,0,30,0,1144,347,323,205,67,2086,0,0,0,6,9,6,21,0,1144,347,329,214,73,2107,1018,0,0,0,0,0,1018,0,63,5,0,0,0,68,1018,1207,352,329,214,73,3193
LGA12950,0,28,3,3,0,0,34,0,0,11,23,16,5,55,0,16,28,19,3,3,69,0,4,4,0,0,0,8,0,48,46,45,19,8,166,0,0,0,0,5,0,5,0,48,46,45,24,8,171,36,0,0,0,0,0,36,0,4,0,0,0,0,4,36,52,46,45,24,8,211,0,476,9,0,0,0,485,0,0,136,131,83,29,379,0,58,33,18,4,0,113,0,9,0,0,0,0,9,0,543,178,149,87,29,986,0,0,0,0,3,5,8,0,543,178,149,90,34,994,420,0,0,0,0,0,420,0,22,3,0,0,0,25,420,565,181,149,90,34,1439
