region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
LGA15850,336,410,746,2021,2020,4041,115,109,224,2472,2539,5011,157,158,315,1405,1081,2486,12,10,22,1574,1249,2823,38,39,77,48,44,92,3,3,6,89,86,175,195,197,392,1453,1125,2578,15,13,28,1663,1335,2998,122,195,317,544,852,1396,11,15,26,677,1062,1739,20,17,37,25,43,68,88,80,168,133,140,273,19.5,19.8,19.6,3.3,3.9,3.6,20.0,23.1,21.4,5.4,6.4,5.8,57.9,48.2,52.5,71.9,55.7,63.8,13.2,12.0,12.6,67.2,52.6,59.8,46.6,38.6,42.2,69.5,53.5,61.5,10.5,9.3,9.9,63.6,49.2,56.3,24,39,63,120,236,356,0,3,3,144,278,422,129,116,245,1265,833,2098,11,7,18,1405,956,2361,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,197,83,280,3,4,7,204,90,294,0,0,0,23,15,38,0,0,0,23,15,38,0,0,0,10,30,40,0,0,0,10,30,40,0,16,16,92,224,316,0,6,6,92,246,338,3,16,19,97,162,259,3,0
LGA15900,1315,1377,2692,55875,59359,115234,2851,2448,5299,60041,63184,123225,680,655,1335,35842,32694,68536,223,164,387,36745,33513,70258,121,85,206,2224,1812,4036,27,14,41,2372,1911,4283,801,740,1541,38066,34506,72572,250,178,428,39117,35424,74541,456,594,1050,16885,23814,40699,257,422,679,17598,24830,42428,59,41,100,924,1040,1964,2342,1849,4191,3325,2930,6255,15.1,11.5,13.4,5.8,5.3,5.6,10.8,7.9,9.6,6.1,5.4,5.7,60.9,53.8,57.3,68.1,58.1,63.0,8.8,7.3,8.1,65.2,56.1,60.5,51.7,47.6,49.6,64.1,55.1,59.5,7.8,6.7,7.3,61.2,53.0,57.0,103,174,277,5889,7240,13129,24,18,42,6016,7432,13448,564,474,1038,29650,25203,54853,189,140,329,30403,25817,56220,0,0,0,0,0,0,0,0,0,0,0,0,26,7,33,1716,1122,2838,14,5,19,1756,1134,2890,8,18,26,2392,2061,4453,10,5,15,2410,2084,4494,6,3,9,702,1216,1918,3,5,8,711,1224,1935,65,118,183,7743,9818,17561,31,51,82,7839,9987,17826,58,90,148,3914,5352,9266,23,21
LGA15950,61,51,112,23699,26884,50583,2421,2237,4658,26181,29172,55353,47,37,84,18837,18717,37554,90,63,153,18974,18817,37791,4,0,4,740,695,1435,0,6,6,744,701,1445,51,37,88,19577,19412,38989,90,69,159,19718,19518,39236,10,11,21,3985,7266,11251,39,74,113,4034,7351,11385,3,3,6,136,207,343,2291,2093,4384,2430,2303,4733,7.8,0,4.5,3.8,3.6,3.7,0,8.7,3.8,3.8,3.6,3.7,79.7,72.5,76.5,82.6,72.2,77.1,3.7,3.1,3.4,75.3,66.9,70.9,73.4,72.5,73.0,79.5,69.6,74.2,3.7,2.8,3.3,72.5,64.5,68.3,15,0,15,1646,2446,4092,12,5,17,1673,2451,4124,33,36,69,17079,16161,33240,75,55,130,17187,16252,33439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,880,1898,5,5,10,1023,885,1908,6,3,9,3550,3409,6959,20,15,35,3576,3427,7003,0,5,5,678,1119,1797,6,3,9,684,1127,1811,14,11,25,8647,9498,18145,31,29,60,8692,9538,18230,5,5,10,2327,3421,5748,10,19
LGA16100,69,48,117,1950,1807,3757,84,67,151,2103,1922,4025,29,15,44,1282,981,2263,5,4,9,1316,1000,2316,5,5,10,54,50,104,3,3,6,62,58,120,34,20,54,1336,1031,2367,8,7,15,1378,1058,2436,33,25,58,591,742,1333,13,8,21,637,775,1412,0,4,4,23,33,56,63,52,115,86,89,175,14.7,25.0,18.5,4.0,4.8,4.4,37.5,42.9,40.0,4.5,5.5,4.9,50.7,40.8,46.6,68.5,57.1,63.0,9.5,10.4,9.9,65.6,55.0,60.6,43.3,30.6,37.9,65.7,54.3,60.3,6.0,6.0,6.0,62.6,52.0,57.6,3,3,6,146,173,319,0,0,0,149,176,325,25,12,37,1121,796,1917,6,4,10,1152,812,1964,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,150,70,220,3,3,6,156,73,229,3,3,6,29,41,70,0,0,0,32,44,76,0,0,0,18,20,38,0,0,0,18,20,38,0,3,3,88,165,253,0,0,0,88,168,256,3,0,3,85,144,229,0,0
LGA16150,565,646,1211,12910,14138,27048,760,612,1372,14235,15396,29631,253,231,484,8795,7866,16661,57,46,103,9105,8143,17248,58,40,98,355,335,690,7,3,10,420,378,798,311,271,582,9150,8201,17351,64,49,113,9525,8521,18046,219,333,552,3551,5707,9258,51,69,120,3821,6109,9930,35,42,77,211,227,438,645,496,1141,891,765,1656,18.6,14.8,16.8,3.9,4.1,4.0,10.9,6.1,8.8,4.4,4.4,4.4,55.0,42.0,48.1,70.9,58.0,64.2,8.4,8.0,8.2,66.9,55.3,60.9,44.8,35.8,40.0,68.1,55.6,61.6,7.5,7.5,7.5,64.0,52.9,58.2,29,55,84,1133,1681,2814,5,4,9,1167,1740,2907,212,175,387,7581,6121,13702,52,35,87,7845,6331,14176,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,537,307,844,0,4,4,549,315,864,0,0,0,352,274,626,3,0,3,355,274,629,0,3,3,145,243,388,3,0,3,148,246,394,8,27,35,1231,1842,3073,5,10,15,1244,1879,3123,15,33,48,780,1340,2120,0,11
LGA16180,60,74,134,5228,5266,10494,352,278,630,5640,5618,11258,43,45,88,3915,3582,7497,24,15,39,3982,3642,7624,0,0,0,118,89,207,0,0,0,118,89,207,43,45,88,4033,3671,7704,24,15,39,4100,3731,7831,17,28,45,1165,1559,2724,13,13,26,1195,1600,2795,0,0,0,30,35,65,315,250,565,345,285,630,0,0,0,2.9,2.4,2.7,0,0,0,2.9,2.4,2.6,71.7,61.6,66.2,77.1,69.7,73.4,6.8,5.4,6.2,72.7,66.4,69.6,71.7,61.6,66.2,74.9,68.0,71.4,6.8,5.4,6.2,70.6,64.9,67.7,13,15,28,1051,1325,2376,4,4,8,1068,1344,2412,29,27,56,2836,2243,5079,21,8,29,2886,2278,5164,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,393,203,596,4,3,7,401,206,607,0,3,3,393,303,696,3,0,3,396,306,702,0,0,0,157,251,408,0,0,0,157,251,408,8,11,19,699,974,1673,5,0,5,712,985,1697,0,8,8,441,606,1047,0,6
LGA16200,340,386,726,4859,5082,9941,340,310,650,5539,5778,11317,148,151,299,3104,2595,5699,22,12,34,3274,2758,6032,35,26,61,133,112,245,0,5,5,168,143,311,183,177,360,3237,2707,5944,22,17,39,3442,2901,6343,140,194,334,1536,2275,3811,20,40,60,1696,2509,4205,18,15,33,84,101,185,299,252,551,401,368,769,19.1,14.7,16.9,4.1,4.1,4.1,0,29.4,12.8,4.9,4.9,4.9,53.7,45.9,49.5,66.6,53.3,59.8,6.5,5.5,6.0,62.1,50.2,56.0,43.4,39.1,41.1,63.9,51.1,57.3,6.5,3.9,5.2,59.1,47.7,53.3,19,34,53,352,520,872,4,6,10,375,560,935,124,115,239,2723,2046,4769,14,4,18,2861,2165,5026,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,297,149,446,3,3,6,303,156,459,3,3,6,48,52,100,0,0,0,51,55,106,0,3,3,38,38,76,0,0,0,38,41,79,6,13,19,245,473,718,0,5,5,251,491,742,5,20,25,183,368,551,3,0
LGA16250,543,471,1014,62646,63981,126627,4132,3529,7661,67321,67981,135302,229,202,431,40773,32339,73112,356,251,607,41358,32792,74150,39,27,66,2763,2643,5406,35,31,66,2837,2701,5538,268,229,497,43536,34982,78518,391,282,673,44195,35493,79688,247,227,474,17958,27677,45635,248,396,644,18453,28300,46753,28,15,43,1152,1321,2473,3492,2851,6343,4672,4187,8859,14.6,11.8,13.3,6.3,7.6,6.9,9.0,11.0,9.8,6.4,7.6,6.9,49.4,48.6,49.0,69.5,54.7,62.0,9.5,8.0,8.8,65.6,52.2,58.9,42.2,42.9,42.5,65.1,50.5,57.7,8.6,7.1,7.9,61.4,48.2,54.8,46,61,107,4399,5477,9876,29,25,54,4474,5563,10037,173,141,314,35727,26464,62191,295,201,496,36195,26806,63001,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,2544,1048,3592,16,3,19,2566,1054,3620,5,5,10,5562,4454,10016,32,27,59,5599,4486,10085,6,0,6,784,1041,1825,0,7,7,790,1048,1838,12,28,40,11078,12339,23417,69,61,130,11159,12428,23587,16,23,39,5551,6375,11926,38,50
LGA16350,1637,1805,3442,63694,66933,130627,2964,2724,5688,68295,71462,139757,930,879,1809,45539,39285,84824,330,265,595,46799,40429,87228,145,113,258,2421,2322,4743,29,24,53,2595,2459,5054,1075,992,2067,47960,41607,89567,359,289,648,49394,42888,92282,515,771,1286,14811,24211,39022,224,348,572,15550,25330,40880,48,42,90,922,1115,2037,2381,2087,4468,3351,3244,6595,13.5,11.4,12.5,5.0,5.6,5.3,8.1,8.3,8.2,5.3,5.7,5.5,65.6,55.0,60.0,75.3,62.2,68.6,12.1,10.6,11.4,72.3,60.0,66.0,56.8,48.7,52.5,71.5,58.7,64.9,11.1,9.7,10.5,68.5,56.6,62.4,145,230,375,5332,7401,12733,21,28,49,5498,7659,13157,771,630,1401,39631,31462,71093,273,214,487,40675,32306,72981,0,0,0,0,0,0,0,0,0,0,0,0,31,16,47,2628,1164,3792,21,4,25,2680,1184,3864,13,7,20,1202,1176,2378,3,10,13,1218,1193,2411,11,16,27,438,732,1170,0,0,0,449,748,1197,40,92,132,4482,6525,11007,17,35,52,4539,6652,11191,45,93,138,4038,5661,9699,26,25
LGA16370,87,76,163,21002,22701,43703,972,889,1861,22061,23666,45727,62,51,113,14914,13480,28394,86,94,180,15062,13625,28687,3,3,6,502,513,1015,12,0,12,517,516,1033,65,54,119,15416,13993,29409,98,94,192,15579,14141,29720,22,20,42,5397,8368,13765,59,106,165,5478,8494,13972,0,3,3,191,339,530,814,689,1503,1005,1031,2036,4.6,5.6,5.0,3.3,3.7,3.5,12.2,0,6.3,3.3,3.6,3.5,74.7,70.1,72.6,73.4,61.6,67.3,10.1,10.6,10.3,70.6,59.8,65.0,71.3,66.2,68.9,71.0,59.4,65.0,8.9,10.6,9.7,68.3,57.6,62.7,10,7,17,1116,1522,2638,4,6,10,1130,1535,2665,52,42,94,13662,11829,25491,76,76,152,13790,11947,25737,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,1633,1105,2738,7,8,15,1650,1119,2769,0,3,3,1241,968,2209,4,6,10,1245,977,2222,3,4,7,303,653,956,5,0,5,311,657,968,9,6,15,3898,4367,8265,23,21,44,3930,4394,8324,8,14,22,2321,3463,5784,15,10
LGA16380,710,756,1466,26390,29521,55911,1247,1128,2375,28347,31405,59752,324,318,642,13570,13206,26776,109,96,205,14003,13620,27623,70,54,124,1075,830,1905,16,4,20,1161,888,2049,394,372,766,14645,14036,28681,125,100,225,15164,14508,29672,288,368,656,11267,14901,26168,143,178,321,11698,15447,27145,27,16,43,478,585,1063,980,849,1829,1485,1450,2935,17.8,14.5,16.2,7.3,5.9,6.6,12.8,4.0,8.9,7.7,6.1,6.9,55.6,49.2,52.3,55.5,47.5,51.3,10.0,8.9,9.5,53.5,46.2,49.7,45.7,42.1,43.8,51.4,44.7,47.9,8.7,8.5,8.6,49.4,43.4,46.2,49,74,123,1820,2290,4110,10,8,18,1879,2372,4251,273,239,512,11612,10791,22403,96,84,180,11981,11114,23095,0,0,0,0,0,0,0,0,0,0,0,0,20,17,37,1678,822,2500,15,3,18,1713,842,2555,3,5,8,480,378,858,0,0,0,483,383,866,4,5,9,291,437,728,0,5,5,295,447,742,23,31,54,2071,2902,4973,15,18,33,2109,2951,5060,26,51,77,1835,2869,4704,15,11
LGA16400,681,747,1428,23336,24645,47981,1437,1329,2766,25454,26721,52175,365,335,700,13859,11846,25705,128,77,205,14352,12258,26610,71,53,124,825,796,1621,12,9,21,908,858,1766,436,388,824,14684,12642,27326,140,86,226,15260,13116,28376,225,343,568,8311,11618,19929,126,214,340,8662,12175,20837,19,17,36,342,385,727,1172,1028,2200,1533,1430,2963,16.3,13.7,15.0,5.6,6.3,5.9,8.6,10.5,9.3,6.0,6.5,6.2,64.1,51.9,57.7,62.9,51.3,57.0,9.7,6.5,8.2,59.9,49.1,54.4,53.7,44.8,49.0,59.4,48.1,53.6,8.9,5.8,7.4,56.4,45.9,51.0,57,62,119,2229,2032,4261,10,11,21,2296,2105,4401,304,268,572,11483,9714,21197,108,64,172,11895,10046,21941,0,0,0,3,0,3,0,0,0,3,0,3,14,7,21,991,601,1592,8,3,11,1013,611,1624,0,8,8,390,335,725,3,0,3,393,343,736,0,11,11,172,306,478,0,0,0,172,317,489,25,33,58,1512,2179,3691,11,10,21,1548,2222,3770,21,43,64,1732,2227,3959,7,17
LGA16470,327,393,720,13957,14181,28138,831,612,1443,15115,15186,30301,203,231,434,10783,9733,20516,76,59,135,11062,10023,21085,31,21,52,308,256,564,5,0,5,344,277,621,234,252,486,11091,9989,21080,81,59,140,11406,10300,21706,83,129,212,2655,3982,6637,42,49,91,2780,4160,6940,9,12,21,210,210,420,708,503,1211,927,725,1652,13.2,8.3,10.7,2.8,2.6,2.7,6.2,0,3.6,3.0,2.7,2.9,71.8,64.1,67.6,79.5,70.4,74.9,9.7,9.7,9.7,75.5,67.8,71.6,62.3,58.8,60.4,77.3,68.6,72.9,9.1,9.7,9.4,73.2,66.0,69.6,46,90,136,3162,3848,7010,14,16,30,3222,3954,7176,150,142,292,7520,5804,13324,63,38,101,7733,5984,13717,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,527,212,739,6,0,6,540,215,755,0,12,12,864,564,1428,5,0,5,869,576,1445,0,8,8,276,385,661,0,3,3,276,396,672,19,25,44,1570,2144,3714,5,7,12,1594,2176,3770,18,28,46,1150,1451,2601,6,4
LGA16550,692,648,1340,48563,51736,100299,4096,3753,7849,53351,56137,109488,272,314,586,31475,30592,62067,201,167,368,31948,31073,63021,40,28,68,1893,1640,3533,22,13,35,1955,1681,3636,312,342,654,33368,32232,65600,223,180,403,33903,32754,66657,363,286,649,14594,18800,33394,198,297,495,15155,19383,34538,16,20,36,603,702,1305,3675,3276,6951,4294,3998,8292,12.8,8.2,10.4,5.7,5.1,5.4,9.9,7.2,8.7,5.8,5.1,5.5,45.2,52.8,48.8,68.7,62.3,65.4,5.4,4.8,5.1,63.5,58.3,60.9,39.4,48.5,43.8,64.8,59.1,61.9,4.9,4.4,4.7,59.9,55.4,57.6,55,85,140,4772,6150,10922,26,29,55,4853,6264,11117,205,220,425,26383,24168,50551,166,131,297,26754,24519,51273,0,3,3,0,0,0,0,0,0,0,3,3,7,5,12,2144,1453,3597,6,11,17,2157,1469,3626,15,14,29,4808,4627,9435,18,17,35,4841,4658,9499,3,8,11,740,1388,2128,3,3,6,746,1399,2145,30,59,89,10964,13197,24161,53,69,122,11047,13325,24372,19,39,58,3704,5448,9152,21,38
LGA16610,418,473,891,7752,8092,15844,384,331,715,8554,8896,17450,136,132,268,4207,3551,7758,44,24,68,4387,3707,8094,53,40,93,344,260,604,3,4,7,400,304,704,189,172,361,4551,3811,8362,47,28,75,4787,4011,8798,186,267,453,3029,4114,7143,50,53,103,3265,4434,7699,44,32,76,170,169,339,286,251,537,500,452,952,28.0,23.3,25.8,7.6,6.8,7.2,6.4,14.3,9.3,8.4,7.6,8.0,45.1,36.5,40.6,58.7,47.1,52.8,12.3,8.4,10.5,56.0,45.1,50.4,32.5,28.0,30.1,54.3,43.9,49.0,11.5,7.2,9.5,51.3,41.7,46.4,24,39,63,427,571,998,0,6,6,451,616,1067,107,91,198,3728,2932,6660,39,19,58,3874,3042,6916,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,442,211,653,6,3,9,451,217,668,3,3,6,56,57,113,0,0,0,59,60,119,3,0,3,41,84,125,0,0,0,44,84,128,0,15,15,325,577,902,4,3,7,329,595,924,6,24,30,297,508,805,0,3
LGA16650,195,201,396,36698,38597,75295,2552,2169,4721,39445,40967,80412,131,115,246,24081,20207,44288,241,178,419,24453,20500,44953,11,13,24,1462,1301,2763,24,12,36,1497,1326,2823,142,128,270,25543,21508,47051,265,190,455,25950,21826,47776,48,65,113,10458,16333,26791,159,233,392,10665,16631,27296,6,6,12,696,757,1453,2128,1746,3874,2830,2509,5339,7.7,10.2,8.9,5.7,6.0,5.9,9.1,6.3,7.9,5.8,6.1,5.9,72.4,64.3,68.4,69.6,55.7,62.5,10.4,8.8,9.6,65.8,53.3,59.4,66.8,57.8,62.3,65.6,52.4,58.8,9.4,8.2,8.9,62.0,50.0,55.9,23,29,52,2443,3033,5476,22,13,35,2488,3075,5563,108,88,196,21222,16889,38111,204,145,349,21534,17122,38656,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1756,707,2463,18,7,25,1782,714,2496,3,3,6,2210,1939,4149,4,15,19,2217,1957,4174,0,0,0,359,514,873,3,5,8,362,519,881,10,22,32,5663,6409,12072,51,50,101,5724,6481,12205,9,21,30,3425,4063,7488,36,34
LGA16700,121,140,261,39146,42812,81958,1875,1829,3704,41142,44781,85923,86,85,171,26112,23759,49871,153,109,262,26351,23953,50304,4,9,13,1513,1502,3015,19,12,31,1536,1523,3059,90,94,184,27625,25261,52886,172,121,293,27887,25476,53363,30,41,71,11058,16903,27961,162,275,437,11250,17219,28469,0,5,5,464,647,1111,1540,1433,2973,2004,2085,4089,4.4,9.6,7.1,5.5,5.9,5.7,11.0,9.9,10.6,5.5,6.0,5.7,75.0,67.1,70.8,70.6,59.0,64.5,9.2,6.6,7.9,67.8,56.9,62.1,71.7,60.7,65.8,66.7,55.5,60.8,8.2,6.0,7.1,64.1,53.5,58.5,17,17,34,2952,3809,6761,9,13,22,2978,3839,6817,69,67,136,22873,19729,42602,131,86,217,23073,19882,42955,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1661,968,2629,7,3,10,1672,971,2643,7,4,11,4038,3594,7632,14,17,31,4059,3615,7674,4,0,4,658,1059,1717,4,0,4,666,1059,1725,8,18,26,8935,10186,19121,41,31,72,8984,10235,19219,11,15,26,3666,4679,8345,24,32
LGA16900,562,593,1155,22808,24425,47233,844,811,1655,24214,25829,50043,273,230,503,14429,12253,26682,125,100,225,14827,12583,27410,61,37,98,952,916,1868,11,7,18,1024,960,1984,334,267,601,15381,13169,28550,136,107,243,15851,13543,29394,198,299,497,7070,10858,17928,103,156,259,7371,11313,18684,31,27,58,357,397,754,604,549,1153,992,973,1965,18.3,13.9,16.3,6.2,7.0,6.5,8.1,6.5,7.4,6.5,7.1,6.7,59.3,45.0,52.0,67.4,53.9,60.4,16.1,13.2,14.7,65.5,52.4,58.7,48.5,38.8,43.5,63.3,50.2,56.5,14.8,12.3,13.6,61.2,48.7,54.8,49,50,99,1637,2350,3987,12,17,29,1698,2417,4115,223,179,402,12679,9793,22472,107,83,190,13009,10055,23064,0,0,0,0,0,0,0,0,0,0,0,0,16,3,19,753,404,1157,0,0,0,769,407,1176,4,5,9,289,253,542,0,0,0,293,258,551,0,3,3,135,258,393,0,0,0,135,261,396,9,25,34,1186,1893,3079,9,11,20,1204,1929,3133,20,39,59,1465,1968,3433,4,10
LGA16950,1338,1337,2675,34010,35831,69841,2010,1884,3894,37358,39052,76410,500,511,1011,17098,15542,32640,113,84,197,17711,16137,33848,177,97,274,1412,1091,2503,16,7,23,1605,1195,2800,677,608,1285,18510,16633,35143,129,91,220,19316,17332,36648,614,694,1308,14865,18479,33344,173,267,440,15652,19440,35092,47,36,83,636,718,1354,1706,1527,3233,2389,2281,4670,26.1,16.0,21.3,7.6,6.6,7.1,12.4,7.7,10.5,8.3,6.9,7.6,50.6,45.4,48.0,54.4,46.4,50.3,6.4,4.8,5.7,51.7,44.4,48.0,37.4,38.2,37.8,50.3,43.4,46.7,5.6,4.5,5.1,47.4,41.3,44.3,99,144,243,3022,2811,5833,16,6,22,3137,2961,6098,396,355,751,13881,12593,26474,95,75,170,14372,13023,27395,0,0,0,0,0,0,0,0,0,0,0,0,31,11,42,1959,963,2922,13,4,17,2003,978,2981,7,6,13,584,556,1140,5,3,8,596,565,1161,4,14,18,301,652,953,3,6,9,308,672,980,33,61,94,2294,3269,5563,6,11,17,2333,3341,5674,45,84,129,2318,3161,5479,14,18
LGA17000,263,257,520,8385,8037,16422,421,304,725,9069,8598,17667,168,117,285,6463,4573,11036,48,27,75,6679,4717,11396,13,17,30,159,203,362,0,3,3,172,223,395,181,134,315,6622,4776,11398,48,30,78,6851,4940,11791,78,114,192,1658,3162,4820,22,32,54,1758,3308,5066,3,9,12,104,99,203,353,241,594,460,349,809,7.2,12.7,9.5,2.4,4.3,3.2,0,10.0,3.8,2.5,4.5,3.4,69.1,52.1,60.7,79.0,59.4,69.4,11.3,9.9,10.7,75.5,57.5,66.7,64.1,45.5,54.9,77.1,56.9,67.2,11.3,8.9,10.3,73.6,54.9,64.5,13,15,28,618,542,1160,0,3,3,631,560,1191,150,99,249,5777,3984,9761,40,23,63,5967,4106,10073,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,273,193,466,0,6,6,277,199,476,0,0,0,102,92,194,0,0,0,102,92,194,0,0,0,53,93,146,0,0,0,53,93,146,0,10,10,551,783,1334,0,0,0,551,793,1344,0,12,12,482,640,1122,3,3
