region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
IARE103004,0,0,0,0,3,0,14,17,0,0,0,0,3,0,0,3,0,3,0,0,9,3,5,20,5,0,0,0,7,0,6,18,0,0,3,0,8,0,7,18,0,0,0,0,0,0,11,11,0,0,0,4,0,0,3,7,5,3,3,4,30,3,46,94,0,0,0,0,4,3,5,12,0,3,4,0,17,3,0,27,0,20,9,0,44,0,7,80,0,12,17,3,39,0,5,76,0,5,12,7,65,3,4,96,5,5,7,0,37,0,13,67,0,3,6,5,34,0,57,105,5,48,55,15,240,9,91,463,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,4,0,0,3,0,0,0,14,17,0,0,0,0,0,0,13,13,0,0,0,0,0,0,15,15,0,0,0,0,0,0,19,19,0,0,3,0,0,0,83,86,0,0,0,0,7,3,28,38
IARE103005,0,0,0,0,5,3,16,24,0,0,3,4,11,0,33,51,3,0,0,0,14,3,57,77,0,0,3,0,13,4,22,42,3,3,3,0,16,3,15,43,0,3,3,0,7,0,7,20,0,0,0,0,6,0,9,15,6,6,12,4,72,13,159,272,0,0,0,0,24,7,27,58,3,9,10,6,147,8,28,211,17,78,42,19,279,21,54,510,28,51,73,20,311,15,65,563,24,66,85,14,400,3,92,684,33,71,60,11,397,12,111,695,10,23,40,8,319,3,281,684,115,298,310,78,1877,69,658,3405,0,0,0,0,0,0,18,18,0,0,0,0,0,0,31,31,0,0,0,0,0,0,53,53,0,0,0,0,7,3,54,64,0,0,0,0,12,0,71,83,0,0,0,0,3,0,74,77,0,0,0,0,5,0,102,107,0,0,0,0,27,3,403,433,0,0,0,0,29,10,61,100
IARE103006,0,0,0,0,3,3,15,21,0,0,0,4,0,3,10,17,0,0,0,0,6,0,10,16,0,3,0,0,17,0,16,36,0,3,3,0,11,3,16,36,0,3,5,0,8,3,16,35,0,0,0,0,3,0,20,23,0,9,8,4,48,12,103,184,0,0,0,0,0,0,8,8,0,11,5,0,17,0,0,33,4,31,20,0,56,3,13,127,11,22,29,6,62,4,18,152,8,12,14,8,90,3,20,155,0,9,14,6,111,3,43,186,0,7,12,9,116,0,82,226,23,92,94,29,452,13,184,887,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,17,17,0,0,0,0,0,0,28,28,0,0,0,0,0,0,38,38,0,0,0,0,3,0,45,48,0,0,0,0,3,0,48,51,0,0,0,0,6,0,192,198,0,0,0,0,3,3,29,35
IARE104001,0,0,0,0,0,0,11,11,0,0,3,0,4,0,3,10,0,4,0,0,16,3,4,27,0,5,8,0,14,0,8,35,0,7,4,0,8,0,9,28,0,0,0,0,9,0,7,16,0,0,0,3,7,0,3,13,0,16,15,3,58,3,45,140,0,0,0,9,26,18,62,115,4,38,15,11,188,23,32,311,36,223,96,25,523,25,63,991,105,356,180,23,663,23,96,1446,138,350,201,35,884,17,133,1758,178,386,241,58,758,21,147,1789,111,292,258,41,855,24,445,2026,572,1645,991,202,3897,151,978,8436,0,0,0,0,0,0,29,29,0,0,0,0,0,0,33,33,0,3,3,0,0,0,64,70,3,0,0,0,3,0,72,78,0,3,0,0,7,3,82,95,0,3,0,0,5,0,85,93,0,3,3,0,6,3,116,131,3,12,6,0,21,6,481,529,0,0,0,9,26,18,102,155
IARE104002,0,0,0,0,3,3,0,6,0,0,0,0,3,0,0,3,0,3,3,3,6,0,4,19,0,3,0,0,14,0,5,22,0,3,3,0,9,0,0,15,3,3,0,0,3,0,0,9,3,0,0,0,0,0,3,6,6,12,6,3,38,3,12,80,0,0,5,0,26,6,60,97,5,30,21,6,123,16,35,236,35,186,91,15,351,20,48,746,92,386,161,22,522,17,80,1280,146,354,193,37,659,13,106,1508,177,382,213,28,578,12,129,1519,81,204,124,27,404,4,158,1002,536,1542,808,135,2663,88,616,6388,0,0,0,0,3,0,48,51,0,0,0,0,3,0,64,67,0,0,0,0,3,0,102,105,0,4,0,0,7,0,109,120,0,3,3,0,10,0,126,142,0,0,0,4,0,0,116,120,0,0,0,0,4,0,82,86,0,7,3,4,30,0,647,691,0,0,5,0,32,9,108,154
IARE104003,0,0,0,0,9,0,11,20,0,3,0,3,22,3,19,50,0,3,3,3,33,3,54,99,0,3,7,5,38,5,45,103,0,3,5,0,24,3,12,47,0,3,0,0,11,0,12,26,0,0,3,0,8,0,4,15,0,15,18,11,145,14,157,360,0,0,0,6,59,12,127,204,0,37,30,20,459,24,97,667,31,118,129,26,1147,47,235,1733,42,171,175,30,1177,30,253,1878,71,134,172,27,1190,25,233,1852,62,180,169,47,1056,18,235,1767,38,128,107,44,781,10,434,1542,244,768,782,200,5869,166,1614,9643,0,0,0,0,5,0,62,67,0,0,0,0,3,0,67,70,0,0,0,0,4,3,123,130,3,0,0,0,8,0,110,121,0,3,0,0,12,0,130,145,0,0,0,0,6,0,147,153,0,0,4,3,13,0,135,155,3,3,4,3,51,3,774,841,0,0,0,6,73,12,200,291
IARE104004,0,0,0,4,3,3,26,36,0,3,0,0,14,4,33,54,0,3,3,0,24,6,52,88,0,0,7,5,29,4,37,82,4,3,5,3,28,0,17,60,3,3,4,0,16,0,10,36,0,0,0,0,7,0,12,19,7,12,19,12,121,17,187,375,0,0,0,7,66,24,98,195,5,23,22,14,239,20,51,374,25,126,71,33,566,40,130,991,62,195,144,29,829,30,181,1470,90,211,203,44,1137,31,225,1941,118,248,235,69,1162,39,250,2121,76,214,237,48,1212,23,588,2398,376,1017,912,244,5211,207,1523,9490,0,0,0,0,0,0,52,52,0,0,0,0,4,0,43,47,0,0,0,0,3,0,64,67,0,0,0,0,7,0,90,97,0,0,3,5,4,0,110,122,0,0,0,0,12,0,102,114,0,0,0,0,22,0,148,170,0,0,3,5,52,0,609,669,0,0,0,11,69,27,176,283
IARE104005,0,0,0,0,13,4,31,48,0,0,3,0,27,10,15,55,0,9,10,11,49,5,18,102,0,12,15,0,72,6,27,132,4,10,12,4,62,3,18,113,0,10,6,0,25,0,19,60,4,7,3,0,11,0,15,40,8,48,49,15,259,28,143,550,0,3,3,16,115,48,221,406,3,85,63,19,495,59,106,830,78,429,179,45,1256,84,207,2278,190,657,395,65,1645,54,224,3230,217,592,496,70,2364,60,329,4128,306,770,552,111,2204,54,420,4417,217,499,473,115,2283,33,1115,4735,1011,3035,2161,441,10362,392,2622,20024,0,0,0,0,0,3,93,96,0,0,0,0,0,3,97,100,0,0,0,0,11,0,156,167,0,6,3,0,12,0,197,218,4,5,3,0,13,0,242,267,3,5,4,0,16,0,240,268,0,4,6,3,41,0,301,355,7,20,16,3,93,6,1326,1471,0,3,3,16,128,55,345,550
IARE104006,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,4,0,0,0,0,9,0,6,15,0,3,0,0,6,0,3,12,0,0,3,0,0,0,5,8,0,0,3,0,4,0,3,10,3,0,0,0,0,0,0,3,3,3,6,0,23,0,20,55,0,0,0,0,15,5,23,43,0,3,4,5,70,4,11,97,3,32,22,5,193,8,18,281,12,51,38,14,305,6,33,459,33,79,71,11,314,7,54,569,45,88,81,16,289,4,45,568,25,79,75,25,290,0,119,613,118,332,291,76,1476,34,303,2630,0,0,0,0,0,0,14,14,0,0,0,0,0,0,9,9,0,0,0,0,0,0,13,13,0,0,0,0,3,0,24,27,0,0,0,0,3,0,21,24,0,0,0,0,0,0,44,44,0,0,4,0,3,0,46,53,0,0,4,0,9,0,171,184,0,0,0,0,15,5,40,60
IARE104007,0,0,0,0,16,0,26,42,0,4,5,4,31,7,10,61,0,7,10,3,57,7,12,96,3,5,14,0,61,0,11,94,5,11,15,4,50,0,19,104,5,9,11,0,21,0,16,62,0,7,3,0,13,0,17,40,13,43,58,11,249,14,111,499,0,0,19,27,166,57,343,612,15,252,163,64,1046,91,176,1807,215,1075,633,92,2431,135,318,4899,485,1365,1062,126,3063,94,429,6624,588,1160,1041,159,3535,73,562,7118,597,1115,821,198,2823,67,627,6248,418,976,943,238,3469,74,1773,7891,2318,5943,4682,904,16533,591,4228,35199,0,0,0,0,0,0,214,214,0,0,0,0,9,0,202,211,0,5,0,0,10,0,389,404,4,5,5,0,23,3,428,468,6,5,8,0,25,0,512,556,5,9,6,0,26,3,389,438,6,5,7,0,51,0,622,691,21,29,26,0,144,6,2756,2982,0,0,19,27,182,57,583,868
IARE104008,0,0,0,0,3,0,9,12,0,0,0,0,5,3,4,12,0,0,4,0,22,0,7,33,3,0,3,4,23,3,3,39,3,0,5,0,17,0,5,30,6,3,0,0,15,0,6,30,0,0,0,0,12,0,8,20,12,3,12,4,97,6,42,176,0,0,0,4,30,15,64,113,3,14,11,0,139,26,23,216,6,69,47,22,337,28,34,543,39,110,100,12,572,16,77,926,49,124,135,28,762,16,129,1243,103,189,210,48,811,16,158,1535,95,265,287,87,1430,27,572,2763,295,771,790,201,4081,144,1057,7339,0,0,0,0,3,0,27,30,0,0,3,0,3,0,22,28,0,0,0,0,3,0,54,57,0,3,0,0,3,3,68,77,0,0,0,0,6,0,87,93,0,3,0,0,7,0,115,125,0,0,3,0,16,0,237,256,0,6,6,0,41,3,610,666,0,0,0,4,36,15,100,155
IARE104009,0,0,0,0,0,0,36,36,0,0,0,0,11,6,47,64,0,3,3,3,24,5,87,125,0,3,8,7,31,0,54,103,0,4,9,0,37,0,35,85,0,3,0,0,23,0,13,39,0,0,0,0,5,0,5,10,0,13,20,10,131,11,277,462,0,0,0,0,24,5,81,110,0,17,0,4,145,15,59,240,10,55,31,12,295,26,151,580,18,90,66,12,427,26,142,781,37,96,95,29,596,18,140,1011,52,146,136,41,644,9,115,1143,28,90,86,30,696,14,333,1277,145,494,414,128,2827,113,1021,5142,0,0,0,0,0,0,23,23,0,0,0,0,3,0,17,20,0,0,0,0,0,0,36,36,0,0,3,0,5,0,52,60,0,0,0,0,3,0,94,97,0,0,0,0,5,0,89,94,0,0,0,0,3,0,111,114,0,0,3,0,19,0,422,444,0,0,0,0,24,5,140,169
IARE104010,0,0,0,0,0,0,5,5,0,0,0,0,4,0,4,8,0,0,0,0,11,0,4,15,0,0,0,3,6,0,6,15,0,0,3,3,0,3,0,9,0,0,4,0,0,0,5,9,0,0,0,0,0,0,5,5,0,0,7,6,21,3,29,66,0,0,0,0,12,3,15,30,0,4,0,5,47,6,6,68,5,27,19,5,101,3,16,176,9,39,21,3,130,6,21,229,20,45,50,8,210,0,33,366,25,81,43,16,182,7,53,407,19,25,21,10,131,4,81,291,78,221,154,47,813,29,225,1567,0,0,0,0,0,0,11,11,0,0,0,0,0,0,8,8,0,0,0,0,0,0,16,16,0,3,0,0,0,0,15,18,0,0,0,0,0,0,37,37,0,0,0,0,5,0,30,35,0,0,3,0,4,0,36,43,0,3,3,0,9,0,153,168,0,0,0,0,12,3,31,46
IARE104011,0,0,0,0,12,3,31,46,0,4,5,0,49,4,16,78,3,13,13,8,82,3,20,142,3,21,16,3,89,6,18,156,3,16,16,0,81,3,21,140,3,5,11,7,45,0,17,88,0,5,3,0,21,0,14,43,12,64,64,18,379,19,137,693,0,3,10,14,258,53,382,720,6,235,186,47,1425,103,162,2164,209,1219,686,111,3224,138,363,5950,491,1390,1087,108,4027,102,518,7723,609,1193,1106,143,4581,77,623,8332,636,1181,971,245,3973,74,662,7742,480,903,936,261,4757,78,1813,9228,2431,6124,4982,929,22245,625,4523,41859,0,0,0,0,4,0,187,191,0,3,3,0,16,0,141,163,0,4,3,0,20,0,233,260,0,5,4,0,27,3,319,358,0,4,6,6,32,0,346,394,4,6,4,0,40,0,329,383,3,0,3,4,51,0,474,535,7,22,23,10,190,3,2029,2284,0,3,10,14,274,56,600,957
IARE104012,0,0,0,0,3,4,14,21,0,3,0,0,11,3,8,25,0,4,3,3,25,7,8,50,4,5,4,4,17,0,6,40,3,5,4,3,28,0,13,56,4,3,5,0,6,0,8,26,0,0,0,0,3,0,3,6,11,20,16,10,93,14,60,224,0,0,5,3,48,17,81,154,3,61,28,9,267,48,31,447,44,275,124,29,600,40,72,1184,97,376,181,34,721,38,91,1538,135,394,226,34,932,27,147,1895,206,323,216,52,809,29,162,1797,86,187,169,25,664,7,274,1412,571,1616,949,186,4041,206,858,8427,0,0,0,0,0,0,46,46,0,3,0,0,0,0,61,64,0,0,0,0,4,0,82,86,0,3,0,0,5,0,97,105,4,3,0,0,5,0,132,144,3,3,4,0,5,0,92,107,3,3,0,0,12,0,75,93,10,15,4,0,31,0,585,645,0,0,5,3,51,21,141,221
IARE104013,0,0,0,0,5,3,11,19,0,0,0,0,24,3,5,32,0,0,5,3,32,3,14,57,4,4,8,3,38,0,6,63,0,3,5,0,20,0,13,41,0,3,3,0,15,0,4,25,0,0,3,3,7,0,3,16,4,10,24,9,141,9,56,253,0,0,3,4,90,26,135,258,3,76,61,13,639,38,71,901,69,408,278,37,1591,55,155,2593,151,464,432,40,1564,43,155,2849,179,320,319,82,1578,28,196,2702,137,285,303,63,1133,26,223,2170,71,165,155,74,976,21,462,1924,610,1718,1551,313,7571,237,1397,13397,0,0,0,0,0,0,92,92,0,3,0,0,6,0,71,80,0,0,0,0,8,0,129,137,0,3,4,0,14,3,170,194,0,3,0,0,8,0,155,166,0,0,5,5,9,0,115,134,3,3,3,0,10,0,125,144,3,12,12,5,55,3,857,947,0,0,3,4,95,29,238,369
IARE104014,0,0,0,0,12,6,20,38,0,10,6,4,37,12,16,85,0,17,17,6,68,0,27,135,4,22,15,0,59,0,25,125,5,14,10,4,41,3,21,98,9,3,8,0,28,0,16,64,0,0,0,0,18,3,17,38,18,66,56,14,263,24,142,583,0,4,8,13,134,43,178,380,25,609,255,54,1182,122,201,2448,662,2529,818,87,2776,168,354,7394,755,1756,930,92,2515,81,395,6524,707,1230,803,118,2790,68,473,6189,584,1004,608,149,2199,43,453,5040,355,606,493,128,2481,35,1236,5334,3088,7738,3915,641,14077,560,3290,33309,0,0,0,0,5,0,168,173,0,3,0,0,9,0,305,317,7,13,3,0,17,3,509,552,0,7,6,0,20,0,382,415,0,5,6,0,22,3,389,425,0,5,7,0,21,0,294,327,3,3,0,0,32,0,386,424,10,36,22,0,126,6,2433,2633,0,4,8,13,151,49,366,591
IARE104015,0,0,0,0,4,6,13,23,0,0,0,3,28,6,5,42,0,4,4,0,33,10,10,61,4,5,8,3,30,0,8,58,3,8,4,0,29,0,19,63,0,3,6,0,26,0,6,41,0,0,3,0,9,0,11,23,7,20,25,6,159,22,72,311,0,0,0,8,90,17,131,246,3,42,32,24,377,43,68,589,47,303,175,38,922,54,102,1641,155,456,365,49,1310,43,151,2529,188,416,359,57,1640,33,229,2922,188,424,420,89,1473,36,299,2929,186,434,486,127,2184,22,968,4407,767,2075,1837,392,7996,248,1948,15263,0,0,0,0,0,3,64,67,0,3,3,0,3,0,73,82,0,0,3,0,12,0,105,120,0,0,3,0,10,0,118,131,0,4,3,0,17,0,185,209,4,0,3,0,8,0,177,192,0,5,3,0,25,0,293,326,4,12,18,0,75,3,1015,1127,0,0,0,8,94,26,208,336
IARE104016,0,0,0,0,5,3,14,22,0,3,0,0,20,4,0,27,0,8,7,0,26,5,7,53,0,3,3,5,40,3,6,60,3,6,4,0,25,3,15,56,0,0,6,4,7,0,8,25,0,5,0,0,9,0,9,23,3,25,20,9,132,18,59,266,0,0,7,9,67,16,118,217,3,73,50,17,462,25,61,691,35,212,183,31,1153,44,112,1770,116,318,343,36,1432,27,166,2438,160,265,430,38,1618,32,213,2756,143,342,378,65,1377,39,209,2553,103,309,344,90,1719,25,611,3201,560,1519,1735,286,7828,208,1490,13626,0,0,0,0,0,0,90,90,0,0,0,0,8,3,94,105,0,0,3,0,6,0,131,140,0,0,0,0,11,3,163,177,0,4,3,0,10,0,199,216,0,0,0,0,15,0,187,202,0,3,3,0,11,0,373,390,0,7,9,0,61,6,1237,1320,0,0,7,9,72,19,222,329
IARE104017,0,0,0,0,3,3,10,16,0,0,0,0,5,0,13,18,0,0,0,0,13,3,19,35,0,3,0,3,6,0,17,29,0,3,5,0,15,3,6,32,0,0,0,0,7,3,8,18,0,0,0,0,5,0,7,12,0,6,5,3,54,12,80,160,0,3,0,0,30,16,37,86,0,6,5,4,146,14,18,193,4,45,20,13,310,20,44,456,18,74,54,6,357,9,50,568,27,62,61,16,446,13,86,711,41,88,83,19,435,17,86,769,12,46,73,12,389,7,290,829,102,324,296,70,2113,96,611,3612,0,0,0,0,0,0,27,27,0,0,0,0,3,0,14,17,0,0,3,0,3,0,35,41,0,0,3,0,3,3,39,48,0,0,0,0,4,0,58,62,0,0,0,0,8,0,45,53,0,0,0,0,3,0,83,86,0,0,6,0,24,3,301,334,0,3,0,0,33,19,74,129
IARE104018,0,0,0,0,0,3,4,7,0,0,0,0,8,3,0,11,0,3,0,0,25,0,7,35,0,0,0,0,15,0,0,15,0,0,0,0,9,3,5,17,0,0,0,0,9,0,0,9,0,0,0,0,4,0,3,7,0,3,0,0,70,9,19,101,0,0,3,3,31,9,52,98,3,46,23,6,260,23,34,395,22,153,65,23,644,13,48,968,40,113,128,16,677,7,65,1046,49,112,128,24,618,10,69,1010,31,83,86,20,371,6,49,646,16,43,44,11,238,6,94,452,161,550,477,103,2839,74,411,4615,0,0,0,0,0,0,34,34,0,0,0,0,4,0,27,31,0,0,0,0,4,0,60,64,0,0,0,0,5,0,60,65,0,0,3,3,5,0,72,83,0,0,3,0,0,0,65,68,0,0,0,0,5,0,45,50,0,0,6,3,23,0,363,395,0,0,3,3,31,12,90,139
IARE104019,0,0,0,0,5,3,15,23,0,3,0,0,9,6,8,26,0,3,0,3,24,6,12,48,0,5,6,0,26,0,5,42,0,4,3,0,18,0,15,40,0,0,4,0,12,0,10,26,0,0,3,0,3,0,5,11,0,15,16,3,97,15,70,216,0,0,3,5,54,20,93,175,0,17,16,9,228,26,39,335,25,84,52,24,536,52,93,866,37,153,141,31,792,29,118,1301,58,204,188,36,1048,25,151,1710,134,259,239,53,1033,21,224,1963,73,224,235,63,1219,21,640,2475,327,941,874,221,4910,194,1358,8825,0,0,0,0,0,0,59,59,0,0,0,0,3,0,56,59,0,0,3,0,3,0,71,77,0,0,0,0,6,0,96,102,0,5,3,0,7,0,120,135,0,0,0,0,10,0,137,147,0,0,3,0,15,0,205,223,0,5,9,0,44,0,744,802,0,0,3,5,59,23,167,257
IARE104020,0,0,3,3,3,3,24,36,4,3,0,3,16,3,7,36,0,10,3,3,39,6,11,72,0,10,4,3,48,3,22,90,0,4,5,3,48,3,13,76,6,3,3,0,25,0,14,51,0,0,4,0,15,0,15,34,10,30,22,15,194,18,106,395,0,3,5,11,85,22,154,280,7,79,72,18,409,44,91,720,64,362,215,48,1173,48,161,2071,130,541,400,44,1570,33,213,2931,203,454,429,59,1900,39,297,3381,206,456,398,92,1586,51,357,3146,147,364,452,96,2225,31,1184,4499,757,2259,1971,368,8948,268,2457,17028,0,0,0,0,3,0,98,101,0,0,0,0,3,0,94,97,0,0,0,0,8,0,153,161,0,3,0,0,7,0,200,210,0,3,6,0,11,0,241,261,0,4,6,0,17,0,213,240,0,4,0,7,35,0,336,382,0,14,12,7,84,0,1335,1452,0,3,8,14,91,25,276,417
IARE104021,0,0,0,7,12,9,42,70,0,0,3,5,31,10,23,72,3,11,9,4,74,10,20,131,3,10,21,8,83,5,25,155,4,6,13,0,72,3,28,126,4,6,7,0,27,4,20,68,0,0,4,0,17,0,25,46,14,33,57,24,316,41,183,668,0,0,14,13,181,67,349,624,4,166,102,53,950,93,163,1531,111,505,478,108,2620,144,323,4289,169,604,722,99,3091,91,468,5244,248,509,662,144,3297,73,524,5457,254,509,529,158,2685,61,571,4767,183,451,532,178,3514,38,1774,6670,969,2744,3039,753,16338,567,4172,28582,0,0,0,0,6,0,180,186,0,3,0,0,9,0,121,133,0,3,6,0,13,0,267,289,3,0,0,6,21,0,348,378,0,3,0,0,31,3,326,363,0,4,0,0,27,3,302,336,3,4,3,3,27,0,446,486,6,17,9,9,134,6,1990,2171,0,0,14,20,199,76,571,880
