region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
IARE102005,7,319,563,882,8,8,16,64,143,207,0,3,3,72,154,226,46,38,84,1785,939,2724,16,5,21,1847,982,2829,452,414,866,7827,8073,15900,112,109,221,8391,8596,16987,157,150,307,1250,1404,2654,28,28,56,1435,1582,3017,263,242,505,5477,5557,11034,77,85,162,5817,5884,11701,243,235,478,3044,3331,6375,47,39,86,3334,3605,6939
IARE102006,0,142,178,320,6,4,10,28,51,79,0,0,0,34,55,89,26,25,51,622,320,942,5,5,10,653,350,1003,305,317,622,2747,2662,5409,45,30,75,3097,3009,6106,67,73,140,370,407,777,5,4,9,442,484,926,204,192,396,2004,1897,3901,29,25,54,2237,2114,4351,136,155,291,962,1030,1992,14,8,22,1112,1193,2305
IARE102007,6,118,194,312,4,19,23,15,43,58,0,0,0,19,62,81,66,51,117,630,264,894,3,3,6,699,318,1017,636,724,1360,2172,2138,4310,38,30,68,2846,2892,5738,163,191,354,442,472,914,7,4,11,612,667,1279,414,452,866,1432,1402,2834,30,20,50,1876,1874,3750,289,335,624,980,1018,1998,10,11,21,1279,1364,2643
IARE102008,0,109,176,285,3,3,6,9,31,40,0,0,0,12,34,46,22,25,47,382,153,535,3,0,3,407,178,585,388,429,817,1998,1702,3700,25,20,45,2411,2151,4562,49,53,102,248,231,479,3,3,6,300,287,587,308,329,637,1417,1211,2628,15,17,32,1740,1557,3297,69,103,172,675,601,1276,9,5,14,753,709,1462
IARE102009,3,287,370,657,5,8,13,51,104,155,0,0,0,56,112,168,41,35,76,1840,682,2522,20,5,25,1901,722,2623,293,316,609,5521,5330,10851,83,75,158,5897,5721,11618,71,88,159,1288,1267,2555,17,11,28,1376,1366,2742,165,184,349,3598,3393,6991,51,51,102,3814,3628,7442,156,159,315,2708,2751,5459,41,29,70,2905,2939,5844
IARE102010,3,177,331,508,3,12,15,33,89,122,0,0,0,36,101,137,45,47,92,1063,488,1551,7,4,11,1115,539,1654,468,510,978,4623,4597,9220,62,52,114,5153,5159,10312,141,154,295,725,675,1400,9,14,23,875,843,1718,260,287,547,3277,3228,6505,42,39,81,3579,3554,7133,244,282,526,1710,1728,3438,24,16,40,1978,2026,4004
IARE102011,13,1079,1856,2935,29,42,71,203,487,690,3,3,6,235,532,767,235,193,428,5503,2546,8049,38,22,60,5776,2761,8537,1596,1700,3296,19635,20545,40180,218,283,501,21449,22528,43977,536,577,1113,3564,3823,7387,40,50,90,4140,4450,8590,909,948,1857,13021,13719,26740,144,169,313,14074,14836,28910,882,1030,1912,8703,9266,17969,85,107,192,9670,10403,20073
IARE102012,0,119,197,316,0,3,3,24,46,70,0,0,0,24,49,73,15,12,27,640,265,905,7,0,7,662,277,939,170,189,359,2599,2626,5225,34,30,64,2803,2845,5648,32,30,62,303,322,625,9,11,20,344,363,707,100,119,219,1815,1792,3607,22,25,47,1937,1936,3873,76,76,152,938,1012,1950,13,4,17,1027,1092,2119
IARE102013,3,241,387,628,0,10,10,47,111,158,0,0,0,47,121,168,40,25,65,1466,633,2099,9,5,14,1515,663,2178,221,214,435,5159,5213,10372,58,58,116,5438,5485,10923,47,35,82,982,980,1962,6,11,17,1035,1026,2061,141,121,262,3516,3500,7016,46,43,89,3703,3664,7367,105,98,203,2186,2283,4469,12,20,32,2303,2401,4704
IARE102014,7,227,322,549,3,4,7,28,51,79,0,0,0,31,55,86,21,17,38,809,356,1165,6,0,6,836,373,1209,212,225,437,3375,3460,6835,51,38,89,3638,3723,7361,48,52,100,437,440,877,10,7,17,495,499,994,143,142,285,2476,2456,4932,39,30,69,2658,2628,5286,84,102,186,1129,1229,2358,14,10,24,1227,1341,2568
IARE103001,0,56,66,122,0,10,10,8,13,21,0,0,0,8,23,31,41,25,66,155,69,224,3,0,3,199,94,293,307,336,643,686,614,1300,9,19,28,1002,969,1971,73,71,144,124,131,255,9,6,15,206,208,414,199,228,427,477,411,888,10,13,23,686,652,1338,128,138,266,271,292,563,6,6,12,405,436,841
IARE103002,0,16,36,52,5,13,18,4,5,9,0,0,0,9,18,27,38,31,69,66,22,88,0,0,0,104,53,157,420,473,893,277,231,508,5,9,14,702,713,1415,60,48,108,36,51,87,3,0,3,99,99,198,339,382,721,177,144,321,4,5,9,520,531,1051,84,94,178,114,119,233,4,3,7,202,216,418
IARE103003,0,47,86,133,3,5,8,5,33,38,0,0,0,8,38,46,38,11,49,502,187,689,3,3,6,543,201,744,249,222,471,1518,1424,2942,19,28,47,1786,1674,3460,66,47,113,379,353,732,4,3,7,449,403,852,150,134,284,972,876,1848,12,16,28,1134,1026,2160,133,108,241,788,754,1542,8,9,17,929,871,1800
IARE103004,3,59,101,160,3,7,10,6,19,25,0,3,3,9,29,38,29,29,58,239,98,337,3,0,3,271,127,398,448,496,944,1127,1088,2215,24,32,56,1599,1616,3215,95,97,192,161,151,312,8,8,16,264,256,520,313,352,665,897,830,1727,23,30,53,1233,1212,2445,166,177,343,340,361,701,7,9,16,513,547,1060
IARE103005,0,322,405,727,8,18,26,65,139,204,5,0,5,78,157,235,71,62,133,1879,818,2697,27,9,36,1977,889,2866,754,885,1639,7532,7772,15304,134,120,254,8420,8777,17197,154,198,352,1001,990,1991,13,7,20,1168,1195,2363,538,628,1166,5891,5989,11880,105,85,190,6534,6702,13236,266,326,592,2166,2218,4384,26,26,52,2458,2570,5028
IARE103006,0,102,143,245,6,11,17,14,18,32,0,0,0,20,29,49,51,53,104,449,177,626,6,0,6,506,230,736,728,780,1508,1995,1557,3552,41,27,68,2764,2364,5128,83,109,192,293,233,526,9,3,12,385,345,730,527,544,1071,1453,1066,2519,24,17,41,2004,1627,3631,182,225,407,703,610,1313,14,12,26,899,847,1746
IARE104001,17,1010,1698,2708,5,5,10,130,280,410,3,3,6,138,288,426,58,53,111,3895,1685,5580,26,14,40,3979,1752,5731,414,487,901,14590,15854,30444,131,158,289,15135,16499,31634,110,148,258,2568,2833,5401,26,35,61,2704,3016,5720,242,277,519,9753,10526,20279,92,108,200,10087,10911,20998,217,280,497,6460,7288,13748,48,61,109,6725,7629,14354
IARE104002,20,817,1568,2385,0,3,3,73,171,244,0,3,3,73,177,250,39,17,56,2662,1094,3756,30,9,39,2731,1120,3851,174,200,374,10655,11094,21749,136,132,268,10965,11426,22391,61,56,117,2223,2558,4781,25,24,49,2309,2638,4947,109,116,225,7029,7090,14119,94,90,184,7232,7296,14528,107,110,217,5089,5815,10904,45,50,95,5241,5975,11216
IARE104003,13,806,1287,2093,10,26,36,150,402,552,4,0,4,164,428,592,145,105,250,5869,2467,8336,53,20,73,6067,2592,8659,886,947,1833,18950,19530,38480,289,280,569,20125,20757,40882,203,215,418,2952,3214,6166,62,41,103,3217,3470,6687,503,551,1054,13279,13459,26738,195,190,385,13977,14200,28177,437,453,890,7073,7792,14865,111,92,203,7621,8337,15958
IARE104004,10,936,1402,2338,18,21,39,190,409,599,0,7,7,208,437,645,121,93,214,5211,2303,7514,55,17,72,5387,2413,7800,956,1038,1994,18577,19075,37652,228,226,454,19761,20339,40100,295,330,625,2901,3228,6129,43,46,89,3239,3604,6843,580,633,1213,12674,12989,25663,168,163,331,13422,13785,27207,474,570,1044,7657,8209,15866,59,72,131,8190,8851,17041
IARE104005,36,2226,3773,5999,29,50,79,350,755,1105,5,5,10,384,810,1194,258,214,472,10363,4625,14988,94,41,135,10715,4880,15595,1553,1713,3266,36383,38423,74806,429,481,910,38365,40617,78982,523,561,1084,6773,7503,14276,103,107,210,7399,8171,15570,955,984,1939,24013,25043,49056,318,339,657,25286,26366,51652,823,1017,1840,16698,18325,35023,158,189,347,17679,19531,37210
IARE104006,9,301,472,773,4,3,7,28,78,106,0,0,0,32,81,113,24,31,55,1476,605,2081,10,4,14,1510,640,2150,201,195,396,5337,5250,10587,59,71,130,5597,5516,11113,36,42,78,655,730,1385,3,9,12,694,781,1475,128,118,246,3905,3806,7711,46,44,90,4079,3968,8047,75,96,171,1757,1868,3625,7,26,33,1839,1990,3829
IARE104007,64,4765,6892,11657,18,22,40,517,1072,1589,8,10,18,543,1104,1647,248,175,423,16534,7153,23687,143,48,191,16925,7376,24301,1428,1373,2801,61455,66363,127818,702,809,1511,63585,68545,132130,282,322,604,9512,10493,20005,106,122,228,9900,10937,20837,845,785,1630,41353,44738,86091,506,581,1087,42704,46104,88808,697,737,1434,25393,28022,53415,210,258,468,26300,29017,55317
IARE104008,10,809,1206,2015,8,14,22,131,263,394,3,4,7,142,281,423,97,41,138,4082,1512,5594,40,14,54,4219,1567,5786,492,488,980,12813,13300,26113,165,190,355,13470,13978,27448,141,143,284,2146,2352,4498,30,43,73,2317,2538,4855,289,280,569,8808,9176,17984,121,136,257,9218,9592,18810,265,255,520,5391,5819,11210,54,68,122,5710,6142,11852
IARE104009,6,437,815,1252,14,44,58,99,209,308,0,0,0,113,253,366,132,107,239,2826,1203,4029,20,10,30,2978,1320,4298,1100,1187,2287,9949,10094,20043,141,144,285,11190,11425,22615,221,267,488,1387,1500,2887,31,22,53,1639,1789,3428,689,776,1465,7190,7108,14298,101,98,199,7980,7982,15962,436,499,935,3541,3833,7374,46,42,88,4023,4374,8397
IARE104010,9,163,318,481,0,0,0,25,59,84,0,0,0,25,59,84,20,12,32,813,361,1174,8,10,18,841,383,1224,192,171,363,3544,3507,7051,46,57,103,3782,3735,7517,49,52,101,490,518,1008,8,11,19,547,581,1128,137,113,250,2578,2521,5099,31,41,72,2746,2675,5421,76,86,162,1220,1282,2502,20,19,39,1316,1387,2703
IARE104011,69,5070,6994,12064,14,47,61,555,1317,1872,3,5,8,572,1369,1941,379,255,634,22244,8335,30579,190,55,245,22813,8645,31458,2112,2269,4381,74256,77883,152139,868,875,1743,77236,81027,158263,446,483,929,10295,10986,21281,124,114,238,10865,11583,22448,1286,1317,2603,53000,55399,108399,590,624,1214,54876,57340,112216,970,1107,2077,26717,28792,55509,267,224,491,27954,30123,58077
IARE104012,16,970,1590,2560,12,26,38,190,365,555,0,3,3,202,394,596,93,74,167,4040,1976,6016,32,5,37,4165,2055,6220,665,681,1346,15964,16769,32733,155,178,333,16784,17628,34412,202,239,441,2718,2977,5695,39,41,80,2959,3257,6216,377,359,736,10737,11263,22000,123,125,248,11237,11747,22984,356,463,819,6904,7428,14332,63,74,137,7323,7965,15288
IARE104013,33,1587,2266,3853,9,28,37,215,570,785,3,5,8,227,603,830,141,108,249,7570,3183,10753,56,19,75,7767,3310,11077,901,945,1846,25403,26650,52053,279,307,586,26583,27902,54485,176,219,395,4321,4545,8866,50,49,99,4547,4813,9360,489,546,1035,17023,17769,34792,193,208,401,17705,18523,36228,410,487,897,10634,11417,22051,99,88,187,11143,11992,23135
IARE104014,42,3993,5461,9454,21,35,56,512,925,1437,3,4,7,536,964,1500,261,196,457,14080,5800,19880,124,37,161,14465,6033,20498,1490,1501,2991,54717,57099,111816,605,673,1278,56812,59273,116085,368,368,736,11177,11586,22763,106,119,225,11651,12073,23724,814,871,1685,35754,37662,73416,429,459,888,36997,38992,75989,817,798,1615,26373,27473,53846,216,235,451,27406,28506,55912
IARE104015,26,1878,2932,4810,17,24,41,235,565,800,3,5,8,255,594,849,158,132,290,7996,3607,11603,75,23,98,8229,3762,11991,852,856,1708,26508,28829,55337,320,337,657,27680,30022,57702,291,296,587,5005,5534,10539,61,58,119,5357,5888,11245,454,419,873,17069,18517,35586,219,222,441,17742,19158,36900,544,579,1123,12741,14162,26903,131,132,263,13416,14873,28289
IARE104016,25,1763,2291,4054,19,26,45,181,481,662,0,5,5,200,512,712,132,101,233,7828,3102,10930,61,23,84,8021,3226,11247,884,938,1822,24229,25004,49233,298,301,599,25411,26243,51654,183,211,394,4233,4503,8736,41,46,87,4457,4760,9217,519,562,1081,15749,16403,32152,220,240,460,16488,17205,33693,408,444,852,10992,11416,22408,89,78,167,11489,11938,23427
IARE104017,3,304,533,837,9,21,30,86,148,234,3,0,3,98,169,267,53,54,107,2112,964,3076,28,7,35,2193,1025,3218,498,529,1027,8210,8386,16596,110,103,213,8818,9018,17836,146,183,329,1262,1313,2575,18,17,35,1426,1513,2939,282,303,585,5670,5672,11342,88,73,161,6040,6048,12088,268,297,565,3178,3452,6630,33,32,65,3479,3781,7260
IARE104018,7,484,652,1136,4,19,23,73,224,297,0,0,0,77,243,320,72,24,96,2838,1096,3934,25,10,35,2935,1130,4065,326,340,666,8826,8488,17314,88,88,176,9240,8916,18156,72,71,143,1656,1493,3149,13,19,32,1741,1583,3324,201,219,420,5831,5595,11426,63,65,128,6095,5879,11974,151,137,288,3929,3779,7708,28,24,52,4108,3940,8048
IARE104019,15,898,1553,2451,10,33,43,183,399,582,3,3,6,196,435,631,98,97,195,4910,2050,6960,42,13,55,5050,2160,7210,920,955,1875,17000,18032,35032,210,209,419,18130,19196,37326,254,261,515,2857,3071,5928,36,32,68,3147,3364,6511,534,527,1061,12069,12554,24623,145,141,286,12748,13222,25970,460,545,1005,6664,7463,14127,85,64,149,7209,8072,15281
IARE104020,43,2006,3170,5176,14,32,46,239,548,787,0,4,4,253,584,837,194,118,312,8948,3662,12610,84,22,106,9226,3802,13028,1131,1090,2221,31180,33577,64757,406,455,861,32717,35122,67839,268,307,575,5431,6112,11543,67,78,145,5766,6497,12263,640,615,1255,20398,21597,41995,293,352,645,21331,22564,43895,562,616,1178,14119,15983,30102,137,139,276,14818,16738,31556
IARE104021,45,3104,4817,7921,39,40,79,509,1162,1671,5,0,5,553,1202,1755,318,288,606,16337,7322,23659,134,51,185,16789,7661,24450,1984,2117,4101,55908,59870,115778,695,732,1427,58587,62719,121306,545,578,1123,9011,9876,18887,128,113,241,9684,10567,20251,1118,1203,2321,36950,39391,76341,453,492,945,38521,41086,79607,1097,1200,2297,23668,26319,49987,273,257,530,25038,27776,52814
IARE105001,13,1099,1705,2804,10,15,25,203,433,636,3,0,3,216,448,664,46,45,91,4852,2262,7114,36,12,48,4934,2319,7253,386,369,755,17674,18834,36508,205,248,453,18265,19451,37716,124,151,275,3404,3960,7364,53,44,97,3581,4155,7736,202,191,393,11517,12215,23732,134,162,296,11853,12568,24421,225,246,471,8183,9188,17371,92,71,163,8500,9505,18005
IARE105002,3,146,228,374,3,4,7,25,41,66,0,0,0,28,45,73,25,19,44,787,327,1114,3,0,3,815,346,1161,328,350,678,3437,3148,6585,53,37,90,3818,3535,7353,44,74,118,470,475,945,8,8,16,522,557,1079,221,243,464,2493,2213,4706,36,24,60,2750,2480,5230,111,133,244,1175,1188,2363,15,14,29,1301,1335,2636
IARE105003,6,852,1243,2095,5,14,19,155,317,472,0,0,0,160,331,491,66,65,131,3861,1624,5485,34,11,45,3961,1700,5661,532,564,1096,13844,14180,28024,154,123,277,14530,14867,29397,143,171,314,2778,2988,5766,23,20,43,2944,3179,6123,286,279,565,8941,9065,18006,102,79,181,9329,9423,18752,295,346,641,6633,7075,13708,54,51,105,6982,7472,14454
IARE105004,5,444,676,1120,0,5,5,68,159,227,0,3,3,68,167,235,24,25,49,1909,891,2800,17,8,25,1950,924,2874,205,214,419,7703,7695,15398,67,81,148,7975,7990,15965,53,59,112,1033,1019,2052,11,7,18,1097,1085,2182,113,106,219,5620,5539,11159,46,53,99,5779,5698,11477,120,141,261,2529,2664,5193,23,29,52,2672,2834,5506
IARE105005,0,77,127,204,0,3,3,11,31,42,0,4,4,11,38,49,18,9,27,377,163,540,4,4,8,399,176,575,154,139,293,1897,1650,3547,42,33,75,2093,1822,3915,47,54,101,340,303,643,3,3,6,390,360,750,81,84,165,1439,1217,2656,38,25,63,1558,1326,2884,94,82,176,643,629,1272,6,9,15,743,720,1463
IARE105006,6,365,512,877,0,3,3,41,114,155,0,3,3,41,120,161,13,19,32,1631,753,2384,19,3,22,1663,775,2438,195,182,377,7184,6996,14180,118,117,235,7497,7295,14792,51,54,105,991,1042,2033,17,10,27,1059,1106,2165,119,102,221,5379,5159,10538,91,85,176,5589,5346,10935,90,108,198,2336,2410,4746,28,26,54,2454,2544,4998
IARE105007,4,269,498,767,0,4,4,72,156,228,0,0,0,72,160,232,32,16,48,1748,738,2486,14,4,18,1794,758,2552,192,184,376,7811,7918,15729,81,87,168,8084,8189,16273,62,51,113,984,1015,1999,15,18,33,1061,1084,2145,108,101,209,5886,5879,11765,62,77,139,6056,6057,12113,111,104,215,2342,2542,4884,23,21,44,2476,2667,5143
IARE105008,3,127,207,334,0,0,0,20,67,87,0,0,0,20,67,87,15,16,31,716,323,1039,5,3,8,736,342,1078,122,118,240,2790,3004,5794,30,26,56,2942,3148,6090,11,31,42,416,457,873,4,13,17,431,501,932,86,75,161,2057,2140,4197,21,15,36,2164,2230,4394,32,60,92,972,1125,2097,11,10,21,1015,1195,2210
IARE105009,3,219,371,590,5,9,14,37,85,122,3,0,3,45,94,139,25,28,53,1130,498,1628,11,0,11,1166,526,1692,305,309,614,4641,4727,9368,45,36,81,4991,5072,10063,85,64,149,633,656,1289,14,12,26,732,732,1464,214,199,413,3373,3464,6837,32,25,57,3619,3688,7307,125,126,251,1634,1622,3256,19,21,40,1778,1769,3547
IARE105010,0,261,374,635,3,5,8,31,79,110,0,0,0,34,84,118,12,19,31,1409,627,2036,5,0,5,1426,646,2072,187,187,374,5343,5481,10824,72,67,139,5602,5735,11337,43,34,77,837,959,1796,4,6,10,884,999,1883,129,127,256,3726,3762,7488,52,51,103,3907,3940,7847,80,72,152,2133,2355,4488,14,15,29,2227,2442,4669
IARE105011,0,137,264,401,5,0,5,31,67,98,0,0,0,36,67,103,47,48,95,808,398,1206,5,0,5,860,446,1306,322,343,665,3343,3309,6652,43,58,101,3708,3710,7418,83,97,180,473,559,1032,4,8,12,560,664,1224,188,192,380,2377,2308,4685,26,40,66,2591,2540,5131,155,192,347,1197,1318,2515,11,10,21,1363,1520,2883
IARE105012,11,491,841,1332,12,16,28,80,258,338,0,0,0,92,274,366,73,61,134,3137,1320,4457,20,11,31,3230,1392,4622,556,606,1162,13364,13474,26838,211,207,418,14131,14287,28418,182,207,389,2007,2029,4036,34,27,61,2223,2263,4486,331,324,655,9201,9253,18454,159,152,311,9691,9729,19420,296,368,664,5187,5282,10469,58,59,117,5541,5709,11250
IARE105013,5,212,335,547,0,0,0,35,100,135,0,6,6,35,106,141,26,21,47,1136,564,1700,12,5,17,1174,590,1764,165,167,332,4865,4848,9713,90,88,178,5120,5103,10223,37,54,91,685,646,1331,11,12,23,733,712,1445,117,104,221,3646,3587,7233,61,67,128,3824,3758,7582,67,81,148,1566,1578,3144,33,23,56,1666,1682,3348
IARE105014,4,96,193,289,8,11,19,26,42,68,0,0,0,34,53,87,33,28,61,462,205,667,6,0,6,501,233,734,407,466,873,2443,2356,4799,34,30,64,2884,2852,5736,79,75,154,285,315,600,6,5,11,370,395,765,249,287,536,1886,1774,3660,26,27,53,2161,2088,4249,161,173,334,678,749,1427,7,8,15,846,930,1776
IARE105015,5,451,652,1103,4,7,11,73,187,260,0,0,0,77,194,271,67,37,104,2909,1049,3958,23,5,28,2999,1091,4090,402,385,787,9881,9683,19564,119,158,277,10402,10226,20628,78,65,143,1238,1284,2522,19,12,31,1335,1361,2696,243,202,445,7129,7006,14135,91,106,197,7463,7314,14777,182,201,383,3323,3349,6672,29,37,66,3534,3587,7121
IARE105016,10,424,738,1162,5,3,8,92,163,255,0,4,4,97,170,267,64,32,96,2595,1002,3597,28,10,38,2687,1044,3731,352,329,681,8774,8745,17519,134,141,275,9260,9215,18475,120,119,239,1679,1741,3420,32,22,54,1831,1882,3713,197,176,373,6137,6022,12159,84,84,168,6418,6282,12700,211,216,427,3678,3837,7515,59,54,113,3948,4107,8055
IARE105017,3,62,133,195,3,3,6,12,51,63,0,0,0,15,54,69,15,14,29,452,203,655,6,3,9,473,220,693,222,232,454,2032,2084,4116,29,40,69,2283,2356,4639,45,57,102,259,246,505,7,5,12,311,308,619,148,126,274,1490,1491,2981,21,29,50,1659,1646,3305,91,116,207,649,695,1344,17,13,30,757,824,1581
IARE105018,10,795,1384,2179,8,21,29,145,290,435,0,0,0,153,311,464,93,72,165,3454,1676,5130,33,11,44,3580,1759,5339,717,758,1475,13272,14124,27396,140,147,287,14129,15029,29158,209,196,405,2816,3005,5821,26,38,64,3051,3239,6290,414,400,814,8552,9138,17690,100,108,208,9066,9646,18712,373,422,795,6362,6882,13244,36,47,83,6771,7351,14122
IARE105019,0,214,305,519,0,9,9,37,76,113,0,0,0,37,85,122,26,23,49,1150,486,1636,11,3,14,1187,512,1699,172,206,378,4334,4199,8533,33,36,69,4539,4441,8980,29,61,90,639,612,1251,10,7,17,678,680,1358,84,102,186,3193,3034,6227,27,32,59,3304,3168,6472,81,122,203,1494,1526,3020,8,10,18,1583,1658,3241
IARE105020,9,517,830,1347,0,7,7,85,217,302,0,4,4,85,228,313,31,16,47,3024,1243,4267,32,11,43,3087,1270,4357,207,182,389,11476,11186,22662,156,146,302,11839,11514,23353,49,58,107,1380,1505,2885,25,17,42,1454,1580,3034,126,104,230,8465,8080,16545,117,104,221,8708,8288,16996,91,107,198,3678,3904,7582,46,42,88,3815,4053,7868
IARE105021,20,1292,1853,3145,17,19,36,235,501,736,3,4,7,255,524,779,150,129,279,5829,2761,8590,39,20,59,6018,2910,8928,961,1014,1975,21235,22486,43721,231,264,495,22427,23764,46191,300,297,597,4781,4983,9764,55,48,103,5136,5328,10464,577,561,1138,13378,14150,27528,168,182,350,14123,14893,29016,505,568,1073,10915,11594,22509,90,96,186,11510,12258,23768
IARE105022,0,187,341,528,3,0,3,40,81,121,0,0,0,43,81,124,19,10,29,1153,507,1660,11,0,11,1183,517,1700,127,131,258,4516,4747,9263,61,58,119,4704,4936,9640,38,52,90,747,813,1560,3,8,11,788,873,1661,63,68,131,3174,3312,6486,50,49,99,3287,3429,6716,74,99,173,1705,1867,3572,11,14,25,1790,1980,3770
IARE106001,14,742,1208,1950,9,14,23,93,248,341,0,0,0,102,262,364,45,25,70,3585,1354,4939,30,18,48,3660,1397,5057,334,345,679,12265,12701,24966,150,179,329,12749,13225,25974,86,92,178,2058,2191,4249,21,21,42,2165,2304,4469,206,176,382,8536,8660,17196,104,125,229,8846,8961,17807,165,198,363,5085,5515,10600,49,62,111,5299,5775,11074
IARE106002,12,799,1337,2136,11,12,23,111,255,366,0,3,3,122,270,392,90,65,155,4144,1592,5736,26,16,42,4260,1673,5933,678,703,1381,13183,13693,26876,191,206,397,14052,14602,28654,163,169,332,2226,2348,4574,27,39,66,2416,2556,4972,423,428,851,9145,9314,18459,128,131,259,9696,9873,19569,307,331,638,5523,6056,11579,54,78,132,5884,6465,12349
IARE106003,31,2376,3254,5630,25,43,68,312,724,1036,0,4,4,337,771,1108,247,187,434,10974,4134,15108,77,27,104,11298,4348,15646,1588,1654,3242,34157,35677,69834,392,432,824,36137,37763,73900,376,407,783,5587,6009,11596,62,65,127,6025,6481,12506,932,982,1914,23656,24394,48050,292,331,623,24880,25707,50587,777,788,1565,14069,15263,29332,112,126,238,14958,16177,31135
IARE106004,21,2096,2808,4904,7,16,23,225,444,669,0,4,4,232,464,696,103,91,194,6876,2806,9682,58,13,71,7037,2910,9947,668,658,1326,27770,27553,55323,275,251,526,28713,28462,57175,159,188,347,4932,5101,10033,37,42,79,5128,5331,10459,378,380,758,18300,18067,36367,214,183,397,18892,18630,37522,335,392,727,12348,12571,24919,86,71,157,12769,13034,25803
IARE106005,39,2532,3956,6488,6,10,16,286,636,922,3,0,3,295,646,941,134,76,210,9414,3875,13289,91,20,111,9639,3971,13610,723,789,1512,37005,38674,75679,387,453,840,38115,39916,78031,169,165,334,5708,6243,11951,70,63,133,5947,6471,12418,441,463,904,25116,26072,51188,274,299,573,25831,26834,52665,348,371,719,15035,16403,31438,149,167,316,15532,16941,32473
IARE107001,57,2400,2420,4820,0,6,6,169,307,476,0,5,5,169,318,487,12,4,16,2958,1408,4366,40,17,57,3010,1429,4439,83,101,184,27472,26902,54374,518,472,990,28073,27475,55548,26,25,51,5548,5140,10688,110,88,198,5684,5253,10937,51,69,120,16378,16366,32744,315,290,605,16744,16725,33469,46,43,89,14221,13332,27553,193,181,374,14460,13556,28016
IARE107002,77,6318,8506,14824,0,3,3,436,828,1264,0,3,3,436,834,1270,55,38,93,12240,4646,16886,104,37,141,12399,4721,17120,250,251,501,70813,72587,143400,608,623,1231,71671,73461,145132,47,61,108,9062,9380,18442,73,79,152,9182,9520,18702,138,154,292,49062,50381,99443,445,458,903,49645,50993,100638,122,131,253,25899,26933,52832,160,167,327,26181,27231,53412
