region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
IARE101001,124,128,252,920,904,1824,81,65,146,1125,1097,2222,57,51,108,641,489,1130,6,6,12,704,546,1250,17,13,30,26,20,46,0,0,0,43,33,76,74,64,138,667,509,1176,6,6,12,747,579,1326,40,59,99,231,377,608,8,7,15,279,443,722,10,6,16,22,17,39,66,52,118,98,75,173,23.0,20.3,21.7,3.9,3.9,3.9,0,0,0,5.8,5.7,5.7,59.7,49.6,54.5,72.5,56.4,64.5,7.5,9.2,8.3,66.5,52.8,59.7,46.0,39.5,42.7,69.7,54.2,62.0,7.5,9.2,8.3,62.6,49.8,56.3,7,15,22,68,102,170,3,0,3,78,117,195,50,37,87,561,375,936,4,8,12,615,420,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,36,119,3,0,3,86,36,122,0,0,0,7,4,11,0,0,0,7,4,11,0,0,0,6,12,18,0,0,0,6,12,18,0,0,0,48,97,145,3,0,3,51,97,148,0,0,0,26,62,88,3,0
IARE101002,1385,1642,3027,12245,13593,25838,680,657,1337,14310,15892,30202,703,658,1361,8631,8311,16942,80,93,173,9414,9062,18476,168,140,308,321,297,618,12,4,16,501,441,942,871,798,1669,8952,8608,17560,92,97,189,9915,9503,19418,466,782,1248,3098,4803,7901,51,103,154,3615,5688,9303,48,62,110,195,182,377,537,457,994,780,701,1481,19.3,17.5,18.5,3.6,3.5,3.5,13.0,4.1,8.5,5.1,4.6,4.9,62.9,48.6,55.1,73.1,63.3,68.0,13.5,14.8,14.1,69.3,59.8,64.3,50.8,40.1,45.0,70.5,61.1,65.6,11.8,14.2,12.9,65.8,57.0,61.2,150,181,331,1206,1854,3060,3,15,18,1359,2050,3409,533,463,996,7351,6401,13752,76,73,149,7960,6937,14897,0,0,0,0,0,0,0,0,0,0,0,0,22,11,33,690,347,1037,3,5,8,715,363,1078,6,8,14,196,221,417,0,0,0,202,229,431,3,10,13,117,242,359,0,0,0,120,252,372,25,82,107,955,1803,2758,5,6,11,985,1891,2876,27,65,92,617,1049,1666,3,8
IARE101003,160,175,335,1389,1520,2909,93,101,194,1642,1796,3438,61,54,115,878,780,1658,7,6,13,946,840,1786,24,21,45,38,37,75,0,0,0,62,58,120,85,75,160,916,817,1733,7,6,13,1008,898,1906,70,95,165,451,670,1121,9,16,25,530,781,1311,4,6,10,23,33,56,77,78,155,104,117,221,28.2,28.0,28.1,4.1,4.5,4.3,0,0,0,6.2,6.5,6.3,53.5,42.6,47.8,65.9,53.8,59.6,7.5,6.0,6.7,61.4,50.0,55.4,38.4,30.7,34.3,63.2,51.3,57.0,7.5,6.0,6.7,57.6,46.8,51.9,24,22,46,107,191,298,0,0,0,131,213,344,40,28,68,760,583,1343,6,6,12,806,617,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,66,237,3,0,3,174,66,240,0,0,0,10,11,21,0,0,0,10,11,21,0,0,0,4,23,27,0,0,0,4,23,27,3,7,10,50,144,194,0,0,0,53,151,204,3,4,7,47,108,155,3,0
IARE101004,338,413,751,2056,2046,4102,117,111,228,2511,2570,5081,157,161,318,1436,1100,2536,12,9,21,1605,1270,2875,39,38,77,50,45,95,3,3,6,92,86,178,196,199,395,1486,1145,2631,15,12,27,1697,1356,3053,123,197,320,543,858,1401,12,14,26,678,1069,1747,20,17,37,27,42,69,89,86,175,136,145,281,19.9,19.1,19.5,3.4,3.9,3.6,20.0,25.0,22.2,5.4,6.3,5.8,57.8,48.2,52.5,72.3,56.0,64.2,12.9,10.7,11.8,67.6,52.8,60.1,46.3,39.0,42.3,69.8,53.8,61.8,10.3,8.0,9.2,63.9,49.4,56.6,24,41,65,122,236,358,0,3,3,146,280,426,129,115,244,1293,850,2143,13,7,20,1435,972,2407,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,200,86,286,0,4,4,203,93,296,0,0,0,24,14,38,0,0,0,24,14,38,0,0,0,11,30,41,0,0,0,11,30,41,0,18,18,101,231,332,0,5,5,101,254,355,3,15,18,100,167,267,3,0
IARE101005,339,380,719,4761,4993,9754,335,304,639,5435,5677,11112,147,152,299,3054,2549,5603,22,14,36,3223,2715,5938,33,26,59,132,112,244,0,4,4,165,142,307,180,178,358,3186,2661,5847,22,18,40,3388,2857,6245,140,189,329,1495,2229,3724,20,41,61,1655,2459,4114,19,13,32,79,103,182,294,246,540,392,362,754,18.3,14.6,16.5,4.1,4.2,4.2,0,22.2,10.0,4.9,5.0,4.9,53.1,46.8,49.8,66.9,53.3,60.0,6.5,5.9,6.2,62.3,50.3,56.2,43.4,40.0,41.6,64.2,51.1,57.4,6.5,4.6,5.6,59.3,47.8,53.4,20,34,54,347,509,856,4,6,10,371,549,920,125,114,239,2675,2020,4695,15,3,18,2815,2137,4952,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,280,145,425,4,0,4,287,150,437,4,3,7,46,50,96,0,0,0,50,53,103,0,4,4,38,34,72,0,0,0,38,38,76,4,12,16,242,462,704,0,3,3,246,477,723,3,21,24,181,363,544,3,0
IARE101006,97,136,233,972,872,1844,45,29,74,1114,1037,2151,33,44,77,691,512,1203,6,3,9,730,559,1289,14,10,24,22,23,45,3,3,6,39,36,75,47,54,101,713,535,1248,9,6,15,769,595,1364,44,78,122,240,316,556,4,3,7,288,397,685,6,4,10,18,19,37,32,22,54,56,45,101,29.8,18.5,23.8,3.1,4.3,3.6,33.3,50.0,40.0,5.1,6.1,5.5,48.5,39.7,43.3,73.4,61.5,67.8,20.0,19.4,19.7,69.1,57.4,63.4,34.0,32.4,33.0,71.2,58.9,65.3,13.3,9.7,11.8,65.6,53.9,60.0,5,11,16,77,92,169,0,3,3,82,106,188,23,28,51,603,414,1017,3,0,3,629,442,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,101,45,146,0,0,0,101,48,149,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,3,15,18,0,0,0,3,15,18,0,0,0,52,108,160,0,0,0,52,108,160,0,3,3,39,75,114,0,0
IARE101007,221,252,473,2800,2889,5689,197,160,357,3218,3301,6519,72,68,140,1552,1368,2920,19,9,28,1643,1445,3088,31,19,50,114,68,182,3,0,3,148,87,235,103,87,190,1666,1436,3102,22,9,31,1791,1532,3323,107,150,257,1079,1385,2464,24,31,55,1210,1566,2776,13,14,27,56,67,123,149,121,270,218,202,420,30.1,21.8,26.3,6.8,4.7,5.9,13.6,0,9.7,8.3,5.7,7.1,46.2,34.7,40.1,59.5,49.7,54.5,11.3,5.6,8.7,55.6,46.4,51.0,32.3,27.1,29.5,55.4,47.4,51.3,9.7,5.6,7.9,51.0,43.8,47.4,18,12,30,224,310,534,0,4,4,242,326,568,49,56,105,1306,1043,2349,17,5,22,1372,1104,2476,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,242,120,362,4,3,7,250,123,373,0,0,0,26,42,68,0,0,0,26,42,68,0,0,0,13,42,55,0,0,0,13,42,55,0,0,0,133,280,413,0,4,4,133,284,417,5,10,15,125,229,354,0,0
IARE101008,679,510,1189,2775,2708,5483,173,170,343,3627,3388,7015,163,169,332,1482,1278,2760,18,12,30,1663,1459,3122,74,44,118,99,66,165,3,3,6,176,113,289,237,213,450,1581,1344,2925,21,15,36,1839,1572,3411,439,278,717,1138,1307,2445,18,38,56,1595,1623,3218,6,17,23,57,56,113,131,120,251,194,193,387,31.2,20.7,26.2,6.3,4.9,5.6,14.3,20.0,16.7,9.6,7.2,8.5,34.8,41.9,37.8,57.0,49.6,53.3,12.4,8.7,10.5,50.7,46.4,48.6,23.9,33.3,27.9,53.4,47.2,50.3,10.6,6.9,8.7,45.8,43.1,44.5,29,34,63,241,294,535,3,3,6,273,331,604,124,130,254,1218,966,2184,15,11,26,1357,1107,2464,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,199,80,279,0,3,3,209,86,295,0,0,0,23,31,54,0,0,0,23,31,54,0,0,0,13,45,58,0,0,0,13,45,58,5,12,17,130,270,400,0,3,3,135,285,420,4,28,32,142,213,355,0,5
IARE102001,422,541,963,8325,9298,17623,497,550,1047,9244,10389,19633,152,161,313,5106,4990,10096,24,26,50,5282,5177,10459,45,44,89,400,332,732,5,3,8,450,379,829,197,205,402,5506,5322,10828,29,29,58,5732,5556,11288,204,317,521,2703,3830,6533,34,49,83,2941,4196,7137,21,19,40,116,146,262,435,471,906,572,636,1208,22.8,21.5,22.1,7.3,6.2,6.8,17.2,10.3,13.8,7.9,6.8,7.3,46.7,37.9,41.7,66.1,57.2,61.4,5.8,5.3,5.5,62.0,53.5,57.5,36.0,29.8,32.5,61.3,53.7,57.3,4.8,4.7,4.8,57.1,49.8,53.3,35,50,85,1072,1297,2369,4,10,14,1111,1357,2468,113,107,220,3989,3659,7648,19,13,32,4121,3779,7900,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,460,225,685,3,0,3,467,229,696,3,3,6,716,571,1287,0,0,0,719,574,1293,3,3,6,140,309,449,0,3,3,143,315,458,9,15,24,1088,1564,2652,9,5,14,1106,1584,2690,12,43,55,486,796,1282,6,0
IARE102002,183,149,332,3164,3316,6480,153,127,280,3500,3592,7092,61,44,105,1746,1539,3285,10,14,24,1817,1597,3414,17,19,36,119,89,208,0,3,3,136,111,247,78,63,141,1865,1628,3493,10,17,27,1953,1708,3661,95,75,170,1241,1616,2857,15,19,34,1351,1710,3061,10,10,20,60,71,131,126,93,219,196,174,370,21.8,30.2,25.5,6.4,5.5,6.0,0,17.6,11.1,7.0,6.5,6.7,42.6,42.6,42.6,58.9,49.1,53.9,6.6,13.2,9.6,55.8,47.6,51.6,33.3,29.7,31.7,55.1,46.4,50.7,6.6,10.9,8.6,51.9,44.5,48.1,9,14,23,247,345,592,0,4,4,256,363,619,49,31,80,1481,1172,2653,11,11,22,1541,1214,2755,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,236,116,352,0,0,0,244,119,363,3,0,3,30,33,63,0,0,0,33,33,66,0,0,0,20,42,62,0,3,3,20,45,65,4,4,8,155,311,466,0,0,0,159,315,474,4,11,15,150,252,402,0,3
IARE102003,391,442,833,4063,4139,8202,251,225,476,4705,4806,9511,187,157,344,2692,2141,4833,26,23,49,2905,2321,5226,47,45,92,112,123,235,3,3,6,162,171,333,234,202,436,2804,2264,5068,29,26,55,3067,2492,5559,137,214,351,1155,1736,2891,14,25,39,1306,1975,3281,21,24,45,104,140,244,208,174,382,333,338,671,20.1,22.3,21.1,4.0,5.4,4.6,10.3,11.5,10.9,5.3,6.9,6.0,59.7,45.9,52.4,69.0,54.7,61.8,11.6,11.6,11.6,65.2,51.9,58.4,47.7,35.7,41.3,66.3,51.7,58.9,10.4,10.2,10.3,61.7,48.3,54.9,20,34,54,224,336,560,3,3,6,247,373,620,156,121,277,2437,1788,4225,23,17,40,2616,1926,4542,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,285,150,435,4,0,4,297,153,450,0,0,0,26,33,59,3,0,3,29,33,62,0,0,0,19,56,75,0,3,3,19,59,78,0,9,9,240,387,627,0,4,4,240,400,640,4,10,14,174,314,488,0,3
IARE102004,141,127,268,1600,1657,3257,79,68,147,1820,1852,3672,49,26,75,1010,806,1816,7,13,20,1066,845,1911,24,13,37,49,56,105,0,0,0,73,69,142,73,39,112,1059,862,1921,7,13,20,1139,914,2053,63,82,145,507,759,1266,7,5,12,577,846,1423,5,5,10,35,37,72,65,49,114,105,91,196,32.9,33.3,33.0,4.6,6.5,5.5,0,0,0,6.4,7.5,6.9,51.8,31.0,41.9,66.1,52.0,58.9,8.9,19.4,13.7,62.5,49.4,55.9,34.8,20.6,28.1,63.1,48.6,55.7,8.9,19.4,13.7,58.5,45.7,52.0,8,5,13,91,144,235,0,3,3,99,152,251,40,19,59,905,654,1559,8,10,18,953,683,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,73,230,0,0,0,157,73,230,0,0,0,17,13,30,0,0,0,17,13,30,0,0,0,8,25,33,0,0,0,8,25,33,3,0,3,62,135,197,0,3,3,65,138,203,0,3,3,66,119,185,0,3
IARE102005,399,358,757,7422,7867,15289,321,240,561,8142,8465,16607,123,97,220,4314,3712,8026,38,32,70,4475,3841,8316,51,29,80,277,241,518,0,5,5,328,275,603,174,126,300,4591,3953,8544,38,37,75,4803,4116,8919,204,210,414,2660,3653,6313,46,56,102,2910,3919,6829,19,22,41,172,261,433,237,148,385,428,431,859,29.3,23.0,26.7,6.0,6.1,6.1,0,13.5,6.7,6.8,6.7,6.8,43.8,35.2,39.7,61.8,50.2,55.9,11.8,15.4,13.3,59.0,48.6,53.7,31.0,27.1,29.1,58.1,47.2,52.5,11.8,13.3,12.5,55.0,45.4,50.1,20,21,41,515,666,1181,3,5,8,538,692,1230,100,71,171,3743,3012,6755,29,25,54,3872,3108,6980,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,598,271,869,3,0,3,604,274,878,0,0,0,40,65,105,0,3,3,40,68,108,0,0,0,47,127,174,0,0,0,47,127,174,8,10,18,373,690,1063,0,4,4,381,704,1085,3,14,17,313,545,858,3,4
IARE102006,267,269,536,2622,2626,5248,129,107,236,3018,3002,6020,117,80,197,1613,1250,2863,13,11,24,1743,1341,3084,18,22,40,95,61,156,3,0,3,116,83,199,135,102,237,1708,1311,3019,16,11,27,1859,1424,3283,123,157,280,869,1271,2140,16,15,31,1008,1443,2451,10,10,20,44,46,90,98,80,178,152,136,288,13.3,21.6,16.9,5.6,4.7,5.2,18.8,0,11.1,6.2,5.8,6.1,50.4,37.9,44.1,65.2,49.9,57.5,12.3,10.4,11.4,61.6,47.4,54.5,43.7,29.7,36.7,61.5,47.6,54.5,10.0,10.4,10.2,57.7,44.7,51.2,16,18,34,150,220,370,3,0,3,169,238,407,96,63,159,1440,1009,2449,12,9,21,1548,1081,2629,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,253,111,364,0,3,3,260,114,374,0,0,0,16,12,28,0,0,0,16,12,28,0,0,0,9,35,44,0,0,0,9,35,44,4,11,15,110,214,324,0,0,0,114,225,339,0,9,9,142,169,311,0,0
IARE102007,585,669,1254,2186,2203,4389,330,320,650,3101,3192,6293,194,170,364,1573,1325,2898,15,3,18,1782,1498,3280,95,66,161,65,31,96,3,3,6,163,100,263,289,236,525,1638,1356,2994,18,6,24,1945,1598,3543,252,389,641,500,803,1303,11,20,31,763,1212,1975,45,44,89,49,43,92,300,295,595,394,382,776,32.9,28.0,30.7,4.0,2.3,3.2,16.7,50.0,25.0,8.4,6.3,7.4,49.3,35.3,41.8,74.9,61.6,68.2,5.5,1.9,3.7,62.7,50.1,56.3,33.1,25.4,29.0,71.9,60.2,66.0,4.6,0.9,2.8,57.4,46.9,52.1,35,41,76,198,273,471,4,0,4,237,314,551,155,127,282,1361,1041,2402,8,4,12,1524,1172,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,60,200,3,0,3,143,60,203,3,3,6,16,29,45,0,0,0,19,32,51,0,0,0,18,30,48,0,0,0,18,30,48,0,14,14,169,271,440,0,0,0,169,285,454,14,27,41,101,164,265,3,3
IARE102008,269,299,568,1784,1556,3340,93,53,146,2146,1908,4054,76,85,161,1406,998,2404,10,4,14,1492,1087,2579,34,16,50,32,27,59,0,0,0,66,43,109,110,101,211,1438,1025,2463,10,4,14,1558,1130,2688,147,189,336,308,504,812,7,13,20,462,706,1168,12,10,22,37,28,65,76,36,112,125,74,199,30.9,15.8,23.7,2.2,2.6,2.4,0,0,0,4.2,3.8,4.1,40.9,33.7,37.1,80.7,65.8,73.7,10.8,7.5,9.6,72.6,59.2,66.3,28.3,28.3,28.3,78.9,64.1,72.0,10.8,7.5,9.6,69.6,56.9,63.6,12,32,44,72,169,241,0,0,0,84,201,285,63,51,114,1307,812,2119,9,5,14,1379,868,2247,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,146,63,209,3,0,3,154,66,220,0,0,0,15,19,34,0,0,0,15,19,34,0,0,0,7,25,32,0,0,0,7,25,32,3,4,7,102,210,312,0,3,3,105,217,322,3,12,15,106,164,270,0,0
IARE102009,270,255,525,5687,5296,10983,369,314,683,6326,5865,12191,130,110,240,4103,2999,7102,39,21,60,4272,3130,7402,31,19,50,150,173,323,0,3,3,181,195,376,161,129,290,4253,3172,7425,39,24,63,4453,3325,7778,100,119,219,1340,2015,3355,27,41,68,1467,2175,3642,8,7,15,95,108,203,303,249,552,406,364,770,19.3,14.7,17.2,3.5,5.5,4.4,0,12.5,4.8,4.1,5.9,4.8,59.9,50.6,55.3,74.8,59.9,67.6,10.6,7.6,9.2,70.4,56.7,63.8,48.3,43.1,45.8,72.1,56.6,64.7,10.6,6.7,8.8,67.5,53.4,60.7,14,22,36,390,451,841,3,6,9,407,479,886,117,87,204,3656,2511,6167,37,10,47,3810,2608,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,156,99,255,4,0,4,160,102,262,0,0,0,49,47,96,0,0,0,49,47,96,0,0,0,34,64,98,0,0,0,34,64,98,0,11,11,282,432,714,0,0,0,282,443,725,5,10,15,282,357,639,0,3
IARE102010,382,466,848,4375,4358,8733,252,221,473,5009,5045,10054,148,140,288,3058,2451,5509,26,14,40,3232,2605,5837,57,47,104,112,114,226,3,4,7,172,165,337,205,187,392,3170,2565,5735,29,18,47,3404,2770,6174,160,258,418,1117,1714,2831,21,35,56,1298,2007,3305,17,21,38,88,79,167,203,168,371,308,268,576,27.8,25.1,26.5,3.5,4.4,3.9,10.3,22.2,14.9,5.1,6.0,5.5,53.7,40.1,46.2,72.5,58.9,65.7,11.5,8.1,9.9,67.9,54.9,61.4,38.7,30.0,34.0,69.9,56.2,63.1,10.3,6.3,8.4,64.5,51.6,58.1,18,20,38,310,444,754,3,6,9,331,470,801,121,117,238,2705,1972,4677,24,6,30,2850,2095,4945,0,0,0,0,0,0,0,0,0,0,0,0,13,5,18,316,146,462,0,0,0,329,151,480,0,0,0,60,40,100,0,3,3,60,43,103,4,0,4,18,75,93,0,0,0,22,75,97,5,10,15,232,418,650,3,3,6,240,431,671,3,14,17,171,317,488,3,0
IARE102011,1369,1483,2852,18918,20538,39456,1016,1004,2020,21303,23025,44328,625,562,1187,12217,11221,23438,92,78,170,12934,11861,24795,180,105,285,643,583,1226,9,4,13,832,692,1524,805,667,1472,12860,11804,24664,101,82,183,13766,12553,26319,515,763,1278,5722,8351,14073,90,171,261,6327,9285,15612,48,55,103,337,382,719,826,750,1576,1211,1187,2398,22.4,15.7,19.4,5.0,4.9,5.0,8.9,4.9,7.1,6.0,5.5,5.8,58.8,44.9,51.6,68.0,57.5,62.5,9.9,8.2,9.1,64.6,54.5,59.4,45.7,37.8,41.6,64.6,54.6,59.4,9.0,7.8,8.4,60.7,51.5,55.9,83,114,197,1582,2108,3690,13,6,19,1678,2228,3906,531,440,971,10500,9004,19504,77,59,136,11108,9503,20611,0,0,0,0,0,0,0,0,0,0,0,0,25,11,36,1130,583,1713,3,3,6,1158,597,1755,5,5,10,264,266,530,3,0,3,272,271,543,4,4,8,155,346,501,0,0,0,159,350,509,24,62,86,1294,2172,3466,9,10,19,1327,2244,3571,32,72,104,1039,1779,2818,8,5
IARE102012,125,150,275,2428,2500,4928,176,134,310,2729,2784,5513,22,36,58,1365,1145,2510,9,8,17,1396,1189,2585,17,14,31,92,63,155,3,0,3,112,77,189,39,50,89,1457,1208,2665,12,8,20,1508,1266,2774,83,95,178,919,1247,2166,15,16,31,1017,1358,2375,3,4,7,52,45,97,148,111,259,203,160,363,43.6,28.0,34.8,6.3,5.2,5.8,25.0,0,15.0,7.4,6.1,6.8,31.2,33.6,32.5,60.0,48.3,54.1,6.9,5.9,6.5,55.3,45.5,50.3,17.6,24.2,21.2,56.2,45.8,50.9,5.1,5.9,5.5,51.2,42.7,46.9,6,9,15,167,151,318,0,3,3,173,163,336,17,27,44,1176,972,2148,4,5,9,1197,1004,2201,4,0,4,0,0,0,0,0,0,4,0,4,3,3,6,218,85,303,0,0,0,221,88,309,0,0,0,22,22,44,0,0,0,22,22,44,0,0,0,26,45,71,0,0,0,26,45,71,0,4,4,120,226,346,0,0,0,120,230,350,3,7,10,116,190,306,0,0
IARE102013,165,152,317,4989,5076,10065,231,238,469,5385,5466,10851,98,79,177,3500,2801,6301,25,25,50,3623,2905,6528,10,9,19,120,104,224,0,3,3,130,116,246,108,88,196,3620,2905,6525,25,28,53,3753,3021,6774,50,60,110,1285,2078,3363,26,36,62,1361,2174,3535,7,5,12,85,90,175,179,176,355,271,271,542,9.3,10.2,9.7,3.3,3.6,3.4,0,10.7,5.7,3.5,3.8,3.6,65.5,57.5,61.6,72.5,57.3,64.8,10.9,11.7,11.3,69.7,55.3,62.4,59.4,51.6,55.7,70.1,55.2,62.6,10.9,10.4,10.6,67.3,53.1,60.2,6,11,17,309,399,708,0,0,0,315,410,725,89,67,156,3145,2366,5511,24,22,46,3258,2455,5713,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,268,165,433,3,0,3,279,165,444,0,0,0,48,59,107,0,0,0,48,59,107,0,0,0,28,54,82,0,3,3,28,57,85,3,8,11,255,518,773,3,3,6,261,529,790,5,4,9,233,383,616,3,0
