region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
IARE105014,0,39,11,50,4,28,4,36,10,40,8,58,4,30,8,42,7,38,3,48,5,47,5,57,0,24,6,30,30,246,45,321,0,27,21,48,7,34,4,45,10,52,7,69,10,49,9,68,14,40,4,58,9,21,5,35,9,27,0,36,59,250,50,359,0,66,32,98,11,62,8,81,20,92,15,127,14,79,17,110,21,78,7,106,14,68,10,92,9,51,6,66,89,496,95,680
IARE105015,7,47,3,57,3,34,25,62,9,33,28,70,3,44,16,63,4,38,16,58,6,27,4,37,4,28,0,32,36,251,92,379,4,45,7,56,3,37,0,40,11,40,0,51,16,44,3,63,9,29,4,42,7,23,3,33,4,14,3,21,54,232,20,306,11,92,10,113,6,71,25,102,20,73,28,121,19,88,19,126,13,67,20,100,13,50,7,70,8,42,3,53,90,483,112,685
IARE105016,0,53,8,61,0,44,0,44,3,40,0,43,8,43,5,56,10,49,0,59,6,26,4,36,4,12,3,19,31,267,20,318,0,42,5,47,8,21,0,29,13,37,3,53,16,32,4,52,11,39,0,50,7,14,3,24,0,12,9,21,55,197,24,276,0,95,13,108,8,65,0,73,16,77,3,96,24,75,9,108,21,88,0,109,13,40,7,60,4,24,12,40,86,464,44,594
IARE105017,3,21,4,28,3,10,0,13,3,21,3,27,4,20,0,24,0,30,9,39,3,19,6,28,0,10,4,14,16,131,26,173,3,23,3,29,3,10,3,16,3,31,3,37,9,20,0,29,8,21,5,34,0,12,0,12,3,12,0,15,29,129,14,172,6,44,7,57,6,20,3,29,6,52,6,64,13,40,0,53,8,51,14,73,3,31,6,40,3,22,4,29,45,260,40,345
IARE105018,6,88,28,122,6,71,6,83,9,71,9,89,18,76,10,104,6,82,13,101,3,35,8,46,0,18,3,21,48,441,77,566,14,96,11,121,15,66,6,87,13,109,9,131,38,85,17,140,21,59,11,91,5,33,6,44,3,25,4,32,109,473,64,646,20,184,39,243,21,137,12,170,22,180,18,220,56,161,27,244,27,141,24,192,8,68,14,90,3,43,7,53,157,914,141,1212
IARE105019,3,18,3,24,0,5,0,5,0,20,3,23,8,23,3,34,0,17,0,17,3,8,0,11,0,10,0,10,14,101,9,124,3,18,7,28,3,18,0,21,5,27,0,32,6,29,0,35,5,15,5,25,0,15,4,19,0,18,0,18,22,140,16,178,6,36,10,52,3,23,0,26,5,47,3,55,14,52,3,69,5,32,5,42,3,23,4,30,0,28,0,28,36,241,25,302
IARE105020,0,29,0,29,0,10,6,16,0,18,12,30,0,22,4,26,4,17,3,24,7,22,0,29,3,8,3,14,14,126,28,168,0,19,5,24,0,14,0,14,6,18,0,24,9,16,0,25,8,18,3,29,6,11,3,20,3,10,0,13,32,106,11,149,0,48,5,53,0,24,6,30,6,36,12,54,9,38,4,51,12,35,6,53,13,33,3,49,6,18,3,27,46,232,39,317
IARE105021,15,123,27,165,9,110,13,132,14,141,10,165,15,108,13,136,13,80,3,96,11,51,9,71,5,17,9,31,82,630,84,796,9,129,17,155,13,93,11,117,36,133,12,181,40,125,14,179,28,91,8,127,6,48,6,60,13,30,5,48,145,649,73,867,24,252,44,320,22,203,24,249,50,274,22,346,55,233,27,315,41,171,11,223,17,99,15,131,18,47,14,79,227,1279,157,1663
IARE105022,0,11,5,16,0,13,3,16,0,4,3,7,5,16,3,24,0,16,0,16,3,10,3,16,0,7,0,7,8,77,17,102,0,23,4,27,0,4,3,7,3,18,3,24,3,19,0,22,4,6,0,10,3,11,3,17,3,6,3,12,16,87,16,119,0,34,9,43,0,17,6,23,3,22,6,31,8,35,3,46,4,22,0,26,6,21,6,33,3,13,3,19,24,164,33,221
IARE106001,3,44,12,59,4,16,0,20,10,32,4,46,4,39,6,49,11,28,0,39,3,23,4,30,3,14,5,22,38,196,31,265,3,41,7,51,0,18,5,23,8,40,3,51,6,38,3,47,14,35,3,52,7,17,6,30,3,16,4,23,41,205,31,277,6,85,19,110,4,34,5,43,18,72,7,97,10,77,9,96,25,63,3,91,10,40,10,60,6,30,9,45,79,401,62,542
IARE106002,3,74,19,96,7,37,4,48,11,73,10,94,15,85,13,113,19,54,5,78,7,44,6,57,8,31,9,48,70,398,66,534,5,83,13,101,10,31,3,44,12,74,10,96,30,79,9,118,29,82,13,124,11,55,5,71,7,25,13,45,104,429,66,599,8,157,32,197,17,68,7,92,23,147,20,190,45,164,22,231,48,136,18,202,18,99,11,128,15,56,22,93,174,827,132,1133
IARE106003,23,191,31,245,18,137,25,180,29,167,49,245,21,166,27,214,31,154,24,209,16,122,14,152,17,69,10,96,155,1006,180,1341,24,179,17,220,19,115,6,140,41,187,9,237,56,195,10,261,58,161,11,230,30,91,17,138,16,77,12,105,244,1005,82,1331,47,370,48,465,37,252,31,320,70,354,58,482,77,361,37,475,89,315,35,439,46,213,31,290,33,146,22,201,399,2011,262,2672
IARE106004,6,75,15,96,9,48,9,66,7,73,17,97,4,91,10,105,12,73,10,95,4,41,3,48,4,13,3,20,46,414,67,527,6,67,5,78,4,66,0,70,20,109,6,135,18,76,7,101,28,79,8,115,10,47,4,61,0,18,5,23,86,462,35,583,12,142,20,174,13,114,9,136,27,182,23,232,22,167,17,206,40,152,18,210,14,88,7,109,4,31,8,43,132,876,102,1110
IARE106005,9,106,20,135,4,58,17,79,10,65,43,118,17,87,38,142,13,75,15,103,3,51,6,60,8,29,7,44,64,471,146,681,8,78,18,104,7,50,8,65,18,77,18,113,32,89,15,136,22,77,11,110,13,34,9,56,9,34,7,50,109,439,86,634,17,184,38,239,11,108,25,144,28,142,61,231,49,176,53,278,35,152,26,213,16,85,15,116,17,63,14,94,173,910,232,1315
IARE107001,0,10,8,18,0,10,30,40,0,14,56,70,0,8,46,54,0,12,17,29,0,4,8,12,0,7,0,7,0,65,165,230,3,3,0,6,3,9,10,22,0,16,29,45,0,8,19,27,3,12,4,19,4,10,0,14,3,3,7,13,16,61,69,146,3,13,8,24,3,19,40,62,0,30,85,115,0,16,65,81,3,24,21,48,4,14,8,26,3,10,7,20,16,126,234,376
IARE107002,4,36,0,40,6,13,0,19,0,38,0,38,8,32,0,40,6,13,4,23,6,20,0,26,0,11,0,11,30,163,4,197,6,28,3,37,4,29,0,33,8,33,0,41,6,33,0,39,16,19,0,35,9,28,4,41,3,11,0,14,52,181,7,240,10,64,3,77,10,42,0,52,8,71,0,79,14,65,0,79,22,32,4,58,15,48,4,67,3,22,0,25,82,344,11,437
IARE107003,28,430,74,532,27,242,60,329,38,355,99,492,54,293,58,405,36,229,42,307,28,133,29,190,11,92,21,124,222,1774,383,2379,38,376,54,468,38,275,30,343,99,390,42,531,115,364,27,506,76,257,22,355,48,179,22,249,9,99,26,134,423,1940,223,2586,66,806,128,1000,65,517,90,672,137,745,141,1023,169,657,85,911,112,486,64,662,76,312,51,439,20,191,47,258,645,3714,606,4965
IARE107004,4,68,7,79,0,46,3,49,8,52,4,64,14,54,0,68,21,56,3,80,9,37,3,49,0,24,4,28,56,337,24,417,3,72,8,83,10,58,0,68,11,63,0,74,17,56,5,78,16,68,0,84,10,29,4,43,3,23,3,29,70,369,20,459,7,140,15,162,10,104,3,117,19,115,4,138,31,110,5,146,37,124,3,164,19,66,7,92,3,47,7,57,126,706,44,876
IARE107005,4,17,0,21,3,26,0,29,0,30,3,33,0,34,5,39,4,29,3,36,4,11,4,19,4,10,3,17,19,157,18,194,3,34,3,40,6,19,3,28,0,31,4,35,9,31,0,40,11,22,4,37,3,24,5,32,0,18,3,21,32,179,22,233,7,51,3,61,9,45,3,57,0,61,7,68,9,65,5,79,15,51,7,73,7,35,9,51,4,28,6,38,51,336,40,427
IARE107006,0,58,10,68,0,34,4,38,9,58,0,67,8,57,3,68,11,40,0,51,4,19,0,23,0,12,7,19,32,278,24,334,6,53,7,66,0,39,0,39,4,55,0,59,25,55,0,80,15,36,3,54,4,23,6,33,3,12,3,18,57,273,19,349,6,111,17,134,0,73,4,77,13,113,0,126,33,112,3,148,26,76,3,105,8,42,6,56,3,24,10,37,89,551,43,683
IARE107007,12,217,36,265,11,162,8,181,34,199,9,242,27,158,14,199,29,126,7,162,20,85,10,115,6,33,6,45,139,980,90,1209,33,241,32,306,24,171,18,213,66,261,16,343,72,207,12,291,49,159,19,227,31,112,13,156,13,45,13,71,288,1196,123,1607,45,458,68,571,35,333,26,394,100,460,25,585,99,365,26,490,78,285,26,389,51,197,23,271,19,78,19,116,427,2176,213,2816
IARE107008,4,113,17,134,3,75,11,89,8,93,7,108,9,101,6,116,13,85,7,105,18,63,10,91,5,34,12,51,60,564,70,694,11,95,4,110,8,73,4,85,24,127,13,164,36,116,10,162,34,107,15,156,17,61,6,84,5,49,22,76,135,628,74,837,15,208,21,244,11,148,15,174,32,220,20,272,45,217,16,278,47,192,22,261,35,124,16,175,10,83,34,127,195,1192,144,1531
IARE107009,15,69,9,93,3,57,7,67,6,51,9,66,3,48,9,60,10,41,7,58,4,43,8,55,3,18,6,27,44,327,55,426,6,66,6,78,4,35,5,44,14,72,7,93,20,53,6,79,23,51,6,80,10,28,4,42,5,23,11,39,82,328,45,455,21,135,15,171,7,92,12,111,20,123,16,159,23,101,15,139,33,92,13,138,14,71,12,97,8,41,17,66,126,655,100,881
IARE107010,6,66,12,84,6,72,0,78,4,73,6,83,15,67,3,85,11,59,5,75,0,42,3,45,0,18,3,21,42,397,32,471,4,86,15,105,6,68,3,77,15,69,6,90,20,66,3,89,29,61,0,90,6,26,5,37,7,18,4,29,87,394,36,517,10,152,27,189,12,140,3,155,19,142,12,173,35,133,6,174,40,120,5,165,6,68,8,82,7,36,7,50,129,791,68,988
IARE107011,3,29,7,39,3,32,3,38,0,43,0,43,11,39,7,57,5,29,3,37,7,12,4,23,3,16,3,22,32,200,27,259,3,37,6,46,4,32,6,42,11,39,0,50,9,36,8,53,6,39,5,50,8,25,3,36,3,22,0,25,44,230,28,302,6,66,13,85,7,64,9,80,11,82,0,93,20,75,15,110,11,68,8,87,15,37,7,59,6,38,3,47,76,430,55,561
IARE107012,0,29,0,29,3,22,3,28,5,38,4,47,0,35,3,38,3,24,4,31,9,15,0,24,7,14,0,21,27,177,14,218,3,42,5,50,3,21,0,24,6,38,0,44,10,44,4,58,18,29,0,47,5,22,0,27,6,11,5,22,51,207,14,272,3,71,5,79,6,43,3,52,11,76,4,91,10,79,7,96,21,53,4,78,14,37,0,51,13,25,5,43,78,384,28,490
IARE107013,0,28,0,28,3,19,0,22,5,20,0,25,10,20,0,30,0,13,0,13,5,13,0,18,5,5,0,10,28,118,0,146,0,17,4,21,3,18,0,21,3,24,0,27,3,22,3,28,3,17,3,23,3,12,3,18,3,7,3,13,18,117,16,151,0,45,4,49,6,37,0,43,8,44,0,52,13,42,3,58,3,30,3,36,8,25,3,36,8,12,3,23,46,235,16,297
IARE107014,0,34,6,40,7,18,4,29,6,38,0,44,5,24,4,33,9,26,3,38,3,14,5,22,0,14,0,14,30,168,22,220,6,18,7,31,3,31,0,34,7,37,0,44,11,38,3,52,3,35,3,41,5,22,5,32,5,9,4,18,40,190,22,252,6,52,13,71,10,49,4,63,13,75,0,88,16,62,7,85,12,61,6,79,8,36,10,54,5,23,4,32,70,358,44,472
IARE107015,13,109,19,141,4,85,7,96,10,87,8,105,20,92,10,122,17,70,5,92,9,48,5,62,8,20,3,31,81,511,57,649,8,124,14,146,4,65,9,78,28,92,7,127,21,85,12,118,28,82,10,120,9,51,7,67,4,28,7,39,102,527,66,695,21,233,33,287,8,150,16,174,38,179,15,232,41,177,22,240,45,152,15,212,18,99,12,129,12,48,10,70,183,1038,123,1344
IARE107016,0,23,3,26,6,16,0,22,4,26,4,34,0,31,0,31,7,13,0,20,0,17,3,20,0,12,3,15,17,138,13,168,0,19,0,19,3,26,0,29,3,47,3,53,5,33,0,38,7,35,4,46,3,18,3,24,3,13,0,16,24,191,10,225,0,42,3,45,9,42,0,51,7,73,7,87,5,64,0,69,14,48,4,66,3,35,6,44,3,25,3,31,41,329,23,393
IARE107017,9,122,29,160,0,74,10,84,13,117,5,135,17,98,11,126,13,96,17,126,10,64,12,86,8,24,14,46,70,595,98,763,10,130,24,164,15,79,6,100,36,134,10,180,38,125,13,176,29,116,14,159,16,57,7,80,10,45,11,66,154,686,85,925,19,252,53,324,15,153,16,184,49,251,15,315,55,223,24,302,42,212,31,285,26,121,19,166,18,69,25,112,224,1281,183,1688
IARE107018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3
IARE107019,4,36,3,43,4,32,7,43,5,66,6,77,12,62,5,79,5,51,4,60,5,31,3,39,3,21,3,27,38,299,31,368,0,45,12,57,11,50,5,66,19,78,0,97,15,81,4,100,20,62,3,85,8,41,5,54,0,15,3,18,73,372,32,477,4,81,15,100,15,82,12,109,24,144,6,174,27,143,9,179,25,113,7,145,13,72,8,93,3,36,6,45,111,671,63,845
IARE107020,5,27,3,35,0,33,3,36,0,40,3,43,8,61,0,69,8,60,5,73,10,39,0,49,5,26,5,36,36,286,19,341,0,31,8,39,6,32,3,41,8,51,0,59,11,68,4,83,9,41,0,50,5,16,3,24,7,32,5,44,46,271,23,340,5,58,11,74,6,65,6,77,8,91,3,102,19,129,4,152,17,101,5,123,15,55,3,73,12,58,10,80,82,557,42,681
IARE107021,7,54,20,81,5,51,30,86,15,67,29,111,13,68,17,98,10,57,15,82,6,37,4,47,4,25,10,39,60,359,125,544,4,42,10,56,5,52,0,57,16,77,7,100,24,74,6,104,13,54,6,73,9,33,4,46,5,28,5,38,76,360,38,474,11,96,30,137,10,103,30,143,31,144,36,211,37,142,23,202,23,111,21,155,15,70,8,93,9,53,15,77,136,719,163,1018
IARE107022,14,260,44,318,25,198,64,287,27,276,25,328,35,230,31,296,32,180,9,221,17,112,13,142,10,39,6,55,160,1295,192,1647,25,239,39,303,23,190,28,241,63,289,37,389,65,280,51,396,51,185,21,257,34,112,4,150,8,68,13,89,269,1363,193,1825,39,499,83,621,48,388,92,528,90,565,62,717,100,510,82,692,83,365,30,478,51,224,17,292,18,107,19,144,429,2658,385,3472
IARE107023,0,83,18,101,11,48,36,95,11,75,66,152,15,80,55,150,12,65,20,97,4,37,12,53,4,24,14,42,57,412,221,690,6,53,9,68,11,75,4,90,28,93,5,126,41,85,0,126,20,56,6,82,15,60,13,88,10,44,16,70,131,466,53,650,6,136,27,169,22,123,40,185,39,168,71,278,56,165,55,276,32,121,26,179,19,97,25,141,14,68,30,112,188,878,274,1340
IARE107024,3,30,4,37,3,13,0,16,0,34,4,38,7,26,0,33,6,34,3,43,6,14,0,20,0,4,6,10,25,155,17,197,0,22,0,22,3,21,0,24,0,27,0,27,7,43,3,53,8,24,0,32,3,24,3,30,0,9,0,9,21,170,6,197,3,52,4,59,6,34,0,40,0,61,4,65,14,69,3,86,14,58,3,75,9,38,3,50,0,13,6,19,46,325,23,394
IARE107025,0,87,8,95,8,83,5,96,14,88,9,111,15,106,4,125,17,69,3,89,9,45,0,54,13,46,4,63,76,524,33,633,12,60,8,80,8,63,4,75,17,93,3,113,21,75,0,96,31,69,10,110,10,48,3,61,4,49,8,61,103,457,36,596,12,147,16,175,16,146,9,171,31,181,12,224,36,181,4,221,48,138,13,199,19,93,3,115,17,95,12,124,179,981,69,1229
