region_id,F_IS_NS_25_34_PD_GD_GCL,F_IS_NS_25_34_BDL,F_IS_NS_25_34_ADip_DipL,F_IS_NS_25_34_CL_nfd,F_IS_NS_25_34_Crt_III_an_IV_L,F_IS_NS_25_34_Ct_I_II,F_IS_NS_25_34_LoE_NS,F_IS_NS_25_34_Tot,F_IS_NS_35_44_PD_GD_GCL,F_IS_NS_35_44_BDL,F_IS_NS_35_44_ADip_DipL,F_IS_NS_35_44_CL_nfd,F_IS_NS_35_44_Crt_III_an_IV_L,F_IS_NS_35_44_Ct_I_II,F_IS_NS_35_44_LoE_NS,F_IS_NS_35_44_Tot,F_IS_NS_45_54_PD_GD_GCL,F_IS_NS_45_54_BDL,F_IS_NS_45_54_ADip_DipL,F_IS_NS_45_54_CL_nfd,F_IS_NS_45_54_Crt_III_an_IV_L,F_IS_NS_45_54_Ct_I_II,F_IS_NS_45_54_Lev_of_ed_NS,F_IS_NS_45_54_Tot,F_IS_NS_55_64_PgDe_GdDp_GdC,F_IS_NS_55_64_BachelDegre_L,F_IS_NS_55_64_ADip_DipL,F_IS_NS_55_64_Certi_Level_nfd,F_IS_NS_55_64_Crt_III_and_IV,F_IS_NS_55_64_Crt_I_and_II,F_IS_NS_55_64_Lev_of_ed_NS,F_IS_NS_55_64_Tot,F_IS_NS_65ov_PtgDe_GdDp_GdCt,F_IS_NS_65ov_BDL,F_IS_NS_65ov_AdDip_and_DipL,F_IS_NS_65ov_CL_nfd,F_IS_NS_65ov_Ct_III_IV,F_IS_NS_65ov_Ct_I_II,F_IS_NS_65ov_Lev_of_ed_NS,F_IS_NS_65ov_Tot,F_IS_NS_Tot_PgDe_GdDp_GdCtL,F_IS_NS_Tot_BDL,F_IS_NS_Tot_ADip_DipL,F_IS_NS_Tot_CL_nfd,F_IS_NS_Tot_Ct_III_and_IV_L,F_IS_NS_Tot_Ct_I_and_II_L,F_IS_NS_Tot_Lev_of_ed_NS,F_IS_NS_Tot_Tot,F_T_15_19_PD_GD_GCL,F_T_15_19_BDL,F_T_15_19_ADip_DipL,F_T_15_19_CL_nfd,F_T_15_19_Ct_III_IV,F_T_15_19_Ct_I_II,F_T_15_19_LoE_NS,F_T_15_19_Tot,F_T_20_24_PD_GD_GCL,F_T_20_24_BDL,F_T_20_24_ADip_DipL,F_T_20_24_CL_nfd,F_T_20_24_Ct_III_IV,F_T_20_24_Ct_I_II,F_T_20_24_LoE_NS,F_T_20_24_Tot,F_T_25_34_PD_GD_GCL,F_T_25_34_BDL,F_T_25_34_ADip_DipL,F_T_25_34_CL_nfd,F_T_25_34_Ct_III_IV,F_T_25_34_Ct_I_II,F_T_25_34_LoE_NS,F_T_25_34_Tot,F_T_35_44_PD_GD_GCL,F_T_35_44_BDL,F_T_35_44_ADip_DipL,F_T_35_44_CL_nfd,F_T_35_44_Ct_III_IV,F_T_35_44_Ct_I_II,F_T_35_44_LoE_NS,F_T_35_44_Tot,F_T_45_54_PD_GD_GCL,F_T_45_54_BDL,F_T_45_54_ADip_DipL,F_T_45_54_CL_nfd,F_T_45_54_Ct_III_IV,F_T_45_54_Ct_I_II,F_T_45_54_LoE_NS,F_T_45_54_Tot,F_T_55_64_PD_GD_GCL,F_T_55_64_BDL,F_T_55_64_ADip_DipL,F_T_55_64_CL_nfd,F_T_55_64_Ct_III_IV,F_T_55_64_Ct_I_II,F_T_55_64_LoE_NS,F_T_55_64_Tot,F_T_65ov_PtgdDe_GdDp_GdCt,F_T_65ov_BDL,F_T_65ov_ADip_DipL,F_T_65ov_CL_nfd,F_T_65ov_Ct_III_IV,F_T_65ov_Ct_I_II,F_T_65ov_LoE_NS,F_T_65ov_Tot,F_T_Tot_PD_GD_GCL,F_T_Tot_BDL,F_T_Tot_ADip_DipL,F_T_Tot_CL_nfd,F_T_Tot_Ct_III_IV,F_T_Tot_Ct_I_II,F_T_Tot_LoE_NS,F_T_Tot_Tot,P_Ind_15_19_PD_GD_GCL,P_Ind_15_19_BDL,P_Ind_15_19_ADip_DipL,P_Ind_15_19_CL_nfd,P_Ind_15_19_Ct_III_IV,P_Ind_15_19_Ct_I_II,P_Ind_15_19_LoE_NS,P_Ind_15_19_Tot,P_Ind_20_24_PD_GD_GCL,P_Ind_20_24_BDL,P_Ind_20_24_ADip_DipL,P_Ind_20_24_CL_nfd,P_Ind_20_24_Ct_III_IV,P_Ind_20_24_Ct_I_II,P_Ind_20_24_LoE_NS,P_Ind_20_24_Tot,P_Ind_25_34_PD_GD_GCL,P_Ind_25_34_BDL,P_Ind_25_34_ADip_DipL,P_Ind_25_34_CL_nfd,P_Ind_25_34_Ct_III_IV,P_Ind_25_34_Ct_I_II,P_Ind_25_34_LoE_NS,P_Ind_25_34_Tot,P_Ind_35_44_PD_GD_GCL,P_Ind_35_44_BDL,P_Ind_35_44_ADip_DipL,P_Ind_35_44_CL_nfd,P_Ind_35_44_Ct_III_IV,P_Ind_35_44_Ct_I_II,P_Ind_35_44_LoE_NS,P_Ind_35_44_Tot,P_Ind_45_54_PD_GD_GCL,P_Ind_45_54_BDL,P_Ind_45_54_ADip_DipL,P_Ind_45_54_CL_nfd,P_Ind_45_54_Ct_III_IV,P_Ind_45_54_Ct_I_II,P_Ind_45_54_LoE_NS,P_Ind_45_54_Tot,P_Ind_55_64_PD_GD_GCL,P_Ind_55_64_BDL,P_Ind_55_64_ADip_DipL,P_Ind_55_64_CL_nfd,P_Ind_55_64_Ct_III_IV,P_Ind_55_64_Ct_I_II,P_Ind_55_64_LoE_NS,P_Ind_55_64_Tot,P_Ind_65ov_PtgdDe_GdDp_GdCt,P_Ind_65ov_BDL,P_Ind_65ov_ADip_DipL,P_Ind_65ov_CL_nfd,P_Ind_65ov_Ct_III_IV,P_Ind_65ov_Ct_I_II,P_Ind_65ov_LoE_NS,P_Ind_65ov_Tot,P_Ind_Tot_PD_GD_GCL,P_Ind_Tot_BDL,P_Ind_Tot_ADip_DipL,P_Ind_Tot_CL_nfd,P_Ind_Tot_Ct_III_IV,P_Ind_Tot_Ct_I_II,P_Ind_Tot_LoE_NS,P_Ind_Tot_Tot,P_NonI_15_19_PtgdDe_GdDp_GdCt,P_NonI_15_19_BDL,P_NonI_15_19_ADip_DipL,P_NonI_15_19_CL_nfd,P_NonI_15_19_Ct_III_IV,P_NonI_15_19_Ct_I_II,P_NonI_15_19_LoE_NS,P_NonI_15_19_Tot,P_NonI_20_24_PtgdDe_GdDp_GdCt,P_NonI_20_24_BDL,P_NonI_20_24_ADip_DipL,P_NonI_20_24_CL_nfd,P_NonI_20_24_Ct_III_IV,P_NonI_20_24_Ct_I_II,P_NonI_20_24_LoE_NS,P_NonI_20_24_Tot,P_NonI_25_34_PtgdDe_GdDp_GdCt,P_NonI_25_34_BDL,P_NonI_25_34_ADip_DipL,P_NonI_25_34_CL_nfd,P_NonI_25_34_Ct_III_IV,P_NonI_25_34_Ct_I_II,P_NonI_25_34_LoE_NS,P_NonI_25_34_Tot
IARE107025,5,11,14,0,6,0,436,472,6,9,8,5,7,3,329,367,10,20,12,3,7,0,352,404,3,11,5,0,4,9,287,319,3,3,9,4,17,0,538,574,27,66,51,12,46,15,2233,2450,0,7,93,33,218,67,470,888,93,1298,784,130,890,126,400,3721,1032,4044,2030,304,1755,263,883,10311,1254,3641,2704,568,1700,313,1048,11228,1073,2502,2376,728,1473,302,1401,9855,813,1533,1651,614,886,236,1490,7223,271,753,1174,514,749,117,3584,7162,4536,13778,10812,2891,7671,1424,9276,50388,0,0,0,0,13,4,15,32,0,18,13,4,38,0,6,79,9,33,23,7,54,6,11,143,9,19,28,6,52,6,8,128,7,25,18,11,44,0,21,126,11,11,8,7,13,0,13,63,3,3,0,3,22,0,21,52,39,109,90,38,236,16,95,623,0,7,139,56,422,112,678,1414,140,2025,1249,203,2540,215,430,6802,1616,6380,3443,455,5614,368,871,18747
IARE107026,10,38,17,4,6,0,2984,3059,8,13,6,0,4,0,1312,1343,6,12,5,0,4,0,880,907,7,3,6,0,0,3,701,720,3,5,4,4,3,0,750,769,34,83,44,8,23,3,8383,8578,3,20,57,11,86,31,511,719,368,2851,913,60,564,83,1741,6580,4450,10915,2332,202,1130,176,3679,22884,2353,3833,1509,181,624,102,1748,10350,1284,1736,855,163,372,72,1326,5808,1012,1135,681,129,243,66,1124,4390,417,696,500,93,147,24,1794,3671,9887,21186,6847,839,3166,554,11923,54402,3,0,0,0,13,3,21,40,3,18,10,3,30,3,14,81,14,56,31,6,61,13,22,203,19,44,35,13,41,8,30,190,16,26,11,6,30,0,44,133,6,13,12,0,19,6,20,76,0,6,11,0,0,0,25,42,61,163,110,28,194,33,176,765,0,39,94,15,148,45,258,599,586,4846,1770,106,1174,150,709,9341,8535,21117,4862,375,3141,313,1514,39857
IARE107027,12,27,9,0,13,0,1009,1070,7,19,6,3,6,0,683,724,7,6,9,3,3,3,545,576,3,13,7,3,8,3,399,436,3,7,11,0,6,0,738,765,32,83,50,9,40,6,3970,4190,3,13,58,16,90,27,473,680,238,1839,752,62,450,81,684,4106,2980,6529,1798,185,1002,168,1619,14281,2101,4349,1962,333,921,178,1281,11125,1492,2819,1746,356,797,178,1373,8761,929,1603,1032,277,469,84,1190,5584,337,847,802,227,344,58,2967,5582,8080,17999,8150,1456,4073,774,9587,50119,0,0,0,0,0,3,0,3,0,0,3,3,14,8,0,28,3,16,13,0,29,7,11,79,9,19,11,3,15,3,3,63,4,17,12,0,10,0,7,50,4,8,8,0,3,0,13,36,3,3,0,0,3,0,11,20,23,63,47,6,74,21,45,279,8,22,82,25,163,48,583,931,387,3073,1587,121,1093,143,636,7040,5976,11882,3554,307,2694,277,1250,25940
IARE107028,12,15,10,0,3,4,1145,1189,6,28,13,0,5,0,847,899,9,18,3,3,5,0,595,633,5,13,13,4,5,0,518,558,8,16,23,6,0,0,761,814,40,98,65,13,21,4,4401,4642,0,8,30,8,67,16,363,492,178,1836,431,38,333,45,481,3342,3421,8601,1785,163,780,101,1541,16392,3366,6506,2096,253,682,122,1313,14338,2385,4017,1889,297,542,129,1181,10440,1661,2592,1759,389,437,100,1236,8174,893,1987,1775,422,338,94,2760,8269,11904,25547,9765,1570,3179,607,8875,61447,0,0,0,0,3,0,3,6,0,6,3,3,6,0,0,18,6,20,8,6,15,0,7,62,6,11,5,0,14,0,0,36,7,3,7,3,0,3,6,29,5,3,3,0,6,0,4,21,3,5,3,0,3,0,6,20,27,48,29,12,47,3,26,192,5,13,52,21,110,31,380,612,287,3054,842,76,711,81,267,5318,6078,15561,3335,294,2093,164,863,28388
IARE107029,0,3,0,0,0,0,65,68,3,0,3,3,5,0,93,107,0,0,0,0,3,0,79,82,0,0,4,3,0,0,55,62,0,3,0,0,0,0,95,98,3,6,7,6,8,0,479,509,3,0,12,17,88,32,154,306,15,109,113,32,227,43,91,630,97,378,270,48,426,63,170,1452,135,442,379,117,447,71,277,1868,147,331,335,117,397,56,313,1696,117,236,245,89,195,50,268,1200,41,96,121,36,69,16,474,853,555,1592,1475,456,1849,331,1747,8005,0,0,0,0,11,3,12,26,0,6,3,0,13,6,3,31,3,3,5,3,34,3,0,51,3,8,10,3,30,3,11,68,9,6,11,0,24,3,3,56,0,8,5,3,17,0,10,43,0,3,0,0,5,0,8,16,15,34,34,9,134,18,47,291,3,0,21,21,156,42,188,431,19,159,155,42,659,59,99,1192,136,524,380,66,1304,91,203,2704
IARE107030,4,16,3,0,9,3,350,385,3,7,7,0,11,3,341,372,5,3,10,3,8,0,342,371,8,11,7,0,5,0,314,345,3,8,7,4,12,0,623,657,23,50,37,7,51,9,2393,2570,3,7,47,34,233,102,528,954,125,1024,581,117,1024,185,503,3559,1099,2928,1261,224,2028,348,782,8670,1081,2434,1671,433,1744,301,989,8653,1005,1703,1518,490,1633,258,1266,7873,797,1067,1123,368,783,155,1356,5649,249,713,782,321,452,100,3485,6102,4359,9876,6983,1987,7897,1449,8909,41460,0,0,0,7,20,7,52,86,3,22,15,8,82,11,30,171,8,43,40,6,144,15,46,302,16,31,36,7,126,13,48,277,15,29,44,0,78,3,43,212,8,11,16,0,28,3,36,102,3,0,4,6,3,4,39,59,53,136,155,34,481,56,294,1209,3,16,88,51,445,160,690,1453,226,1771,979,179,2305,291,530,6281,2001,5016,2167,361,5279,477,829,16130
IARE107031,0,22,4,0,0,0,1378,1404,8,13,7,5,4,0,921,958,10,14,3,3,0,0,625,655,5,9,4,0,4,0,483,505,6,11,7,0,6,0,794,824,29,78,28,8,19,0,4780,4942,3,6,22,4,21,5,293,354,75,1055,285,33,235,30,513,2226,1714,5950,1266,128,532,78,1719,11387,1638,3655,1224,141,408,56,1228,8350,1171,2134,980,138,302,54,1016,5795,846,1421,836,153,240,40,980,4516,476,1060,877,185,284,37,2238,5157,5923,15281,5490,782,2022,300,7987,37785,0,0,0,0,0,0,3,3,0,5,0,0,0,0,4,9,3,32,6,0,12,0,3,56,6,17,7,0,9,0,3,42,3,3,6,0,4,0,6,22,3,0,3,0,5,0,0,11,0,0,0,0,0,0,6,6,15,57,22,0,30,0,25,149,3,8,27,8,49,14,221,330,115,1714,464,60,492,50,220,3115,3120,10462,2289,223,1558,131,702,18485
IARE194994,0,6,3,3,0,0,86,98,3,0,0,0,0,0,63,66,0,0,0,0,0,0,61,61,0,0,0,0,0,0,49,49,0,3,0,0,0,0,56,59,3,9,3,3,0,3,386,407,0,0,3,5,19,13,71,111,9,97,41,15,58,22,89,331,109,313,81,24,100,23,223,873,44,116,75,23,54,14,175,501,44,57,57,28,68,12,156,422,39,67,67,21,42,10,134,380,3,30,25,10,19,3,177,267,248,680,349,126,360,97,1025,2885,0,0,0,0,9,0,23,32,0,0,0,3,9,6,23,41,6,3,3,0,22,0,64,98,0,4,6,0,20,3,84,117,0,3,6,3,10,3,68,93,0,0,3,0,6,0,23,32,3,0,3,0,0,0,12,18,9,10,21,6,76,12,297,431,0,0,3,8,26,23,69,129,15,179,65,17,126,32,91,525,190,529,146,41,320,35,311,1572
IARE197997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,3,0,0,3,0,6,0,0,3,0,0,0,10,13,0,3,6,0,3,3,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
IARE201001,6,24,15,7,19,3,719,793,8,12,5,0,13,0,574,612,0,10,10,3,13,0,500,536,0,0,8,0,5,0,446,459,0,4,0,0,3,0,605,612,17,63,54,13,69,6,3430,3652,0,9,48,20,171,71,774,1093,73,1022,733,119,680,124,720,3471,1003,3419,1646,247,1435,254,1490,9494,572,2038,1355,304,1186,208,1385,7048,307,1043,863,260,932,171,1366,4942,175,604,516,141,512,86,1383,3417,47,217,223,56,224,21,2285,3073,2177,8352,5384,1147,5140,935,9403,32538,0,0,3,3,6,0,9,21,0,0,6,0,15,6,8,35,0,7,3,0,16,3,13,42,0,4,0,3,21,0,16,44,3,0,7,0,13,0,4,27,3,0,5,0,3,0,11,22,0,0,0,0,3,0,8,11,6,11,24,6,77,9,69,202,3,16,80,33,396,107,1020,1655,102,1662,1517,195,1727,200,876,6279,1874,5913,3191,387,3837,370,1737,17309
IARE201002,0,3,6,0,0,0,165,174,0,8,3,0,8,0,149,168,0,3,6,3,6,0,171,189,0,0,4,0,6,0,117,127,3,0,0,0,0,0,155,158,3,14,19,3,20,0,918,977,0,3,20,23,130,48,271,495,11,225,235,55,516,71,165,1278,268,921,708,144,957,152,342,3492,257,760,720,148,820,148,409,3262,207,551,535,116,665,106,460,2640,140,361,321,72,329,51,407,1681,62,193,233,59,158,18,856,1579,945,3014,2772,617,3575,594,2910,14427,0,0,0,0,5,0,7,12,0,0,0,3,6,0,6,15,0,3,3,0,16,0,3,25,0,4,4,0,9,6,4,27,0,0,3,3,6,3,3,18,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,10,10,6,45,9,23,103,0,3,27,31,276,73,351,761,18,345,335,77,1243,107,166,2291,364,1362,1098,190,2648,205,343,6210
IARE201003,3,14,3,0,9,3,222,254,3,6,10,3,4,0,236,262,0,3,7,0,4,0,204,218,0,4,0,0,5,0,134,143,0,0,3,0,0,0,126,129,6,32,23,6,32,6,1179,1284,0,5,18,23,161,81,442,730,44,480,372,78,552,86,292,1904,485,1629,985,152,1054,201,542,5048,409,1135,961,210,986,187,660,4548,238,727,762,178,764,115,642,3426,144,325,361,84,332,48,525,1819,43,147,154,39,118,18,732,1251,1363,4448,3613,764,3967,736,3835,18726,0,0,0,0,6,6,8,20,3,3,4,0,12,3,0,25,0,8,4,4,28,0,4,48,0,4,5,0,18,3,3,33,3,3,7,0,9,3,3,28,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,7,6,18,23,4,73,15,25,164,0,9,26,35,358,125,599,1152,58,713,606,110,1348,129,353,3317,830,2551,1627,225,2917,287,631,9068
IARE201004,5,20,16,6,17,0,479,543,3,11,13,0,21,7,527,582,3,11,10,9,11,0,429,473,5,6,9,0,11,0,312,343,0,8,3,0,9,0,443,463,16,63,62,15,77,7,2628,2868,3,7,74,66,383,174,899,1606,72,930,877,167,1280,191,612,4129,1246,3956,2568,359,2735,439,1300,12603,982,2959,2640,543,2448,369,1549,11490,571,1624,1805,454,1839,293,1596,8182,287,850,939,241,942,154,1400,4813,111,389,507,134,399,42,2590,4172,3272,10715,9410,1964,10026,1662,9946,46995,0,0,0,0,3,7,27,37,0,3,0,8,23,3,12,49,0,5,13,0,38,6,17,79,0,14,11,3,36,3,18,85,3,7,8,0,25,0,16,59,7,0,6,0,9,0,7,29,0,0,6,0,6,0,10,22,10,29,44,11,140,19,107,360,3,12,108,100,798,290,1278,2589,98,1497,1467,240,2966,335,830,7433,2036,6352,4276,561,7278,637,1635,22775
IARE201005,4,16,19,0,15,3,594,651,0,21,10,3,8,6,630,678,9,26,17,0,14,0,601,667,5,7,10,0,13,0,463,498,0,13,10,0,13,0,912,948,18,92,70,9,80,9,3727,4005,3,7,59,55,305,132,781,1342,85,1142,855,160,1235,184,650,4311,1556,4948,2475,362,2428,396,1237,13402,1672,4201,2929,548,2366,339,1618,13673,1092,2491,2296,471,2089,306,1782,10527,739,1508,1603,373,1335,199,1801,7558,309,1020,1166,328,839,85,4778,8525,5456,15317,11383,2297,10597,1641,12647,59338,0,0,0,0,7,3,14,24,0,7,5,0,30,0,8,50,6,26,17,6,35,4,8,102,5,17,25,0,42,3,11,103,3,7,7,7,23,3,19,69,0,0,14,3,17,0,9,43,0,3,4,3,7,0,16,33,14,60,72,19,161,13,85,424,3,18,97,83,633,229,1096,2159,125,1835,1505,244,3011,323,707,7750,2495,8115,4266,565,6924,559,1287,24211
IARE201006,10,30,28,0,15,0,395,478,3,13,6,0,5,6,301,334,3,0,6,0,6,3,262,280,3,6,4,5,7,0,235,260,0,10,13,3,7,0,460,493,19,65,65,13,53,9,1996,2220,0,10,21,20,115,50,480,696,70,680,544,66,463,78,467,2368,888,2470,1502,166,987,162,1037,7212,389,1179,922,191,800,141,976,4598,208,617,633,166,687,108,918,3337,157,445,439,122,450,81,947,2641,66,224,275,87,259,28,2151,3090,1778,5625,4336,818,3761,648,6976,23942,0,0,0,0,0,0,9,9,0,0,0,6,6,0,3,15,0,0,6,0,11,0,6,23,0,3,3,0,18,0,6,30,0,3,0,3,8,0,7,21,3,0,3,3,3,0,7,19,0,0,3,0,0,0,11,14,3,6,15,12,46,0,49,131,0,17,46,33,283,96,669,1144,109,1182,1256,107,1133,131,616,4534,1645,4582,3038,277,2600,262,1406,13810
IARE201007,4,12,6,0,0,0,153,175,0,12,15,0,11,0,189,227,4,3,3,0,3,3,172,188,0,6,4,0,6,0,187,203,0,3,9,4,9,0,270,295,8,43,42,4,37,3,1126,1263,0,6,46,38,212,71,356,729,49,847,531,97,662,82,252,2520,840,2826,1337,180,1260,187,436,7066,835,2280,1558,292,1206,159,641,6971,637,1556,1425,289,1191,181,754,6033,374,936,935,234,795,108,878,4260,135,468,607,186,412,48,2146,4002,2870,8919,6439,1316,5738,836,5463,31581,0,0,0,0,4,3,7,14,0,0,0,0,6,0,3,9,3,6,3,0,13,0,6,31,8,3,7,0,23,0,7,48,0,3,6,0,11,3,0,23,0,3,3,0,8,3,3,20,0,0,0,0,0,0,6,6,11,15,19,0,65,9,32,151,0,9,62,54,419,122,570,1236,78,1372,886,150,1723,142,363,4714,1301,4808,2218,278,3812,275,592,13284
IARE201008,8,20,14,4,3,3,822,874,9,10,11,0,8,0,552,590,7,13,9,0,4,0,440,473,5,3,5,6,8,0,346,373,5,0,3,4,12,0,682,706,34,56,54,14,41,3,3414,3616,0,8,20,17,106,66,483,700,146,1464,679,85,589,90,621,3674,2203,5847,1659,189,1176,162,1305,12541,1947,4176,1699,289,1016,156,1084,10367,1276,2220,1259,271,793,135,1037,6991,697,1110,781,177,464,81,1021,4331,183,427,469,121,282,25,2652,4159,6452,15252,6566,1149,4426,715,8203,42763,0,0,0,0,4,0,4,8,0,4,0,0,16,9,4,33,0,21,13,6,18,4,5,67,14,17,7,3,11,0,6,58,13,5,10,0,6,0,7,41,0,0,0,0,4,0,10,14,0,8,0,0,3,0,13,24,27,55,30,9,62,13,49,245,0,14,42,28,244,107,595,1030,265,2568,1351,152,1385,156,544,6421,4073,10441,3235,338,3290,261,1077,22715
IARE201009,4,7,0,0,4,0,136,151,0,5,6,0,4,0,130,145,0,6,14,5,6,0,131,162,4,7,0,0,7,0,123,141,3,4,4,0,10,3,339,363,11,29,24,5,34,3,984,1090,0,3,16,13,136,50,278,496,30,525,346,69,480,60,179,1689,698,2203,924,140,890,129,359,5343,723,1779,1158,193,851,101,422,5227,510,1077,944,226,808,115,506,4186,375,729,729,176,532,61,565,3167,155,517,550,147,312,32,2033,3746,2491,6833,4667,964,4009,548,4342,23854,0,0,0,3,0,3,8,14,0,3,3,3,3,3,0,15,0,0,4,0,15,0,0,19,4,10,3,3,14,0,0,34,3,0,0,0,12,0,0,15,0,4,7,0,0,0,3,14,3,0,0,0,6,0,4,13,10,17,17,9,50,6,15,124,3,6,27,19,255,77,401,788,45,871,553,102,1208,109,243,3131,1108,3678,1656,207,2751,197,428,10025
IARE201010,28,70,18,0,15,0,1575,1706,23,41,25,3,7,0,1179,1278,28,37,22,9,11,3,1021,1131,15,40,37,4,13,3,890,1002,12,57,56,7,31,5,1800,1968,109,276,167,23,84,11,7552,8222,3,15,84,42,240,97,1068,1549,528,4862,1403,170,1008,148,1141,9260,5997,15375,3518,301,1805,210,2389,29595,6756,13699,4638,562,1695,227,2238,29815,5729,10462,4779,728,1779,245,2551,26273,3941,6570,4085,611,1136,235,2606,19184,1848,4816,4054,776,1181,172,8684,21531,24802,55799,22561,3190,8844,1334,20677,137207,0,0,0,0,0,0,11,11,0,14,10,0,10,3,4,41,7,34,26,5,32,3,6,113,12,13,17,3,14,3,11,73,6,14,9,0,15,6,14,64,8,3,7,0,3,0,11,32,0,3,5,0,3,0,14,25,33,81,74,8,77,15,71,359,7,32,145,73,511,184,1411,2363,854,8428,2772,270,2456,274,914,15968,11182,28059,6569,574,5069,383,1725,53561
IARE201011,10,24,14,0,10,3,420,481,9,26,7,6,12,0,404,464,7,24,16,3,22,0,423,495,9,16,8,5,6,0,415,459,9,13,10,3,14,0,843,892,44,118,68,17,64,7,2847,3165,3,4,61,43,251,102,662,1126,198,2051,875,115,910,117,506,4772,2178,6539,2001,218,1365,174,903,13378,2811,6316,2873,469,1754,211,1166,15600,2367,4650,2877,642,1860,231,1539,14166,1721,3046,2323,479,1098,176,1719,10562,700,1803,1741,428,795,90,4880,10437,9978,24409,12751,2394,8033,1101,11375,70041,0,0,0,0,6,3,10,19,0,0,9,0,18,0,5,32,3,15,4,3,24,3,10,62,4,10,11,0,23,4,6,58,6,16,19,0,18,0,5,64,9,7,0,0,12,0,10,38,3,6,3,0,5,0,13,30,25,54,46,3,106,10,59,303,3,13,78,79,589,182,983,1927,312,3528,1511,202,2493,218,656,8920,3675,11230,3567,354,4435,283,993,24537
IARE201012,32,59,11,0,8,0,2765,2875,5,31,11,3,3,7,1424,1484,16,17,4,0,4,3,956,1000,13,10,12,3,4,0,745,787,7,11,17,3,4,0,1062,1104,76,160,62,12,32,10,8683,9035,5,41,92,30,183,60,680,1091,571,5131,1333,124,813,117,1757,9846,6677,17429,3263,335,1848,234,3582,33368,4146,6753,2100,286,975,148,2016,16424,2686,3275,1439,216,679,70,1515,9880,2100,2297,1188,167,416,76,1354,7598,804,1437,876,131,283,32,2575,6138,16989,36363,10291,1289,5197,737,13479,84345,0,0,0,0,10,0,4,14,0,18,5,3,13,0,3,42,20,48,19,3,41,6,16,153,22,32,18,0,16,0,14,102,14,13,9,3,9,0,14,62,5,10,0,3,3,0,14,35,3,0,0,0,0,0,13,16,64,121,51,12,92,6,78,424,5,50,160,56,306,97,559,1233,890,8539,2453,194,1751,207,922,14956,11823,32471,6145,574,5012,443,1805,58273
IARE201013,0,4,3,0,8,3,335,353,4,6,3,0,8,0,291,312,4,3,5,0,7,0,241,260,0,3,6,0,5,3,152,169,0,0,3,0,3,0,174,180,8,19,23,0,31,9,1463,1553,0,0,22,25,175,60,411,693,37,401,314,79,527,101,356,1815,557,2119,1201,254,1476,228,813,6648,478,1484,1037,236,1063,147,845,5290,195,617,567,169,694,99,679,3020,89,318,283,106,343,78,628,1845,25,95,126,31,109,11,870,1267,1381,5034,3550,900,4387,724,4602,20578,0,0,0,0,11,0,13,24,0,0,6,0,17,0,16,39,0,6,6,0,32,5,30,79,5,7,10,3,17,6,21,69,0,3,5,0,10,0,13,31,3,6,0,0,3,0,0,12,0,0,0,3,0,0,6,9,8,22,27,6,90,11,99,263,0,3,36,38,353,90,599,1119,53,614,502,123,1337,161,475,3265,905,3316,1916,374,3804,315,1051,11681
IARE201014,12,26,7,6,3,0,339,393,10,25,10,0,3,0,268,316,6,11,14,5,5,3,230,274,3,3,5,0,7,4,226,248,0,11,10,4,10,0,499,534,31,88,50,15,32,7,1893,2116,0,8,51,17,105,34,400,615,184,1812,766,48,424,64,441,3739,2028,4504,1289,94,645,87,679,9326,1789,3746,1649,212,804,131,718,9049,1325,2560,1496,275,830,105,824,7415,689,1498,1100,199,496,84,947,5013,422,1064,1086,255,476,61,3036,6400,6437,15192,7437,1100,3780,566,7045,41557,0,0,4,0,0,0,3,7,0,0,0,0,5,0,5,10,0,10,3,0,7,0,0,20,4,14,3,0,6,0,7,34,0,3,4,0,10,0,6,23,6,0,0,0,6,0,0,12,0,0,0,0,4,5,0,9,10,27,14,0,38,5,21,115,0,12,87,41,244,74,562,1020,344,3356,1712,80,1077,125,538,7232,3915,8531,2725,158,1993,141,804,18267
