region_id,OH_T_NS_DS_FUA,OH_T_NS_DS_OD_CCH,OH_T_NS_DS_OD_IH_t_SO,OH_T_NS_OD_HF_a_SO,OH_T_NS_DS_OD_Tot,OH_T_NS_DS_NS,OH_T_NS_DS_Tot,OH_Tot_DS_SHouse,OH_Tot_DS_SDRTHT,OH_Tot_DS_F_u_or_a,OH_Tot_DS_OD_CCHb,OH_Tot_DS_OD_IH_t_SO,OH_Tot_DS_OD_HF_a_to_a_s_o,OH_Tot_DS_OD_Tot,OH_Tot_DS_NS,OH_Tot_Tot,T_h_OO_DS_SH,T_h_OO_DS_SDRTHT,T_h_OO_DS_FUA,T_h_OO_DS_OD_CCH,T_h_OO_DS_OD_IH_t_SO,T_h_OO_OD_HF_a_SO,T_h_OO_DS_OD_Tot,T_h_OO_DS_NS,T_h_OO_DS_Tot,T_h_M_DS_SH,T_h_M_DS_SDRTHT,T_h_M_DS_FUA,T_h_M_DS_OD_CCH,T_h_M_DS_OD_IH_t_SO,T_h_M_OD_HF_a_SO,T_h_M_DS_OD_Tot,T_h_M_DS_NS,T_h_M_DS_Tot,T_h_RREA_DS_SH,T_h_RREA_DS_SDRTHT,T_h_RREA_DS_FUA,T_h_RREA_DS_OD_CCH,T_h_RREA_DS_OD_IH_t_SO,T_h_RREA_OD_HF_a_SO,T_h_RREA_DS_OD_Tot,T_h_RREA_DS_NS,T_h_RREA_DS_Tot,T_h_RHA_DS_SH,T_h_RHA_DS_SDRTHT,T_h_RHA_DS_FUA,T_h_RHA_DS_OD_CCH,T_h_RHA_DS_OD_IH_t_SO,T_h_RHA_OD_HF_a_SO,T_h_RHA_DS_OD_Tot,T_h_RHA_DS_NS,T_h_RHA_DS_Tot,T_h_R_PSH_DS_SH,T_h_R_PSH_DS_SDRTHT,T_h_R_PSH_DS_FUA,T_h_R_PSH_DS_OD_CCH,T_h_R_PSH_DS_OD_IH_t_SO,T_h_R_PSH_OD_HF_a_SO,T_h_R_PSH_DS_OD_Tot,T_h_R_PSH_DS_NS,T_h_R_PSH_DS_Tot,T_h_R_HCC_DS_SH,T_h_R_HCC_DS_SDRTHT,T_h_R_HCC_DS_FUA,T_h_R_HCC_DS_OD_CCH,T_h_R_HCC_DS_OD_IH_t_SO,T_h_R_HCC_OD_HF_a_SO,T_h_R_HCC_DS_OD_Tot,T_h_R_HCC_DS_NS,T_h_R_HCC_DS_Tot,T_h_R_OLT_DS_SH,T_h_R_OLT_DS_SDRTHT,T_h_R_OLT_DS_FUA,T_h_R_OLT_DS_OD_CCH,T_h_R_OLT_DS_OD_IH_t_SO,T_h_R_OLT_OD_HF_a_SO,T_h_R_OLT_DS_OD_Tot,T_h_R_OLT_DS_NS,T_h_R_OLT_DS_Tot,T_h_R_LNS_DS_SH,T_h_R_LNS_DS_SDRTHT,T_h_R_LNS_DS_FUA,T_h_R_LNS_DS_OD_CCH,T_h_R_LNS_DS_OD_IH_t_SO,T_h_R_LNS_OD_HF_a_SO,T_h_R_LNS_DS_OD_Tot,T_h_R_LNS_DS_NS,T_h_R_LNS_DS_Tot,T_h_R_Tot_DS_SH,T_h_R_Tot_DS_SDRTHT,T_h_R_Tot_DS_FUA,T_h_R_Tot_DS_OD_CCH,T_h_R_Tot_DS_OD_IH_t_SO,T_h_R_Tot_OD_HF_a_SO,T_h_R_Tot_DS_OD_Tot,T_h_R_Tot_DS_NS,T_h_R_Tot_DS_Tot,T_h_OTT_DS_SH,T_h_OTT_DS_SDRTHT,T_h_OTT_DS_FUA,T_h_OTT_DS_OD_CCH,T_h_OTT_DS_OD_IH_t_SO,T_h_OTT_OD_HF_a_SO,T_h_OTT_DS_OD_Tot,T_h_OTT_DS_NS,T_h_OTT_DS_Tot,T_h_T_NS_DS_SH,T_h_T_NS_DS_SDRTHT,T_h_T_NS_DS_FUA,T_h_T_NS_DS_OD_CCH,T_h_T_NS_DS_OD_IH_t_SO,T_h_T_NS_OD_HF_a_SO,T_h_T_NS_DS_OD_Tot,T_h_T_NS_DS_NS,T_h_T_NS_DS_Tot,T_h_Tot_DS_SH,T_h_Tot_DS_SDRTHT,T_h_Tot_DS_FUA,T_h_Tot_DS_OD_CCH,T_h_Tot_DS_OD_IH_t_SO,T_h_Tot_OD_HF_a_SO,T_h_Tot_DS_OD_Tot,T_h_Tot_DS_NS,T_h_Tot_DS_Tot
IARE105013,4,3,0,0,3,4,127,4263,94,82,25,0,46,71,9,4519,1968,26,18,7,0,13,20,5,2037,1386,5,4,3,0,7,10,0,1405,306,34,35,0,0,5,5,0,380,93,0,7,0,0,0,0,0,100,318,11,13,0,0,14,14,0,356,13,10,0,0,0,0,0,0,23,115,6,7,9,0,0,9,0,137,82,0,0,3,0,7,10,0,92,927,61,62,12,0,26,38,0,1088,48,3,0,0,0,0,0,0,51,120,8,4,3,0,0,3,4,139,4449,103,88,25,0,46,71,9,4720
IARE105014,3,3,0,0,3,0,84,2169,28,32,14,4,3,21,0,2250,1157,0,0,8,4,0,12,0,1169,596,0,0,0,0,3,3,0,599,103,3,19,0,0,0,0,0,125,100,3,15,0,0,0,0,0,118,229,6,6,3,0,0,3,0,244,53,6,0,0,0,0,0,0,59,116,13,0,0,0,0,0,0,129,71,0,4,3,0,0,3,0,78,672,31,44,6,0,0,6,0,753,29,3,0,0,0,0,0,0,32,88,3,3,3,0,0,3,0,97,2542,37,47,17,4,3,24,0,2650
IARE105015,16,21,3,3,27,0,313,8456,434,253,45,9,37,91,3,9237,3794,104,15,8,3,8,19,0,3932,2975,42,8,3,3,3,9,0,3034,776,175,128,0,0,15,15,3,1097,351,38,62,0,0,0,0,0,451,475,36,26,3,0,5,8,0,545,8,10,5,0,0,3,3,0,26,97,4,4,10,0,3,13,3,121,78,3,4,0,0,0,0,0,85,1785,266,229,13,0,26,39,6,2325,51,22,0,0,0,0,0,0,73,252,28,16,21,3,3,27,0,323,8857,462,268,45,9,40,94,6,9687
IARE105016,25,12,0,5,17,0,252,7736,301,286,91,16,36,143,3,8469,3488,65,48,43,9,7,59,3,3663,2501,37,9,3,4,6,13,0,2560,886,146,143,4,0,9,13,0,1188,215,17,50,0,0,0,0,0,282,506,22,12,5,3,3,11,0,551,25,3,7,0,0,0,0,0,35,146,3,4,24,0,3,27,0,180,101,0,7,3,0,3,6,0,114,1879,191,223,36,3,18,57,0,2350,64,3,0,0,0,0,0,0,67,201,19,25,12,0,5,17,0,262,8133,315,305,94,16,36,146,3,8902
IARE105017,3,11,0,0,11,0,84,1815,28,74,14,0,5,19,0,1936,860,6,15,0,0,5,5,0,886,615,6,3,0,0,0,0,4,628,123,7,32,0,0,0,0,0,162,47,3,3,0,0,0,0,0,53,192,6,14,3,0,0,3,0,215,10,0,3,0,0,0,0,0,13,50,0,13,0,0,0,0,0,63,28,3,3,0,0,0,0,0,34,450,19,68,3,0,0,3,0,540,22,0,0,0,0,0,0,0,22,79,3,3,14,0,0,14,0,99,2026,34,89,17,0,5,22,4,2175
IARE105018,34,15,4,3,22,0,351,11268,908,766,40,7,44,91,6,13039,4093,196,66,19,0,3,22,3,4380,4348,109,34,3,0,3,6,3,4500,1881,426,364,0,0,26,26,0,2697,610,123,183,0,0,0,0,0,916,527,48,56,6,0,3,9,0,640,50,6,29,0,0,3,3,0,88,76,8,12,3,3,3,9,0,105,48,4,9,0,0,0,0,0,61,3192,615,653,9,3,35,47,0,4507,53,10,14,0,0,3,3,0,80,294,46,37,15,4,3,22,0,399,11980,976,804,46,7,47,100,6,13866
IARE105019,9,3,0,0,3,17,130,3639,72,227,21,3,10,34,17,3989,1604,21,31,7,3,3,13,0,1669,1206,0,14,0,0,7,7,0,1227,357,8,125,0,0,0,0,0,490,171,17,9,0,0,0,0,0,197,232,4,30,3,0,0,3,0,269,8,10,0,0,0,0,0,0,18,90,3,10,8,0,0,8,0,111,39,3,10,0,0,3,3,0,55,897,45,184,11,0,3,14,0,1140,19,3,3,0,0,0,0,0,25,106,3,9,3,0,0,3,17,138,3832,72,241,21,3,13,37,17,4199
IARE105020,21,14,0,0,14,0,364,9743,176,443,84,9,37,130,23,10515,4484,59,115,57,3,11,71,8,4737,3234,24,49,3,3,11,17,3,3327,607,47,158,0,0,7,7,0,819,73,0,8,0,0,0,0,3,84,790,13,57,0,3,8,11,3,874,28,11,17,0,0,0,0,3,59,214,0,15,13,0,0,13,3,245,135,4,8,0,0,0,0,0,147,1847,75,263,13,3,15,31,12,2228,84,7,7,0,0,0,0,0,98,321,14,21,14,0,0,14,0,370,9970,179,455,87,9,37,133,23,10760
IARE105021,102,12,0,3,15,0,536,17389,896,2119,52,6,71,129,20,20553,5970,210,291,17,0,7,24,3,6498,7112,132,184,3,6,8,17,0,7445,2185,313,1184,0,0,32,32,17,3731,959,64,150,0,0,3,3,0,1176,1083,68,178,3,0,12,15,0,1344,36,18,49,0,0,0,0,0,103,467,19,21,17,0,3,20,0,527,109,11,17,3,0,3,6,0,143,4839,493,1599,23,0,53,76,17,7024,92,47,48,0,0,0,0,0,187,417,41,111,12,0,3,15,0,584,18430,923,2233,55,6,71,132,20,21738
IARE105022,11,0,0,0,0,0,137,3959,165,209,19,0,5,24,6,4363,1707,31,36,18,0,0,18,0,1792,1276,12,15,0,0,0,0,0,1303,496,96,94,0,0,0,0,0,686,95,14,13,0,0,0,0,0,122,256,14,16,0,0,5,5,3,294,11,4,13,0,0,0,0,0,28,63,0,0,0,0,0,0,3,66,48,0,3,4,0,0,4,0,55,969,128,139,4,0,5,9,6,1251,34,0,15,0,0,0,0,0,49,124,8,11,0,0,0,0,0,143,4110,179,216,22,0,5,27,6,4538
IARE106001,37,6,3,4,13,0,329,10228,849,1010,175,28,40,243,14,12344,4909,308,275,113,13,8,134,10,5636,3330,111,126,15,9,4,28,0,3595,876,190,391,0,0,5,5,4,1466,247,57,40,0,0,0,0,0,344,641,65,124,8,3,16,27,0,857,40,41,22,0,0,0,0,0,103,97,9,15,25,0,3,28,0,149,87,13,8,6,0,0,6,0,114,1988,375,600,39,3,24,66,4,3033,69,30,11,5,0,0,5,0,115,253,41,37,6,3,4,13,0,344,10549,865,1049,178,28,40,246,14,12723
IARE106002,48,23,0,0,23,0,402,11512,974,848,249,7,47,303,14,13651,5923,330,203,157,6,15,178,5,6639,3245,95,65,5,4,10,19,0,3424,1228,263,328,8,0,0,8,3,1830,229,96,86,3,0,0,3,0,414,831,99,104,12,0,14,26,3,1063,100,12,12,0,0,0,0,0,124,92,13,13,35,0,5,40,0,158,80,11,10,4,0,5,9,0,110,2560,494,553,62,0,24,86,6,3699,76,52,20,5,0,4,9,3,160,297,59,51,26,0,0,26,0,433,12101,1030,892,255,10,53,318,14,14355
IARE106003,75,36,0,3,39,5,968,30140,1724,1428,574,6,57,637,61,33990,14277,530,294,416,0,10,426,21,15548,9712,165,108,8,3,11,22,12,10019,3487,556,484,6,0,8,14,0,4541,807,217,258,0,0,0,0,0,1282,1721,125,137,18,3,10,31,5,2019,161,53,77,0,0,0,0,0,291,459,14,26,95,0,10,105,9,613,180,13,11,6,0,0,6,0,210,6815,978,993,125,3,28,156,14,8956,178,90,40,4,0,5,9,9,326,811,84,78,39,0,3,42,5,1020,31793,1847,1513,592,6,57,655,61,35869
IARE106004,89,47,4,0,51,37,586,19894,2570,2689,212,26,78,316,90,25559,7481,464,290,103,9,19,131,21,8387,8750,838,580,18,13,12,43,6,10217,1431,774,1245,0,0,17,17,8,3475,571,105,136,0,0,0,0,0,812,1100,274,298,15,3,18,36,8,1716,50,42,29,0,0,0,0,0,121,521,50,47,30,0,11,41,4,663,151,28,18,3,0,5,8,3,208,3824,1273,1773,48,3,51,102,23,6995,114,25,22,0,0,0,0,3,164,358,68,92,47,4,0,51,37,606,20527,2668,2757,216,29,82,327,90,26369
IARE106005,31,15,3,0,18,5,800,31814,1990,795,180,42,129,351,53,35003,13479,583,94,94,15,24,133,16,14305,11856,335,43,11,17,25,53,16,12303,2812,609,406,3,0,33,36,16,3879,840,100,94,0,0,0,0,0,1034,1856,143,71,10,3,27,40,0,2110,156,92,42,0,0,0,0,0,290,432,16,16,54,0,11,65,0,529,265,22,5,6,0,3,9,0,301,6361,982,634,73,3,74,150,16,8143,248,39,20,0,4,6,10,0,317,700,74,34,15,3,0,18,5,831,32644,2013,825,193,42,129,364,53,35899
IARE107001,273,0,0,0,0,0,745,10919,2658,8294,0,0,53,53,27,21951,4128,545,820,0,0,9,9,4,5506,3863,960,2271,0,0,7,7,3,7104,1395,593,3813,0,0,13,13,9,5823,243,248,340,0,0,0,0,7,838,676,161,573,0,0,18,18,4,1432,39,33,57,0,0,0,0,0,129,126,14,89,0,0,6,6,0,235,62,16,50,0,0,0,0,0,128,2541,1065,4922,0,0,37,37,20,8585,74,18,42,0,0,0,0,0,134,389,83,278,0,0,0,0,0,750,10995,2671,8333,0,0,53,53,27,22079
IARE107002,65,5,0,0,5,0,727,44636,5610,2673,39,3,14,56,58,53033,17322,1284,569,19,0,0,19,8,19202,21731,2187,821,0,0,5,5,16,24760,3433,1242,917,0,0,3,3,8,5603,139,172,44,0,0,0,0,7,362,1183,282,150,5,3,6,14,0,1629,44,96,19,0,0,0,0,4,163,168,137,36,10,0,0,10,9,360,141,29,20,0,0,0,0,0,190,5108,1958,1186,15,3,9,27,28,8307,162,122,47,0,0,0,0,9,340,573,90,65,5,0,0,5,0,733,44896,5641,2688,39,3,14,56,61,53342
IARE107003,224,23,0,3,26,4,2243,74894,10370,4662,258,12,97,367,71,90364,20311,1088,225,97,5,12,114,28,21766,35932,4122,782,12,0,9,21,14,40871,9573,2595,1961,3,0,50,53,12,14194,5315,1756,1077,0,0,0,0,0,8148,3409,570,257,15,3,15,33,6,4275,223,101,156,0,0,3,3,0,483,460,65,39,117,4,8,129,7,700,279,52,37,3,0,0,3,0,371,19259,5139,3527,138,7,76,221,25,28171,367,91,32,0,0,0,0,0,490,1807,281,239,26,0,3,29,4,2360,77676,10721,4805,273,12,100,385,71,93658
IARE107004,19,3,0,0,3,0,494,25308,1393,565,14,3,26,43,18,27327,9912,445,75,5,0,3,8,5,10445,11120,186,46,0,0,9,9,3,11364,2755,328,237,3,0,11,14,4,3338,160,137,54,0,0,0,0,0,351,1077,81,68,3,3,7,13,3,1242,84,78,37,0,0,0,0,0,199,87,14,8,0,0,0,0,0,109,112,10,8,0,0,0,0,0,130,4275,648,412,6,3,18,27,7,5369,151,96,25,0,0,0,0,3,275,439,43,19,3,0,0,3,0,504,25897,1418,577,14,3,30,47,18,27957
IARE107005,194,0,0,0,0,0,388,5438,2000,6267,0,0,71,71,35,13811,2575,506,885,0,0,10,10,3,3979,1870,743,1718,0,0,10,10,9,4350,489,281,2142,0,0,28,28,10,2950,173,337,875,0,0,0,0,4,1389,217,71,380,0,0,20,20,4,692,28,20,42,0,0,0,0,5,95,24,32,45,0,0,3,3,0,104,30,10,44,0,0,0,0,0,84,961,751,3528,0,0,51,51,23,5314,28,14,39,0,0,0,0,0,81,143,54,199,0,0,0,0,0,396,5577,2068,6369,0,0,71,71,35,14120
IARE107006,13,9,0,0,9,0,305,16493,993,273,142,0,11,153,26,17938,4320,252,68,113,0,0,113,8,4761,9462,321,30,3,0,0,3,15,9831,1882,172,81,0,0,0,0,0,2135,221,76,34,0,0,0,0,0,331,646,44,32,3,0,3,6,0,728,24,26,5,0,0,0,0,3,58,69,0,0,11,0,4,15,0,84,46,7,6,0,0,0,0,0,59,2888,325,158,14,0,7,21,3,3395,53,87,8,3,0,4,7,0,155,252,36,13,9,0,0,9,0,310,16975,1021,277,142,0,11,153,26,18452
IARE107007,63,3,0,0,3,0,1066,36637,6942,1720,43,3,135,181,18,45498,10286,981,234,20,0,47,67,4,11572,17662,2078,272,0,3,60,63,4,20079,4224,1702,554,0,0,19,19,0,6499,3180,1748,340,0,0,0,0,7,5275,1511,355,110,0,0,7,7,0,1983,115,94,55,0,0,0,0,0,264,164,18,23,17,0,4,21,0,226,117,27,17,0,0,4,4,0,165,9311,3944,1099,17,0,34,51,7,14412,178,56,110,3,0,0,3,3,350,843,229,67,3,0,0,3,0,1142,38280,7288,1782,43,3,141,187,18,47555
IARE107008,1079,5,0,17,22,5,3451,63031,13903,24421,51,24,412,487,239,102081,27517,2997,2960,15,10,55,80,48,33602,21385,5171,5423,3,8,43,54,63,32096,5836,2555,9285,0,3,203,206,86,17968,2985,1560,3406,0,0,0,0,8,7959,2710,773,1416,0,3,74,77,21,4997,201,258,413,0,0,3,3,0,875,475,132,276,25,0,15,40,5,928,299,81,166,3,0,3,6,3,555,12506,5359,14962,28,6,298,332,123,33282,380,98,202,0,3,4,7,3,690,1949,429,1095,5,0,17,22,5,3500,63737,14054,24642,51,27,417,495,242,103170
IARE107009,322,3,0,5,8,0,2073,41344,7533,6633,68,3,89,160,52,55722,16089,1415,817,26,0,7,33,15,18369,14616,2298,1284,0,0,13,13,14,18225,4454,1437,2777,0,3,41,44,10,8722,1960,1409,784,0,0,0,0,0,4153,2110,404,382,3,0,15,18,6,2920,171,146,101,0,0,0,0,4,422,458,96,114,35,0,8,43,0,711,219,44,57,4,0,0,4,0,324,9372,3536,4215,42,3,64,109,20,17252,275,53,45,0,0,0,0,3,376,1464,306,331,3,0,5,8,0,2109,41816,7608,6692,71,3,89,163,52,56331
IARE107010,31,9,0,4,13,0,405,17093,1864,748,148,13,70,231,19,19955,5610,425,78,64,4,3,71,3,6187,8264,370,87,3,3,6,12,4,8737,1680,683,330,3,3,37,43,3,2739,459,150,102,3,0,0,3,0,714,817,131,68,7,0,11,18,3,1037,78,28,36,0,0,0,0,0,142,280,66,12,63,0,6,69,3,430,96,17,4,0,3,4,7,3,127,3410,1075,552,76,6,58,140,12,5189,104,13,14,0,0,6,6,0,137,317,56,31,9,0,4,13,0,417,17705,1939,762,152,13,77,242,19,20667
IARE107011,210,0,0,5,5,0,867,20017,4650,7637,5,0,60,65,18,32387,8091,868,582,0,0,3,3,0,9544,7298,1653,1784,0,0,3,3,4,10742,2318,1061,3412,0,0,28,28,6,6825,556,548,1054,8,0,0,8,0,2166,1008,258,410,0,0,10,10,8,1694,97,87,117,0,0,3,3,0,304,142,23,48,0,0,5,5,0,218,97,19,47,0,0,3,3,0,166,4218,1996,5088,8,0,49,57,14,11373,144,58,50,0,0,0,0,0,252,541,126,210,0,0,5,5,0,882,20292,4701,7714,8,0,60,68,18,32793
IARE107012,361,0,0,0,0,4,1365,67868,5522,14463,93,6,79,178,88,88119,30493,1962,3248,61,0,9,70,13,35786,28764,1601,3689,4,3,11,18,18,34090,4995,900,4780,6,0,27,33,21,10729,140,184,380,0,0,0,0,0,704,2015,250,1079,7,3,21,31,19,3394,101,94,360,0,0,3,3,5,563,228,44,93,15,0,3,18,3,386,222,23,87,0,0,4,4,0,336,7701,1495,6779,28,3,58,89,48,16112,355,322,434,0,0,4,4,5,1120,832,172,364,3,0,0,3,4,1375,68145,5552,14514,96,6,82,184,88,88483
IARE107013,314,0,0,3,3,4,911,22695,6099,13048,12,0,80,92,25,41959,10492,1605,1772,9,0,11,20,3,13892,8316,1865,2797,0,0,3,3,0,12981,1966,1384,5719,0,0,37,37,8,9114,259,472,996,0,0,0,0,3,1730,927,377,902,0,0,23,23,3,2232,69,89,238,0,0,0,0,4,400,84,119,90,6,0,3,9,0,302,95,33,76,0,0,0,0,0,204,3400,2474,8021,6,0,63,69,18,13982,113,78,203,0,0,0,0,0,394,482,112,317,0,0,3,3,4,918,22803,6134,13110,15,0,80,95,25,42167
IARE107014,330,0,0,4,4,0,1088,26925,4949,14423,6,0,210,216,26,46539,13087,1546,2463,3,0,18,21,3,17120,9435,1559,4325,3,0,17,20,5,15344,2269,755,5522,0,0,122,122,12,8680,421,516,430,0,0,0,0,0,1367,906,248,1119,0,0,45,45,3,2321,63,69,61,0,0,0,0,0,193,112,56,78,0,0,3,3,3,252,104,24,85,0,0,4,4,0,217,3875,1668,7295,0,0,174,174,18,13030,136,72,95,0,0,0,0,0,303,608,149,335,0,0,4,4,0,1096,27141,4994,14513,6,0,213,219,26,46893
IARE107015,72,14,0,3,17,0,654,23648,3053,1734,301,3,87,391,5,28831,9404,837,358,241,0,10,251,0,10850,9756,638,183,3,0,5,8,0,10585,2177,917,574,3,0,42,45,5,3718,1187,302,246,0,0,0,0,0,1735,1101,254,150,3,0,20,23,0,1528,58,28,57,0,0,0,0,0,143,97,23,15,41,0,3,44,0,179,86,18,22,0,0,4,4,0,130,4706,1542,1064,47,0,69,116,5,7433,105,38,118,4,3,0,7,0,268,494,100,75,17,0,3,20,0,689,24465,3155,1798,312,3,87,402,5,29825
IARE107016,117,0,0,14,14,3,352,7450,7658,5657,3,3,248,254,20,21039,2705,1921,557,3,0,21,24,0,5207,2965,2939,1074,0,0,38,38,3,7019,1124,1896,2771,0,0,101,101,7,5899,46,242,616,0,3,0,3,0,907,457,539,445,0,0,66,66,7,1514,22,33,80,0,0,0,0,0,135,21,51,29,0,0,8,8,0,109,33,23,25,0,0,4,4,0,85,1703,2784,3966,0,3,179,182,14,8649,26,23,31,0,0,0,0,0,80,129,93,122,0,0,14,14,3,361,7528,7760,5750,3,3,252,258,20,21316
IARE107017,302,0,0,3,3,4,1579,38933,6234,6621,9,6,31,46,47,51881,11169,935,549,3,0,3,6,8,12667,18573,2370,1312,3,0,4,7,12,22274,4242,1405,2623,3,0,11,14,7,8291,1999,804,1404,0,0,0,0,0,4207,1550,267,266,0,3,5,8,3,2094,110,92,143,0,0,0,0,4,349,788,78,69,0,0,5,5,5,945,193,36,53,0,3,0,3,4,289,8882,2682,4558,3,6,21,30,23,16175,191,65,33,0,3,0,3,0,292,1002,305,308,0,0,3,3,4,1622,39817,6357,6760,9,9,31,49,47,53030
IARE107018,0,0,0,0,0,0,0,111,3,13,0,0,3,3,0,130,48,0,3,0,0,0,0,0,51,24,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,20,0,7,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,3,3,0,0,3,3,0,21,3,0,0,0,0,0,0,0,3,39,3,10,0,0,3,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,16,0,0,3,3,0,133
IARE107019,287,0,0,7,7,0,687,9855,8105,11028,6,3,372,381,70,29439,3994,1921,1048,3,0,40,43,8,7014,3449,3098,2633,0,0,35,35,20,9235,1432,2143,5469,0,0,167,167,27,9238,117,167,574,0,0,0,0,0,858,570,602,873,3,3,98,104,12,2161,95,58,174,0,0,3,3,0,330,39,28,66,0,0,18,18,0,151,53,42,59,0,0,5,5,0,159,2306,3040,7215,3,3,291,297,39,12897,54,41,34,0,0,3,3,3,135,251,151,294,0,0,7,7,0,703,10054,8251,11224,6,3,376,385,70,29984
IARE107020,739,10,0,10,20,0,1791,51094,7023,26493,83,3,243,329,72,85011,21761,2329,5454,44,0,41,85,7,29636,21827,2034,6796,0,0,36,36,12,30705,3892,1163,9270,5,0,91,96,26,14447,252,242,670,0,0,0,0,0,1164,2132,567,2499,11,3,47,61,18,5277,64,90,390,0,0,3,3,0,547,181,114,154,13,0,7,20,3,472,224,55,168,0,0,4,4,6,457,6745,2231,13151,29,3,152,184,53,22364,267,251,507,0,0,4,4,0,1029,823,220,746,10,0,10,20,0,1809,51423,7065,26654,83,3,243,329,72,85543
IARE107021,596,0,0,0,0,6,1512,29458,7531,18941,4,6,102,112,99,56141,11169,1212,1852,0,0,14,14,8,14255,11071,2797,4163,0,0,22,22,25,18078,3148,1603,8508,0,3,41,44,33,13336,1626,969,1862,0,0,4,4,4,4465,1432,375,1147,4,3,12,19,15,2988,87,162,411,0,0,0,0,4,664,224,226,157,0,0,4,4,4,615,152,39,109,0,0,5,5,3,308,6669,3374,12194,4,6,66,76,63,22376,182,74,323,0,0,0,0,0,579,755,172,607,0,0,0,0,6,1540,29846,7629,19139,4,6,102,112,102,56828
IARE107022,167,7,0,4,11,11,1264,46555,6116,4064,151,6,58,215,81,57031,14232,1012,479,109,3,9,121,11,15855,23407,1740,902,8,0,6,14,5,26068,5524,2103,1705,0,0,24,24,5,9361,1310,755,563,0,0,3,3,0,2631,2264,408,269,14,3,17,34,3,2978,91,123,70,0,0,0,0,11,295,303,21,25,16,0,0,16,0,365,193,33,28,0,0,0,0,3,257,9685,3443,2660,30,3,44,77,22,15887,171,37,26,6,0,0,6,32,272,956,175,177,7,0,4,11,11,1330,48451,6407,4244,160,6,63,229,81,59412
IARE107023,604,0,0,3,3,3,1135,14278,7261,24980,0,0,194,194,61,46774,7203,2216,3688,0,0,31,31,3,13141,4536,2432,4612,0,0,18,18,13,11611,1347,1358,10910,0,0,102,102,23,13740,245,511,2335,0,0,0,0,0,3091,589,448,2447,0,0,34,34,13,3531,55,43,211,0,0,0,0,0,309,83,139,183,0,0,6,6,0,411,68,31,172,0,0,3,3,3,277,2387,2530,16258,0,0,145,145,39,21359,60,56,174,0,0,3,3,3,296,364,174,613,0,0,3,3,3,1157,14550,7408,25345,0,0,200,200,61,47564
IARE107024,397,10,0,8,18,0,1017,16842,4354,12590,73,3,192,268,57,34111,8109,1662,2044,40,0,16,56,5,11876,5433,1505,3524,0,0,27,27,21,10510,1774,708,5029,0,3,99,102,21,7634,104,87,580,0,0,0,0,0,771,734,222,830,5,0,26,31,7,1824,65,26,63,0,0,3,3,3,160,89,33,78,18,0,12,30,0,230,98,19,74,0,0,4,4,0,195,2864,1095,6654,23,3,144,170,31,10814,92,24,71,0,0,0,0,0,187,507,99,397,10,0,8,18,0,1021,17005,4385,12690,73,3,195,271,57,34408
IARE107025,441,6,0,3,9,0,1448,49815,8495,15808,148,3,145,296,20,74434,22160,3077,2963,59,0,23,82,4,28286,22485,2673,4193,4,0,18,22,3,29376,2814,1357,5845,3,3,63,69,3,10088,353,492,930,0,0,0,0,0,1775,1263,334,1088,5,0,33,38,4,2727,100,101,184,0,0,0,0,0,385,145,199,54,76,0,0,76,3,477,127,25,69,3,0,5,8,3,232,4802,2508,8170,87,3,101,191,13,15684,181,95,252,0,0,0,0,0,528,762,253,449,6,0,3,9,0,1473,50390,8606,16027,156,3,145,304,20,75347
IARE107026,1144,0,0,6,6,23,1605,2997,15081,53123,9,0,231,240,527,71968,1000,3128,6123,3,0,23,26,15,10292,810,4368,11761,3,0,25,28,42,17009,642,4061,23909,0,0,105,105,105,28822,178,1563,4438,3,0,7,10,268,6457,236,1544,4842,0,0,60,60,42,6724,26,168,566,0,0,0,0,6,766,23,75,447,0,0,8,8,12,565,25,105,319,0,0,4,4,5,458,1130,7516,34521,3,0,184,187,438,43792,23,107,264,0,0,0,0,20,414,87,369,1175,0,0,6,6,23,1660,3050,15488,53844,9,0,238,247,538,73167
IARE107027,693,0,0,12,12,5,1687,29670,7259,27659,3,0,320,323,107,65018,14357,1870,4293,3,0,34,37,12,20569,9725,2391,7085,0,0,28,28,15,19244,3037,1684,11854,0,0,146,146,53,16774,256,480,1007,0,0,0,0,0,1743,1107,430,2012,0,0,79,79,13,3641,112,89,253,0,0,0,0,0,454,130,102,291,0,0,14,14,6,543,153,37,140,0,0,8,8,0,338,4795,2822,15557,0,0,247,247,72,23493,176,54,179,0,0,4,4,3,416,795,182,700,0,0,12,12,5,1694,29848,7319,27814,3,0,325,328,107,65416
