region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
ILOC10401904,45,65,110,1550,1792,3342,74,70,144,1669,1927,3596,20,13,33,781,733,1514,10,6,16,811,752,1563,9,6,15,73,62,135,0,0,0,82,68,150,29,19,48,854,795,1649,10,6,16,893,820,1713,16,47,63,660,962,1622,7,12,19,683,1021,1704,0,0,0,36,35,71,58,50,108,94,85,179,31.0,31.6,31.3,8.5,7.8,8.2,0,0,0,9.2,8.3,8.8,64.4,28.8,43.2,55.1,44.4,49.3,13.3,8.8,11.2,53.5,42.6,47.6,44.4,19.7,29.7,50.4,40.9,45.3,13.3,8.8,11.2,48.6,39.0,43.5,6,3,9,82,105,187,0,0,0,88,108,196,16,11,27,691,624,1315,10,4,14,717,639,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,26,87,0,0,0,61,26,87,0,0,0,9,7,16,0,0,0,9,7,16,0,5,5,9,16,25,0,0,0,9,21,30,0,5,5,60,107,167,0,0,0,60,112,172,0,0,0,50,127,177,0,0
ILOC10402001,126,149,275,7629,7855,15484,476,442,918,8231,8446,16677,54,65,119,4210,3751,7961,35,29,64,4299,3845,8144,13,10,23,405,317,722,3,3,6,421,330,751,67,75,142,4615,4068,8683,38,32,70,4720,4175,8895,52,70,122,2882,3655,6537,40,47,87,2974,3772,6746,6,6,12,130,133,263,400,361,761,536,500,1036,19.4,13.3,16.2,8.8,7.8,8.3,7.9,9.4,8.6,8.9,7.9,8.4,53.6,49.7,51.4,60.5,51.8,56.1,7.9,7.3,7.6,57.4,49.4,53.3,43.2,43.0,43.1,55.2,47.7,51.4,7.3,6.6,7.0,52.2,45.5,48.8,6,7,13,542,591,1133,0,0,0,548,598,1146,48,56,104,3607,3123,6730,33,26,59,3688,3205,6893,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,710,369,1079,3,3,6,717,379,1096,3,3,6,116,134,250,3,0,3,122,137,259,0,0,0,76,182,258,0,0,0,76,182,258,7,10,17,607,922,1529,3,8,11,617,940,1557,0,12,12,472,763,1235,3,6
ILOC10402002,119,107,226,4054,4409,8463,172,132,304,4345,4648,8993,61,58,119,2429,2270,4699,17,12,29,2507,2340,4847,13,3,16,200,183,383,0,3,3,213,189,402,74,61,135,2629,2453,5082,17,15,32,2720,2529,5249,40,46,86,1372,1906,3278,23,19,42,1435,1971,3406,5,0,5,52,51,103,132,96,228,189,147,336,17.6,4.9,11.9,7.6,7.5,7.5,0,20.0,9.4,7.8,7.5,7.7,62.2,57.0,59.7,64.9,55.6,60.0,9.9,11.5,10.6,62.6,54.4,58.4,51.3,54.2,52.7,59.9,51.5,55.5,9.9,9.2,9.6,57.7,50.4,53.9,11,14,25,315,375,690,0,0,0,326,389,715,48,40,88,2095,1876,3971,13,12,25,2156,1928,4084,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,326,170,496,3,3,6,335,173,508,0,3,3,82,91,173,5,0,5,87,94,181,0,0,0,58,97,155,0,0,0,58,97,155,6,10,16,366,612,978,0,0,0,372,622,994,0,9,9,302,446,748,0,0
ILOC10402003,662,675,1337,19134,21813,40947,976,1019,1995,20772,23507,44279,302,332,634,9560,9336,18896,81,66,147,9943,9734,19677,91,25,116,916,736,1652,7,8,15,1014,769,1783,393,357,750,10476,10072,20548,88,74,162,10957,10503,21460,234,293,527,8172,11054,19226,143,185,328,8549,11532,20081,36,25,61,486,687,1173,743,760,1503,1265,1472,2737,23.2,7.0,15.5,8.7,7.3,8.0,8.0,10.8,9.3,9.3,7.3,8.3,59.3,52.9,56.1,54.8,46.2,50.2,9.0,7.3,8.1,52.8,44.7,48.5,45.6,49.2,47.4,50.0,42.8,46.1,8.3,6.5,7.4,47.9,41.4,44.4,42,70,112,903,1265,2168,8,4,12,953,1339,2292,252,255,507,8532,7982,16514,68,61,129,8852,8298,17150,0,0,0,0,3,3,0,0,0,0,3,3,29,7,36,1038,516,1554,9,0,9,1076,523,1599,4,3,7,265,271,536,0,0,0,269,274,543,5,4,9,152,260,412,0,3,3,157,267,424,18,39,57,1291,1979,3270,8,9,17,1317,2027,3344,20,51,71,1201,1862,3063,8,16
ILOC10402101,902,975,1877,27441,29991,57432,1203,1203,2406,29546,32169,61715,476,433,909,15142,13338,28480,130,90,220,15748,13861,29609,97,68,165,1273,1112,2385,21,9,30,1391,1189,2580,573,501,1074,16415,14450,30865,151,99,250,17139,15050,32189,299,442,741,10416,14844,25260,168,249,417,10883,15535,26418,31,30,61,609,699,1308,884,855,1739,1524,1584,3108,16.9,13.6,15.4,7.8,7.7,7.7,13.9,9.1,12.0,8.1,7.9,8.0,63.5,51.5,57.2,59.8,48.2,53.7,12.6,8.2,10.4,58.0,46.8,52.2,52.7,44.5,48.5,55.2,44.5,49.6,10.8,7.5,9.1,53.3,43.1,48.0,90,83,173,1837,2078,3915,7,11,18,1934,2172,4106,371,339,710,13084,11113,24197,116,69,185,13571,11521,25092,0,0,0,0,0,0,0,0,0,0,0,0,20,11,31,1145,570,1715,12,5,17,1177,586,1763,0,4,4,234,246,480,3,0,3,237,250,487,4,3,7,153,244,397,0,3,3,157,250,407,17,43,60,1090,1940,3030,4,14,18,1111,1997,3108,42,57,99,1400,2223,3623,3,12
ILOC10402102,673,793,1466,25350,28421,53771,1266,1207,2473,27289,30421,57710,327,351,678,15401,14052,29453,131,86,217,15859,14489,30348,85,66,151,1212,1126,2338,13,10,23,1310,1202,2512,412,417,829,16613,15178,31791,144,96,240,17169,15691,32860,237,351,588,8207,12542,20749,119,174,293,8563,13067,21630,25,25,50,528,703,1231,1003,937,1940,1556,1665,3221,20.6,15.8,18.2,7.3,7.4,7.4,9.0,10.4,9.6,7.6,7.7,7.6,61.1,52.6,56.5,65.5,53.4,59.1,11.4,8.0,9.7,62.9,51.6,56.9,48.5,44.3,46.2,60.8,49.4,54.8,10.3,7.1,8.8,58.1,47.6,52.6,60,71,131,1899,2142,4041,8,5,13,1967,2218,4185,263,274,537,13329,11779,25108,118,80,198,13710,12133,25843,0,0,0,0,0,0,0,0,0,0,0,0,16,6,22,1304,602,1906,9,3,12,1329,611,1940,5,9,14,378,345,723,3,0,3,386,354,740,0,6,6,203,353,556,0,0,0,203,359,562,17,44,61,1652,2573,4225,13,17,30,1682,2634,4316,18,47,65,1638,2458,4096,5,21
ILOC10500101,52,58,110,4706,5233,9939,170,157,327,4928,5448,10376,24,31,55,3413,3236,6649,23,16,39,3460,3283,6743,7,5,12,134,159,293,0,0,0,141,164,305,31,36,67,3547,3395,6942,23,16,39,3601,3447,7048,21,20,41,1113,1773,2886,14,21,35,1148,1814,2962,0,3,3,48,63,111,132,120,252,180,186,366,22.6,13.9,17.9,3.8,4.7,4.2,0,0,0,3.9,4.8,4.3,59.6,61.0,60.4,75.3,64.9,69.8,13.6,10.2,12.0,73.1,63.3,67.9,46.2,52.5,49.5,72.5,61.9,66.9,13.6,10.2,12.0,70.2,60.3,65.0,6,9,15,451,685,1136,3,3,6,460,697,1157,18,21,39,2931,2518,5449,19,12,31,2968,2551,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,184,115,299,3,3,6,187,121,308,0,0,0,117,116,233,0,0,0,117,116,233,0,0,0,84,155,239,0,3,3,84,158,242,0,5,5,547,829,1376,3,5,8,550,839,1389,7,4,11,338,535,873,7,0
ILOC10500102,255,297,552,12572,13951,26523,721,635,1356,13548,14883,28431,108,93,201,8039,7564,15603,62,43,105,8209,7700,15909,27,28,55,547,462,1009,11,3,14,585,493,1078,135,121,256,8586,8026,16612,73,46,119,8794,8193,16987,107,157,264,3787,5673,9460,74,128,202,3968,5958,9926,13,19,32,198,254,452,575,459,1034,786,732,1518,20.0,23.1,21.5,6.4,5.8,6.1,15.1,6.5,11.8,6.7,6.0,6.3,52.9,40.7,46.4,68.3,57.5,62.6,10.1,7.3,8.8,64.9,55.0,59.7,42.4,31.3,36.4,63.9,54.2,58.8,8.6,6.8,7.7,60.6,51.7,56.0,14,26,40,864,1477,2341,4,6,10,882,1509,2391,86,62,148,7105,6013,13118,55,38,93,7246,6113,13359,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,540,307,847,8,0,8,551,310,861,0,3,3,283,244,527,0,0,0,283,247,530,0,0,0,169,295,464,0,0,0,169,295,464,3,9,12,1034,1640,2674,4,7,11,1041,1656,2697,6,15,21,734,1147,1881,3,4
ILOC10500201,31,42,73,394,411,805,47,29,76,472,482,954,16,15,31,257,203,460,0,0,0,273,218,491,3,3,6,10,10,20,0,0,0,13,13,26,19,18,37,267,213,480,0,0,0,286,231,517,11,21,32,117,189,306,3,3,6,131,213,344,3,3,6,11,8,19,44,26,70,58,37,95,15.8,16.7,16.2,3.7,4.7,4.2,0,0,0,4.5,5.6,5.0,57.6,42.9,49.3,67.6,52.0,59.6,0,0,0,60.2,48.0,54.1,48.5,35.7,41.3,65.1,49.5,57.1,0,0,0,57.5,45.3,51.4,5,3,8,47,48,95,0,0,0,52,51,103,10,13,23,210,153,363,0,0,0,220,166,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,47,0,0,0,38,9,47,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,15,23,38,0,0,0,15,23,38,3,0,3,10,27,37,0,0
ILOC10500202,80,94,174,2256,2042,4298,130,81,211,2466,2217,4683,40,29,69,1642,1226,2868,8,5,13,1690,1260,2950,5,10,15,55,54,109,0,0,0,60,64,124,45,39,84,1697,1280,2977,8,5,13,1750,1324,3074,33,52,85,521,729,1250,12,7,19,566,788,1354,3,3,6,37,35,72,111,68,179,151,106,257,11.1,25.6,17.9,3.2,4.2,3.7,0,0,0,3.4,4.8,4.0,55.6,41.5,48.0,75.3,62.6,69.2,6.1,6.3,6.2,70.9,59.7,65.6,49.4,30.9,39.4,72.8,60.0,66.7,6.1,6.3,6.2,68.5,56.8,63.0,4,8,12,123,177,300,3,0,3,130,185,315,34,19,53,1496,1035,2531,4,7,11,1534,1061,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,61,204,0,0,0,143,61,204,0,0,0,10,16,26,0,0,0,10,16,26,0,0,0,14,39,53,0,0,0,14,39,53,0,7,7,118,232,350,0,0,0,118,239,357,0,3,3,109,157,266,0,3
ILOC10500203,34,49,83,0,0,0,0,0,0,34,49,83,0,0,0,3,0,3,0,0,0,3,0,3,14,7,21,0,0,0,0,0,0,14,7,21,14,7,21,3,0,3,0,0,0,17,7,24,16,41,57,0,0,0,0,0,0,16,41,57,4,0,4,0,0,0,0,0,0,4,0,4,100,100,100,0,0,0,0,0,0,82.4,100,87.5,41.2,14.6,25.6,100,0,100,0,0,0,45.9,14.6,28.2,0,0,0,100,0,100,0,0,0,8.1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10500204,60,74,134,137,134,271,11,9,20,208,217,425,8,14,22,59,49,108,0,0,0,67,63,130,6,0,6,8,0,8,0,0,0,14,0,14,14,14,28,67,49,116,0,0,0,81,63,144,42,56,98,67,80,147,3,5,8,112,141,253,3,7,10,3,6,9,8,0,8,14,13,27,42.9,0,21.4,11.9,0,6.9,0,0,0,17.3,0,9.7,23.7,18.2,20.6,48.9,36.3,42.6,0,0,0,39.1,29.0,34.0,13.6,18.2,16.2,43.1,36.3,39.7,0,0,0,32.4,29.0,30.7,0,5,5,12,12,24,0,0,0,12,17,29,8,10,18,48,35,83,0,0,0,56,45,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,5,11,16,0,0,0,5,11,16,0,0,0,8,6,14,0,0
ILOC10500205,50,53,103,431,438,869,37,31,68,518,522,1040,13,15,28,211,174,385,4,0,4,228,189,417,11,7,18,13,12,25,0,0,0,24,19,43,24,22,46,224,186,410,4,0,4,252,208,460,23,26,49,185,221,406,5,7,12,213,254,467,3,5,8,19,33,52,29,24,53,51,62,113,45.8,31.8,39.1,5.8,6.5,6.1,0,0,0,9.5,9.1,9.3,48.0,41.5,44.7,52.3,42.3,47.2,10.5,0,5.8,48.8,39.7,44.2,26.0,28.3,27.2,49.3,39.5,44.4,10.5,0,5.8,44.2,36.1,40.1,0,3,3,28,37,65,3,0,3,31,40,71,10,14,24,177,132,309,3,0,3,190,146,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,37,0,0,0,27,10,37,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,12,34,46,0,0,0,12,37,49,0,3,3,15,30,45,0,0
ILOC10500301,562,475,1037,13876,14154,28030,718,672,1390,15156,15301,30457,190,182,372,8946,8068,17014,63,46,109,9199,8296,17495,45,39,84,458,439,897,11,0,11,514,478,992,235,221,456,9404,8507,17911,74,46,120,9713,8774,18487,307,240,547,4297,5466,9763,43,60,103,4647,5766,10413,19,14,33,175,182,357,601,566,1167,795,762,1557,19.1,17.6,18.4,4.9,5.2,5.0,14.9,0,9.2,5.3,5.4,5.4,41.9,46.5,44.0,67.8,60.1,63.9,10.3,6.8,8.6,64.1,57.3,60.7,33.9,38.3,35.9,64.5,57.0,60.7,8.8,6.8,7.8,60.7,54.2,57.4,39,43,82,1550,1888,3438,6,0,6,1595,1931,3526,146,135,281,7305,6118,13423,56,40,96,7507,6293,13800,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,627,337,964,4,6,10,637,346,983,3,3,6,359,319,678,0,0,0,362,322,684,3,0,3,150,309,459,0,0,0,153,309,462,10,24,34,1198,1886,3084,3,9,12,1211,1919,3130,12,20,32,834,1223,2057,6,0
ILOC10500401,158,165,323,6972,7071,14043,248,230,478,7378,7466,14844,64,65,129,4768,3914,8682,28,24,52,4860,4003,8863,11,16,27,175,166,341,0,0,0,186,182,368,75,81,156,4943,4080,9023,28,24,52,5046,4185,9231,73,82,155,1934,2900,4834,26,33,59,2033,3015,5048,9,3,12,94,91,185,196,172,368,299,266,565,14.7,19.8,17.3,3.5,4.1,3.8,0,0,0,3.7,4.3,4.0,47.8,48.8,48.3,70.9,57.7,64.3,11.2,10.5,10.9,68.4,56.1,62.2,40.8,39.2,39.9,68.4,55.4,61.8,11.2,10.5,10.9,65.9,53.6,59.7,7,12,19,572,804,1376,5,9,14,584,825,1409,56,50,106,4151,3068,7219,21,17,38,4228,3135,7363,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,554,289,843,4,0,4,564,294,858,0,0,0,135,112,247,0,0,0,135,112,247,0,0,0,53,124,177,0,0,0,53,124,177,3,4,7,468,873,1341,3,5,8,474,882,1356,6,9,15,439,661,1100,0,5
ILOC10500501,31,34,65,1118,957,2075,54,35,89,1203,1026,2229,21,13,34,868,614,1482,17,9,26,906,636,1542,4,0,4,29,16,45,0,3,3,33,19,52,25,13,38,897,630,1527,17,12,29,939,655,1594,7,20,27,202,316,518,5,5,10,214,341,555,0,0,0,19,12,31,32,18,50,51,30,81,16.0,0,10.5,3.2,2.5,2.9,0,25.0,10.3,3.5,2.9,3.3,78.1,39.4,58.5,80.2,65.8,73.6,31.5,34.3,32.6,78.0,63.8,71.5,65.6,39.4,52.3,77.6,64.1,71.4,31.5,25.7,29.2,75.2,62.0,69.1,0,0,0,61,106,167,0,0,0,61,106,167,19,14,33,795,496,1291,12,10,22,826,520,1346,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,133,52,185,0,3,3,137,55,192,0,0,0,5,8,13,0,0,0,5,8,13,0,0,0,8,13,21,0,0,0,8,13,21,0,0,0,59,126,185,0,0,0,59,126,185,4,4,8,50,87,137,0,0
ILOC10500502,69,65,134,301,285,586,36,36,72,406,386,792,43,20,63,193,144,337,0,3,3,236,167,403,3,6,9,13,6,19,0,0,0,16,12,28,46,26,72,206,150,356,0,3,3,252,179,431,23,37,60,88,128,216,3,3,6,114,168,282,0,3,3,5,7,12,31,30,61,36,40,76,6.5,23.1,12.5,6.3,4.0,5.3,0,0,0,6.3,6.7,6.5,66.7,39.4,53.3,68.9,52.6,61.0,0,8.3,4.3,62.7,46.3,54.6,62.3,30.3,46.7,64.5,50.5,57.7,0,8.3,4.3,58.7,43.2,51.1,3,4,7,28,25,53,3,0,3,34,29,63,35,18,53,156,115,271,0,3,3,191,136,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,15,20,35,0,0,0,15,20,35,0,3,3,13,13,26,0,0
ILOC10500503,34,32,66,383,358,741,13,10,23,430,400,830,17,11,28,250,183,433,3,0,3,270,194,464,3,3,6,12,10,22,0,0,0,15,13,28,20,14,34,262,193,455,3,0,3,285,207,492,13,17,30,110,155,265,3,3,6,126,175,301,3,0,3,11,9,20,7,8,15,21,17,38,15.0,21.4,17.6,4.6,5.2,4.8,0,0,0,5.3,6.3,5.7,55.6,45.2,50.7,68.4,54.1,61.5,23.1,0,12.5,66.0,51.9,59.2,47.2,35.5,41.8,65.3,51.3,58.5,23.1,0,12.5,62.5,48.6,55.8,4,0,4,37,39,76,0,0,0,41,39,80,15,10,25,207,141,348,3,0,3,225,151,376,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,6,17,0,0,0,14,9,23,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,13,20,33,0,0,0,13,20,33,0,0,0,16,17,33,0,0
ILOC10500601,146,154,300,6865,6729,13594,389,321,710,7400,7204,14604,77,58,135,4319,3462,7781,42,26,68,4438,3546,7984,6,14,20,150,125,275,3,3,6,159,142,301,83,72,155,4469,3587,8056,45,29,74,4597,3688,8285,53,74,127,2221,2969,5190,56,62,118,2330,3105,5435,10,8,18,175,174,349,288,230,518,473,412,885,7.2,19.4,12.9,3.4,3.5,3.4,6.7,10.3,8.1,3.5,3.9,3.6,56.8,46.8,51.7,65.1,53.3,59.3,11.6,9.0,10.4,62.1,51.2,56.7,52.7,37.7,45.0,62.9,51.4,57.2,10.8,8.1,9.6,60.0,49.2,54.7,12,15,27,396,596,992,5,3,8,413,614,1027,59,43,102,3857,2818,6675,35,20,55,3951,2881,6832,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,573,222,795,10,0,10,587,225,812,0,0,0,35,34,69,3,0,3,38,34,72,0,3,3,30,95,125,0,0,0,30,98,128,3,9,12,307,647,954,4,4,8,314,660,974,7,6,13,355,503,858,3,3
ILOC10500701,162,148,310,7122,7308,14430,302,251,553,7586,7707,15293,73,67,140,4431,3549,7980,34,26,60,4538,3642,8180,20,11,31,163,150,313,0,0,0,183,161,344,93,78,171,4594,3699,8293,34,26,60,4721,3803,8524,64,66,130,2397,3470,5867,40,56,96,2501,3592,6093,5,4,9,132,139,271,225,171,396,362,314,676,21.5,14.1,18.1,3.5,4.1,3.8,0,0,0,3.9,4.2,4.0,57.4,52.7,55.2,64.5,50.6,57.5,11.4,10.3,10.9,62.2,49.3,55.7,45.1,45.3,45.2,62.2,48.6,55.3,11.4,10.3,10.9,59.8,47.2,53.5,15,14,29,467,685,1152,4,0,4,486,699,1185,56,53,109,3905,2826,6731,27,21,48,3988,2900,6888,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,709,323,1032,0,4,4,717,327,1044,0,0,0,51,57,108,0,0,0,51,57,108,0,4,4,42,97,139,4,0,4,46,101,147,0,3,3,341,680,1021,0,7,7,341,690,1031,6,3,9,263,490,753,0,5
ILOC10500801,83,107,190,2677,2913,5590,136,116,252,2896,3136,6032,38,41,79,1474,1283,2757,5,5,10,1517,1329,2846,4,5,9,80,72,152,3,0,3,87,77,164,42,46,88,1554,1355,2909,8,5,13,1604,1406,3010,40,55,95,1076,1493,2569,14,14,28,1130,1562,2692,0,5,5,46,65,111,115,98,213,161,168,329,9.5,10.9,10.2,5.1,5.3,5.2,37.5,0,23.1,5.4,5.5,5.4,51.2,43.4,46.8,58.1,46.5,52.0,5.8,4.3,5.1,55.4,44.8,49.9,46.3,38.7,42.0,55.1,44.0,49.3,3.6,4.3,3.9,52.4,42.4,47.2,3,5,8,187,239,426,0,3,3,190,247,437,33,35,68,1272,1033,2305,6,3,9,1311,1071,2382,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,145,67,212,0,0,0,149,72,221,0,0,0,24,22,46,0,0,0,24,22,46,3,0,3,31,38,69,0,0,0,34,38,72,0,0,0,135,250,385,0,3,3,135,253,388,0,10,10,127,194,321,0,3
