region_id,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,InfPrim_Indig_M,InfPrim_Indig_F,InfPrim_Indig_P,InfPrim_NonInd_M,InfPrim_NonInd_F,InfPrim_NonInd_P,InfPrim_Indig_st_nsM,InfPrim_Indig_st_nsF,InfPrim_Indig_st_nsP,InfPrim_TotM,InfPrim_TotF,InfPrim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TFEI_FT_St_15_24_In_M,TFEI_FT_St_15_24_Id_F,TFEI_FT_St_15_24_Id_P,TFEI_FT_St_15_24_No_Id_M,TFEI_FT_St_15_24_No_Id_F,TFEI_FT_St_15_24_No_I_P,TFEI_FT_St_15_24_I_s_n_s_M,TFEI_FT_St_15_24_I_s_n_s_F,TFEI_FT_St_15_24_I_s_n_s_P,TFEI_FT_St_15_24_TotM,TFEI_FT_St_15_24_TotF,TFEI_FT_St_15_24_TotP,TFEI_FT_St_25over_Id_M,TFEI_FT_St_25over_Id_F,TFEI_FT_St_25over_Id_P,TFEI_FT_St_25ov_Non_Id_M,TFEI_FT_St_25ov_Non_Id_F,TFEI_FT_St_25ov_Non_Id_P,TFEI_FT_St_25ov_I_s_n_st_M,TFEI_FT_St_25ov_I_s_n_st_F,TFEI_FT_St_25ov_I_s_n_st_P,TFEI_FT_St_25ov_TotM,TFEI_FT_St_25ov_TotF,TFEI_FT_St_25ov_TotP,TFEI_PT_St_15_24_Id_M,TFEI_PT_St_15_24_Id_F,TFEI_PT_St_15_24_Id_P,TFEI_PT_St_15_24_Non_Id_M,TFEI_PT_St_15_24_No_Id_F,TFEI_PT_St_15_24_No_Id_P,TFEI_PT_St_15_24_I_s_n_s_M,TFEI_PT_St_15_24_I_s_n_s_F,TFEI_PT_St_15_24_I_s_n_s_P,TFEI_PT_St_15_24_TotM,TFEI_PT_St_15_24_TotF,TFEI_PT_St_15_24_TotP,TFEI_PT_St_25ov_Id_M,TFEI_PT_St_25ov_Id_F,TFEI_PT_St_25ov_Id_P,TFEI_PT_St_25ov_Non_Id_M,TFEI_PT_St_25ov_Non_Id_F,TFEI_PT_St_25ov_Non_Id_P,TFEI_PT_St_25ov_I_s_n_s_M,TFEI_PT_St_25ov_I_s_n_s_F,TFEI_PT_St_25ov_Id_s_n_s_P,TFEI_PT_St_25ov_TotM,TFEI_PT_St_25ov_TotF,TFEI_PT_St_25ov_TotP,TFEI_FT_PT_s_s_nt_st_Id_M,TFEI_FT_PT_s_s_nt_st_Id_F,TFEI_FT_PT_s_s_nt_st_Id_P,TFEI_FT_PT_s_s_nt_s_N_I_M,TFEI_FT_PT_s_s_n_st_N_I_F,TFEI_FT_PT_s_s_n_s_No_Id_P,TFEI_F_P_s_s_n_s_I_s_n_s_M,TFEI_F_P_s_s_n_s_I_s_n_s_F,TFEI_F_P_s_s_n_s_I_s_n_s_P,TFEI_FT_PT_s_s_nt_st_To_M,TFEI_FT_PT_s_s_nt_st_To_F,TFEI_FT_PT_s_s_nt_st_To_P,TFEI_Tot_Indig_M,TFEI_Tot_Indig_F,TFEI_Tot_Indig_P,TFEI_Tot_NonInd_M,TFEI_Tot_NonInd_F,TFEI_Tot_NonInd_P,TFEI_Tot_IndSt_nsM,TFEI_Tot_IndSt_nsF,TFEI_Tot_IndSt_nsP,TFEI_Tot_TotM,TFEI_Tot_TotF,TFEI_Tot_TotP,UT_FT_S_15_24_Ind_M,UT_FT_S_15_24_Ind_F,UT_FT_S_15_24_Ind_P,UT_FT_S_15_24_NonInd_M,UT_FT_S_15_24_NonInd_F,UT_FT_S_15_24_NonInd_P,UT_FT_S_15_24_In_st_nsM,UT_FT_S_15_24_In_st_nsF,UT_FT_S_15_24_In_st_nsP,UT_FT_S_15_24_TotM,UT_FT_S_15_24_TotF,UT_FT_S_15_24_TotP,UT_FT_S_25_over_Ind_M,UT_FT_S_25_over_Ind_F,UT_FT_S_25_over_Ind_P,UT_FT_S_25ov_NonInd_M,UT_FT_S_25ov_NonInd_F,UT_FT_S_25ov_NonInd_P,UT_FT_S_25ov_IndSt_nsM,UT_FT_S_25ov_IndSt_nsF,UT_FT_S_25ov_IndSt_nsP,UT_FT_S_25ov_TotM,UT_FT_S_25ov_TotF,UT_FT_S_25ov_TotP,UT_PT_S_15_24_Ind_M,UT_PT_S_15_24_Ind_F,UT_PT_S_15_24_Ind_P,UT_PT_S_15_24_No_Ind_M,UT_PT_S_15_24_NonInd_F,UT_PT_S_15_24_NonInd_P,UT_PT_S_15_24_In_st_nsM,UT_PT_S_15_24_In_st_nsF,UT_PT_S_15_24_In_st_nsP,UT_PT_S_15_24_TotM,UT_PT_S_15_24_TotF,UT_PT_S_15_24_TotP,UT_PT_S_25over_In_M,UT_PT_S_25over_In_F,UT_PT_S_25over_In_P,UT_PT_S_25over_Non_In_M,UT_PT_S_25over_Non_In_F,UT_PT_S_25over_Non_In_P,UT_PT_S_25ov_In_s_nsM,UT_PT_S_25ov_In_s_nsF,UT_PT_S_25ov_In_s_nsP,UT_PT_S_25over_TotM,UT_PT_S_25over_TotF,UT_PT_S_25over_TotP,UT_FT_PT_stud_st_ns_Ind_M,UT_FT_PT_stud_st_ns_Ind_F,UT_FT_PT_stud_st_ns_Ind_P,UT_FT_PT_stu_st_ns_NonInd_M,UT_FT_PT_stu_st_ns_NonInd_F,UT_FT_PT_stu_st_ns_NonInd_P,UT_FT_PT_st_st_ns_In_st_nsM,UT_FT_PT_st_st_ns_In_st_nsF,UT_FT_PT_st_st_ns_In_st_nsP,UT_FT_PT_stu_st_ns_TotM,UT_FT_PT_stu_st_ns_TotF,UT_FT_PT_stu_st_ns_TotP,UT_Tot_Indig_M,UT_Tot_Indig_F,UT_Tot_Indig_P,UT_Tot_NonInd_M,UT_Tot_NonInd_F,UT_Tot_NonInd_P,UT_Tot_IndigStat_nsM,UT_Tot_IndigStat_nsF,UT_Tot_IndigStat_nsP,UT_Tot_TotM,UT_Tot_TotF,UT_Tot_TotP,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF,OEI_IndSt_nsP,OEI_TotM,OEI_TotF,OEI_TotP,T_EI_ns_Ind_M,T_EI_ns_Ind_F,T_EI_ns_Ind_P,T_EI_ns_NonInd_M,T_EI_ns_NonInd_F,T_EI_ns_NonInd_P,T_EI_ns_IndSt_nsM,T_EI_ns_IndSt_nsF
ILOC10100101,8,5,13,26,25,51,0,0,0,34,30,64,35,37,72,117,96,213,4,0,4,156,133,289,18,21,39,76,58,134,0,0,0,94,79,173,0,3,3,4,3,7,0,0,0,4,6,10,0,5,5,0,0,0,0,0,0,0,5,5,5,0,5,12,4,16,0,0,0,17,4,21,3,3,6,5,9,14,0,0,0,8,12,20,0,0,0,0,3,3,0,0,0,0,3,3,8,11,19,21,19,40,0,0,0,29,30,59,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,31,0,0,0,6,25,31,0,0,0,0,9,9,3,0,3,3,9,12,12,12,24,49,46,95,76,75
ILOC10100201,36,41,77,106,108,214,3,0,3,145,149,294,153,166,319,476,484,960,5,13,18,634,663,1297,110,118,228,397,412,809,7,8,15,514,538,1052,6,10,16,18,30,48,3,0,3,27,40,67,0,13,13,4,19,23,0,0,0,4,32,36,12,14,26,78,45,123,0,0,0,90,59,149,7,18,25,54,107,161,3,0,3,64,125,189,0,3,3,3,0,3,3,0,3,6,3,9,25,58,83,157,201,358,9,0,9,191,259,450,0,5,5,18,67,85,0,0,0,18,72,90,3,9,12,5,19,24,0,0,0,8,28,36,0,0,0,6,25,31,0,0,0,6,25,31,3,6,9,42,55,97,0,0,0,45,61,106,0,0,0,0,0,0,0,0,0,0,0,0,6,20,26,71,166,237,0,0,0,77,186,263,3,6,9,21,34,55,0,4,4,24,44,68,69,95,164,159,176,335,169,154
ILOC10100202,7,10,17,24,20,44,0,0,0,31,30,61,29,29,58,64,93,157,0,5,5,93,127,220,16,14,30,61,65,126,3,3,6,80,82,162,3,0,3,5,9,14,0,0,0,8,9,17,0,3,3,4,8,12,0,0,0,4,11,15,0,3,3,18,7,25,0,0,0,18,10,28,0,3,3,10,27,37,0,3,3,10,33,43,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,37,51,88,0,3,3,40,63,103,0,3,3,8,18,26,0,0,0,8,21,29,0,0,0,4,17,21,0,0,0,4,17,21,0,0,0,3,3,6,0,0,0,3,3,6,3,3,6,9,20,29,0,0,0,12,23,35,0,3,3,4,0,4,0,0,0,4,3,7,3,9,12,28,58,86,0,0,0,31,67,98,3,3,6,3,7,10,0,0,0,6,10,16,15,11,26,49,56,105,96,80
ILOC10100203,12,15,27,81,62,143,0,0,0,93,77,170,63,36,99,252,284,536,8,5,13,323,325,648,42,37,79,206,203,409,3,5,8,251,245,496,3,3,6,7,8,15,0,0,0,10,11,21,0,3,3,8,6,14,0,0,0,8,9,17,3,5,8,38,19,57,3,0,3,44,24,68,3,5,8,40,64,104,0,0,0,43,69,112,0,0,0,3,0,3,0,0,0,3,0,3,9,16,25,96,97,193,3,0,3,108,113,221,0,3,3,4,33,37,0,0,0,4,36,40,5,3,8,3,16,19,0,0,0,8,19,27,0,0,0,7,13,20,0,0,0,7,13,20,0,3,3,33,58,91,0,0,0,33,61,94,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,47,120,167,0,0,0,52,129,181,0,5,5,9,22,31,0,0,0,9,27,36,26,23,49,98,120,218,130,101
ILOC10100204,10,7,17,65,44,109,0,0,0,75,51,126,28,26,54,302,273,575,3,3,6,333,302,635,25,28,53,284,255,539,5,3,8,314,286,600,0,0,0,12,11,23,0,0,0,12,11,23,0,5,5,6,7,13,0,0,0,6,12,18,4,0,4,44,18,62,0,0,0,48,18,66,3,0,3,31,51,82,0,3,3,34,54,88,0,0,0,0,3,3,0,0,0,0,3,3,7,5,12,93,90,183,0,3,3,100,98,198,0,0,0,6,27,33,3,0,3,9,27,36,0,0,0,3,13,16,0,0,0,3,13,16,0,0,0,4,10,14,0,0,0,4,10,14,0,0,0,22,46,68,0,0,0,22,46,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,96,131,3,0,3,38,96,134,5,0,5,10,23,33,0,3,3,15,26,41,13,13,26,86,67,153,189,162
ILOC10100205,24,13,37,51,55,106,0,4,4,75,72,147,100,79,179,260,244,504,10,5,15,370,328,698,66,60,126,191,164,355,3,3,6,260,227,487,8,12,20,8,8,16,0,0,0,16,20,36,0,3,3,5,11,16,0,0,0,5,14,19,6,7,13,24,27,51,0,0,0,30,34,64,6,7,13,30,44,74,0,0,0,36,51,87,0,0,0,0,0,0,0,0,0,0,0,0,20,29,49,67,90,157,0,0,0,87,119,206,0,5,5,7,23,30,0,0,0,7,28,35,0,0,0,3,12,15,0,0,0,3,12,15,0,0,0,3,8,11,0,0,0,3,8,11,0,5,5,18,23,41,0,0,0,18,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,31,66,97,0,0,0,31,76,107,0,0,0,12,21,33,0,0,0,12,21,33,60,66,126,74,85,159,85,75
ILOC10100301,4,5,9,42,28,70,0,0,0,46,33,79,37,39,76,134,145,279,0,4,4,171,188,359,33,25,58,105,110,215,3,5,8,141,140,281,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,4,5,9,0,0,0,4,5,9,3,3,6,8,11,19,0,0,0,11,14,25,3,3,6,12,41,53,3,0,3,18,44,62,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,24,60,84,3,0,3,33,69,102,0,3,3,4,20,24,0,0,0,4,23,27,0,3,3,0,4,4,0,0,0,0,7,7,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,9,16,25,0,0,0,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,47,63,0,0,0,16,53,69,0,0,0,3,8,11,0,0,0,3,8,11,31,22,53,47,66,113,85,89
ILOC10100401,14,13,27,29,21,50,0,0,0,43,34,77,83,81,164,110,101,211,5,0,5,198,182,380,46,31,77,74,88,162,0,0,0,120,119,239,3,0,3,4,9,13,0,0,0,7,9,16,0,0,0,0,4,4,0,0,0,0,4,4,4,0,4,10,15,25,0,0,0,14,15,29,4,3,7,9,20,29,0,4,4,13,27,40,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,23,48,71,0,4,4,34,55,89,3,3,6,3,4,7,0,0,0,6,7,13,0,3,3,3,7,10,0,0,0,3,10,13,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,4,14,18,0,0,0,4,14,18,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,13,28,41,0,0,0,16,34,50,5,5,10,3,8,11,0,0,0,8,13,21,30,27,57,23,63,86,57,53
ILOC10100402,3,3,6,26,17,43,0,0,0,29,20,49,13,8,21,114,106,220,3,0,3,130,114,244,7,14,21,50,41,91,0,0,0,57,55,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,0,3,0,0,0,3,0,3,0,8,8,5,10,15,0,0,0,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,14,22,0,0,0,8,22,30,0,0,0,4,8,12,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,7,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,15,19,0,0,0,8,15,23,0,0,0,0,5,5,0,0,0,0,5,5,7,12,19,14,11,25,44,38
ILOC10100403,3,0,3,3,5,8,0,0,0,6,5,11,19,21,40,24,28,52,0,0,0,43,49,92,8,14,22,21,11,32,0,0,0,29,25,54,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,6,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,12,0,0,0,3,12,15,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,3,3,0,0,0,0,3,3,9,13,22,13,21,34,14,7
ILOC10100501,16,11,27,90,71,161,0,3,3,106,85,191,62,44,106,374,358,732,8,3,11,444,405,849,56,61,117,287,340,627,4,0,4,347,401,748,3,3,6,10,14,24,0,0,0,13,17,30,0,3,3,8,12,20,0,0,0,8,15,23,5,7,12,49,18,67,0,0,0,54,25,79,3,5,8,38,82,120,0,0,0,41,87,128,0,0,0,0,0,0,0,0,0,0,0,0,11,18,29,105,126,231,0,0,0,116,144,260,0,0,0,10,24,34,0,4,4,10,28,38,0,0,0,3,10,13,0,0,0,3,10,13,0,0,0,10,12,22,0,0,0,10,12,22,0,5,5,27,49,76,0,0,0,27,54,81,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,50,95,145,0,4,4,50,104,154,4,3,7,6,13,19,0,0,0,10,16,26,26,25,51,162,199,361,238,211
ILOC10100502,4,7,11,38,21,59,0,0,0,42,28,70,13,20,33,161,167,328,7,3,10,181,190,371,8,6,14,122,116,238,0,0,0,130,122,252,4,0,4,3,3,6,0,0,0,7,3,10,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,25,4,29,0,0,0,25,7,32,0,0,0,9,33,42,0,0,0,9,33,42,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,37,43,80,0,0,0,41,46,87,0,0,0,3,15,18,0,3,3,3,18,21,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,11,14,0,0,0,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,29,38,0,3,3,9,35,44,0,0,0,4,11,15,0,0,0,4,11,15,13,13,26,49,61,110,99,84
ILOC10100503,0,5,5,5,5,10,0,0,0,5,10,15,16,11,27,17,15,32,0,0,0,33,26,59,14,15,29,13,20,33,0,0,0,27,35,62,3,0,3,3,0,3,0,0,0,6,0,6,0,5,5,0,0,0,0,0,0,0,5,5,0,3,3,0,3,3,0,0,0,0,6,6,0,3,3,0,9,9,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,3,12,15,0,0,0,6,23,29,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,16,11,27,16,9
ILOC10100601,5,7,12,19,35,54,3,0,3,27,42,69,15,38,53,76,100,176,5,0,5,96,138,234,10,16,26,42,52,94,0,0,0,52,68,120,3,0,3,3,0,3,0,0,0,6,0,6,3,0,3,3,6,9,0,0,0,6,6,12,0,5,5,16,6,22,0,0,0,16,11,27,0,4,4,3,14,17,0,0,0,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,25,26,51,0,0,0,31,35,66,0,3,3,8,4,12,0,0,0,8,7,15,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,19,30,0,0,0,11,22,33,0,0,0,4,5,9,0,0,0,4,5,9,18,18,36,43,44,87,39,30
ILOC10100701,4,3,7,18,10,28,0,0,0,22,13,35,34,28,62,77,67,144,3,3,6,114,98,212,24,28,52,58,64,122,3,0,3,85,92,177,3,3,6,6,3,9,0,0,0,9,6,15,0,3,3,4,6,10,0,0,0,4,9,13,0,0,0,7,3,10,0,0,0,7,3,10,5,3,8,11,35,46,0,0,0,16,38,54,0,0,0,0,3,3,0,0,0,0,3,3,8,9,17,28,50,78,0,0,0,36,59,95,3,0,3,3,9,12,0,0,0,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,3,15,18,0,0,0,3,15,18,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3,13,28,41,0,0,0,16,28,44,0,5,5,4,7,11,0,0,0,4,12,16,30,17,47,32,37,69,66,61
ILOC10100702,5,13,18,67,37,104,0,3,3,72,53,125,43,24,67,238,210,448,0,0,0,281,234,515,31,18,49,165,156,321,4,3,7,200,177,377,0,0,0,3,4,7,0,0,0,3,4,7,0,3,3,4,5,9,0,0,0,4,8,12,0,3,3,11,8,19,0,0,0,11,11,22,0,4,4,25,51,76,0,3,3,25,58,83,0,0,0,0,3,3,0,0,0,0,3,3,0,10,10,43,71,114,0,3,3,43,84,127,0,0,0,8,13,21,0,0,0,8,13,21,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,7,19,26,0,0,0,7,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,64,0,0,0,15,49,64,0,0,0,9,13,22,0,0,0,9,13,22,12,15,27,114,90,204,116,85
ILOC10100801,30,17,47,27,23,50,0,0,0,57,40,97,88,62,150,121,109,230,0,7,7,209,178,387,66,51,117,84,73,157,0,0,0,150,124,274,3,5,8,3,0,3,0,0,0,6,5,11,0,6,6,5,5,10,0,0,0,5,11,16,7,3,10,9,10,19,0,0,0,16,13,29,3,6,9,11,12,23,0,0,0,14,18,32,0,0,0,0,4,4,0,0,0,0,4,4,13,20,33,28,31,59,0,0,0,41,51,92,0,0,0,5,10,15,0,0,0,5,10,15,0,0,0,4,3,7,0,0,0,4,3,7,0,4,4,0,4,4,0,0,0,0,8,8,0,0,0,7,11,18,0,0,0,7,11,18,0,4,4,0,0,0,0,0,0,0,4,4,0,8,8,16,28,44,0,0,0,16,36,52,0,0,0,3,11,14,0,0,0,3,11,14,52,54,106,48,73,121,104,90
ILOC10100802,7,3,10,23,32,55,0,0,0,30,35,65,27,27,54,163,174,337,6,0,6,196,201,397,24,22,46,105,105,210,3,0,3,132,127,259,0,0,0,4,3,7,0,0,0,4,3,7,0,3,3,0,3,3,0,3,3,0,9,9,0,0,0,17,10,27,0,0,0,17,10,27,3,3,6,13,26,39,0,0,0,16,29,45,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,34,42,76,0,3,3,37,51,88,0,4,4,7,9,16,0,0,0,7,13,20,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,3,9,12,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,26,39,0,0,0,13,30,43,0,0,0,3,11,14,0,0,0,3,11,14,253,29,282,227,67,294,61,53
ILOC10200101,34,30,64,197,174,371,4,7,11,235,211,446,107,100,207,903,837,1740,21,10,31,1031,947,1978,65,93,158,859,832,1691,13,6,19,937,931,1868,3,12,15,53,58,111,0,0,0,56,70,126,6,11,17,37,50,87,0,0,0,43,61,104,5,4,9,90,70,160,0,0,0,95,74,169,8,13,21,98,154,252,0,0,0,106,167,273,0,0,0,6,6,12,0,0,0,6,6,12,22,40,62,284,338,622,0,0,0,306,378,684,13,38,51,686,998,1684,3,6,9,702,1042,1744,3,6,9,260,224,484,3,0,3,266,230,496,3,0,3,58,63,121,0,0,0,61,63,124,6,9,15,171,264,435,0,3,3,177,276,453,0,0,0,6,6,12,0,0,0,6,6,12,25,53,78,1181,1555,2736,6,9,15,1212,1617,2829,4,6,10,33,59,92,0,0,0,37,65,102,56,55,111,265,309,574,500,574
ILOC10200201,4,9,13,73,56,129,0,0,0,77,65,142,31,28,59,293,299,592,6,10,16,330,337,667,20,33,53,243,229,472,3,3,6,266,265,531,3,3,6,13,18,31,0,0,0,16,21,37,0,0,0,11,31,42,0,0,0,11,31,42,3,4,7,31,18,49,0,0,0,34,22,56,3,4,7,49,102,151,0,3,3,52,109,161,4,0,4,0,0,0,0,0,0,4,0,4,13,11,24,104,169,273,0,3,3,117,183,300,0,0,0,8,18,26,0,0,0,8,18,26,0,0,0,8,15,23,0,0,0,8,15,23,0,0,0,6,4,10,0,0,0,6,4,10,0,7,7,14,30,44,0,0,0,14,37,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,36,67,103,0,0,0,36,74,110,4,0,4,9,21,30,0,0,0,13,21,34,53,20,73,202,154,356,149,107
ILOC10200301,17,23,40,70,66,136,0,0,0,87,89,176,103,85,188,223,216,439,5,4,9,331,305,636,52,49,101,164,202,366,3,5,8,219,256,475,0,4,4,4,6,10,0,0,0,4,10,14,0,4,4,4,12,16,0,0,0,4,16,20,4,3,7,24,19,43,0,3,3,28,25,53,4,3,7,20,54,74,0,0,0,24,57,81,0,0,0,3,0,3,0,0,0,3,0,3,8,14,22,55,91,146,0,3,3,63,108,171,0,3,3,4,12,16,0,0,0,4,15,19,0,3,3,5,3,8,0,0,0,5,6,11,0,0,0,6,12,18,0,0,0,6,12,18,0,0,0,16,21,37,0,0,0,16,21,37,0,0,0,0,3,3,0,0,0,0,3,3,0,6,6,31,51,82,0,0,0,31,57,88,0,6,6,12,18,30,0,0,0,12,24,36,49,35,84,124,168,292,161,139
ILOC10200302,4,5,9,29,38,67,3,0,3,36,43,79,22,9,31,203,177,380,3,5,8,228,191,419,18,14,32,144,150,294,3,0,3,165,164,329,0,3,3,3,0,3,0,0,0,3,3,6,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,13,6,19,3,0,3,16,6,22,0,0,0,12,21,33,0,0,0,12,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,28,30,58,3,0,3,31,36,67,0,0,0,7,13,20,0,0,0,7,13,20,0,3,3,0,4,4,0,0,0,0,7,7,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,9,18,27,0,0,0,9,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,38,57,0,0,0,19,41,60,0,0,0,3,7,10,0,0,0,3,7,10,10,8,18,52,53,105,87,76
ILOC10200401,4,5,9,32,35,67,0,0,0,36,40,76,26,24,50,189,139,328,6,0,6,221,163,384,14,21,35,124,118,242,4,6,10,142,145,287,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,5,0,5,0,0,0,5,0,5,3,0,3,6,14,20,3,0,3,12,14,26,0,0,0,12,32,44,0,0,0,12,32,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,49,76,3,0,3,33,49,82,0,0,0,8,19,27,0,0,0,8,19,27,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,4,4,0,0,0,0,4,4,0,3,3,4,14,18,0,0,0,4,17,21,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,15,44,59,0,0,0,15,47,62,0,0,0,0,7,7,0,3,3,0,10,10,6,7,13,60,76,136,81,68
ILOC10200402,4,3,7,0,3,3,0,0,0,4,6,10,19,23,42,9,9,18,0,0,0,28,32,60,8,6,14,13,11,24,0,0,0,21,17,38,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,3,6,8,7,15,9,3
ILOC10200501,6,4,10,48,45,93,0,0,0,54,49,103,15,16,31,188,165,353,3,5,8,206,186,392,10,13,23,125,121,246,6,0,6,141,134,275,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,18,3,21,0,0,0,18,3,21,0,0,0,10,27,37,0,0,0,10,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,70,0,0,0,28,42,70,0,0,0,8,9,17,0,0,0,8,9,17,0,0,0,7,3,10,0,0,0,7,3,10,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,4,12,16,0,0,0,4,12,16,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,22,32,54,0,0,0,22,32,54,0,3,3,3,10,13,0,0,0,3,13,16,8,7,15,83,79,162,36,28
