region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
ILOC10100101,12,227,5,244,10,56,3,69,43,345,5,393,16,100,0,116,21,97,0,118,0,7,0,7,13,48,66,127,115,880,79,1074,28,318,4,350,12,56,0,68,46,302,4,352,17,87,0,104,8,57,5,70,0,5,0,5,10,50,54,114,121,875,67,1063,40,545,9,594,22,112,3,137,89,647,9,745,33,187,0,220,29,154,5,188,0,12,0,12,23,98,120,241,236,1755,146,2137
ILOC10100201,121,1442,4,1567,48,265,4,317,183,1496,13,1692,83,310,5,398,62,262,3,327,0,14,0,14,32,177,139,348,529,3966,168,4663,138,1990,14,2142,59,304,5,368,231,1497,12,1740,94,393,4,491,55,251,9,315,3,16,3,22,51,256,127,434,631,4707,174,5512,259,3432,18,3709,107,569,9,685,414,2993,25,3432,177,703,9,889,117,513,12,642,3,30,3,36,83,433,266,782,1160,8673,342,10175
ILOC10100202,21,326,3,350,11,65,3,79,41,346,9,396,20,82,3,105,20,146,5,171,0,6,3,9,12,51,84,147,125,1022,110,1257,36,443,6,485,16,44,0,60,49,341,17,407,24,108,3,135,21,145,7,173,3,5,0,8,14,70,69,153,163,1156,102,1421,57,769,9,835,27,109,3,139,90,687,26,803,44,190,6,240,41,291,12,344,3,11,3,17,26,121,153,300,288,2178,212,2678
ILOC10100203,46,982,6,1034,11,145,0,156,62,814,13,889,31,204,0,235,28,139,0,167,6,10,3,19,11,103,113,227,195,2397,135,2727,57,1262,13,1332,23,154,0,177,72,850,18,940,33,215,4,252,19,168,5,192,7,5,0,12,26,127,82,235,237,2781,122,3140,103,2244,19,2366,34,299,0,333,134,1664,31,1829,64,419,4,487,47,307,5,359,13,15,3,31,37,230,195,462,432,5178,257,5867
ILOC10100204,14,761,7,782,8,130,0,138,50,979,9,1038,9,232,3,244,11,181,7,199,0,10,0,10,3,67,145,215,95,2360,171,2626,27,1039,10,1076,8,155,0,163,31,775,10,816,10,183,3,196,7,91,3,101,0,6,0,6,3,52,131,186,86,2301,157,2544,41,1800,17,1858,16,285,0,301,81,1754,19,1854,19,415,6,440,18,272,10,300,0,16,0,16,6,119,276,401,181,4661,328,5170
ILOC10100205,73,629,5,707,24,121,4,149,98,714,6,818,55,175,0,230,36,161,3,200,3,3,0,6,39,90,66,195,328,1893,84,2305,87,781,13,881,35,149,3,187,125,720,9,854,65,186,5,256,45,121,0,166,5,9,0,14,34,100,63,197,396,2066,93,2555,160,1410,18,1588,59,270,7,336,223,1434,15,1672,120,361,5,486,81,282,3,366,8,12,0,20,73,190,129,392,724,3959,177,4860
ILOC10100301,21,318,3,342,10,62,3,75,43,538,4,585,28,179,4,211,27,162,3,192,0,6,0,6,19,65,74,158,148,1330,91,1569,25,515,3,543,15,76,0,91,55,503,9,567,29,150,6,185,16,131,0,147,4,9,0,13,17,79,78,174,161,1463,96,1720,46,833,6,885,25,138,3,166,98,1041,13,1152,57,329,10,396,43,293,3,339,4,15,0,19,36,144,152,332,309,2793,187,3289
ILOC10100401,31,291,4,326,9,62,0,71,77,379,0,456,29,118,0,147,36,98,5,139,4,5,0,9,18,60,49,127,204,1013,58,1275,59,369,4,432,23,88,0,111,86,356,0,442,38,123,6,167,37,96,0,133,0,6,0,6,24,87,49,160,267,1125,59,1451,90,660,8,758,32,150,0,182,163,735,0,898,67,241,6,314,73,194,5,272,4,11,0,15,42,147,98,287,471,2138,117,2726
ILOC10100402,3,268,3,274,5,42,0,47,16,283,0,299,5,62,0,67,9,48,0,57,0,3,0,3,3,16,37,56,41,722,40,803,22,312,6,340,7,32,0,39,15,197,3,215,7,36,0,43,6,19,0,25,0,0,0,0,0,10,31,41,57,606,40,703,25,580,9,614,12,74,0,86,31,480,3,514,12,98,0,110,15,67,0,82,0,3,0,3,3,26,68,97,98,1328,80,1506
ILOC10100403,11,49,0,60,0,9,0,9,19,86,3,108,13,36,0,49,9,36,0,45,0,3,3,6,7,24,13,44,59,243,19,321,19,70,0,89,0,15,0,15,19,79,3,101,12,22,0,34,7,17,0,24,0,0,0,0,4,25,8,37,61,228,11,300,30,119,0,149,0,24,0,24,38,165,6,209,25,58,0,83,16,53,0,69,0,3,3,6,11,49,21,81,120,471,30,621
ILOC10100501,31,967,7,1005,17,217,0,234,65,1133,9,1207,26,335,6,367,29,314,3,346,3,10,0,13,18,171,202,391,189,3147,227,3563,41,1111,12,1164,30,221,0,251,78,1211,11,1300,23,353,12,388,16,307,3,326,3,13,0,16,17,207,175,399,208,3423,213,3844,72,2078,19,2169,47,438,0,485,143,2344,20,2507,49,688,18,755,45,621,6,672,6,23,0,29,35,378,377,790,397,6570,440,7407
ILOC10100502,18,311,0,329,3,58,3,64,16,505,7,528,10,142,0,152,15,127,0,142,0,6,0,6,5,38,77,120,67,1187,87,1341,12,413,3,428,8,78,0,86,26,410,5,441,4,98,3,105,7,70,0,77,3,4,0,7,6,43,69,118,66,1116,80,1262,30,724,3,757,11,136,3,150,42,915,12,969,14,240,3,257,22,197,0,219,3,10,0,13,11,81,146,238,133,2303,167,2603
ILOC10100503,7,52,0,59,5,8,0,13,21,86,0,107,8,27,0,35,6,27,0,33,0,0,0,0,3,13,17,33,50,213,17,280,19,58,0,77,6,11,0,17,13,76,0,89,13,34,0,47,10,25,0,35,0,0,0,0,3,12,13,28,64,216,13,293,26,110,0,136,11,19,0,30,34,162,0,196,21,61,0,82,16,52,0,68,0,0,0,0,6,25,30,61,114,429,30,573
ILOC10100601,11,322,3,336,3,55,0,58,22,336,3,361,17,89,0,106,23,101,6,130,3,3,0,6,13,40,36,89,92,946,48,1086,32,378,0,410,14,44,0,58,30,265,3,298,25,54,0,79,20,57,3,80,0,0,0,0,10,42,23,75,131,840,29,1000,43,700,3,746,17,99,0,116,52,601,6,659,42,143,0,185,43,158,9,210,3,3,0,6,23,82,59,164,223,1786,77,2086
ILOC10100701,24,213,3,240,5,38,0,43,40,227,4,271,14,83,5,102,13,112,3,128,0,5,0,5,21,37,61,119,117,715,76,908,21,291,0,312,14,46,0,60,33,311,0,344,16,94,0,110,19,103,4,126,0,0,0,0,19,62,55,136,122,907,59,1088,45,504,3,552,19,84,0,103,73,538,4,615,30,177,5,212,32,215,7,254,0,5,0,5,40,99,116,255,239,1622,135,1996
ILOC10100702,7,521,8,536,3,96,0,99,25,746,7,778,16,240,4,260,18,230,7,255,4,13,0,17,9,117,91,217,82,1963,117,2162,27,677,3,707,10,123,0,133,32,627,12,671,15,210,6,231,10,129,5,144,0,5,0,5,10,99,71,180,104,1870,97,2071,34,1198,11,1243,13,219,0,232,57,1373,19,1449,31,450,10,491,28,359,12,399,4,18,0,22,19,216,162,397,186,3833,214,4233
ILOC10100801,38,316,4,358,17,63,0,80,121,398,7,526,46,172,4,222,57,150,5,212,0,9,0,9,17,76,92,185,296,1184,112,1592,70,402,3,475,28,68,3,99,106,517,4,627,73,167,7,247,44,130,8,182,0,5,0,5,33,97,86,216,354,1386,111,1851,108,718,7,833,45,131,3,179,227,915,11,1153,119,339,11,469,101,280,13,394,0,14,0,14,50,173,178,401,650,2570,223,3443
ILOC10100802,13,416,6,435,4,63,0,67,39,496,8,543,15,146,0,161,24,130,0,154,3,6,0,9,251,238,46,535,349,1495,60,1904,28,523,0,551,6,75,3,84,31,372,6,409,14,120,0,134,14,86,6,106,3,0,0,3,29,58,44,131,125,1234,59,1418,41,939,6,986,10,138,3,151,70,868,14,952,29,266,0,295,38,216,6,260,6,6,0,12,280,296,90,666,474,2729,119,3322
ILOC10200101,97,4490,18,4605,33,364,3,400,97,1867,17,1981,72,468,11,551,57,349,4,410,4,34,0,38,29,283,433,745,389,7855,486,8730,147,5291,32,5470,44,393,3,440,131,1912,22,2065,84,491,4,579,40,369,7,416,3,37,0,40,49,344,478,871,498,8837,546,9881,244,9781,50,10075,77,757,6,840,228,3779,39,4046,156,959,15,1130,97,718,11,826,7,71,0,78,78,627,911,1616,887,16692,1032,18611
ILOC10200201,20,841,4,865,15,168,3,186,41,1093,7,1141,21,362,5,388,20,358,6,384,3,15,0,18,52,205,127,384,172,3042,152,3366,25,1014,7,1046,11,163,3,177,49,1180,14,1243,20,331,5,356,16,298,4,318,4,14,0,18,11,181,94,286,136,3181,127,3444,45,1855,11,1911,26,331,6,363,90,2273,21,2384,41,693,10,744,36,656,10,702,7,29,0,36,63,386,221,670,308,6223,279,6810
ILOC10200301,48,696,3,747,15,143,0,158,91,929,4,1024,54,302,4,360,53,242,0,295,5,13,0,18,26,135,137,298,292,2460,148,2900,53,886,7,946,34,142,3,179,105,976,8,1089,57,269,6,332,46,191,3,240,3,10,0,13,29,183,108,320,327,2657,135,3119,101,1582,10,1693,49,285,3,337,196,1905,12,2113,111,571,10,692,99,433,3,535,8,23,0,31,55,318,245,618,619,5117,283,6019
ILOC10200302,15,439,6,460,4,70,0,74,19,571,5,595,13,162,3,178,14,137,6,157,0,4,0,4,6,60,77,143,71,1443,97,1611,12,527,7,546,8,82,3,93,29,455,3,487,9,114,3,126,10,72,0,82,3,3,0,6,7,37,72,116,78,1290,88,1456,27,966,13,1006,12,152,3,167,48,1026,8,1082,22,276,6,304,24,209,6,239,3,7,0,10,13,97,149,259,149,2733,185,3067
ILOC10200401,12,365,5,382,5,78,0,83,27,542,5,574,13,172,0,185,17,172,3,192,0,3,0,3,8,60,59,127,82,1392,72,1546,9,505,7,521,7,91,0,98,24,521,3,548,11,129,7,147,12,135,0,147,0,7,0,7,7,71,46,124,70,1459,63,1592,21,870,12,903,12,169,0,181,51,1063,8,1122,24,301,7,332,29,307,3,339,0,10,0,10,15,131,105,251,152,2851,135,3138
ILOC10200402,5,16,0,21,0,7,0,7,10,49,0,59,9,30,0,39,15,30,0,45,0,0,3,3,4,6,0,10,43,138,3,184,6,16,0,22,4,10,0,14,20,44,0,64,6,24,0,30,9,22,0,31,0,0,0,0,3,12,5,20,48,128,5,181,11,32,0,43,4,17,0,21,30,93,0,123,15,54,0,69,24,52,0,76,0,0,3,3,7,18,5,30,91,266,8,365
ILOC10200501,5,456,14,475,8,96,0,104,17,645,9,671,11,210,0,221,6,269,0,275,3,10,3,16,9,99,31,139,59,1785,57,1901,8,616,4,628,4,114,0,118,15,601,10,626,7,189,0,196,4,188,4,196,0,8,0,8,0,97,23,120,38,1813,41,1892,13,1072,18,1103,12,210,0,222,32,1246,19,1297,18,399,0,417,10,457,4,471,3,18,3,24,9,196,54,259,97,3598,98,3793
ILOC10200502,46,1533,4,1583,17,290,3,310,91,1927,26,2044,52,629,3,684,46,590,9,645,9,26,0,35,40,314,210,564,301,5309,255,5865,40,1919,17,1976,21,323,5,349,90,1968,18,2076,48,630,12,690,40,479,14,533,0,25,0,25,43,385,131,559,282,5729,197,6208,86,3452,21,3559,38,613,8,659,181,3895,44,4120,100,1259,15,1374,86,1069,23,1178,9,51,0,60,83,699,341,1123,583,11038,452,12073
ILOC10200601,6,382,0,388,3,75,0,78,15,505,11,531,4,131,0,135,7,108,0,115,0,8,0,8,5,45,67,117,40,1254,78,1372,12,467,5,484,4,87,0,91,11,403,4,418,5,83,0,88,3,53,4,60,0,0,0,0,5,40,54,99,40,1133,67,1240,18,849,5,872,7,162,0,169,26,908,15,949,9,214,0,223,10,161,4,175,0,8,0,8,10,85,121,216,80,2387,145,2612
ILOC10200602,26,210,3,239,7,35,0,42,29,281,3,313,12,113,3,128,10,100,0,110,0,6,0,6,9,48,27,84,93,793,36,922,19,259,4,282,8,68,0,76,40,321,5,366,13,128,0,141,11,87,0,98,0,9,0,9,17,49,16,82,108,921,25,1054,45,469,7,521,15,103,0,118,69,602,8,679,25,241,3,269,21,187,0,208,0,15,0,15,26,97,43,166,201,1714,61,1976
ILOC10200603,4,0,0,4,3,0,0,3,11,3,0,14,7,0,0,7,3,0,0,3,0,0,0,0,0,0,0,0,28,3,0,31,0,0,0,0,4,0,0,4,6,0,0,6,12,0,0,12,3,0,0,3,0,0,0,0,0,0,0,0,25,0,0,25,4,0,0,4,7,0,0,7,17,3,0,20,19,0,0,19,6,0,0,6,0,0,0,0,0,0,0,0,53,3,0,56
ILOC10200604,10,94,0,104,7,24,0,31,25,182,3,210,17,63,0,80,13,76,3,92,3,3,0,6,7,34,9,50,82,476,15,573,16,99,0,115,3,28,0,31,27,172,0,199,13,82,3,98,11,62,0,73,0,0,0,0,9,29,8,46,79,472,11,562,26,193,0,219,10,52,0,62,52,354,3,409,30,145,3,178,24,138,3,165,3,3,0,6,16,63,17,96,161,948,26,1135
ILOC10200701,15,312,3,330,7,57,0,64,27,290,0,317,24,73,0,97,14,82,0,96,3,5,0,8,16,37,92,145,106,856,95,1057,19,384,4,407,8,61,0,69,38,251,4,293,16,66,0,82,21,71,3,95,0,5,0,5,20,27,63,110,122,865,74,1061,34,696,7,737,15,118,0,133,65,541,4,610,40,139,0,179,35,153,3,191,3,10,0,13,36,64,155,255,228,1721,169,2118
ILOC10200702,39,222,4,265,24,47,3,74,85,291,4,380,50,84,3,137,30,89,3,122,3,7,0,10,47,51,164,262,278,791,181,1250,50,269,3,322,28,49,3,80,124,255,6,385,55,64,3,122,29,66,0,95,3,7,0,10,58,46,184,288,347,756,199,1302,89,491,7,587,52,96,6,154,209,546,10,765,105,148,6,259,59,155,3,217,6,14,0,20,105,97,348,550,625,1547,380,2552
ILOC10200703,11,190,0,201,0,34,0,34,17,152,0,169,23,28,0,51,13,31,0,44,0,0,0,0,3,17,28,48,67,452,28,547,10,231,0,241,3,39,0,42,23,142,0,165,16,31,0,47,7,19,0,26,0,3,0,3,7,12,25,44,66,477,25,568,21,421,0,442,3,73,0,76,40,294,0,334,39,59,0,98,20,50,0,70,0,3,0,3,10,29,53,92,133,929,53,1115
ILOC10200704,8,0,3,11,11,0,0,11,24,13,3,40,21,3,3,27,13,5,0,18,0,0,0,0,8,4,18,30,85,25,27,137,11,7,0,18,10,3,0,13,33,13,0,46,27,3,0,30,16,4,0,20,0,0,0,0,3,3,16,22,100,33,16,149,19,7,3,29,21,3,0,24,57,26,3,86,48,6,3,57,29,9,0,38,0,0,0,0,11,7,34,52,185,58,43,286
ILOC10200801,8,17,3,28,4,5,0,9,31,30,0,61,19,12,0,31,25,18,4,47,0,5,0,5,0,12,0,12,87,99,7,193,12,33,0,45,16,7,0,23,39,21,4,64,18,6,0,24,31,13,0,44,0,0,0,0,0,5,5,10,116,85,9,210,20,50,3,73,20,12,0,32,70,51,4,125,37,18,0,55,56,31,4,91,0,5,0,5,0,17,5,22,203,184,16,403
ILOC10200802,7,472,0,479,3,99,0,102,32,539,6,577,10,144,3,157,8,135,4,147,0,9,0,9,3,67,64,134,63,1465,77,1605,18,582,5,605,4,80,0,84,16,409,3,428,8,89,0,97,8,62,0,70,0,0,0,0,4,38,29,71,58,1260,37,1355,25,1054,5,1084,7,179,0,186,48,948,9,1005,18,233,3,254,16,197,4,217,0,9,0,9,7,105,93,205,121,2725,114,2960
ILOC10200803,4,34,0,38,0,6,0,6,14,49,0,63,0,14,0,14,4,12,0,16,0,0,0,0,9,8,4,21,31,123,4,158,7,59,0,66,7,14,0,21,11,35,0,46,5,4,0,9,4,10,0,14,0,0,0,0,7,8,6,21,41,130,6,177,11,93,0,104,7,20,0,27,25,84,0,109,5,18,0,23,8,22,0,30,0,0,0,0,16,16,10,42,72,253,10,335
ILOC10200804,0,21,0,21,3,3,0,6,16,11,0,27,24,0,0,24,20,3,0,23,0,0,0,0,0,4,0,4,63,42,0,105,4,18,0,22,9,3,0,12,11,3,0,14,30,0,0,30,12,3,0,15,0,0,0,0,3,0,0,3,69,27,0,96,4,39,0,43,12,6,0,18,27,14,0,41,54,0,0,54,32,6,0,38,0,0,0,0,3,4,0,7,132,69,0,201
ILOC10200901,25,1053,4,1082,16,282,4,302,76,1497,14,1587,26,369,8,403,11,271,3,285,0,13,0,13,16,160,211,387,170,3645,244,4059,42,1205,7,1254,12,288,3,303,77,1281,13,1371,30,388,6,424,14,232,3,249,0,7,0,7,17,187,175,379,192,3588,207,3987,67,2258,11,2336,28,570,7,605,153,2778,27,2958,56,757,14,827,25,503,6,534,0,20,0,20,33,347,386,766,362,7233,451,8046
ILOC10200902,10,375,8,393,3,100,3,106,15,677,3,695,7,200,0,207,6,129,4,139,0,3,0,3,46,310,98,454,87,1794,116,1997,12,528,7,547,3,112,3,118,15,526,4,545,5,151,0,156,0,91,3,94,0,7,0,7,3,55,83,141,38,1470,100,1608,22,903,15,940,6,212,6,224,30,1203,7,1240,12,351,0,363,6,220,7,233,0,10,0,10,49,365,181,595,125,3264,216,3605
ILOC10201001,26,497,0,523,17,103,0,120,52,589,7,648,31,189,4,224,24,152,0,176,3,5,0,8,14,143,76,233,167,1678,87,1932,37,627,5,669,21,113,0,134,74,563,3,640,30,192,3,225,27,131,3,161,0,4,0,4,23,147,69,239,212,1777,83,2072,63,1124,5,1192,38,216,0,254,126,1152,10,1288,61,381,7,449,51,283,3,337,3,9,0,12,37,290,145,472,379,3455,170,4004
ILOC10201002,16,609,0,625,0,115,0,115,27,803,15,845,20,243,3,266,19,218,3,240,3,3,0,6,12,87,93,192,97,2078,114,2289,31,735,5,771,4,135,0,139,46,661,7,714,26,208,5,239,9,99,3,111,0,3,0,3,5,67,83,155,121,1908,103,2132,47,1344,5,1396,4,250,0,254,73,1464,22,1559,46,451,8,505,28,317,6,351,3,6,0,9,17,154,176,347,218,3986,217,4421
ILOC10201003,15,129,4,148,12,31,0,43,28,168,0,196,19,59,0,78,8,38,0,46,3,5,0,8,10,27,38,75,95,457,42,594,22,174,3,199,5,26,0,31,38,168,0,206,19,53,0,72,9,31,0,40,3,0,0,3,6,37,31,74,102,489,34,625,37,303,7,347,17,57,0,74,66,336,0,402,38,112,0,150,17,69,0,86,6,5,0,11,16,64,69,149,197,946,76,1219
ILOC10201101,163,4249,33,4445,83,748,3,834,321,4275,40,4636,171,1211,14,1396,110,801,14,925,3,55,0,58,141,612,669,1422,992,11951,773,13716,244,5186,30,5460,108,850,9,967,383,4566,47,4996,168,1253,20,1441,102,852,26,980,3,43,0,46,96,705,645,1446,1104,13455,777,15336,407,9435,63,9905,191,1598,12,1801,704,8841,87,9632,339,2464,34,2837,212,1653,40,1905,6,98,0,104,237,1317,1314,2868,2096,25406,1550,29052
ILOC10201102,40,1752,9,1801,14,334,6,354,113,2320,20,2453,40,725,8,773,41,563,10,614,8,24,0,32,17,289,186,492,273,6007,239,6519,55,2203,17,2275,24,352,3,379,107,2219,24,2350,43,674,9,726,17,380,4,401,3,17,0,20,13,323,153,489,262,6168,210,6640,95,3955,26,4076,38,686,9,733,220,4539,44,4803,83,1399,17,1499,58,943,14,1015,11,41,0,52,30,612,339,981,535,12175,449,13159
ILOC10201201,0,0,0,0,0,0,0,0,8,0,0,8,6,0,0,6,22,0,0,22,6,0,0,6,0,0,0,0,42,0,0,42,0,0,0,0,4,0,0,4,12,0,0,12,14,0,0,14,13,0,0,13,0,0,0,0,0,0,0,0,43,0,0,43,0,0,0,0,4,0,0,4,20,0,0,20,20,0,0,20,35,0,0,35,6,0,0,6,0,0,0,0,85,0,0,85
ILOC10201202,7,690,8,705,4,165,3,172,25,844,5,874,20,266,4,290,8,243,5,256,0,12,0,12,8,126,153,287,72,2346,178,2596,21,816,4,841,11,145,3,159,34,872,10,916,15,239,0,254,11,201,3,215,0,8,0,8,11,131,109,251,103,2412,129,2644,28,1506,12,1546,15,310,6,331,59,1716,15,1790,35,505,4,544,19,444,8,471,0,20,0,20,19,257,262,538,175,4758,307,5240
ILOC10201301,27,1359,10,1396,11,283,4,298,62,1860,16,1938,17,546,6,569,19,458,13,490,0,25,0,25,8,252,177,437,144,4783,226,5153,42,1822,16,1880,14,301,3,318,48,1642,14,1704,19,496,5,520,9,330,6,345,0,8,0,8,10,263,189,462,142,4862,233,5237,69,3181,26,3276,25,584,7,616,110,3502,30,3642,36,1042,11,1089,28,788,19,835,0,33,0,33,18,515,366,899,286,9645,459,10390
ILOC10201401,17,696,6,719,12,105,0,117,32,646,12,690,13,186,0,199,20,136,3,159,0,7,3,10,10,53,75,138,104,1829,99,2032,28,890,7,925,5,90,3,98,34,645,0,679,14,138,0,152,13,98,3,114,3,8,0,11,7,70,61,138,104,1939,74,2117,45,1586,13,1644,17,195,3,215,66,1291,12,1369,27,324,0,351,33,234,6,273,3,15,3,21,17,123,136,276,208,3768,173,4149
ILOC10201402,5,368,3,376,3,69,3,75,12,426,0,438,9,115,0,124,21,125,3,149,0,4,0,4,5,47,30,82,55,1154,39,1248,15,421,3,439,10,75,0,85,19,371,4,394,9,115,0,124,10,92,5,107,3,5,0,8,6,51,21,78,72,1130,33,1235,20,789,6,815,13,144,3,160,31,797,4,832,18,230,0,248,31,217,8,256,3,9,0,12,11,98,51,160,127,2284,72,2483
ILOC10300101,32,136,0,168,10,29,0,39,53,124,3,180,45,48,0,93,43,36,3,82,3,10,0,13,27,24,93,144,213,407,99,719,46,195,0,241,20,22,0,42,82,112,4,198,48,43,0,91,29,25,0,54,4,0,0,4,40,28,74,142,269,425,78,772,78,331,0,409,30,51,0,81,135,236,7,378,93,91,0,184,72,61,3,136,7,10,0,17,67,52,167,286,482,832,177,1491
ILOC10300102,3,85,3,91,0,19,0,19,5,79,3,87,10,17,0,27,11,29,0,40,0,6,0,6,3,16,36,55,32,251,42,325,4,113,3,120,3,15,0,18,10,55,0,65,6,10,0,16,4,6,0,10,4,0,0,4,3,13,23,39,34,212,26,272,7,198,6,211,3,34,0,37,15,134,3,152,16,27,0,43,15,35,0,50,4,6,0,10,6,29,59,94,66,463,68,597
ILOC10300201,22,41,0,63,9,9,0,18,53,41,0,94,34,15,3,52,49,9,0,58,6,4,0,10,9,3,12,24,182,122,15,319,22,52,0,74,12,11,0,23,70,29,3,102,44,7,0,51,41,9,0,50,3,0,0,3,18,4,12,34,210,112,15,337,44,93,0,137,21,20,0,41,123,70,3,196,78,22,3,103,90,18,0,108,9,4,0,13,27,7,24,58,392,234,30,656
ILOC10300202,10,40,3,53,0,6,0,6,32,39,3,74,27,15,0,42,16,20,0,36,3,3,0,6,4,5,17,26,92,128,23,243,10,50,0,60,7,7,0,14,22,36,0,58,18,9,3,30,15,8,0,23,3,0,0,3,0,3,13,16,75,113,16,204,20,90,3,113,7,13,0,20,54,75,3,132,45,24,3,72,31,28,0,59,6,3,0,9,4,8,30,42,167,241,39,447
ILOC10300203,10,6,0,16,0,0,0,0,14,5,0,19,11,3,0,14,15,0,0,15,0,0,0,0,0,3,0,3,50,17,0,67,7,9,0,16,7,0,0,7,23,3,0,26,8,0,0,8,15,3,0,18,0,0,0,0,0,3,0,3,60,18,0,78,17,15,0,32,7,0,0,7,37,8,0,45,19,3,0,22,30,3,0,33,0,0,0,0,0,6,0,6,110,35,0,145
ILOC10300301,22,405,0,427,16,132,0,148,65,626,11,702,27,147,0,174,21,124,3,148,0,5,0,5,8,67,141,216,159,1506,155,1820,31,526,5,562,13,112,0,125,61,479,3,543,22,119,3,144,11,102,3,116,0,7,0,7,11,57,90,158,149,1402,104,1655,53,931,5,989,29,244,0,273,126,1105,14,1245,49,266,3,318,32,226,6,264,0,12,0,12,19,124,231,374,308,2908,259,3475
ILOC10300302,3,0,0,3,0,0,0,0,10,0,0,10,10,0,0,10,8,0,0,8,0,0,0,0,3,0,0,3,34,0,0,34,0,0,0,0,0,0,0,0,5,0,0,5,14,0,0,14,7,0,0,7,0,0,0,0,0,0,0,0,26,0,0,26,3,0,0,3,0,0,0,0,15,0,0,15,24,0,0,24,15,0,0,15,0,0,0,0,3,0,0,3,60,0,0,60
ILOC10300401,31,147,4,182,13,28,3,44,91,212,4,307,51,63,0,114,47,87,4,138,4,3,0,7,15,44,57,116,252,584,72,908,69,182,3,254,33,44,0,77,80,189,6,275,51,69,0,120,32,43,6,81,0,4,0,4,29,49,46,124,294,580,61,935,100,329,7,436,46,72,3,121,171,401,10,582,102,132,0,234,79,130,10,219,4,7,0,11,44,93,103,240,546,1164,133,1843
ILOC10300402,7,140,3,150,0,41,0,41,8,159,0,167,4,46,3,53,7,36,0,43,3,3,0,6,4,14,20,38,33,439,26,498,7,203,0,210,3,9,0,12,9,103,6,118,3,22,3,28,3,20,0,23,0,0,0,0,3,12,13,28,28,369,22,419,14,343,3,360,3,50,0,53,17,262,6,285,7,68,6,81,10,56,0,66,3,3,0,6,7,26,33,66,61,808,48,917
